number,value,datetime_start,datetime_complete,duration,params_aggregation,params_dropout,params_hidden_dim,params_lr,params_weight_decay,user_attrs_val_metrics,state
0,0.313640231947863,2026-02-05 06:15:52.656821,2026-02-05 06:16:29.556276,0 days 00:00:36.899455,mean,0.3812687839695131,64,0.000488555956889162,0.004948916125382793,"{'val_rmse_mean': 0.8140191435813904, 'val_mae_mean': 0.668828547000885, 'val_r2_mean': -0.528990626335144, 'val_rmse_target_0': 0.8140191435813904, 'val_mae_target_0': 0.668828547000885, 'val_r2_target_0': -0.528990626335144}",COMPLETE
1,0.3937296775833332,2026-02-05 06:16:29.838644,2026-02-05 06:17:07.207789,0 days 00:00:37.369145,attention,0.12179667397022378,64,0.0036327158808605,1.1622533321352745e-05,"{'val_rmse_mean': 0.9372255206108093, 'val_mae_mean': 0.7586076259613037, 'val_r2_mean': -0.6541438102722168, 'val_rmse_target_0': 0.9372255206108093, 'val_mae_target_0': 0.7586076259613037, 'val_r2_target_0': -0.6541438102722168}",COMPLETE
2,0.37980492861301074,2026-02-05 06:17:07.487840,2026-02-05 06:17:43.404082,0 days 00:00:35.916242,attention,0.2417015239654996,128,0.0010392179364821154,0.006280327069549082,"{'val_rmse_mean': 0.9043018817901611, 'val_mae_mean': 0.759661078453064, 'val_r2_mean': -0.8721362352371216, 'val_rmse_target_0': 0.9043018817901611, 'val_mae_target_0': 0.759661078453064, 'val_r2_target_0': -0.8721362352371216}",COMPLETE
3,0.3502644665456534,2026-02-05 06:17:43.684249,2026-02-05 06:18:19.839344,0 days 00:00:36.155095,mean,0.25836274005033627,32,0.0014993421469682968,0.000304886126154065,"{'val_rmse_mean': 0.8662593960762024, 'val_mae_mean': 0.7143791317939758, 'val_r2_mean': -0.2723644971847534, 'val_rmse_target_0': 0.8662593960762024, 'val_mae_target_0': 0.7143791317939758, 'val_r2_target_0': -0.2723644971847534}",COMPLETE
4,0.3665239322656783,2026-02-05 06:18:20.119375,2026-02-05 06:18:59.126133,0 days 00:00:39.006758,attention,0.2760482437951933,128,0.004718454720588404,0.00023697282984726803,"{'val_rmse_mean': 0.8945656418800354, 'val_mae_mean': 0.7207660675048828, 'val_r2_mean': -0.2723243236541748, 'val_rmse_target_0': 0.8945656418800354, 'val_mae_target_0': 0.7207660675048828, 'val_r2_target_0': -0.2723243236541748}",COMPLETE
5,0.34402252396102995,2026-02-05 06:18:59.406446,2026-02-05 06:19:37.127512,0 days 00:00:37.721066,attention,0.1675235866777329,64,0.0007165547968069839,0.0014109467457456577,"{'val_rmse_mean': 0.8628522157669067, 'val_mae_mean': 0.7014915347099304, 'val_r2_mean': -0.7157704830169678, 'val_rmse_target_0': 0.8628522157669067, 'val_mae_target_0': 0.7014915347099304, 'val_r2_target_0': -0.7157704830169678}",COMPLETE
6,0.3298983019862876,2026-02-05 06:19:37.407799,2026-02-05 06:20:13.370926,0 days 00:00:35.963127,mean,0.33880817913278194,128,0.00017956707938691466,9.414604619914728e-05,"{'val_rmse_mean': 0.8474063277244568, 'val_mae_mean': 0.6795935034751892, 'val_r2_mean': -2.627898931503296, 'val_rmse_target_0': 0.8474063277244568, 'val_mae_target_0': 0.6795935034751892, 'val_r2_target_0': -2.627898931503296}",COMPLETE
7,0.33052437040195976,2026-02-05 06:20:13.651044,2026-02-05 06:20:49.612880,0 days 00:00:35.961836,mean,0.14097307631398823,128,0.0006829345960208127,0.00027791843114598105,"{'val_rmse_mean': 0.8371648788452148, 'val_mae_mean': 0.683013916015625, 'val_r2_mean': -0.3912276029586792, 'val_rmse_target_0': 0.8371648788452148, 'val_mae_target_0': 0.683013916015625, 'val_r2_target_0': -0.3912276029586792}",COMPLETE
8,0.3273245964601596,2026-02-05 06:20:49.914360,2026-02-05 06:21:26.052896,0 days 00:00:36.138536,mean,0.24075916037887388,128,0.001824665276573472,0.0022649337514100217,"{'val_rmse_mean': 0.8379382491111755, 'val_mae_mean': 0.6842113733291626, 'val_r2_mean': -0.16701650619506836, 'val_rmse_target_0': 0.8379382491111755, 'val_mae_target_0': 0.6842113733291626, 'val_r2_target_0': -0.16701650619506836}",COMPLETE
9,0.36396285399031414,2026-02-05 06:21:26.334423,2026-02-05 06:22:05.948153,0 days 00:00:39.613730,attention,0.3116451985233415,64,0.0020766875407954963,0.000563433260684813,"{'val_rmse_mean': 0.8778520226478577, 'val_mae_mean': 0.7300220131874084, 'val_r2_mean': -0.5275671482086182, 'val_rmse_target_0': 0.8778520226478577, 'val_mae_target_0': 0.7300220131874084, 'val_r2_target_0': -0.5275671482086182}",COMPLETE
10,0.34948993788135274,2026-02-05 06:22:06.230930,2026-02-05 06:22:42.964739,0 days 00:00:36.733809,mean,0.0007819580301709206,32,0.00019012523958546762,0.007802825736307552,"{'val_rmse_mean': 0.886009693145752, 'val_mae_mean': 0.7086489200592041, 'val_r2_mean': -7.76629638671875, 'val_rmse_target_0': 0.886009693145752, 'val_mae_target_0': 0.7086489200592041, 'val_r2_target_0': -7.76629638671875}",COMPLETE
11,0.32913444800888775,2026-02-05 06:22:43.246394,2026-02-05 06:23:20.149208,0 days 00:00:36.902814,mean,0.378421608122938,64,0.00032291497561057317,0.0022876747201983085,"{'val_rmse_mean': 0.8442274928092957, 'val_mae_mean': 0.6779959797859192, 'val_r2_mean': -1.5192461013793945, 'val_rmse_target_0': 0.8442274928092957, 'val_mae_target_0': 0.6779959797859192, 'val_r2_target_0': -1.5192461013793945}",COMPLETE
12,0.3514397280394203,2026-02-05 06:23:20.430354,2026-02-05 06:23:57.766129,0 days 00:00:37.335775,mean,0.07874300556124314,128,0.00036441730652709447,0.002432000279036325,"{'val_rmse_mean': 0.8698291778564453, 'val_mae_mean': 0.7249459028244019, 'val_r2_mean': -0.7159342765808105, 'val_rmse_target_0': 0.8698291778564453, 'val_mae_target_0': 0.7249459028244019, 'val_r2_target_0': -0.7159342765808105}",COMPLETE
