number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_num_conv_layers,params_path_attention_type,params_path_dim,params_regressor_dim,params_ts_out_channels,params_weight_decay,user_attrs_val_metrics,state
10,0.2571354810734866,2026-02-02 21:47:11.400987,2026-02-02 21:47:48.432317,0 days 00:00:37.031330,16,0.20814423824189524,0.00047432253410073744,2,mean,16,256,16,0.008578541108674634,"{'val_rmse_mean': 0.7401355504989624, 'val_mae_mean': 0.6108326315879822, 'val_r2_mean': -0.005374789237976074, 'val_rmse_target_0': 0.7401355504989624, 'val_mae_target_0': 0.6108326315879822, 'val_r2_target_0': -0.005374789237976074}",COMPLETE
11,0.25699605648858576,2026-02-02 21:47:48.541772,2026-02-02 21:48:21.336922,0 days 00:00:32.795150,16,0.2003767901768385,0.00048008629225576534,2,mean,16,256,16,0.009626298278937377,"{'val_rmse_mean': 0.7455391883850098, 'val_mae_mean': 0.5934787392616272, 'val_r2_mean': -0.03172504901885986, 'val_rmse_target_0': 0.7455391883850098, 'val_mae_target_0': 0.5934787392616272, 'val_r2_target_0': -0.03172504901885986}",COMPLETE
12,0.2570724296685377,2026-02-02 21:48:21.446863,2026-02-02 21:48:56.959279,0 days 00:00:35.512416,16,0.2636798226350048,0.000495148149863515,2,mean,16,256,16,0.009453638320562676,"{'val_rmse_mean': 0.7482361197471619, 'val_mae_mean': 0.5823704600334167, 'val_r2_mean': -0.0801016092300415, 'val_rmse_target_0': 0.7482361197471619, 'val_mae_target_0': 0.5823704600334167, 'val_r2_target_0': -0.0801016092300415}",COMPLETE
13,0.2664472097962129,2026-02-02 21:48:57.067788,2026-02-02 21:49:35.968259,0 days 00:00:38.900471,16,0.27299745559913957,0.0004794956212143999,2,mean,16,256,16,0.009907427237021987,"{'val_rmse_mean': 0.755556046962738, 'val_mae_mean': 0.6254063844680786, 'val_r2_mean': -0.2376946210861206, 'val_rmse_target_0': 0.755556046962738, 'val_mae_target_0': 0.6254063844680786, 'val_r2_target_0': -0.2376946210861206}",COMPLETE
14,0.2909223709498629,2026-02-02 21:49:36.077555,2026-02-02 21:50:09.984766,0 days 00:00:33.907211,16,0.2646294416445525,0.0003283973075569321,2,mean,16,256,16,0.00581819995727556,"{'val_rmse_mean': 0.7974319458007812, 'val_mae_mean': 0.6355882287025452, 'val_r2_mean': -0.42440664768218994, 'val_rmse_target_0': 0.7974319458007812, 'val_mae_target_0': 0.6355882287025452, 'val_r2_target_0': -0.42440664768218994}",COMPLETE
15,0.27153033694614553,2026-02-02 21:50:10.092608,2026-02-02 21:50:50.108003,0 days 00:00:40.015395,16,0.32849456658770226,0.0003336428860706376,2,mean,16,256,16,0.006559165275761842,"{'val_rmse_mean': 0.7532899379730225, 'val_mae_mean': 0.6105613708496094, 'val_r2_mean': -0.3787194490432739, 'val_rmse_target_0': 0.7532899379730225, 'val_mae_target_0': 0.6105613708496094, 'val_r2_target_0': -0.3787194490432739}",COMPLETE
16,0.2802082594522896,2026-02-02 21:50:50.216433,2026-02-02 21:51:28.045717,0 days 00:00:37.829284,16,0.3764274650904967,0.0004949678814998751,2,mean,16,256,16,0.005635720596247761,"{'val_rmse_mean': 0.7812387347221375, 'val_mae_mean': 0.6135993599891663, 'val_r2_mean': -0.4873162508010864, 'val_rmse_target_0': 0.7812387347221375, 'val_mae_target_0': 0.6135993599891663, 'val_r2_target_0': -0.4873162508010864}",COMPLETE
17,0.28120786663041347,2026-02-02 21:51:28.154887,2026-02-02 21:52:07.669792,0 days 00:00:39.514905,16,0.23917538700523414,0.000228720323027279,2,mean,16,256,16,0.009819513786265891,"{'val_rmse_mean': 0.7739786505699158, 'val_mae_mean': 0.6396092176437378, 'val_r2_mean': -0.4656561613082886, 'val_rmse_target_0': 0.7739786505699158, 'val_mae_target_0': 0.6396092176437378, 'val_r2_target_0': -0.4656561613082886}",COMPLETE
18,0.2504263043908092,2026-02-02 21:52:07.780756,2026-02-02 21:52:48.653931,0 days 00:00:40.873175,16,0.29468396052950596,0.0003794250825909698,2,mean,16,256,16,0.0026119134537777415,"{'val_rmse_mean': 0.7304270267486572, 'val_mae_mean': 0.5794150233268738, 'val_r2_mean': -0.23667514324188232, 'val_rmse_target_0': 0.7304270267486572, 'val_mae_target_0': 0.5794150233268738, 'val_r2_target_0': -0.23667514324188232}",COMPLETE
19,0.4264213300031972,2026-02-02 21:52:48.763466,2026-02-02 21:53:26.522211,0 days 00:00:37.758745,16,0.3812805733310731,0.00017594874247787426,2,mean,4,32,16,0.0023956253634577385,"{'val_rmse_mean': 0.9885456562042236, 'val_mae_mean': 0.8060554265975952, 'val_r2_mean': -43.193450927734375, 'val_rmse_target_0': 0.9885456562042236, 'val_mae_target_0': 0.8060554265975952, 'val_r2_target_0': -43.193450927734375}",COMPLETE
20,0.2661474858525455,2026-02-02 21:53:26.632283,2026-02-02 21:54:03.300564,0 days 00:00:36.668281,16,0.30684415739036686,0.0003426696943800465,2,mean,16,128,16,0.001532808460019653,"{'val_rmse_mean': 0.7583284378051758, 'val_mae_mean': 0.6006340384483337, 'val_r2_mean': -0.5598386526107788, 'val_rmse_target_0': 0.7583284378051758, 'val_mae_target_0': 0.6006340384483337, 'val_r2_target_0': -0.5598386526107788}",COMPLETE
21,0.2728447610538246,2026-02-02 21:54:03.409420,2026-02-02 21:54:41.128209,0 days 00:00:37.718789,16,0.2544309033724889,0.0004314022259908747,2,mean,16,256,16,0.002807684371207392,"{'val_rmse_mean': 0.7723215818405151, 'val_mae_mean': 0.5990723371505737, 'val_r2_mean': -0.30741655826568604, 'val_rmse_target_0': 0.7723215818405151, 'val_mae_target_0': 0.5990723371505737, 'val_r2_target_0': -0.30741655826568604}",COMPLETE
22,0.3095318330489573,2026-02-02 21:54:41.237736,2026-02-02 21:55:19.086017,0 days 00:00:37.848281,16,0.29208426312272723,0.00028254927704488795,2,mean,16,256,16,0.007307463696625168,"{'val_rmse_mean': 0.8181431889533997, 'val_mae_mean': 0.6736171245574951, 'val_r2_mean': -0.4851999282836914, 'val_rmse_target_0': 0.8181431889533997, 'val_mae_target_0': 0.6736171245574951, 'val_r2_target_0': -0.4851999282836914}",COMPLETE
23,0.2869973046483075,2026-02-02 21:55:19.194678,2026-02-02 21:55:56.277670,0 days 00:00:37.082992,16,0.22968843499358899,0.00039317671700895125,2,mean,16,256,16,0.005128940435757961,"{'val_rmse_mean': 0.7805413007736206, 'val_mae_mean': 0.6517535448074341, 'val_r2_mean': -0.30481135845184326, 'val_rmse_target_0': 0.7805413007736206, 'val_mae_target_0': 0.6517535448074341, 'val_r2_target_0': -0.30481135845184326}",COMPLETE
24,0.26579301231201197,2026-02-02 21:55:56.385777,2026-02-02 21:56:34.176823,0 days 00:00:37.791046,16,0.20730604682707698,0.00029955303906649205,2,mean,16,256,16,0.0015931474160345326,"{'val_rmse_mean': 0.7667098045349121, 'val_mae_mean': 0.5977151393890381, 'val_r2_mean': -0.16273009777069092, 'val_rmse_target_0': 0.7667098045349121, 'val_mae_target_0': 0.5977151393890381, 'val_r2_target_0': -0.16273009777069092}",COMPLETE
25,0.2770110322076275,2026-02-02 21:56:34.287277,2026-02-02 21:57:11.518843,0 days 00:00:37.231566,16,0.2770059864464769,0.0004041364670503936,2,mean,16,256,16,0.002116143454806022,"{'val_rmse_mean': 0.7708157896995544, 'val_mae_mean': 0.6266372203826904, 'val_r2_mean': -0.23559021949768066, 'val_rmse_target_0': 0.7708157896995544, 'val_mae_target_0': 0.6266372203826904, 'val_r2_target_0': -0.23559021949768066}",COMPLETE
26,0.3078592154369862,2026-02-02 21:57:11.629451,2026-02-02 21:57:48.167822,0 days 00:00:36.538371,16,0.31030533300830027,0.00022505288568800723,2,mean,16,256,16,0.00821224852318961,"{'val_rmse_mean': 0.8128523230552673, 'val_mae_mean': 0.6906455755233765, 'val_r2_mean': -0.8218690156936646, 'val_rmse_target_0': 0.8128523230552673, 'val_mae_target_0': 0.6906455755233765, 'val_r2_target_0': -0.8218690156936646}",COMPLETE
27,0.2859805771764109,2026-02-02 21:57:48.277162,2026-02-02 21:58:26.748970,0 days 00:00:38.471808,16,0.35937123656388864,0.0004251451198966454,2,mean,16,256,16,0.001243265177193696,"{'val_rmse_mean': 0.7840203046798706, 'val_mae_mean': 0.6068367958068848, 'val_r2_mean': -0.5604871511459351, 'val_rmse_target_0': 0.7840203046798706, 'val_mae_target_0': 0.6068367958068848, 'val_r2_target_0': -0.5604871511459351}",COMPLETE
28,0.38662358558590143,2026-02-02 21:58:26.857874,2026-02-02 21:59:04.890741,0 days 00:00:38.032867,16,0.25297377813606453,0.00013073815414682064,2,mean,8,128,16,0.0028322661240343053,"{'val_rmse_mean': 0.9326969981193542, 'val_mae_mean': 0.7594593167304993, 'val_r2_mean': -10.927261352539062, 'val_rmse_target_0': 0.9326969981193542, 'val_mae_target_0': 0.7594593167304993, 'val_r2_target_0': -10.927261352539062}",COMPLETE
29,0.3266900234840393,2026-02-02 21:59:04.999806,2026-02-02 21:59:39.673294,0 days 00:00:34.673488,16,0.22916553759927727,0.0004903476225159125,2,mean,4,32,16,0.00199632599401451,"{'val_rmse_mean': 0.8524962067604065, 'val_mae_mean': 0.6566164493560791, 'val_r2_mean': -2.458017587661743, 'val_rmse_target_0': 0.8524962067604065, 'val_mae_target_0': 0.6566164493560791, 'val_r2_target_0': -2.458017587661743}",COMPLETE
30,0.35390399883800894,2026-02-02 21:59:39.782755,2026-02-02 22:00:18.951676,0 days 00:00:39.168921,16,0.3197631734532212,0.00019616437368454932,2,mean,8,256,16,0.00303983522927306,"{'val_rmse_mean': 0.8754022717475891, 'val_mae_mean': 0.7170946598052979, 'val_r2_mean': -2.316776990890503, 'val_rmse_target_0': 0.8754022717475891, 'val_mae_target_0': 0.7170946598052979, 'val_r2_target_0': -2.316776990890503}",COMPLETE
31,0.26342876755666955,2026-02-02 22:00:19.062431,2026-02-02 22:00:55.519224,0 days 00:00:36.456793,16,0.2025992986877778,0.000426970461382571,2,mean,16,256,16,0.008903290517293891,"{'val_rmse_mean': 0.7499935626983643, 'val_mae_mean': 0.6277926564216614, 'val_r2_mean': -0.08082342147827148, 'val_rmse_target_0': 0.7499935626983643, 'val_mae_target_0': 0.6277926564216614, 'val_r2_target_0': -0.08082342147827148}",COMPLETE
32,0.2591305022456759,2026-02-02 22:00:55.628556,2026-02-02 22:01:29.156182,0 days 00:00:33.527626,16,0.2217276918462459,0.0004980250335822901,2,mean,16,256,16,0.008108914851940967,"{'val_rmse_mean': 0.7612804770469666, 'val_mae_mean': 0.6054069399833679, 'val_r2_mean': -0.04814743995666504, 'val_rmse_target_0': 0.7612804770469666, 'val_mae_target_0': 0.6054069399833679, 'val_r2_target_0': -0.04814743995666504}",COMPLETE
33,0.2586735911684594,2026-02-02 22:01:29.265772,2026-02-02 22:02:04.407079,0 days 00:00:35.141307,16,0.24363760823760805,0.00037154802505697063,2,mean,16,256,16,0.006297724779288503,"{'val_rmse_mean': 0.7373517155647278, 'val_mae_mean': 0.6088953614234924, 'val_r2_mean': -0.2309403419494629, 'val_rmse_target_0': 0.7373517155647278, 'val_mae_target_0': 0.6088953614234924, 'val_r2_target_0': -0.2309403419494629}",COMPLETE
34,0.27363457288743964,2026-02-02 22:02:04.515287,2026-02-02 22:02:42.098260,0 days 00:00:37.582973,16,0.2851202397466236,0.0003655060397251527,2,mean,16,256,16,0.008561461660854126,"{'val_rmse_mean': 0.7633273005485535, 'val_mae_mean': 0.6151424050331116, 'val_r2_mean': -0.23465430736541748, 'val_rmse_target_0': 0.7633273005485535, 'val_mae_target_0': 0.6151424050331116, 'val_r2_target_0': -0.23465430736541748}",COMPLETE
35,0.39679174228028086,2026-02-02 22:02:42.206744,2026-02-02 22:03:17.310995,0 days 00:00:35.104251,16,0.2034806157750666,6.872180338093733e-05,2,mean,16,128,16,0.007250063832066484,"{'val_rmse_mean': 0.948434054851532, 'val_mae_mean': 0.7813549041748047, 'val_r2_mean': -41.52727508544922, 'val_rmse_target_0': 0.948434054851532, 'val_mae_target_0': 0.7813549041748047, 'val_r2_target_0': -41.52727508544922}",COMPLETE
36,0.27441955282146985,2026-02-02 22:03:17.419826,2026-02-02 22:03:53.990361,0 days 00:00:36.570535,16,0.2614051782604864,0.0002728728846907753,2,mean,16,256,16,0.004961101468860108,"{'val_rmse_mean': 0.7652528285980225, 'val_mae_mean': 0.604690432548523, 'val_r2_mean': -0.2698955535888672, 'val_rmse_target_0': 0.7652528285980225, 'val_mae_target_0': 0.604690432548523, 'val_r2_target_0': -0.2698955535888672}",COMPLETE
37,0.25613023542488617,2026-02-02 22:03:54.100367,2026-02-02 22:04:29.453096,0 days 00:00:35.352729,16,0.24594921839738226,0.000444095297176643,2,mean,8,64,16,0.009831642097799098,"{'val_rmse_mean': 0.7218648791313171, 'val_mae_mean': 0.6043364405632019, 'val_r2_mean': -0.7443631887435913, 'val_rmse_target_0': 0.7218648791313171, 'val_mae_target_0': 0.6043364405632019, 'val_r2_target_0': -0.7443631887435913}",COMPLETE
38,0.3178720217525821,2026-02-02 22:04:29.562413,2026-02-02 22:05:06.336520,0 days 00:00:36.774107,16,0.2998103525070837,0.0003214475104890339,2,mean,8,64,16,0.004222065607898959,"{'val_rmse_mean': 0.820779025554657, 'val_mae_mean': 0.6975001692771912, 'val_r2_mean': -2.72261905670166, 'val_rmse_target_0': 0.820779025554657, 'val_mae_target_0': 0.6975001692771912, 'val_r2_target_0': -2.72261905670166}",COMPLETE
39,0.2511352961882949,2026-02-02 22:05:06.446471,2026-02-02 22:05:43.750755,0 days 00:00:37.304284,16,0.2450189228470616,0.00042581396120255666,2,mean,8,64,16,0.007203220325192264,"{'val_rmse_mean': 0.7293451428413391, 'val_mae_mean': 0.5803315043449402, 'val_r2_mean': -0.43030571937561035, 'val_rmse_target_0': 0.7293451428413391, 'val_mae_target_0': 0.5803315043449402, 'val_r2_target_0': -0.43030571937561035}",COMPLETE
40,0.33869246540470394,2026-02-02 22:05:43.859782,2026-02-02 22:06:21.095518,0 days 00:00:37.235736,16,0.22383739316640072,0.00024192622406697778,2,mean,8,64,16,0.007019175823575124,"{'val_rmse_mean': 0.8538852334022522, 'val_mae_mean': 0.6994829773902893, 'val_r2_mean': -2.7518951892852783, 'val_rmse_target_0': 0.8538852334022522, 'val_mae_target_0': 0.6994829773902893, 'val_r2_target_0': -2.7518951892852783}",COMPLETE
41,0.2724554267780924,2026-02-02 22:06:21.204494,2026-02-02 22:06:57.420086,0 days 00:00:36.215592,16,0.2447544344290462,0.0004136558356778295,2,mean,8,64,16,0.009729398152841696,"{'val_rmse_mean': 0.7577234506607056, 'val_mae_mean': 0.6304195523262024, 'val_r2_mean': -0.8394407033920288, 'val_rmse_target_0': 0.7577234506607056, 'val_mae_target_0': 0.6304195523262024, 'val_r2_target_0': -0.8394407033920288}",COMPLETE
42,0.266182095967923,2026-02-02 22:06:57.528668,2026-02-02 22:07:37.786281,0 days 00:00:40.257613,16,0.27353143846671246,0.0004406738321505297,2,mean,8,64,16,0.007711274564988518,"{'val_rmse_mean': 0.7509397864341736, 'val_mae_mean': 0.6263571977615356, 'val_r2_mean': -0.6814049482345581, 'val_rmse_target_0': 0.7509397864341736, 'val_mae_target_0': 0.6263571977615356, 'val_r2_target_0': -0.6814049482345581}",COMPLETE
43,0.2761215278450335,2026-02-02 22:07:37.895704,2026-02-02 22:08:15.652974,0 days 00:00:37.757270,16,0.21705180098465487,0.0003620613761001645,2,mean,8,64,16,0.009088443283812428,"{'val_rmse_mean': 0.7672843933105469, 'val_mae_mean': 0.5953807234764099, 'val_r2_mean': -1.0256924629211426, 'val_rmse_target_0': 0.7672843933105469, 'val_mae_target_0': 0.5953807234764099, 'val_r2_target_0': -1.0256924629211426}",COMPLETE
44,0.3014904521060763,2026-02-02 22:08:15.763226,2026-02-02 22:08:54.679404,0 days 00:00:38.916178,16,0.2838440257191825,0.00029452077385428387,2,mean,8,64,16,0.003414661889460977,"{'val_rmse_mean': 0.8068075180053711, 'val_mae_mean': 0.6469765901565552, 'val_r2_mean': -2.438358783721924, 'val_rmse_target_0': 0.8068075180053711, 'val_mae_target_0': 0.6469765901565552, 'val_r2_target_0': -2.438358783721924}",COMPLETE
45,0.27847876354051687,2026-02-02 22:08:54.789098,2026-02-02 22:09:33.755761,0 days 00:00:38.966663,16,0.26252643087229643,0.00044782472003316264,2,mean,8,64,16,0.009906374459755935,"{'val_rmse_mean': 0.770925760269165, 'val_mae_mean': 0.6198528409004211, 'val_r2_mean': -0.5177620649337769, 'val_rmse_target_0': 0.770925760269165, 'val_mae_target_0': 0.6198528409004211, 'val_r2_target_0': -0.5177620649337769}",COMPLETE
46,0.41507048705265065,2026-02-02 22:09:33.865687,2026-02-02 22:10:08.996905,0 days 00:00:35.131218,16,0.2318399834788346,8.864641728833299e-05,2,mean,8,64,16,0.0064236283723316185,"{'val_rmse_mean': 0.9603068232536316, 'val_mae_mean': 0.7949073910713196, 'val_r2_mean': -23.665048599243164, 'val_rmse_target_0': 0.9603068232536316, 'val_mae_target_0': 0.7949073910713196, 'val_r2_target_0': -23.665048599243164}",COMPLETE
47,0.3768610536434507,2026-02-02 22:10:09.106161,2026-02-02 22:10:49.907586,0 days 00:00:40.801425,16,0.25787538403666055,0.00037231370938610247,2,mean,4,32,16,0.0077919947219939655,"{'val_rmse_mean': 0.9066882729530334, 'val_mae_mean': 0.7326682806015015, 'val_r2_mean': -7.3555908203125, 'val_rmse_target_0': 0.9066882729530334, 'val_mae_target_0': 0.7326682806015015, 'val_r2_target_0': -7.3555908203125}",COMPLETE
48,0.2879913873815288,2026-02-02 22:10:50.017131,2026-02-02 22:11:27.595827,0 days 00:00:37.578696,16,0.24202321076516237,0.0003111620785085355,2,mean,8,64,16,0.005704713246518219,"{'val_rmse_mean': 0.7816088795661926, 'val_mae_mean': 0.6403393149375916, 'val_r2_mean': -1.772899866104126, 'val_rmse_target_0': 0.7816088795661926, 'val_mae_target_0': 0.6403393149375916, 'val_r2_target_0': -1.772899866104126}",COMPLETE
49,0.3847371955635026,2026-02-02 22:11:27.704756,2026-02-02 22:12:05.884523,0 days 00:00:38.179767,16,0.34403302774477545,0.0003896655857266262,2,mean,4,64,16,0.009032668693176087,"{'val_rmse_mean': 0.9080837965011597, 'val_mae_mean': 0.7780653834342957, 'val_r2_mean': -5.196154594421387, 'val_rmse_target_0': 0.9080837965011597, 'val_mae_target_0': 0.7780653834342957, 'val_r2_target_0': -5.196154594421387}",COMPLETE
