train_loss,val_loss,epoch
0.43337524362972807,3.143272624583915e-05,1
0.40645067180906025,0.0008717651362530887,2
0.3939064272812435,0.0031387528870254755,3
0.37419145022119793,0.008595644496381283,4
0.3809210445199694,0.016740979626774788,5
0.3754750383751733,0.029100246727466583,6
0.35190646776131224,0.04078012332320213,7
0.35659320652484894,0.05836063250899315,8
0.34057174410138813,0.07635249197483063,9
0.3338376709393093,0.08265666663646698,10
0.3168954976967403,0.10140940546989441,11
0.30984500902039663,0.13277050852775574,12
0.27695174302373615,0.16517700254917145,13
0.2584942238671439,0.20829065144062042,14
0.23166863833154952,0.26077473163604736,15
0.21258160259042466,0.28026074171066284,16
0.18271438138825552,0.37375786900520325,17
0.14729669477258409,0.29056665301322937,18
0.14299095741340093,0.3495011031627655,19
0.11650566650288445,0.3201913833618164,20
0.1126560318682875,0.3524743616580963,21
0.1021033621260098,0.296386182308197,22
0.0898823615695749,0.30613401532173157,23
0.10161119273730687,0.32524892687797546,24
0.0894511773117951,0.27908286452293396,25
0.07926834454493863,0.3371396064758301,26
0.0744929239153862,0.2798578143119812,27
0.07251098645584923,0.2827238440513611,28
0.07726355854954038,0.2817704677581787,29
0.0709220931998321,0.2675435245037079,30
0.07220948381083352,0.2840883731842041,31
0.059260406132255285,0.31840813159942627,32
0.06464836373925209,0.2776571214199066,33
0.06585398156728063,0.2554444968700409,34
0.06422957964241505,0.27006107568740845,35
0.06307898781129292,0.23896785080432892,36
0.057485956964748244,0.26947641372680664,37
0.060841200074979236,0.26551303267478943,38
0.053415410220623016,0.24591533839702606,39
0.057932692979063304,0.2520334720611572,40
0.0631286831838744,0.2555953860282898,41
0.06286416415657316,0.2640666365623474,42
0.07046902020062719,0.27306655049324036,43
0.05268862151673862,0.2628844678401947,44
0.05409776206527438,0.2652915120124817,45
0.056758400318878036,0.2671685218811035,46
0.05207261070609093,0.2683982253074646,47
0.05246108930025782,0.2697981894016266,48
0.05338908465845244,0.2716221809387207,49
0.0543219835630485,0.26786622405052185,50
