number,value,datetime_start,datetime_complete,duration,params_aggregation,params_lr,params_weight_decay,user_attrs_val_metrics,state
0,0.26554915538333634,2026-02-03 13:12:40.647750,2026-02-03 13:13:09.897555,0 days 00:00:29.249805,attention,0.005644455599981619,2.055264134469912e-05,"{'val_rmse_mean': 0.760692834854126, 'val_mae_mean': 0.62398761510849, 'val_r2_mean': 0.07953882217407227, 'val_rmse_target_0': 0.760692834854126, 'val_mae_target_0': 0.62398761510849, 'val_r2_target_0': 0.07953882217407227}",COMPLETE
1,0.2830566965578193,2026-02-03 13:13:10.060434,2026-02-03 13:13:38.660055,0 days 00:00:28.599621,attention,0.000668173370786305,1.7223633712264964e-06,"{'val_rmse_mean': 0.7808106541633606, 'val_mae_mean': 0.6605979204177856, 'val_r2_mean': -0.40927553176879883, 'val_rmse_target_0': 0.7808106541633606, 'val_mae_target_0': 0.6605979204177856, 'val_r2_target_0': -0.40927553176879883}",COMPLETE
2,0.2668426932305684,2026-02-03 13:13:38.820705,2026-02-03 13:14:07.709827,0 days 00:00:28.889122,mean,0.0006771901952783059,4.106658793128053e-06,"{'val_rmse_mean': 0.7468870282173157, 'val_mae_mean': 0.6332659125328064, 'val_r2_mean': -1.0976502895355225, 'val_rmse_target_0': 0.7468870282173157, 'val_mae_target_0': 0.6332659125328064, 'val_r2_target_0': -1.0976502895355225}",COMPLETE
3,0.28753643320891975,2026-02-03 13:14:07.871128,2026-02-03 13:14:37.195169,0 days 00:00:29.324041,mean,0.0019310145772914,2.079365691784055e-06,"{'val_rmse_mean': 0.7895090579986572, 'val_mae_mean': 0.6211017966270447, 'val_r2_mean': -0.28079307079315186, 'val_rmse_target_0': 0.7895090579986572, 'val_mae_target_0': 0.6211017966270447, 'val_r2_target_0': -0.28079307079315186}",COMPLETE
4,0.4270813635774647,2026-02-03 13:14:37.361944,2026-02-03 13:15:07.964202,0 days 00:00:30.602258,attention,0.00012449066563509348,1.608510254786814e-05,"{'val_rmse_mean': 0.9687666893005371, 'val_mae_mean': 0.8290322422981262, 'val_r2_mean': -7.419439315795898, 'val_rmse_target_0': 0.9687666893005371, 'val_mae_target_0': 0.8290322422981262, 'val_r2_target_0': -7.419439315795898}",COMPLETE
5,0.24957571758595468,2026-02-03 13:15:08.126799,2026-02-03 13:15:36.253840,0 days 00:00:28.127041,mean,0.0022836615353917494,1.4159536714005236e-05,"{'val_rmse_mean': 0.7267864346504211, 'val_mae_mean': 0.5966625809669495, 'val_r2_mean': -0.0727696418762207, 'val_rmse_target_0': 0.7267864346504211, 'val_mae_target_0': 0.5966625809669495, 'val_r2_target_0': -0.0727696418762207}",COMPLETE
6,0.28291507586146947,2026-02-03 13:15:36.416325,2026-02-03 13:16:05.065061,0 days 00:00:28.648736,attention,0.0009038053291557598,0.0005043428878341725,"{'val_rmse_mean': 0.7722250819206238, 'val_mae_mean': 0.660150945186615, 'val_r2_mean': -0.6284539699554443, 'val_rmse_target_0': 0.7722250819206238, 'val_mae_target_0': 0.660150945186615, 'val_r2_target_0': -0.6284539699554443}",COMPLETE
7,0.3606594734031845,2026-02-03 13:16:05.242159,2026-02-03 13:16:33.821580,0 days 00:00:28.579421,mean,0.00022793413405970824,1.1523993200473911e-06,"{'val_rmse_mean': 0.8755132555961609, 'val_mae_mean': 0.7562795281410217, 'val_r2_mean': -6.178825855255127, 'val_rmse_target_0': 0.8755132555961609, 'val_mae_target_0': 0.7562795281410217, 'val_r2_target_0': -6.178825855255127}",COMPLETE
8,0.3228884287937372,2026-02-03 13:16:33.983232,2026-02-03 13:17:05.769396,0 days 00:00:31.786164,attention,0.0005309094225299586,1.4003593664973123e-06,"{'val_rmse_mean': 0.8288642168045044, 'val_mae_mean': 0.6925908327102661, 'val_r2_mean': -2.1766536235809326, 'val_rmse_target_0': 0.8288642168045044, 'val_mae_target_0': 0.6925908327102661, 'val_r2_target_0': -2.1766536235809326}",COMPLETE
9,0.33250513830696743,2026-02-03 13:17:05.931412,2026-02-03 13:17:34.324600,0 days 00:00:28.393188,mean,0.00032898013957203333,0.00021156702563989094,"{'val_rmse_mean': 0.8436466455459595, 'val_mae_mean': 0.7207931876182556, 'val_r2_mean': -3.2385735511779785, 'val_rmse_target_0': 0.8436466455459595, 'val_mae_target_0': 0.7207931876182556, 'val_r2_target_0': -3.2385735511779785}",COMPLETE
10,0.26842385509926486,2026-02-03 13:17:34.494711,2026-02-03 13:18:02.917881,0 days 00:00:28.423170,mean,0.0025240928332633016,0.008633617345353029,"{'val_rmse_mean': 0.7556737065315247, 'val_mae_mean': 0.6022261381149292, 'val_r2_mean': -0.10159575939178467, 'val_rmse_target_0': 0.7556737065315247, 'val_mae_target_0': 0.6022261381149292, 'val_r2_target_0': -0.10159575939178467}",COMPLETE
11,0.34527717287548715,2026-02-03 13:18:03.078914,2026-02-03 13:18:34.022432,0 days 00:00:30.943518,attention,0.009618247445234991,3.0159202833243308e-05,"{'val_rmse_mean': 0.888560950756073, 'val_mae_mean': 0.7009263038635254, 'val_r2_mean': -0.1393362283706665, 'val_rmse_target_0': 0.888560950756073, 'val_mae_target_0': 0.7009263038635254, 'val_r2_target_0': -0.1393362283706665}",COMPLETE
12,0.30130063184899175,2026-02-03 13:18:34.184871,2026-02-03 13:19:03.556052,0 days 00:00:29.371181,attention,0.007200902294200546,2.840760976000409e-05,"{'val_rmse_mean': 0.8067927956581116, 'val_mae_mean': 0.6720981001853943, 'val_r2_mean': 0.12858164310455322, 'val_rmse_target_0': 0.8067927956581116, 'val_mae_target_0': 0.6720981001853943, 'val_r2_target_0': 0.12858164310455322}",COMPLETE
13,0.26249421817785196,2026-02-03 13:19:03.717519,2026-02-03 13:19:32.996838,0 days 00:00:29.279319,mean,0.003499271902686576,7.612365306132971e-06,"{'val_rmse_mean': 0.7461406588554382, 'val_mae_mean': 0.5942656397819519, 'val_r2_mean': -0.018250107765197754, 'val_rmse_target_0': 0.7461406588554382, 'val_mae_target_0': 0.5942656397819519, 'val_r2_target_0': -0.018250107765197754}",COMPLETE
14,0.2786059093323948,2026-02-03 13:19:33.159850,2026-02-03 13:20:02.722793,0 days 00:00:29.562943,mean,0.002927171922027307,7.290707367390149e-06,"{'val_rmse_mean': 0.7698056697845459, 'val_mae_mean': 0.6111965775489807, 'val_r2_mean': -0.1062232255935669, 'val_rmse_target_0': 0.7698056697845459, 'val_mae_target_0': 0.6111965775489807, 'val_r2_target_0': -0.1062232255935669}",COMPLETE
15,0.2494457030035038,2026-02-03 13:20:02.885440,2026-02-03 13:20:31.226688,0 days 00:00:28.341248,mean,0.0015545931217426495,8.342526675950708e-05,"{'val_rmse_mean': 0.7173061966896057, 'val_mae_mean': 0.599179208278656, 'val_r2_mean': -0.010216712951660156, 'val_rmse_target_0': 0.7173061966896057, 'val_mae_target_0': 0.599179208278656, 'val_r2_target_0': -0.010216712951660156}",COMPLETE
