number,value,datetime_start,datetime_complete,duration,params_aggregation,params_depth,params_dropout,params_hidden_dim,params_lr,params_weight_decay,user_attrs_val_metrics,state
10,0.31863112571321567,2026-02-03 10:02:30.545510,2026-02-03 10:03:05.157622,0 days 00:00:34.612112,attention,3,0.19421921693038427,32,0.0003547683181544823,9.866707821616149e-05,"{'val_rmse_mean': 0.8250223398208618, 'val_mae_mean': 0.6899697184562683, 'val_r2_mean': -0.6072311401367188, 'val_rmse_target_0': 0.8250223398208618, 'val_mae_target_0': 0.6899697184562683, 'val_r2_target_0': -0.6072311401367188}",COMPLETE
11,0.33931461175584615,2026-02-03 10:03:05.309370,2026-02-03 10:03:34.666786,0 days 00:00:29.357416,mean,2,0.13381534827516503,128,0.00033968111866947994,0.000988973486542623,"{'val_rmse_mean': 0.854256808757782, 'val_mae_mean': 0.7175357937812805, 'val_r2_mean': -0.21627795696258545, 'val_rmse_target_0': 0.854256808757782, 'val_mae_target_0': 0.7175357937812805, 'val_r2_target_0': -0.21627795696258545}",COMPLETE
12,0.32503995705499417,2026-02-03 10:03:34.818733,2026-02-03 10:04:07.039795,0 days 00:00:32.221062,mean,3,0.2789551665234056,128,0.0002868146166496471,0.009672429500467367,"{'val_rmse_mean': 0.8348148465156555, 'val_mae_mean': 0.6931101679801941, 'val_r2_mean': -0.28170883655548096, 'val_rmse_target_0': 0.8348148465156555, 'val_mae_target_0': 0.6931101679801941, 'val_r2_target_0': -0.28170883655548096}",COMPLETE
13,0.348140547974725,2026-02-03 10:04:07.191855,2026-02-03 10:04:38.391702,0 days 00:00:31.199847,attention,1,0.13768614289661002,128,0.0006128813065533446,0.00013457704773430784,"{'val_rmse_mean': 0.8788283467292786, 'val_mae_mean': 0.6964541673660278, 'val_r2_mean': -0.6061147451400757, 'val_rmse_target_0': 0.8788283467292786, 'val_mae_target_0': 0.6964541673660278, 'val_r2_target_0': -0.6061147451400757}",COMPLETE
14,0.405284788652487,2026-02-03 10:04:38.543236,2026-02-03 10:05:08.180612,0 days 00:00:29.637376,mean,2,0.321120209715861,32,0.00019549118224032448,0.0006754973508279984,"{'val_rmse_mean': 0.9300708770751953, 'val_mae_mean': 0.7960408329963684, 'val_r2_mean': -15.124250411987305, 'val_rmse_target_0': 0.9300708770751953, 'val_mae_target_0': 0.7960408329963684, 'val_r2_target_0': -15.124250411987305}",COMPLETE
15,0.4136332999397483,2026-02-03 10:05:08.332143,2026-02-03 10:05:38.553958,0 days 00:00:30.221815,attention,2,0.005727365503780177,32,0.004158269636948176,0.002247945242360357,"{'val_rmse_mean': 0.9561709761619568, 'val_mae_mean': 0.8151562809944153, 'val_r2_mean': -0.49253058433532715, 'val_rmse_target_0': 0.9561709761619568, 'val_mae_target_0': 0.8151562809944153, 'val_r2_target_0': -0.49253058433532715}",COMPLETE
16,0.34252368434546815,2026-02-03 10:05:38.706891,2026-02-03 10:06:07.820787,0 days 00:00:29.113896,attention,1,0.13670776072669832,128,0.0004890111733947186,5.007185459952695e-05,"{'val_rmse_mean': 0.8688910007476807, 'val_mae_mean': 0.6989376544952393, 'val_r2_mean': -0.2812521457672119, 'val_rmse_target_0': 0.8688910007476807, 'val_mae_target_0': 0.6989376544952393, 'val_r2_target_0': -0.2812521457672119}",COMPLETE
17,0.31565637819262016,2026-02-03 10:06:07.972813,2026-02-03 10:06:40.005530,0 days 00:00:32.032717,mean,3,0.23570174898689802,128,0.00020049634502118248,0.0003199282082291718,"{'val_rmse_mean': 0.8234938979148865, 'val_mae_mean': 0.693892776966095, 'val_r2_mean': -0.31724560260772705, 'val_rmse_target_0': 0.8234938979148865, 'val_mae_target_0': 0.693892776966095, 'val_r2_target_0': -0.31724560260772705}",COMPLETE
18,0.37376202429058375,2026-02-03 10:06:40.157939,2026-02-03 10:07:10.206776,0 days 00:00:30.048837,attention,1,0.18509665066199468,32,0.0010303795502663226,4.990090773894238e-05,"{'val_rmse_mean': 0.910892128944397, 'val_mae_mean': 0.7316666841506958, 'val_r2_mean': -0.907974123954773, 'val_rmse_target_0': 0.910892128944397, 'val_mae_target_0': 0.7316666841506958, 'val_r2_target_0': -0.907974123954773}",COMPLETE
19,0.3287961310754423,2026-02-03 10:07:10.357721,2026-02-03 10:07:38.292094,0 days 00:00:27.934373,mean,2,0.09551375342869428,64,0.0014315526484497871,0.0004647825239195848,"{'val_rmse_mean': 0.8314328789710999, 'val_mae_mean': 0.6962701082229614, 'val_r2_mean': -0.35715019702911377, 'val_rmse_target_0': 0.8314328789710999, 'val_mae_target_0': 0.6962701082229614, 'val_r2_target_0': -0.35715019702911377}",COMPLETE
20,0.2997262375299922,2026-02-03 10:07:38.443539,2026-02-03 10:08:06.724872,0 days 00:00:28.281333,attention,2,0.47634349199550496,128,0.00018558687850444403,0.004628296161704203,"{'val_rmse_mean': 0.7920143008232117, 'val_mae_mean': 0.6627889275550842, 'val_r2_mean': -1.1955924034118652, 'val_rmse_target_0': 0.7920143008232117, 'val_mae_target_0': 0.6627889275550842, 'val_r2_target_0': -1.1955924034118652}",COMPLETE
21,0.3239952361694089,2026-02-03 10:08:06.878065,2026-02-03 10:08:37.491006,0 days 00:00:30.612941,attention,2,0.4735069538899301,128,0.00019318637304903638,0.004313205917729598,"{'val_rmse_mean': 0.8337956070899963, 'val_mae_mean': 0.6903654932975769, 'val_r2_mean': -1.1743128299713135, 'val_rmse_target_0': 0.8337956070899963, 'val_mae_target_0': 0.6903654932975769, 'val_r2_target_0': -1.1743128299713135}",COMPLETE
22,0.3138142381215369,2026-02-03 10:08:37.643073,2026-02-03 10:09:10.125388,0 days 00:00:32.482315,attention,2,0.3464427414473778,128,0.00012229880405206065,0.009509070137702393,"{'val_rmse_mean': 0.8096213340759277, 'val_mae_mean': 0.6817153096199036, 'val_r2_mean': -1.8283567428588867, 'val_rmse_target_0': 0.8096213340759277, 'val_mae_target_0': 0.6817153096199036, 'val_r2_target_0': -1.8283567428588867}",COMPLETE
23,0.3512633365128379,2026-02-03 10:09:10.277005,2026-02-03 10:09:43.385789,0 days 00:00:33.108784,attention,3,0.27432385800556075,128,0.0004401754646371754,0.002367176257757818,"{'val_rmse_mean': 0.8925797939300537, 'val_mae_mean': 0.7054635286331177, 'val_r2_mean': -0.3760707378387451, 'val_rmse_target_0': 0.8925797939300537, 'val_mae_target_0': 0.7054635286331177, 'val_r2_target_0': -0.3760707378387451}",COMPLETE
24,0.3047294351725011,2026-02-03 10:09:43.538124,2026-02-03 10:10:15.383952,0 days 00:00:31.845828,attention,1,0.4733695037271065,128,0.00025045492716982176,0.0041728831161122765,"{'val_rmse_mean': 0.8094976544380188, 'val_mae_mean': 0.6491101384162903, 'val_r2_mean': -0.49004876613616943, 'val_rmse_target_0': 0.8094976544380188, 'val_mae_target_0': 0.6491101384162903, 'val_r2_target_0': -0.49004876613616943}",COMPLETE
25,0.3234558217572393,2026-02-03 10:10:15.536564,2026-02-03 10:10:46.137846,0 days 00:00:30.601282,attention,2,0.4150419022098466,32,0.0007454492337452389,0.0016344057307442702,"{'val_rmse_mean': 0.8296239972114563, 'val_mae_mean': 0.6822514533996582, 'val_r2_mean': -0.3462594747543335, 'val_rmse_target_0': 0.8296239972114563, 'val_mae_target_0': 0.6822514533996582, 'val_r2_target_0': -0.3462594747543335}",COMPLETE
26,0.31265880235905236,2026-02-03 10:10:46.291292,2026-02-03 10:11:17.757751,0 days 00:00:31.466459,mean,3,0.1649098089291547,128,0.00010326538602394673,0.00018092800774955744,"{'val_rmse_mean': 0.8112637400627136, 'val_mae_mean': 0.6862377524375916, 'val_r2_mean': -1.0314738750457764, 'val_rmse_target_0': 0.8112637400627136, 'val_mae_target_0': 0.6862377524375916, 'val_r2_target_0': -1.0314738750457764}",COMPLETE
27,0.28453188939629065,2026-02-03 10:11:17.909740,2026-02-03 10:11:50.364280,0 days 00:00:32.454540,attention,2,0.0057350767762613716,128,0.00016033848184565295,0.0006910719869396911,"{'val_rmse_mean': 0.7648444175720215, 'val_mae_mean': 0.631584644317627, 'val_r2_mean': -0.47116386890411377, 'val_rmse_target_0': 0.7648444175720215, 'val_mae_target_0': 0.631584644317627, 'val_r2_target_0': -0.47116386890411377}",COMPLETE
28,0.31858223516933826,2026-02-03 10:11:50.516502,2026-02-03 10:12:19.544703,0 days 00:00:29.028201,mean,1,0.021286157575456204,64,0.00016220861539028875,0.0008416202018892173,"{'val_rmse_mean': 0.8243550062179565, 'val_mae_mean': 0.6662849187850952, 'val_r2_mean': -1.8959460258483887, 'val_rmse_target_0': 0.8243550062179565, 'val_mae_target_0': 0.6662849187850952, 'val_r2_target_0': -1.8959460258483887}",COMPLETE
29,0.35170066983577003,2026-02-03 10:12:19.696878,2026-02-03 10:12:48.582299,0 days 00:00:28.885421,mean,2,0.0854036493041981,32,0.0028487405581749206,5.089157239736849e-05,"{'val_rmse_mean': 0.880490779876709, 'val_mae_mean': 0.7307274341583252, 'val_r2_mean': -0.5062004327774048, 'val_rmse_target_0': 0.880490779876709, 'val_mae_target_0': 0.7307274341583252, 'val_r2_target_0': -0.5062004327774048}",COMPLETE
30,0.3115849214743691,2026-02-03 10:12:48.734808,2026-02-03 10:13:21.788269,0 days 00:00:33.053461,attention,2,0.0934480002678134,32,0.00026848089345983707,0.0005197686630312752,"{'val_rmse_mean': 0.8081315755844116, 'val_mae_mean': 0.680411159992218, 'val_r2_mean': -1.867478847503662, 'val_rmse_target_0': 0.8081315755844116, 'val_mae_target_0': 0.680411159992218, 'val_r2_target_0': -1.867478847503662}",COMPLETE
31,0.2836326082081844,2026-02-03 10:13:21.941711,2026-02-03 10:13:54.558938,0 days 00:00:32.617227,attention,2,0.03671864810974378,128,0.00014283005117796845,0.002502450916903598,"{'val_rmse_mean': 0.7702786922454834, 'val_mae_mean': 0.6340131163597107, 'val_r2_mean': -0.7498811483383179, 'val_rmse_target_0': 0.7702786922454834, 'val_mae_target_0': 0.6340131163597107, 'val_r2_target_0': -0.7498811483383179}",COMPLETE
32,0.31470387861891475,2026-02-03 10:13:54.714251,2026-02-03 10:14:26.993483,0 days 00:00:32.279232,attention,2,0.05296250326976954,128,0.00014632296619833854,0.0023138351849901337,"{'val_rmse_mean': 0.8087701201438904, 'val_mae_mean': 0.6880286335945129, 'val_r2_mean': -0.8721781969070435, 'val_rmse_target_0': 0.8087701201438904, 'val_mae_target_0': 0.6880286335945129, 'val_r2_target_0': -0.8721781969070435}",COMPLETE
33,0.30141594337317623,2026-02-03 10:14:27.145610,2026-02-03 10:14:58.056853,0 days 00:00:30.911243,attention,2,0.010948130713613858,128,0.0001035043262703378,0.00018457132208572578,"{'val_rmse_mean': 0.7945005893707275, 'val_mae_mean': 0.6439997553825378, 'val_r2_mean': -1.0645174980163574, 'val_rmse_target_0': 0.7945005893707275, 'val_mae_target_0': 0.6439997553825378, 'val_r2_target_0': -1.0645174980163574}",COMPLETE
34,0.33693497879128836,2026-02-03 10:14:58.209578,2026-02-03 10:15:32.010748,0 days 00:00:33.801170,attention,2,0.04004100256998034,128,0.00023218672341124798,0.0011508274399220713,"{'val_rmse_mean': 0.8504931330680847, 'val_mae_mean': 0.7027156949043274, 'val_r2_mean': -0.49645674228668213, 'val_rmse_target_0': 0.8504931330680847, 'val_mae_target_0': 0.7027156949043274, 'val_r2_target_0': -0.49645674228668213}",COMPLETE
35,0.30021949649893,2026-02-03 10:15:32.163206,2026-02-03 10:16:02.207133,0 days 00:00:30.043927,attention,1,0.07489008147421711,64,0.0001464414785240471,2.9438182484630998e-05,"{'val_rmse_mean': 0.7940530180931091, 'val_mae_mean': 0.6716302037239075, 'val_r2_mean': -2.726592779159546, 'val_rmse_target_0': 0.7940530180931091, 'val_mae_target_0': 0.6716302037239075, 'val_r2_target_0': -2.726592779159546}",COMPLETE
36,0.3680328559378352,2026-02-03 10:16:02.358698,2026-02-03 10:16:34.334755,0 days 00:00:31.976057,mean,3,0.11200462142066589,128,0.0007842368615949135,0.0005768220714908504,"{'val_rmse_mean': 0.8868899941444397, 'val_mae_mean': 0.744937002658844, 'val_r2_mean': -0.2134472131729126, 'val_rmse_target_0': 0.8868899941444397, 'val_mae_target_0': 0.744937002658844, 'val_r2_target_0': -0.2134472131729126}",COMPLETE
37,0.32490167893198857,2026-02-03 10:16:34.487279,2026-02-03 10:17:05.615428,0 days 00:00:31.128149,attention,1,0.025344751589979297,128,0.0005531399909374714,0.0015533790779549022,"{'val_rmse_mean': 0.8353959321975708, 'val_mae_mean': 0.6809870600700378, 'val_r2_mean': -0.7401527166366577, 'val_rmse_target_0': 0.8353959321975708, 'val_mae_target_0': 0.6809870600700378, 'val_r2_target_0': -0.7401527166366577}",COMPLETE
38,0.3294951380704771,2026-02-03 10:17:05.766149,2026-02-03 10:17:38.239910,0 days 00:00:32.473761,attention,2,0.22449688929636696,64,0.0003560514000780966,8.602318290110348e-05,"{'val_rmse_mean': 0.8424891233444214, 'val_mae_mean': 0.6927722096443176, 'val_r2_mean': -0.4103304147720337, 'val_rmse_target_0': 0.8424891233444214, 'val_mae_target_0': 0.6927722096443176, 'val_r2_target_0': -0.4103304147720337}",COMPLETE
39,0.3817973015850469,2026-02-03 10:17:38.392450,2026-02-03 10:18:07.614238,0 days 00:00:29.221788,mean,1,0.002496369410243316,32,0.00012680529728462432,0.00021823528377626174,"{'val_rmse_mean': 0.9067384600639343, 'val_mae_mean': 0.7646350264549255, 'val_r2_mean': -7.139583587646484, 'val_rmse_target_0': 0.9067384600639343, 'val_mae_target_0': 0.7646350264549255, 'val_r2_target_0': -7.139583587646484}",COMPLETE
40,0.3610038902347528,2026-02-03 10:18:07.765789,2026-02-03 10:18:38.251570,0 days 00:00:30.485781,attention,2,0.2639263081656742,128,0.0016447388156114523,0.0004007019210800053,"{'val_rmse_mean': 0.8910138010978699, 'val_mae_mean': 0.7358315587043762, 'val_r2_mean': -0.507003664970398, 'val_rmse_target_0': 0.8910138010978699, 'val_mae_target_0': 0.7358315587043762, 'val_r2_target_0': -0.507003664970398}",COMPLETE
41,0.3538117352799485,2026-02-03 10:18:38.404512,2026-02-03 10:19:05.788588,0 days 00:00:27.384076,attention,2,0.35959645353896363,128,0.0001582634343423039,0.006420671540932285,"{'val_rmse_mean': 0.86928391456604, 'val_mae_mean': 0.7344256043434143, 'val_r2_mean': -1.2895548343658447, 'val_rmse_target_0': 0.86928391456604, 'val_mae_target_0': 0.7344256043434143, 'val_r2_target_0': -1.2895548343658447}",COMPLETE
42,0.3017987046321785,2026-02-03 10:19:05.949577,2026-02-03 10:19:33.655668,0 days 00:00:27.706091,attention,2,0.4939823532986768,128,0.0001707300559881196,0.0029416870828695846,"{'val_rmse_mean': 0.795595645904541, 'val_mae_mean': 0.6897326707839966, 'val_r2_mean': -1.44639253616333, 'val_rmse_target_0': 0.795595645904541, 'val_mae_target_0': 0.6897326707839966, 'val_r2_target_0': -1.44639253616333}",COMPLETE
43,0.27129304572129814,2026-02-03 10:19:33.807070,2026-02-03 10:20:04.962336,0 days 00:00:31.155266,attention,2,0.3982424459597699,128,0.0002182158804714652,0.0016122021039876465,"{'val_rmse_mean': 0.7521100640296936, 'val_mae_mean': 0.6072094440460205, 'val_r2_mean': -0.3359222412109375, 'val_rmse_target_0': 0.7521100640296936, 'val_mae_target_0': 0.6072094440460205, 'val_r2_target_0': -0.3359222412109375}",COMPLETE
44,0.3386111145761485,2026-02-03 10:20:05.118052,2026-02-03 10:20:38.472680,0 days 00:00:33.354628,attention,2,0.3966012437893491,128,0.00022432262928971325,0.000812759791236459,"{'val_rmse_mean': 0.8462473154067993, 'val_mae_mean': 0.698479413986206, 'val_r2_mean': -0.8144711256027222, 'val_rmse_target_0': 0.8462473154067993, 'val_mae_target_0': 0.698479413986206, 'val_r2_target_0': -0.8144711256027222}",COMPLETE
45,0.36896495691811043,2026-02-03 10:20:38.625279,2026-02-03 10:21:10.910279,0 days 00:00:32.285000,attention,2,0.31175861140381766,128,0.00032453468852670686,0.0015942003552212763,"{'val_rmse_mean': 0.9081770777702332, 'val_mae_mean': 0.7282604575157166, 'val_r2_mean': -0.27115797996520996, 'val_rmse_target_0': 0.9081770777702332, 'val_mae_target_0': 0.7282604575157166, 'val_r2_target_0': -0.27115797996520996}",COMPLETE
46,0.3330585106914104,2026-02-03 10:21:11.062911,2026-02-03 10:21:41.948433,0 days 00:00:30.885522,mean,2,0.06218879797644015,32,0.000924256990567056,0.001425090262329932,"{'val_rmse_mean': 0.8578460216522217, 'val_mae_mean': 0.6959370970726013, 'val_r2_mean': -0.2844935655593872, 'val_rmse_target_0': 0.8578460216522217, 'val_mae_target_0': 0.6959370970726013, 'val_r2_target_0': -0.2844935655593872}",COMPLETE
47,0.35590450791857653,2026-02-03 10:21:42.099626,2026-02-03 10:22:13.774316,0 days 00:00:31.674690,attention,2,0.03385160589865638,128,0.0004334338182113978,0.003021668465942946,"{'val_rmse_mean': 0.9021181464195251, 'val_mae_mean': 0.7066361904144287, 'val_r2_mean': -0.4030265808105469, 'val_rmse_target_0': 0.9021181464195251, 'val_mae_target_0': 0.7066361904144287, 'val_r2_target_0': -0.4030265808105469}",COMPLETE
48,0.34225923884487536,2026-02-03 10:22:13.926547,2026-02-03 10:22:47.770157,0 days 00:00:33.843610,attention,3,0.1618920659066665,128,0.00013867551646426154,0.0009259500897033282,"{'val_rmse_mean': 0.8715536594390869, 'val_mae_mean': 0.7083057165145874, 'val_r2_mean': -0.4854663610458374, 'val_rmse_target_0': 0.8715536594390869, 'val_mae_target_0': 0.7083057165145874, 'val_r2_target_0': -0.4854663610458374}",COMPLETE
49,0.3707694478841774,2026-02-03 10:22:47.923740,2026-02-03 10:23:16.811242,0 days 00:00:28.887502,mean,1,0.4239197963249718,32,0.00011050190287298736,0.0002620950582031846,"{'val_rmse_mean': 0.8918895125389099, 'val_mae_mean': 0.7405076622962952, 'val_r2_mean': -12.552005767822266, 'val_rmse_target_0': 0.8918895125389099, 'val_mae_target_0': 0.7405076622962952, 'val_r2_target_0': -12.552005767822266}",COMPLETE
