train_loss,val_loss,epoch
0.4021095335483551,0.6495741605758667,1
0.39640912413597107,0.6250523924827576,2
0.3946284055709839,0.5996885895729065,3
0.3897160142660141,0.5737449526786804,4
0.39113639295101166,0.5499060750007629,5
0.34863772988319397,0.5275377035140991,6
0.33834250271320343,0.5078410506248474,7
0.37257111072540283,0.4892351031303406,8
0.35305580496788025,0.4723660349845886,9
0.3570623993873596,0.4585447907447815,10
0.3631977438926697,0.4481064975261688,11
0.3238023817539215,0.4376243054866791,12
0.34737858176231384,0.42836853861808777,13
0.33833086490631104,0.41920459270477295,14
0.32701604068279266,0.411960631608963,15
0.33073295652866364,0.40413275361061096,16
0.34476546943187714,0.39850056171417236,17
0.3103155121207237,0.39214760065078735,18
0.3151211589574814,0.38629764318466187,19
0.32368089258670807,0.38229167461395264,20
0.3325210362672806,0.3792250156402588,21
0.3038533255457878,0.37592950463294983,22
0.3299396336078644,0.3731033504009247,23
0.33309151232242584,0.37134507298469543,24
0.3039841651916504,0.3694531321525574,25
0.31082307547330856,0.3678317368030548,26
0.32655690610408783,0.3658703565597534,27
0.30540572106838226,0.3634909391403198,28
0.3308485597372055,0.36160218715667725,29
0.31835293769836426,0.35975658893585205,30
0.3226463943719864,0.3580133020877838,31
0.30158349871635437,0.3565584421157837,32
0.3150567412376404,0.35545453429222107,33
0.3137722909450531,0.3543434739112854,34
0.32305285334587097,0.35336369276046753,35
0.29435157775878906,0.3524688482284546,36
0.3097635954618454,0.3516373634338379,37
0.32190003991127014,0.3508513271808624,38
0.29926474392414093,0.3503821790218353,39
0.32210154831409454,0.3500588834285736,40
0.33041810989379883,0.3497074842453003,41
0.3029259368777275,0.3495732843875885,42
0.31942087411880493,0.3496115207672119,43
0.33756276965141296,0.3496042490005493,44
0.285027913749218,0.3495866060256958,45
0.33204297721385956,0.349558562040329,46
0.30725080519914627,0.34953901171684265,47
0.3082892596721649,0.349526971578598,48
0.3153502643108368,0.34953975677490234,49
0.29358647763729095,0.34955689311027527,50
