number,value,datetime_start,datetime_complete,duration,params_aggregation,params_dropout,params_hidden_dim,params_lr,params_weight_decay,user_attrs_val_metrics,state
0,0.3604062065413153,2026-02-03 18:38:16.440881,2026-02-03 18:38:48.775958,0 days 00:00:32.335077,mean,0.2145227705639798,128,0.0001365508269187506,0.00023707858405252826,"{'val_rmse_mean': 0.8732873201370239, 'val_mae_mean': 0.759662926197052, 'val_r2_mean': -7.940309524536133, 'val_rmse_target_0': 0.8732873201370239, 'val_mae_target_0': 0.759662926197052, 'val_r2_target_0': -7.940309524536133}",COMPLETE
1,0.26032717250011583,2026-02-03 18:38:48.954280,2026-02-03 18:39:21.637479,0 days 00:00:32.683199,attention,0.25141030400868764,128,0.0020015591911714046,0.00015204715482038762,"{'val_rmse_mean': 0.7331119775772095, 'val_mae_mean': 0.6409125328063965, 'val_r2_mean': -0.3753594160079956, 'val_rmse_target_0': 0.7331119775772095, 'val_mae_target_0': 0.6409125328063965, 'val_r2_target_0': -0.3753594160079956}",COMPLETE
2,0.392584803548676,2026-02-03 18:39:21.816177,2026-02-03 18:39:55.993278,0 days 00:00:34.177101,attention,0.21331981664459101,64,0.00016509694296722873,1.9126845559233423e-05,"{'val_rmse_mean': 0.909648597240448, 'val_mae_mean': 0.8155733942985535, 'val_r2_mean': -6.6957621574401855, 'val_rmse_target_0': 0.909648597240448, 'val_mae_target_0': 0.8155733942985535, 'val_r2_target_0': -6.6957621574401855}",COMPLETE
3,0.39934802717417134,2026-02-03 18:39:56.171211,2026-02-03 18:40:30.337783,0 days 00:00:34.166572,attention,0.37269876582810335,32,0.00019243880434812423,0.0021790520638882804,"{'val_rmse_mean': 0.9330981969833374, 'val_mae_mean': 0.7925930619239807, 'val_r2_mean': -17.069286346435547, 'val_rmse_target_0': 0.9330981969833374, 'val_mae_target_0': 0.7925930619239807, 'val_r2_target_0': -17.069286346435547}",COMPLETE
4,0.3283686173122583,2026-02-03 18:40:30.517865,2026-02-03 18:41:03.681235,0 days 00:00:33.163370,attention,0.027211194641346338,64,0.00048713209897214297,0.0001961148280019146,"{'val_rmse_mean': 0.8332499861717224, 'val_mae_mean': 0.7235783338546753, 'val_r2_mean': -1.1757557392120361, 'val_rmse_target_0': 0.8332499861717224, 'val_mae_target_0': 0.7235783338546753, 'val_r2_target_0': -1.1757557392120361}",COMPLETE
5,0.3418953852874606,2026-02-03 18:41:03.861561,2026-02-03 18:41:36.556633,0 days 00:00:32.695072,attention,0.15802501284368678,32,0.0027641199521127547,2.6991085368014425e-05,"{'val_rmse_mean': 0.8426476716995239, 'val_mae_mean': 0.7556164264678955, 'val_r2_mean': -0.582234263420105, 'val_rmse_target_0': 0.8426476716995239, 'val_mae_target_0': 0.7556164264678955, 'val_r2_target_0': -0.582234263420105}",COMPLETE
6,0.42678087837756956,2026-02-03 18:41:36.734391,2026-02-03 18:42:09.652146,0 days 00:00:32.917755,attention,0.29091905832130965,32,0.0002132008350799112,0.000958465174753605,"{'val_rmse_mean': 0.9637043476104736, 'val_mae_mean': 0.8290596008300781, 'val_r2_mean': -20.6516170501709, 'val_rmse_target_0': 0.9637043476104736, 'val_mae_target_0': 0.8290596008300781, 'val_r2_target_0': -20.6516170501709}",COMPLETE
7,0.3704170881235903,2026-02-03 18:42:09.831422,2026-02-03 18:42:40.410454,0 days 00:00:30.579032,mean,0.020543923644408536,32,0.004010901162238186,7.243270259976975e-05,"{'val_rmse_mean': 0.8888989090919495, 'val_mae_mean': 0.7800877690315247, 'val_r2_mean': -1.3288512229919434, 'val_rmse_target_0': 0.8888989090919495, 'val_mae_target_0': 0.7800877690315247, 'val_r2_target_0': -1.3288512229919434}",COMPLETE
8,0.35121890543787565,2026-02-03 18:42:40.589904,2026-02-03 18:43:10.019317,0 days 00:00:29.429413,mean,0.28008227504086575,64,0.00090108658657056,0.00695224091101244,"{'val_rmse_mean': 0.857899010181427, 'val_mae_mean': 0.7889316082000732, 'val_r2_mean': -1.1567738056182861, 'val_rmse_target_0': 0.857899010181427, 'val_mae_target_0': 0.7889316082000732, 'val_r2_target_0': -1.1567738056182861}",COMPLETE
9,0.34579150157946126,2026-02-03 18:43:10.199683,2026-02-03 18:43:40.141675,0 days 00:00:29.941992,mean,0.2669384570462811,32,0.0028879522134019724,0.00010829522479445912,"{'val_rmse_mean': 0.8575400114059448, 'val_mae_mean': 0.7602306008338928, 'val_r2_mean': -0.9896900653839111, 'val_rmse_target_0': 0.8575400114059448, 'val_mae_target_0': 0.7602306008338928, 'val_r2_target_0': -0.9896900653839111}",COMPLETE
