number,value,datetime_start,datetime_complete,duration,params_aggregation,params_dropout,params_hidden_dim,params_lr,params_weight_decay,user_attrs_val_metrics,state
0,0.318430974079227,2026-02-03 04:57:36.392193,2026-02-03 04:58:07.686514,0 days 00:00:31.294321,attention,0.3422610937230592,128,0.00022781682667279412,0.0005879445143797676,"{'val_rmse_mean': 0.838193416595459, 'val_mae_mean': 0.6602743864059448, 'val_r2_mean': -0.8828046321868896, 'val_rmse_target_0': 0.838193416595459, 'val_mae_target_0': 0.6602743864059448, 'val_r2_target_0': -0.8828046321868896}",COMPLETE
1,0.4173512572897043,2026-02-03 04:58:07.821270,2026-02-03 04:58:36.765028,0 days 00:00:28.943758,mean,0.18322648375629105,32,0.0008292799327563484,2.2626285090526737e-05,"{'val_rmse_mean': 0.9770519137382507, 'val_mae_mean': 0.7976677417755127, 'val_r2_mean': -0.9433828592300415, 'val_rmse_target_0': 0.9770519137382507, 'val_mae_target_0': 0.7976677417755127, 'val_r2_target_0': -0.9433828592300415}",COMPLETE
2,0.35262168103104663,2026-02-03 04:58:36.898596,2026-02-03 04:59:07.369540,0 days 00:00:30.470944,attention,0.38181891417856034,128,0.0007520421295090247,0.0002505245076700684,"{'val_rmse_mean': 0.8779557347297668, 'val_mae_mean': 0.718667209148407, 'val_r2_mean': -0.3160132169723511, 'val_rmse_target_0': 0.8779557347297668, 'val_mae_target_0': 0.718667209148407, 'val_r2_target_0': -0.3160132169723511}",COMPLETE
3,0.365087681057587,2026-02-03 04:59:07.504788,2026-02-03 04:59:36.558218,0 days 00:00:29.053430,attention,0.05873395459913438,128,0.00020000693074655543,0.00587483596124434,"{'val_rmse_mean': 0.9055203199386597, 'val_mae_mean': 0.7147262096405029, 'val_r2_mean': -1.1102406978607178, 'val_rmse_target_0': 0.9055203199386597, 'val_mae_target_0': 0.7147262096405029, 'val_r2_target_0': -1.1102406978607178}",COMPLETE
4,0.34828086332408004,2026-02-03 04:59:36.693302,2026-02-03 05:00:08.430500,0 days 00:00:31.737198,attention,0.2881365044906488,32,0.00018173734621058265,0.004099245759543489,"{'val_rmse_mean': 0.8916270732879639, 'val_mae_mean': 0.656238317489624, 'val_r2_mean': -4.5815749168396, 'val_rmse_target_0': 0.8916270732879639, 'val_mae_target_0': 0.656238317489624, 'val_r2_target_0': -4.5815749168396}",COMPLETE
5,0.4356465792386896,2026-02-03 05:00:08.564778,2026-02-03 05:00:37.501226,0 days 00:00:28.936448,mean,0.1346530280002165,32,0.003447814998668772,4.7652794841112765e-05,"{'val_rmse_mean': 1.0010461807250977, 'val_mae_mean': 0.8392566442489624, 'val_r2_mean': -0.9085943698883057, 'val_rmse_target_0': 1.0010461807250977, 'val_mae_target_0': 0.8392566442489624, 'val_r2_target_0': -0.9085943698883057}",COMPLETE
6,0.4288947458585931,2026-02-03 05:00:37.636859,2026-02-03 05:01:05.496219,0 days 00:00:27.859360,mean,0.04414264402703956,64,0.0022327686683859464,0.0015080095301163473,"{'val_rmse_mean': 0.9883689284324646, 'val_mae_mean': 0.8300445675849915, 'val_r2_mean': -0.8536235094070435, 'val_rmse_target_0': 0.9883689284324646, 'val_mae_target_0': 0.8300445675849915, 'val_r2_target_0': -0.8536235094070435}",COMPLETE
7,0.34035590438903723,2026-02-03 05:01:05.629727,2026-02-03 05:01:34.381956,0 days 00:00:28.752229,mean,0.1746568129306887,64,0.0002018403620968676,0.0009701714265589288,"{'val_rmse_mean': 0.8752502202987671, 'val_mae_mean': 0.654278039932251, 'val_r2_mean': -1.8924322128295898, 'val_rmse_target_0': 0.8752502202987671, 'val_mae_target_0': 0.654278039932251, 'val_r2_target_0': -1.8924322128295898}",COMPLETE
8,0.3299420509662283,2026-02-03 05:01:34.515270,2026-02-03 05:02:05.079579,0 days 00:00:30.564309,attention,0.2638850347775447,64,0.00046684213307271086,0.000403338954144899,"{'val_rmse_mean': 0.8400283455848694, 'val_mae_mean': 0.6719518303871155, 'val_r2_mean': -0.9346156120300293, 'val_rmse_target_0': 0.8400283455848694, 'val_mae_target_0': 0.6719518303871155, 'val_r2_target_0': -0.9346156120300293}",COMPLETE
9,0.3195236030194253,2026-02-03 05:02:05.214702,2026-02-03 05:02:32.938152,0 days 00:00:27.723450,mean,0.16250916365118517,128,0.00017252730823136934,0.005026916727558093,"{'val_rmse_mean': 0.8335285186767578, 'val_mae_mean': 0.652675986289978, 'val_r2_mean': -1.081855058670044, 'val_rmse_target_0': 0.8335285186767578, 'val_mae_target_0': 0.652675986289978, 'val_r2_target_0': -1.081855058670044}",COMPLETE
10,0.3433475533642599,2026-02-03 05:02:33.072388,2026-02-03 05:03:02.173692,0 days 00:00:29.101304,attention,0.3647962575950213,128,0.00010168249462685401,0.00011665517758518415,"{'val_rmse_mean': 0.872029721736908, 'val_mae_mean': 0.6807865500450134, 'val_r2_mean': -3.688490867614746, 'val_rmse_target_0': 0.872029721736908, 'val_mae_target_0': 0.6807865500450134, 'val_r2_target_0': -3.688490867614746}",COMPLETE
11,0.3837094477817623,2026-02-03 05:03:02.309706,2026-02-03 05:03:28.297444,0 days 00:00:25.987738,mean,0.2583077215438563,128,0.00036745596020153236,0.009092107339689088,"{'val_rmse_mean': 0.9219498634338379, 'val_mae_mean': 0.7529763579368591, 'val_r2_mean': -0.8675825595855713, 'val_rmse_target_0': 0.9219498634338379, 'val_mae_target_0': 0.7529763579368591, 'val_r2_target_0': -0.8675825595855713}",COMPLETE
12,0.317354039766003,2026-02-03 05:03:28.431898,2026-02-03 05:03:57.477880,0 days 00:00:29.045982,mean,0.11254494767553533,128,0.00011021996745917432,0.001629708963985775,"{'val_rmse_mean': 0.8429179191589355, 'val_mae_mean': 0.6267149448394775, 'val_r2_mean': -2.8509037494659424, 'val_rmse_target_0': 0.8429179191589355, 'val_mae_target_0': 0.6267149448394775, 'val_r2_target_0': -2.8509037494659424}",COMPLETE
13,0.28608551124947285,2026-02-03 05:03:57.613763,2026-02-03 05:04:27.977653,0 days 00:00:30.363890,attention,0.10315443197078927,128,0.00010746334104495244,0.0010341268157168034,"{'val_rmse_mean': 0.7869471311569214, 'val_mae_mean': 0.6178181171417236, 'val_r2_mean': -2.2920312881469727, 'val_rmse_target_0': 0.7869471311569214, 'val_mae_target_0': 0.6178181171417236, 'val_r2_target_0': -2.2920312881469727}",COMPLETE
14,0.313048757213875,2026-02-03 05:04:28.111885,2026-02-03 05:04:56.557720,0 days 00:00:28.445835,mean,0.10137072803274967,128,0.00010344351374997013,0.0016300788372238092,"{'val_rmse_mean': 0.8375285863876343, 'val_mae_mean': 0.6287015080451965, 'val_r2_mean': -2.756775379180908, 'val_rmse_target_0': 0.8375285863876343, 'val_mae_target_0': 0.6287015080451965, 'val_r2_target_0': -2.756775379180908}",COMPLETE
15,0.42403271857347136,2026-02-03 05:04:56.692277,2026-02-03 05:05:27.163723,0 days 00:00:30.471446,attention,0.09626287852414038,128,0.0011916637150407238,0.0021233191085970383,"{'val_rmse_mean': 0.9827219843864441, 'val_mae_mean': 0.8059315085411072, 'val_r2_mean': -0.5663021802902222, 'val_rmse_target_0': 0.9827219843864441, 'val_mae_target_0': 0.8059315085411072, 'val_r2_target_0': -0.5663021802902222}",COMPLETE
16,0.38392673975236163,2026-02-03 05:05:27.298567,2026-02-03 05:05:55.636234,0 days 00:00:28.337667,mean,0.024258992399250126,128,0.0003738077215893145,0.00021089143000738438,"{'val_rmse_mean': 0.9253013134002686, 'val_mae_mean': 0.7558654546737671, 'val_r2_mean': -0.9121878147125244, 'val_rmse_target_0': 0.9253013134002686, 'val_mae_target_0': 0.7558654546737671, 'val_r2_target_0': -0.9121878147125244}",COMPLETE
17,0.305098962476795,2026-02-03 05:05:55.772665,2026-02-03 05:06:27.714459,0 days 00:00:31.941794,attention,0.08617333341422057,128,0.00011071951554327075,0.0007475095237620657,"{'val_rmse_mean': 0.8170939087867737, 'val_mae_mean': 0.6124374270439148, 'val_r2_mean': -2.0573039054870605, 'val_rmse_target_0': 0.8170939087867737, 'val_mae_target_0': 0.6124374270439148, 'val_r2_target_0': -2.0573039054870605}",COMPLETE
18,0.3374646546155283,2026-02-03 05:06:27.848948,2026-02-03 05:06:59.173668,0 days 00:00:31.324720,attention,0.22834886473320481,64,0.0002806316124904878,0.000103026920902567,"{'val_rmse_mean': 0.8636639714241028, 'val_mae_mean': 0.6815626621246338, 'val_r2_mean': -0.9304499626159668, 'val_rmse_target_0': 0.8636639714241028, 'val_mae_target_0': 0.6815626621246338, 'val_r2_target_0': -0.9304499626159668}",COMPLETE
19,0.340286864974149,2026-02-03 05:06:59.308583,2026-02-03 05:07:28.597422,0 days 00:00:29.288839,attention,0.008775222834439045,32,0.00014376959456854254,0.0007283618775983122,"{'val_rmse_mean': 0.8794534206390381, 'val_mae_mean': 0.6663708090782166, 'val_r2_mean': -6.243033409118652, 'val_rmse_target_0': 0.8794534206390381, 'val_mae_target_0': 0.6663708090782166, 'val_r2_target_0': -6.243033409118652}",COMPLETE
20,0.44720318369972695,2026-02-03 05:07:28.731655,2026-02-03 05:07:59.510392,0 days 00:00:30.778737,attention,0.06645383467309447,128,0.0005347914933293533,1.2736684436282425e-05,"{'val_rmse_mean': 1.0027368068695068, 'val_mae_mean': 0.8297372460365295, 'val_r2_mean': -0.6565307378768921, 'val_rmse_target_0': 1.0027368068695068, 'val_mae_target_0': 0.8297372460365295, 'val_r2_target_0': -0.6565307378768921}",COMPLETE
21,0.34981297277813106,2026-02-03 05:07:59.645786,2026-02-03 05:08:30.305214,0 days 00:00:30.659428,attention,0.09284692027611177,128,0.0001273426488869808,0.0023030793816785173,"{'val_rmse_mean': 0.8805607557296753, 'val_mae_mean': 0.6789857149124146, 'val_r2_mean': -2.457522392272949, 'val_rmse_target_0': 0.8805607557296753, 'val_mae_target_0': 0.6789857149124146, 'val_r2_target_0': -2.457522392272949}",COMPLETE
22,0.3524714033766132,2026-02-03 05:08:30.439589,2026-02-03 05:09:00.329474,0 days 00:00:29.889885,attention,0.13915785608999165,128,0.00010325870731489695,0.0009434175177611485,"{'val_rmse_mean': 0.890590250492096, 'val_mae_mean': 0.6803855895996094, 'val_r2_mean': -3.429263114929199, 'val_rmse_target_0': 0.890590250492096, 'val_mae_target_0': 0.6803855895996094, 'val_r2_target_0': -3.429263114929199}",COMPLETE
23,0.35605538402945025,2026-02-03 05:09:00.465187,2026-02-03 05:09:28.157112,0 days 00:00:27.691925,mean,0.07335549975659902,128,0.00027275513605586613,0.00040139704439223507,"{'val_rmse_mean': 0.8867220282554626, 'val_mae_mean': 0.707339346408844, 'val_r2_mean': -0.9057546854019165, 'val_rmse_target_0': 0.8867220282554626, 'val_mae_target_0': 0.707339346408844, 'val_r2_target_0': -0.9057546854019165}",COMPLETE
24,0.32340872742470644,2026-02-03 05:09:28.291582,2026-02-03 05:09:58.837778,0 days 00:00:30.546196,attention,0.12712861412825063,128,0.0001430645849291613,0.003651964326992102,"{'val_rmse_mean': 0.8401690721511841, 'val_mae_mean': 0.6480994820594788, 'val_r2_mean': -1.3410394191741943, 'val_rmse_target_0': 0.8401690721511841, 'val_mae_target_0': 0.6480994820594788, 'val_r2_target_0': -1.3410394191741943}",COMPLETE
25,0.43945875994837413,2026-02-03 05:09:58.972915,2026-02-03 05:10:29.377685,0 days 00:00:30.404770,attention,0.21972040912521473,128,0.0010985240651688395,0.0011900610951134903,"{'val_rmse_mean': 0.9970047473907471, 'val_mae_mean': 0.8522641062736511, 'val_r2_mean': -0.6033793687820435, 'val_rmse_target_0': 0.9970047473907471, 'val_mae_target_0': 0.8522641062736511, 'val_r2_target_0': -0.6033793687820435}",COMPLETE
26,0.31372143301161015,2026-02-03 05:10:29.515739,2026-02-03 05:10:56.991383,0 days 00:00:27.475644,mean,0.03512487022165489,128,0.00014522728049541514,0.0005406226757324333,"{'val_rmse_mean': 0.8303361535072327, 'val_mae_mean': 0.6382362842559814, 'val_r2_mean': -1.5874912738800049, 'val_rmse_target_0': 0.8303361535072327, 'val_mae_target_0': 0.6382362842559814, 'val_r2_target_0': -1.5874912738800049}",COMPLETE
27,0.3524116567547295,2026-02-03 05:10:57.125520,2026-02-03 05:11:28.172280,0 days 00:00:31.046760,attention,0.0022889250996442345,128,0.0003458822284964519,0.0025856747215339242,"{'val_rmse_mean': 0.8800569176673889, 'val_mae_mean': 0.7241894602775574, 'val_r2_mean': -0.5808974504470825, 'val_rmse_target_0': 0.8800569176673889, 'val_mae_target_0': 0.7241894602775574, 'val_r2_target_0': -0.5808974504470825}",COMPLETE
28,0.441237708652032,2026-02-03 05:11:28.306722,2026-02-03 05:11:56.477958,0 days 00:00:28.171236,mean,0.15255208231594788,64,0.00492142012427789,0.00017668929345860226,"{'val_rmse_mean': 1.0014429092407227, 'val_mae_mean': 0.8442034125328064, 'val_r2_mean': -0.8544881343841553, 'val_rmse_target_0': 1.0014429092407227, 'val_mae_target_0': 0.8442034125328064, 'val_r2_target_0': -0.8544881343841553}",COMPLETE
29,0.3527097642971866,2026-02-03 05:11:56.610846,2026-02-03 05:12:27.485776,0 days 00:00:30.874930,attention,0.10011598901250135,32,0.00024700787249635933,0.0006840207510704709,"{'val_rmse_mean': 0.9029703140258789, 'val_mae_mean': 0.6754080653190613, 'val_r2_mean': -1.2756798267364502, 'val_rmse_target_0': 0.9029703140258789, 'val_mae_target_0': 0.6754080653190613, 'val_r2_target_0': -1.2756798267364502}",COMPLETE
30,0.2999468802248615,2026-02-03 05:12:27.620707,2026-02-03 05:12:58.812400,0 days 00:00:31.191693,attention,0.20642536989351074,128,0.0001608054601081346,0.0004278905089956874,"{'val_rmse_mean': 0.8122232556343079, 'val_mae_mean': 0.6229572892189026, 'val_r2_mean': -1.1937909126281738, 'val_rmse_target_0': 0.8122232556343079, 'val_mae_target_0': 0.6229572892189026, 'val_r2_target_0': -1.1937909126281738}",COMPLETE
31,0.3262488166451308,2026-02-03 05:12:58.948232,2026-02-03 05:13:29.513569,0 days 00:00:30.565337,attention,0.20026162466803674,128,0.000133669724116483,0.0004917894803413734,"{'val_rmse_mean': 0.8498929738998413, 'val_mae_mean': 0.6385241746902466, 'val_r2_mean': -1.611699104309082, 'val_rmse_target_0': 0.8498929738998413, 'val_mae_target_0': 0.6385241746902466, 'val_r2_target_0': -1.611699104309082}",COMPLETE
32,0.336162368344419,2026-02-03 05:13:29.649087,2026-02-03 05:13:58.930062,0 days 00:00:29.280975,attention,0.19504073051210896,128,0.0001637557931203819,0.0003023326211458164,"{'val_rmse_mean': 0.8643221259117126, 'val_mae_mean': 0.660554826259613, 'val_r2_mean': -1.7130498886108398, 'val_rmse_target_0': 0.8643221259117126, 'val_mae_target_0': 0.660554826259613, 'val_r2_target_0': -1.7130498886108398}",COMPLETE
33,0.30577012893492655,2026-02-03 05:13:59.065598,2026-02-03 05:14:28.965063,0 days 00:00:29.899465,attention,0.29721148961906774,128,0.00011346758153179668,0.0011115399306393975,"{'val_rmse_mean': 0.8203147649765015, 'val_mae_mean': 0.6144733428955078, 'val_r2_mean': -2.732480049133301, 'val_rmse_target_0': 0.8203147649765015, 'val_mae_target_0': 0.6144733428955078, 'val_r2_target_0': -2.732480049133301}",COMPLETE
34,0.34714665014056395,2026-02-03 05:14:29.105006,2026-02-03 05:14:58.924286,0 days 00:00:29.819280,attention,0.3226329784592884,128,0.00020887799703792607,0.0007873370756006448,"{'val_rmse_mean': 0.8902925252914429, 'val_mae_mean': 0.6772378087043762, 'val_r2_mean': -0.8135949373245239, 'val_rmse_target_0': 0.8902925252914429, 'val_mae_target_0': 0.6772378087043762, 'val_r2_target_0': -0.8135949373245239}",COMPLETE
35,0.34315251660188584,2026-02-03 05:14:59.059767,2026-02-03 05:15:30.307540,0 days 00:00:31.247773,attention,0.31956622757539055,128,0.00012535436243176488,0.00012043093786957922,"{'val_rmse_mean': 0.8800920844078064, 'val_mae_mean': 0.645541250705719, 'val_r2_mean': -2.455998659133911, 'val_rmse_target_0': 0.8800920844078064, 'val_mae_target_0': 0.645541250705719, 'val_r2_target_0': -2.455998659133911}",COMPLETE
36,0.3407784271133736,2026-02-03 05:15:30.443586,2026-02-03 05:16:00.991541,0 days 00:00:30.547955,attention,0.29155296251957996,32,0.0001745543416927633,5.140413721196776e-05,"{'val_rmse_mean': 0.8736813068389893, 'val_mae_mean': 0.6543400883674622, 'val_r2_mean': -3.189596652984619, 'val_rmse_target_0': 0.8736813068389893, 'val_mae_target_0': 0.6543400883674622, 'val_r2_target_0': -3.189596652984619}",COMPLETE
37,0.31018852293857857,2026-02-03 05:16:01.126605,2026-02-03 05:16:31.719923,0 days 00:00:30.593318,attention,0.24932135335548095,128,0.00023032264063323934,0.0002771791391152702,"{'val_rmse_mean': 0.8270002007484436, 'val_mae_mean': 0.6454787254333496, 'val_r2_mean': -0.8258897066116333, 'val_rmse_target_0': 0.8270002007484436, 'val_mae_target_0': 0.6454787254333496, 'val_r2_target_0': -0.8258897066116333}",COMPLETE
38,0.4164689630849386,2026-02-03 05:16:31.854837,2026-02-03 05:17:02.361936,0 days 00:00:30.507099,attention,0.34854004546152884,128,0.0005920848202111414,0.0011342651174923299,"{'val_rmse_mean': 0.9729745984077454, 'val_mae_mean': 0.794049084186554, 'val_r2_mean': -0.9217488765716553, 'val_rmse_target_0': 0.9729745984077454, 'val_mae_target_0': 0.794049084186554, 'val_r2_target_0': -0.9217488765716553}",COMPLETE
39,0.3689701580614955,2026-02-03 05:17:02.495897,2026-02-03 05:17:33.804856,0 days 00:00:31.308959,attention,0.39873463894687333,32,0.0016375467506183083,0.0005417532791604239,"{'val_rmse_mean': 0.9062443375587463, 'val_mae_mean': 0.74421226978302, 'val_r2_mean': -0.9314004182815552, 'val_rmse_target_0': 0.9062443375587463, 'val_mae_target_0': 0.74421226978302, 'val_r2_target_0': -0.9314004182815552}",COMPLETE
40,0.3364575175774344,2026-02-03 05:17:33.939072,2026-02-03 05:18:05.383203,0 days 00:00:31.444131,attention,0.30420116735176933,64,0.00017606867715124793,0.0003815831075173314,"{'val_rmse_mean': 0.8735380172729492, 'val_mae_mean': 0.6530957818031311, 'val_r2_mean': -2.5282580852508545, 'val_rmse_target_0': 0.8735380172729492, 'val_mae_target_0': 0.6530957818031311, 'val_r2_target_0': -2.5282580852508545}",COMPLETE
41,0.33397775840152194,2026-02-03 05:18:05.517539,2026-02-03 05:18:34.184109,0 days 00:00:28.666570,attention,0.2550440964358879,128,0.0002260430088614199,0.00026067548815517506,"{'val_rmse_mean': 0.8574590086936951, 'val_mae_mean': 0.6836644411087036, 'val_r2_mean': -0.8612813949584961, 'val_rmse_target_0': 0.8574590086936951, 'val_mae_target_0': 0.6836644411087036, 'val_r2_target_0': -0.8612813949584961}",COMPLETE
42,0.3839501713774485,2026-02-03 05:18:34.319368,2026-02-03 05:19:03.119872,0 days 00:00:28.800504,attention,0.24391526880026848,128,0.0002949397532668573,0.00019505592116200097,"{'val_rmse_mean': 0.9233240485191345, 'val_mae_mean': 0.7589213252067566, 'val_r2_mean': -0.5642951726913452, 'val_rmse_target_0': 0.9233240485191345, 'val_mae_target_0': 0.7589213252067566, 'val_r2_target_0': -0.5642951726913452}",COMPLETE
43,0.32747645379923696,2026-02-03 05:19:03.254935,2026-02-03 05:19:33.544504,0 days 00:00:30.289569,attention,0.2732539811383392,128,0.0001217585411544599,7.043056984520171e-05,"{'val_rmse_mean': 0.8492746353149414, 'val_mae_mean': 0.6413818001747131, 'val_r2_mean': -3.118401050567627, 'val_rmse_target_0': 0.8492746353149414, 'val_mae_target_0': 0.6413818001747131, 'val_r2_target_0': -3.118401050567627}",COMPLETE
44,0.31832982185389685,2026-02-03 05:19:33.679282,2026-02-03 05:20:01.700968,0 days 00:00:28.021686,attention,0.2176309168833511,128,0.0002062082862464248,0.0013032149142549966,"{'val_rmse_mean': 0.8340135812759399, 'val_mae_mean': 0.6624093651771545, 'val_r2_mean': -1.110041618347168, 'val_rmse_target_0': 0.8340135812759399, 'val_mae_target_0': 0.6624093651771545, 'val_r2_target_0': -1.110041618347168}",COMPLETE
45,0.32742498718464585,2026-02-03 05:20:01.836807,2026-02-03 05:20:30.318536,0 days 00:00:28.481729,attention,0.19089834026217525,128,0.0001550268700929486,0.00031512734215750297,"{'val_rmse_mean': 0.8518645167350769, 'val_mae_mean': 0.6521437764167786, 'val_r2_mean': -1.9980378150939941, 'val_rmse_target_0': 0.8518645167350769, 'val_mae_target_0': 0.6521437764167786, 'val_r2_target_0': -1.9980378150939941}",COMPLETE
46,0.310546540517222,2026-02-03 05:20:30.453111,2026-02-03 05:21:01.165608,0 days 00:00:30.712497,attention,0.1739546724987893,128,0.00010097254143652045,0.003229767256817449,"{'val_rmse_mean': 0.824834942817688, 'val_mae_mean': 0.6470940709114075, 'val_r2_mean': -2.000170946121216, 'val_rmse_target_0': 0.824834942817688, 'val_mae_target_0': 0.6470940709114075, 'val_r2_target_0': -2.000170946121216}",COMPLETE
