number,value,datetime_start,datetime_complete,duration,params_aggregation,params_dropout,params_hidden_dim,params_lr,params_weight_decay,user_attrs_val_metrics,state
10,0.39763168300743457,2026-01-30 21:39:43.865634,2026-01-30 21:40:05.292147,0 days 00:00:21.426513,mean,0.28449856783618666,32,0.0022558182044120174,0.001250620285959445,"{'val_rmse_mean': 0.9963115453720093, 'val_mae_mean': 0.7532838582992554, 'val_r2_mean': -4.0156636238098145, 'val_rmse_target_0': 0.9649451971054077, 'val_mae_target_0': 0.670420229434967, 'val_r2_target_0': -2.754701614379883, 'val_rmse_target_1': 1.0331544876098633, 'val_mae_target_1': 0.7096753120422363, 'val_r2_target_1': -6.432185649871826, 'val_rmse_target_2': 0.9532178640365601, 'val_mae_target_2': 0.8392146229743958, 'val_r2_target_2': -2.1638739109039307, 'val_rmse_target_3': 1.0339285135269165, 'val_mae_target_3': 0.7938253879547119, 'val_r2_target_3': -4.7118964195251465}",COMPLETE
11,0.3900109139719495,2026-01-30 21:40:05.396201,2026-01-30 21:40:27.417452,0 days 00:00:22.021251,attention,0.320371890396873,128,0.00027878911154832027,0.008859798513422796,"{'val_rmse_mean': 1.0007426738739014, 'val_mae_mean': 0.7332422733306885, 'val_r2_mean': -23.80557632446289, 'val_rmse_target_0': 0.9877951145172119, 'val_mae_target_0': 0.6473870277404785, 'val_r2_target_0': -12.900947570800781, 'val_rmse_target_1': 0.9954854846000671, 'val_mae_target_1': 0.6912082433700562, 'val_r2_target_1': -33.16072082519531, 'val_rmse_target_2': 0.9672491550445557, 'val_mae_target_2': 0.8513249754905701, 'val_r2_target_2': -9.645101547241211, 'val_rmse_target_3': 1.0524406433105469, 'val_mae_target_3': 0.7430487871170044, 'val_r2_target_3': -39.51552963256836}",COMPLETE
12,0.3685448711255082,2026-01-30 21:40:27.521949,2026-01-30 21:40:49.228649,0 days 00:00:21.706700,attention,0.3257835508767403,128,0.00014651192781577443,0.0014731735957872801,"{'val_rmse_mean': 0.9763393402099609, 'val_mae_mean': 0.7008384466171265, 'val_r2_mean': -62.684547424316406, 'val_rmse_target_0': 0.9561242461204529, 'val_mae_target_0': 0.5930179357528687, 'val_r2_target_0': -69.33943176269531, 'val_rmse_target_1': 0.996261477470398, 'val_mae_target_1': 0.686590313911438, 'val_r2_target_1': -78.3480453491211, 'val_rmse_target_2': 0.9580995440483093, 'val_mae_target_2': 0.8403086066246033, 'val_r2_target_2': -41.71951675415039, 'val_rmse_target_3': 0.9948721528053284, 'val_mae_target_3': 0.6834369897842407, 'val_r2_target_3': -61.331207275390625}",COMPLETE
13,0.3754513019143983,2026-01-30 21:40:49.330611,2026-01-30 21:41:12.533511,0 days 00:00:23.202900,attention,0.14113873589523068,32,0.00037774381726714636,0.000877869693675599,"{'val_rmse_mean': 0.9857934713363647, 'val_mae_mean': 0.7068217992782593, 'val_r2_mean': -30.895774841308594, 'val_rmse_target_0': 0.9563190340995789, 'val_mae_target_0': 0.5832809209823608, 'val_r2_target_0': -30.94437026977539, 'val_rmse_target_1': 1.010906457901001, 'val_mae_target_1': 0.6968996524810791, 'val_r2_target_1': -35.39485549926758, 'val_rmse_target_2': 0.9683250188827515, 'val_mae_target_2': 0.8521653413772583, 'val_r2_target_2': -15.592752456665039, 'val_rmse_target_3': 1.007623314857483, 'val_mae_target_3': 0.6949414014816284, 'val_r2_target_3': -41.651119232177734}",COMPLETE
14,0.4192408057688563,2026-01-30 21:41:12.638571,2026-01-30 21:41:34.133663,0 days 00:00:21.495092,attention,0.3110281442371886,128,0.0017341205547627557,0.0012502016552904784,"{'val_rmse_mean': 1.0240967273712158, 'val_mae_mean': 0.7734707593917847, 'val_r2_mean': -2.3569908142089844, 'val_rmse_target_0': 0.9413155913352966, 'val_mae_target_0': 0.6929302215576172, 'val_r2_target_0': -2.4274890422821045, 'val_rmse_target_1': 1.0417884588241577, 'val_mae_target_1': 0.7518697381019592, 'val_r2_target_1': -3.27297306060791, 'val_rmse_target_2': 1.0711417198181152, 'val_mae_target_2': 0.8277764916419983, 'val_r2_target_2': -1.1182746887207031, 'val_rmse_target_3': 1.042141318321228, 'val_mae_target_3': 0.8213067650794983, 'val_r2_target_3': -2.6092278957366943}",COMPLETE
15,0.36568018407733355,2026-01-30 21:41:34.238120,2026-01-30 21:41:55.457260,0 days 00:00:21.219140,mean,0.25691673203519966,32,0.0003931648080560733,0.0005714626038334292,"{'val_rmse_mean': 0.9669750928878784, 'val_mae_mean': 0.6990137100219727, 'val_r2_mean': -34.311073303222656, 'val_rmse_target_0': 0.9661305546760559, 'val_mae_target_0': 0.6165177822113037, 'val_r2_target_0': -36.19318771362305, 'val_rmse_target_1': 0.9827015399932861, 'val_mae_target_1': 0.6675328016281128, 'val_r2_target_1': -25.902835845947266, 'val_rmse_target_2': 0.9554057121276855, 'val_mae_target_2': 0.8381279110908508, 'val_r2_target_2': -29.71578025817871, 'val_rmse_target_3': 0.9636625647544861, 'val_mae_target_3': 0.6738763451576233, 'val_r2_target_3': -45.4324836730957}",COMPLETE
16,0.37908504663587167,2026-01-30 21:41:55.560985,2026-01-30 21:42:17.439055,0 days 00:00:21.878070,mean,0.17264280710469407,32,0.00048566971512048723,0.0003231319900304916,"{'val_rmse_mean': 0.9828691482543945, 'val_mae_mean': 0.7095418572425842, 'val_r2_mean': -24.62447166442871, 'val_rmse_target_0': 0.9485801458358765, 'val_mae_target_0': 0.6011494994163513, 'val_r2_target_0': -21.07967758178711, 'val_rmse_target_1': 0.9648537039756775, 'val_mae_target_1': 0.6825927495956421, 'val_r2_target_1': -20.338342666625977, 'val_rmse_target_2': 0.9799460172653198, 'val_mae_target_2': 0.8513340950012207, 'val_r2_target_2': -10.91670036315918, 'val_rmse_target_3': 1.0380969047546387, 'val_mae_target_3': 0.7030910849571228, 'val_r2_target_3': -46.16316223144531}",COMPLETE
17,0.3775123130116198,2026-01-30 21:42:17.543148,2026-01-30 21:42:39.693182,0 days 00:00:22.150034,mean,0.2641285453829691,32,0.0011901672951423617,0.0006030004335902889,"{'val_rmse_mean': 0.9571398496627808, 'val_mae_mean': 0.7250275015830994, 'val_r2_mean': -5.887770652770996, 'val_rmse_target_0': 0.8860146999359131, 'val_mae_target_0': 0.6050370335578918, 'val_r2_target_0': -4.420337200164795, 'val_rmse_target_1': 0.9586195349693298, 'val_mae_target_1': 0.7050560712814331, 'val_r2_target_1': -6.143218994140625, 'val_rmse_target_2': 0.9640037417411804, 'val_mae_target_2': 0.8415111303329468, 'val_r2_target_2': -3.963062286376953, 'val_rmse_target_3': 1.0199213027954102, 'val_mae_target_3': 0.7485058903694153, 'val_r2_target_3': -9.024462699890137}",COMPLETE
18,0.3666350589030319,2026-01-30 21:42:39.797450,2026-01-30 21:43:01.258394,0 days 00:00:21.460944,mean,0.2155355415710033,32,0.00046844182069012463,0.0029919762749109837,"{'val_rmse_mean': 0.9676083922386169, 'val_mae_mean': 0.6919760704040527, 'val_r2_mean': -24.315176010131836, 'val_rmse_target_0': 0.9321342706680298, 'val_mae_target_0': 0.5581234693527222, 'val_r2_target_0': -21.86859130859375, 'val_rmse_target_1': 0.9802274107933044, 'val_mae_target_1': 0.6802933216094971, 'val_r2_target_1': -27.500032424926758, 'val_rmse_target_2': 0.9129353761672974, 'val_mae_target_2': 0.8039202094078064, 'val_r2_target_2': -17.71126365661621, 'val_rmse_target_3': 1.0451366901397705, 'val_mae_target_3': 0.7255672812461853, 'val_r2_target_3': -30.180824279785156}",COMPLETE
19,0.38369177544006594,2026-01-30 21:43:01.363495,2026-01-30 21:43:22.644380,0 days 00:00:21.280885,mean,0.21769311456853235,32,0.00020015472735680203,0.0028573877443716952,"{'val_rmse_mean': 0.9916008114814758, 'val_mae_mean': 0.7158703804016113, 'val_r2_mean': -48.44874572753906, 'val_rmse_target_0': 0.9708302617073059, 'val_mae_target_0': 0.6041287779808044, 'val_r2_target_0': -45.46044158935547, 'val_rmse_target_1': 0.9986222386360168, 'val_mae_target_1': 0.712104856967926, 'val_r2_target_1': -60.33791732788086, 'val_rmse_target_2': 1.0056782960891724, 'val_mae_target_2': 0.8594928979873657, 'val_r2_target_2': -40.09990692138672, 'val_rmse_target_3': 0.991272509098053, 'val_mae_target_3': 0.6877550482749939, 'val_r2_target_3': -47.896732330322266}",COMPLETE
20,0.3785293782474818,2026-01-30 21:43:22.747125,2026-01-30 21:43:44.372597,0 days 00:00:21.625472,mean,0.14898368470566403,32,0.0005117049114277643,0.0004229925977552248,"{'val_rmse_mean': 0.9807053804397583, 'val_mae_mean': 0.7165000438690186, 'val_r2_mean': -18.620052337646484, 'val_rmse_target_0': 0.9147377014160156, 'val_mae_target_0': 0.6021820306777954, 'val_r2_target_0': -14.465278625488281, 'val_rmse_target_1': 1.0156831741333008, 'val_mae_target_1': 0.7030926942825317, 'val_r2_target_1': -22.498910903930664, 'val_rmse_target_2': 0.947981595993042, 'val_mae_target_2': 0.8287955522537231, 'val_r2_target_2': -9.36918830871582, 'val_rmse_target_3': 1.0444189310073853, 'val_mae_target_3': 0.7319298386573792, 'val_r2_target_3': -28.146825790405273}",COMPLETE
21,0.37243142534323315,2026-01-30 21:43:44.475690,2026-01-30 21:44:04.676580,0 days 00:00:20.200890,mean,0.255294689109708,32,0.0005105891910849142,0.00226475735962535,"{'val_rmse_mean': 0.9753265380859375, 'val_mae_mean': 0.7055055499076843, 'val_r2_mean': -26.071361541748047, 'val_rmse_target_0': 0.96209317445755, 'val_mae_target_0': 0.5950291156768799, 'val_r2_target_0': -25.569684982299805, 'val_rmse_target_1': 0.9923202395439148, 'val_mae_target_1': 0.6921680569648743, 'val_r2_target_1': -22.532209396362305, 'val_rmse_target_2': 0.9661496877670288, 'val_mae_target_2': 0.8468846678733826, 'val_r2_target_2': -12.251962661743164, 'val_rmse_target_3': 0.9807428121566772, 'val_mae_target_3': 0.6879403591156006, 'val_r2_target_3': -43.93157196044922}",COMPLETE
22,0.3821401702309096,2026-01-30 21:44:04.780553,2026-01-30 21:44:26.005485,0 days 00:00:21.224932,mean,0.18599035840693748,32,0.001167057576221459,0.003512548061785896,"{'val_rmse_mean': 0.9742803573608398, 'val_mae_mean': 0.7317147850990295, 'val_r2_mean': -5.580114364624023, 'val_rmse_target_0': 0.9297665953636169, 'val_mae_target_0': 0.6464695930480957, 'val_r2_target_0': -3.972672939300537, 'val_rmse_target_1': 0.9804624915122986, 'val_mae_target_1': 0.6627919673919678, 'val_r2_target_1': -6.203475475311279, 'val_rmse_target_2': 0.936865508556366, 'val_mae_target_2': 0.8405114412307739, 'val_r2_target_2': -2.5874457359313965, 'val_rmse_target_3': 1.0500270128250122, 'val_mae_target_3': 0.7770859599113464, 'val_r2_target_3': -9.556864738464355}",COMPLETE
23,0.37410221738671817,2026-01-30 21:44:26.110534,2026-01-30 21:44:47.713613,0 days 00:00:21.603079,mean,0.2860925739181112,32,0.0002654410596454719,0.000661651359144266,"{'val_rmse_mean': 0.9776487350463867, 'val_mae_mean': 0.7143469452857971, 'val_r2_mean': -56.31781005859375, 'val_rmse_target_0': 0.9353286623954773, 'val_mae_target_0': 0.6066844463348389, 'val_r2_target_0': -46.650421142578125, 'val_rmse_target_1': 1.0143778324127197, 'val_mae_target_1': 0.7184661626815796, 'val_r2_target_1': -45.5799674987793, 'val_rmse_target_2': 0.9654783010482788, 'val_mae_target_2': 0.8202332258224487, 'val_r2_target_2': -24.26653480529785, 'val_rmse_target_3': 0.9954098463058472, 'val_mae_target_3': 0.7120040059089661, 'val_r2_target_3': -108.77434539794922}",COMPLETE
24,0.376645527055694,2026-01-30 21:44:47.818551,2026-01-30 21:45:08.825198,0 days 00:00:21.006647,mean,0.34839800543727706,32,0.0004082469652528036,0.009488127933682523,"{'val_rmse_mean': 0.9864722490310669, 'val_mae_mean': 0.7120392918586731, 'val_r2_mean': -39.55523681640625, 'val_rmse_target_0': 0.9427416324615479, 'val_mae_target_0': 0.6093995571136475, 'val_r2_target_0': -39.6929817199707, 'val_rmse_target_1': 0.988092303276062, 'val_mae_target_1': 0.6946943998336792, 'val_r2_target_1': -47.27042007446289, 'val_rmse_target_2': 0.9684025645256042, 'val_mae_target_2': 0.8379098176956177, 'val_r2_target_2': -21.478017807006836, 'val_rmse_target_3': 1.0466526746749878, 'val_mae_target_3': 0.7061533331871033, 'val_r2_target_3': -49.77953338623047}",COMPLETE
25,0.3753220920485479,2026-01-30 21:45:08.930260,2026-01-30 21:45:30.298641,0 days 00:00:21.368381,mean,0.12140642930646002,64,0.0005939712689672818,0.001957917491075763,"{'val_rmse_mean': 0.9693316221237183, 'val_mae_mean': 0.707442045211792, 'val_r2_mean': -10.744590759277344, 'val_rmse_target_0': 0.9102323651313782, 'val_mae_target_0': 0.5934246182441711, 'val_r2_target_0': -5.628992080688477, 'val_rmse_target_1': 0.99386066198349, 'val_mae_target_1': 0.6957375407218933, 'val_r2_target_1': -10.231399536132812, 'val_rmse_target_2': 0.9451758861541748, 'val_mae_target_2': 0.8245834112167358, 'val_r2_target_2': -5.549497127532959, 'val_rmse_target_3': 1.0280574560165405, 'val_mae_target_3': 0.7160224914550781, 'val_r2_target_3': -21.568477630615234}",COMPLETE
26,0.39177040762647436,2026-01-30 21:45:30.402558,2026-01-30 21:45:51.281569,0 days 00:00:20.879011,mean,0.2395652504786024,32,0.0014140307640930407,0.004231785559204472,"{'val_rmse_mean': 0.9806874990463257, 'val_mae_mean': 0.7476165294647217, 'val_r2_mean': -4.125848293304443, 'val_rmse_target_0': 0.9248881340026855, 'val_mae_target_0': 0.6327455043792725, 'val_r2_target_0': -4.4552435874938965, 'val_rmse_target_1': 0.985318660736084, 'val_mae_target_1': 0.7040650248527527, 'val_r2_target_1': -4.242528915405273, 'val_rmse_target_2': 0.9241319894790649, 'val_mae_target_2': 0.8099942207336426, 'val_r2_target_2': -1.9458391666412354, 'val_rmse_target_3': 1.0884112119674683, 'val_mae_target_3': 0.8436614274978638, 'val_r2_target_3': -5.859781265258789}",COMPLETE
27,0.3671710635362952,2026-01-30 21:45:51.385357,2026-01-30 21:46:13.264554,0 days 00:00:21.879197,mean,0.29183587423446233,32,0.0003696497127007728,0.0008820995746451709,"{'val_rmse_mean': 0.9744484424591064, 'val_mae_mean': 0.6933259963989258, 'val_r2_mean': -43.40242004394531, 'val_rmse_target_0': 0.9547165632247925, 'val_mae_target_0': 0.5750264525413513, 'val_r2_target_0': -37.620365142822266, 'val_rmse_target_1': 0.9778064489364624, 'val_mae_target_1': 0.6706237196922302, 'val_r2_target_1': -36.333152770996094, 'val_rmse_target_2': 0.9871828556060791, 'val_mae_target_2': 0.8583789467811584, 'val_r2_target_2': -27.45611000061035, 'val_rmse_target_3': 0.9780879020690918, 'val_mae_target_3': 0.6692748069763184, 'val_r2_target_3': -72.2000503540039}",COMPLETE
28,0.38523729849192834,2026-01-30 21:46:13.367933,2026-01-30 21:46:34.544839,0 days 00:00:21.176906,mean,0.004664885066495428,32,0.0001970304047260175,0.0002385012012928464,"{'val_rmse_mean': 0.997053861618042, 'val_mae_mean': 0.7265845537185669, 'val_r2_mean': -68.82831573486328, 'val_rmse_target_0': 0.9492918848991394, 'val_mae_target_0': 0.591956377029419, 'val_r2_target_0': -98.30501556396484, 'val_rmse_target_1': 0.9987829923629761, 'val_mae_target_1': 0.7110827565193176, 'val_r2_target_1': -52.603553771972656, 'val_rmse_target_2': 1.0175848007202148, 'val_mae_target_2': 0.8812255263328552, 'val_r2_target_2': -50.470176696777344, 'val_rmse_target_3': 1.0225557088851929, 'val_mae_target_3': 0.7220736742019653, 'val_r2_target_3': -73.93453216552734}",COMPLETE
29,0.37821297802858883,2026-01-30 21:46:34.648754,2026-01-30 21:46:55.867420,0 days 00:00:21.218666,mean,0.220447405959887,32,0.0003616419836315355,8.889652463551077e-05,"{'val_rmse_mean': 0.9990391731262207, 'val_mae_mean': 0.7075496315956116, 'val_r2_mean': -49.11908721923828, 'val_rmse_target_0': 0.9757723808288574, 'val_mae_target_0': 0.6058841347694397, 'val_r2_target_0': -44.159725189208984, 'val_rmse_target_1': 1.0150812864303589, 'val_mae_target_1': 0.6814451813697815, 'val_r2_target_1': -70.49317932128906, 'val_rmse_target_2': 0.9748749732971191, 'val_mae_target_2': 0.8493830561637878, 'val_r2_target_2': -23.658613204956055, 'val_rmse_target_3': 1.0304280519485474, 'val_mae_target_3': 0.6934861540794373, 'val_r2_target_3': -58.16482925415039}",COMPLETE
30,0.3809958939888963,2026-01-30 21:46:55.971145,2026-01-30 21:47:17.204184,0 days 00:00:21.233039,mean,0.27525437326621266,64,0.0006587579089519625,0.000497517891451417,"{'val_rmse_mean': 0.9727790355682373, 'val_mae_mean': 0.7223585844039917, 'val_r2_mean': -9.896610260009766, 'val_rmse_target_0': 0.8981180787086487, 'val_mae_target_0': 0.6051348447799683, 'val_r2_target_0': -6.905386447906494, 'val_rmse_target_1': 0.9732186794281006, 'val_mae_target_1': 0.6729826331138611, 'val_r2_target_1': -10.944223403930664, 'val_rmse_target_2': 0.9819517135620117, 'val_mae_target_2': 0.857136070728302, 'val_r2_target_2': -4.794205188751221, 'val_rmse_target_3': 1.037827730178833, 'val_mae_target_3': 0.7541807889938354, 'val_r2_target_3': -16.942628860473633}",COMPLETE
31,0.37975366855109177,2026-01-30 21:47:17.308055,2026-01-30 21:47:35.881198,0 days 00:00:18.573143,mean,0.304024366670716,32,0.0002121613799863153,0.0010123247511892334,"{'val_rmse_mean': 0.9946024417877197, 'val_mae_mean': 0.721378743648529, 'val_r2_mean': -69.05155181884766, 'val_rmse_target_0': 0.9728403091430664, 'val_mae_target_0': 0.6218836307525635, 'val_r2_target_0': -48.68532943725586, 'val_rmse_target_1': 1.0134645700454712, 'val_mae_target_1': 0.714733362197876, 'val_r2_target_1': -60.60466766357422, 'val_rmse_target_2': 0.9808011054992676, 'val_mae_target_2': 0.8440083861351013, 'val_r2_target_2': -78.37454986572266, 'val_rmse_target_3': 1.0113040208816528, 'val_mae_target_3': 0.7048895955085754, 'val_r2_target_3': -88.54169464111328}",COMPLETE
32,0.36979674609998864,2026-01-30 21:47:35.985515,2026-01-30 21:47:56.077430,0 days 00:00:20.091915,mean,0.3512860897574286,32,0.0007064452896278989,0.0020851409184306944,"{'val_rmse_mean': 0.9686283469200134, 'val_mae_mean': 0.7029080986976624, 'val_r2_mean': -18.761322021484375, 'val_rmse_target_0': 0.9260410070419312, 'val_mae_target_0': 0.5947389006614685, 'val_r2_target_0': -20.052265167236328, 'val_rmse_target_1': 0.9980234503746033, 'val_mae_target_1': 0.6921618580818176, 'val_r2_target_1': -13.357621192932129, 'val_rmse_target_2': 0.944561243057251, 'val_mae_target_2': 0.8227869868278503, 'val_r2_target_2': -11.963587760925293, 'val_rmse_target_3': 1.005887746810913, 'val_mae_target_3': 0.7019445896148682, 'val_r2_target_3': -29.671804428100586}",COMPLETE
