number,value,datetime_start,datetime_complete,duration,params_aggregation,params_alpha,params_l1_ratio,params_lr,user_attrs_val_metrics,state
10,0.2728169878257042,2026-02-03 08:12:26.632242,2026-02-03 08:12:53.269781,0 days 00:00:26.637539,mean,0.1754143824736656,0.19513270773656516,0.0016422504052024606,"{'val_rmse_mean': 0.7619348168373108, 'val_mae_mean': 0.6171973943710327, 'val_r2_mean': -0.3426339626312256, 'val_rmse_target_0': 0.7619348168373108, 'val_mae_target_0': 0.6171973943710327, 'val_r2_target_0': -0.3426339626312256}",COMPLETE
11,0.3008382550820156,2026-02-03 08:12:53.413729,2026-02-03 08:13:20.115820,0 days 00:00:26.702091,mean,0.20854976143610487,0.12768017718536073,0.0017833161021238305,"{'val_rmse_mean': 0.8000888228416443, 'val_mae_mean': 0.6557322144508362, 'val_r2_mean': -0.44816017150878906, 'val_rmse_target_0': 0.8000888228416443, 'val_mae_target_0': 0.6557322144508362, 'val_r2_target_0': -0.44816017150878906}",COMPLETE
12,0.29437784418567187,2026-02-03 08:13:20.264973,2026-02-03 08:13:47.534086,0 days 00:00:27.269113,mean,0.1198052115166093,0.36329671282997517,0.0015979942465636635,"{'val_rmse_mean': 0.7903810739517212, 'val_mae_mean': 0.6420671939849854, 'val_r2_mean': -0.5055121183395386, 'val_rmse_target_0': 0.7903810739517212, 'val_mae_target_0': 0.6420671939849854, 'val_r2_target_0': -0.5055121183395386}",COMPLETE
13,0.2680812232558512,2026-02-03 08:13:47.677633,2026-02-03 08:14:14.441225,0 days 00:00:26.763592,mean,0.10372677446229828,0.1534379226634729,0.0014912979293520798,"{'val_rmse_mean': 0.7598912715911865, 'val_mae_mean': 0.5962756276130676, 'val_r2_mean': -0.06288313865661621, 'val_rmse_target_0': 0.7598912715911865, 'val_mae_target_0': 0.5962756276130676, 'val_r2_target_0': -0.06288313865661621}",COMPLETE
14,0.2647570169275342,2026-02-03 08:14:14.585895,2026-02-03 08:14:41.099175,0 days 00:00:26.513280,mean,0.9898516243090415,0.11034156261341735,0.0010406966286908475,"{'val_rmse_mean': 0.7483736276626587, 'val_mae_mean': 0.597347617149353, 'val_r2_mean': -0.4348437786102295, 'val_rmse_target_0': 0.7483736276626587, 'val_mae_target_0': 0.597347617149353, 'val_r2_target_0': -0.4348437786102295}",COMPLETE
15,0.3071137841972005,2026-02-03 08:14:41.244098,2026-02-03 08:15:07.922361,0 days 00:00:26.678263,mean,0.9112211274714244,0.10561450707107192,0.0010633858481165549,"{'val_rmse_mean': 0.819266140460968, 'val_mae_mean': 0.6736636161804199, 'val_r2_mean': -0.5829517841339111, 'val_rmse_target_0': 0.819266140460968, 'val_mae_target_0': 0.6736636161804199, 'val_r2_target_0': -0.5829517841339111}",COMPLETE
16,0.2989986589085742,2026-02-03 08:15:08.067537,2026-02-03 08:15:32.768696,0 days 00:00:24.701159,mean,0.37131457201555457,0.26592676788065805,0.00039325182904295577,"{'val_rmse_mean': 0.795906662940979, 'val_mae_mean': 0.6643551588058472, 'val_r2_mean': -1.0158112049102783, 'val_rmse_target_0': 0.795906662940979, 'val_mae_target_0': 0.6643551588058472, 'val_r2_target_0': -1.0158112049102783}",COMPLETE
17,0.3007015322542025,2026-02-03 08:15:32.912769,2026-02-03 08:15:58.571881,0 days 00:00:25.659112,mean,0.048058374707397065,0.23258871561623956,0.0010679901400594697,"{'val_rmse_mean': 0.8082219362258911, 'val_mae_mean': 0.6287919282913208, 'val_r2_mean': -1.0214769840240479, 'val_rmse_target_0': 0.8082219362258911, 'val_mae_target_0': 0.6287919282913208, 'val_r2_target_0': -1.0214769840240479}",COMPLETE
18,0.30673317693354973,2026-02-03 08:15:58.716563,2026-02-03 08:16:26.103968,0 days 00:00:27.387405,mean,0.06031532961839051,0.3564301506371317,0.002611797674957637,"{'val_rmse_mean': 0.8105730414390564, 'val_mae_mean': 0.6450597047805786, 'val_r2_mean': -0.16805791854858398, 'val_rmse_target_0': 0.8105730414390564, 'val_mae_target_0': 0.6450597047805786, 'val_r2_target_0': -0.16805791854858398}",COMPLETE
19,0.29646300738224657,2026-02-03 08:16:26.247756,2026-02-03 08:16:53.600943,0 days 00:00:27.353187,mean,0.001526130804322254,0.16383862671299942,0.0002594942786497732,"{'val_rmse_mean': 0.7948371171951294, 'val_mae_mean': 0.6616553664207458, 'val_r2_mean': -1.579653263092041, 'val_rmse_target_0': 0.7948371171951294, 'val_mae_target_0': 0.6616553664207458, 'val_r2_target_0': -1.579653263092041}",COMPLETE
20,0.2912214658874156,2026-02-03 08:16:53.744982,2026-02-03 08:17:20.733839,0 days 00:00:26.988857,mean,0.34349933132840466,0.2944786649257697,0.0009175540261886135,"{'val_rmse_mean': 0.7918897271156311, 'val_mae_mean': 0.6117408871650696, 'val_r2_mean': -0.534852147102356, 'val_rmse_target_0': 0.7918897271156311, 'val_mae_target_0': 0.6117408871650696, 'val_r2_target_0': -0.534852147102356}",COMPLETE
21,0.30823038066996056,2026-02-03 08:17:20.878761,2026-02-03 08:17:46.620064,0 days 00:00:25.741303,mean,0.13303325763957177,0.19810836554104053,0.0023255739010791454,"{'val_rmse_mean': 0.8178723454475403, 'val_mae_mean': 0.6541794538497925, 'val_r2_mean': -0.3523494005203247, 'val_rmse_target_0': 0.8178723454475403, 'val_mae_target_0': 0.6541794538497925, 'val_r2_target_0': -0.3523494005203247}",COMPLETE
22,0.26502614771123734,2026-02-03 08:17:46.763375,2026-02-03 08:18:11.992086,0 days 00:00:25.228711,mean,0.4141994243301757,0.17773741303169405,0.0013208673853924457,"{'val_rmse_mean': 0.7476579546928406, 'val_mae_mean': 0.5886847972869873, 'val_r2_mean': -0.4858427047729492, 'val_rmse_target_0': 0.7476579546928406, 'val_mae_target_0': 0.5886847972869873, 'val_r2_target_0': -0.4858427047729492}",COMPLETE
23,0.29414655420825714,2026-02-03 08:18:12.136136,2026-02-03 08:18:36.943551,0 days 00:00:24.807415,mean,0.4440505404344924,0.10348192260702702,0.001238415091223432,"{'val_rmse_mean': 0.792212188243866, 'val_mae_mean': 0.6390103697776794, 'val_r2_mean': -0.5767800807952881, 'val_rmse_target_0': 0.792212188243866, 'val_mae_target_0': 0.6390103697776794, 'val_r2_target_0': -0.5767800807952881}",COMPLETE
24,0.3276106346460842,2026-02-03 08:18:37.088142,2026-02-03 08:19:01.995024,0 days 00:00:24.906882,mean,0.5996668418462842,0.30418047620919675,0.00247509674804615,"{'val_rmse_mean': 0.8506750464439392, 'val_mae_mean': 0.6834684014320374, 'val_r2_mean': -0.25469398498535156, 'val_rmse_target_0': 0.8506750464439392, 'val_mae_target_0': 0.6834684014320374, 'val_r2_target_0': -0.25469398498535156}",COMPLETE
25,0.30181800026049904,2026-02-03 08:19:02.139419,2026-02-03 08:19:27.952094,0 days 00:00:25.812675,mean,0.0765024431999978,0.17914426814705744,0.0012501781137920615,"{'val_rmse_mean': 0.8064697980880737, 'val_mae_mean': 0.6370733976364136, 'val_r2_mean': -0.6772801876068115, 'val_rmse_target_0': 0.8064697980880737, 'val_mae_target_0': 0.6370733976364136, 'val_r2_target_0': -0.6772801876068115}",COMPLETE
26,0.2855908031956965,2026-02-03 08:19:28.097401,2026-02-03 08:19:56.793323,0 days 00:00:28.695922,attention,0.030266908946928746,0.43681691783973237,0.0007748631536305924,"{'val_rmse_mean': 0.790394127368927, 'val_mae_mean': 0.6303090453147888, 'val_r2_mean': -0.28801774978637695, 'val_rmse_target_0': 0.790394127368927, 'val_mae_target_0': 0.6303090453147888, 'val_r2_target_0': -0.28801774978637695}",COMPLETE
27,0.2935023968501077,2026-02-03 08:19:56.937191,2026-02-03 08:20:22.281098,0 days 00:00:25.343907,mean,0.26890593282903325,0.16484908824861028,0.002142946638910306,"{'val_rmse_mean': 0.8021090626716614, 'val_mae_mean': 0.6206181645393372, 'val_r2_mean': -0.3582582473754883, 'val_rmse_target_0': 0.8021090626716614, 'val_mae_target_0': 0.6206181645393372, 'val_r2_target_0': -0.3582582473754883}",COMPLETE
28,0.28359818705831896,2026-02-03 08:20:22.426139,2026-02-03 08:20:47.985666,0 days 00:00:25.559527,mean,0.8792201520100947,0.5570865773275666,0.0013532287256272748,"{'val_rmse_mean': 0.7777817845344543, 'val_mae_mean': 0.6171756386756897, 'val_r2_mean': -0.40478575229644775, 'val_rmse_target_0': 0.7777817845344543, 'val_mae_target_0': 0.6171756386756897, 'val_r2_target_0': -0.40478575229644775}",COMPLETE
29,0.3079661109500362,2026-02-03 08:20:48.132488,2026-02-03 08:21:14.638056,0 days 00:00:26.505568,attention,0.09737852313009145,0.2240259051226663,0.0032217689831811978,"{'val_rmse_mean': 0.8378332257270813, 'val_mae_mean': 0.6474661827087402, 'val_r2_mean': -0.2676737308502197, 'val_rmse_target_0': 0.8378332257270813, 'val_mae_target_0': 0.6474661827087402, 'val_r2_target_0': -0.2676737308502197}",COMPLETE
30,0.3193073955330032,2026-02-03 08:21:14.783199,2026-02-03 08:21:40.994775,0 days 00:00:26.211576,mean,0.023636512198993584,0.1411405447174105,0.000471823281621406,"{'val_rmse_mean': 0.8232645988464355, 'val_mae_mean': 0.6928255558013916, 'val_r2_mean': -1.4690091609954834, 'val_rmse_target_0': 0.8232645988464355, 'val_mae_target_0': 0.6928255558013916, 'val_r2_target_0': -1.4690091609954834}",COMPLETE
31,0.25293789628833313,2026-02-03 08:21:41.140263,2026-02-03 08:22:07.188286,0 days 00:00:26.048023,mean,0.22512769522075743,0.20927803246560817,0.0015489042341357547,"{'val_rmse_mean': 0.7357383966445923, 'val_mae_mean': 0.5673617124557495, 'val_r2_mean': -0.10183370113372803, 'val_rmse_target_0': 0.7357383966445923, 'val_mae_target_0': 0.5673617124557495, 'val_r2_target_0': -0.10183370113372803}",COMPLETE
32,0.28316052305550937,2026-02-03 08:22:07.332415,2026-02-03 08:22:32.553764,0 days 00:00:25.221349,mean,0.539011638617062,0.3165983039595037,0.0009465875451634751,"{'val_rmse_mean': 0.7720152139663696, 'val_mae_mean': 0.6093068718910217, 'val_r2_mean': -0.44374358654022217, 'val_rmse_target_0': 0.7720152139663696, 'val_mae_target_0': 0.6093068718910217, 'val_r2_target_0': -0.44374358654022217}",COMPLETE
33,0.27292642880800283,2026-02-03 08:22:32.698504,2026-02-03 08:22:59.103145,0 days 00:00:26.404641,mean,0.24785759523086598,0.21312575058477828,0.0006850931910521605,"{'val_rmse_mean': 0.7593294382095337, 'val_mae_mean': 0.6227174401283264, 'val_r2_mean': -0.83427894115448, 'val_rmse_target_0': 0.7593294382095337, 'val_mae_target_0': 0.6227174401283264, 'val_r2_target_0': -0.83427894115448}",COMPLETE
34,0.36592878711450827,2026-02-03 08:22:59.247719,2026-02-03 08:23:28.272657,0 days 00:00:29.024938,attention,0.005008892526675622,0.15741899381286797,0.0019222585731383847,"{'val_rmse_mean': 0.8967208862304688, 'val_mae_mean': 0.7259225249290466, 'val_r2_mean': -0.5665016174316406, 'val_rmse_target_0': 0.8967208862304688, 'val_mae_target_0': 0.7259225249290466, 'val_r2_target_0': -0.5665016174316406}",COMPLETE
35,0.3442231395127709,2026-02-03 08:23:28.417457,2026-02-03 08:23:56.825085,0 days 00:00:28.407628,attention,0.6446467983838559,0.26335104365741835,0.004835767928842273,"{'val_rmse_mean': 0.888308584690094, 'val_mae_mean': 0.6856929063796997, 'val_r2_mean': -0.00763094425201416, 'val_rmse_target_0': 0.888308584690094, 'val_mae_target_0': 0.6856929063796997, 'val_r2_target_0': -0.00763094425201416}",COMPLETE
36,0.257051362466343,2026-02-03 08:23:56.970687,2026-02-03 08:24:24.214965,0 days 00:00:27.244278,mean,0.9360008197940334,0.10106445242010162,0.0005985350429979399,"{'val_rmse_mean': 0.7279467582702637, 'val_mae_mean': 0.6115866899490356, 'val_r2_mean': -0.2317800521850586, 'val_rmse_target_0': 0.7279467582702637, 'val_mae_target_0': 0.6115866899490356, 'val_r2_target_0': -0.2317800521850586}",COMPLETE
37,0.2765201647346624,2026-02-03 08:24:24.360218,2026-02-03 08:24:50.782978,0 days 00:00:26.422760,mean,0.820970370617895,0.8762430011965643,0.00030852936950954177,"{'val_rmse_mean': 0.7632112503051758, 'val_mae_mean': 0.6303133368492126, 'val_r2_mean': -1.3759543895721436, 'val_rmse_target_0': 0.7632112503051758, 'val_mae_target_0': 0.6303133368492126, 'val_r2_target_0': -1.3759543895721436}",COMPLETE
38,0.2996163314453076,2026-02-03 08:24:50.927567,2026-02-03 08:25:18.235208,0 days 00:00:27.307641,attention,0.40257187413772144,0.1042881341375018,0.00054542599484024,"{'val_rmse_mean': 0.82132488489151, 'val_mae_mean': 0.6291207671165466, 'val_r2_mean': -0.5941044092178345, 'val_rmse_target_0': 0.82132488489151, 'val_mae_target_0': 0.6291207671165466, 'val_r2_target_0': -0.5941044092178345}",COMPLETE
39,0.28364202686309536,2026-02-03 08:25:18.379753,2026-02-03 08:25:44.879562,0 days 00:00:26.499809,mean,0.960849229370339,0.4198437772680601,0.0006884149461510522,"{'val_rmse_mean': 0.7762101292610168, 'val_mae_mean': 0.6397210359573364, 'val_r2_mean': -0.5230356454849243, 'val_rmse_target_0': 0.7762101292610168, 'val_mae_target_0': 0.6397210359573364, 'val_r2_target_0': -0.5230356454849243}",COMPLETE
40,0.33858121603865315,2026-02-03 08:25:45.023788,2026-02-03 08:26:10.661414,0 days 00:00:25.637626,mean,0.18260332231019177,0.5762063768760068,0.00010473176357153819,"{'val_rmse_mean': 0.8521934747695923, 'val_mae_mean': 0.7110974192619324, 'val_r2_mean': -6.067689895629883, 'val_rmse_target_0': 0.8521934747695923, 'val_mae_target_0': 0.7110974192619324, 'val_r2_target_0': -6.067689895629883}",COMPLETE
41,0.2745933495806875,2026-02-03 08:26:10.806003,2026-02-03 08:26:36.733093,0 days 00:00:25.927090,mean,0.32732901673339915,0.1394986310257054,0.0012533398659968112,"{'val_rmse_mean': 0.7607645392417908, 'val_mae_mean': 0.6057501435279846, 'val_r2_mean': -0.3268798589706421, 'val_rmse_target_0': 0.7607645392417908, 'val_mae_target_0': 0.6057501435279846, 'val_r2_target_0': -0.3268798589706421}",COMPLETE
42,0.2443145316404601,2026-02-03 08:26:36.877639,2026-02-03 08:27:01.553609,0 days 00:00:24.675970,mean,0.4861578543249105,0.8212127433053098,0.0008932300327040392,"{'val_rmse_mean': 0.7122302055358887, 'val_mae_mean': 0.5999271273612976, 'val_r2_mean': -0.3880586624145508, 'val_rmse_target_0': 0.7122302055358887, 'val_mae_target_0': 0.5999271273612976, 'val_r2_target_0': -0.3880586624145508}",COMPLETE
43,0.2916404784536334,2026-02-03 08:27:01.698380,2026-02-03 08:27:26.413659,0 days 00:00:24.715279,mean,0.5803907585696145,0.8024339413579865,0.000902846906371002,"{'val_rmse_mean': 0.7773902416229248, 'val_mae_mean': 0.6414164900779724, 'val_r2_mean': -0.4749406576156616, 'val_rmse_target_0': 0.7773902416229248, 'val_mae_target_0': 0.6414164900779724, 'val_r2_target_0': -0.4749406576156616}",COMPLETE
44,0.29982990465618464,2026-02-03 08:27:26.559789,2026-02-03 08:27:51.136831,0 days 00:00:24.577042,mean,0.1685585715285917,0.6784351817947527,0.0005918548322251997,"{'val_rmse_mean': 0.7938092947006226, 'val_mae_mean': 0.6548706293106079, 'val_r2_mean': -0.7882571220397949, 'val_rmse_target_0': 0.7938092947006226, 'val_mae_target_0': 0.6548706293106079, 'val_r2_target_0': -0.7882571220397949}",COMPLETE
45,0.285936533206108,2026-02-03 08:27:51.281800,2026-02-03 08:28:16.853589,0 days 00:00:25.571789,mean,0.5273858053392282,0.8015425561988084,0.0007491096463313575,"{'val_rmse_mean': 0.7688620090484619, 'val_mae_mean': 0.6540058851242065, 'val_r2_mean': -0.5604832172393799, 'val_rmse_target_0': 0.7688620090484619, 'val_mae_target_0': 0.6540058851242065, 'val_r2_target_0': -0.5604832172393799}",COMPLETE
46,0.3206980100237868,2026-02-03 08:28:16.998784,2026-02-03 08:28:43.405467,0 days 00:00:26.406683,mean,0.24368277775801941,0.5074082761106318,0.00036134499652651516,"{'val_rmse_mean': 0.8341587781906128, 'val_mae_mean': 0.682309627532959, 'val_r2_mean': -1.4586384296417236, 'val_rmse_target_0': 0.8341587781906128, 'val_mae_target_0': 0.682309627532959, 'val_r2_target_0': -1.4586384296417236}",COMPLETE
47,0.28070097054054105,2026-02-03 08:28:43.550180,2026-02-03 08:29:09.258066,0 days 00:00:25.707886,mean,0.001127855528445884,0.5927603607745127,0.001010418383614972,"{'val_rmse_mean': 0.7694709897041321, 'val_mae_mean': 0.6210501790046692, 'val_r2_mean': -0.47969305515289307, 'val_rmse_target_0': 0.7694709897041321, 'val_mae_target_0': 0.6210501790046692, 'val_r2_target_0': -0.47969305515289307}",COMPLETE
48,0.29643965540971196,2026-02-03 08:29:09.403848,2026-02-03 08:29:34.188722,0 days 00:00:24.784874,mean,0.007832586757269113,0.23887460287771797,0.0004949335557210484,"{'val_rmse_mean': 0.7905682325363159, 'val_mae_mean': 0.6500958204269409, 'val_r2_mean': -0.7487627267837524, 'val_rmse_target_0': 0.7905682325363159, 'val_mae_target_0': 0.6500958204269409, 'val_r2_target_0': -0.7487627267837524}",COMPLETE
49,0.36881250475616306,2026-02-03 08:29:34.333693,2026-02-03 08:30:03.381242,0 days 00:00:29.047549,attention,0.7614612838958589,0.4039076487884088,0.0014857187856844826,"{'val_rmse_mean': 0.884660542011261, 'val_mae_mean': 0.7324383854866028, 'val_r2_mean': -0.2345726490020752, 'val_rmse_target_0': 0.884660542011261, 'val_mae_target_0': 0.7324383854866028, 'val_r2_target_0': -0.2345726490020752}",COMPLETE
