number,value,datetime_start,datetime_complete,duration,params_aggregation,params_alpha,params_l1_ratio,params_lr,user_attrs_val_metrics,state
0,0.36849085076850047,2026-02-04 12:57:26.759267,2026-02-04 12:57:59.691603,0 days 00:00:32.932336,mean,0.0003606561280960774,0.6978215967244875,0.00466510997619327,"{'val_rmse_mean': 0.9203411936759949, 'val_mae_mean': 0.7644470930099487, 'val_r2_mean': -0.35689055919647217, 'val_rmse_target_0': 0.9203411936759949, 'val_mae_target_0': 0.7644470930099487, 'val_r2_target_0': -0.35689055919647217}",COMPLETE
1,0.34803140354752365,2026-02-04 12:57:59.926849,2026-02-04 12:58:32.538851,0 days 00:00:32.612002,mean,0.0001834977323722008,0.3146915867934319,0.0003116514883727416,"{'val_rmse_mean': 0.8746391534805298, 'val_mae_mean': 0.7127650380134583, 'val_r2_mean': -5.8992156982421875, 'val_rmse_target_0': 0.8746391534805298, 'val_mae_target_0': 0.7127650380134583, 'val_r2_target_0': -5.8992156982421875}",COMPLETE
2,0.33144348306598626,2026-02-04 12:58:32.773624,2026-02-04 12:59:08.164402,0 days 00:00:35.390778,attention,0.0002829129071508072,0.5306393212133746,0.002424133025000635,"{'val_rmse_mean': 0.8484324216842651, 'val_mae_mean': 0.708397626876831, 'val_r2_mean': -0.26152729988098145, 'val_rmse_target_0': 0.8484324216842651, 'val_mae_target_0': 0.708397626876831, 'val_r2_target_0': -0.26152729988098145}",COMPLETE
3,0.3953278837703962,2026-02-04 12:59:08.400641,2026-02-04 12:59:42.968880,0 days 00:00:34.568239,attention,0.13691758317614508,0.47845073389603465,0.0003080717594431097,"{'val_rmse_mean': 0.9473491311073303, 'val_mae_mean': 0.7584365010261536, 'val_r2_mean': -8.576338768005371, 'val_rmse_target_0': 0.9473491311073303, 'val_mae_target_0': 0.7584365010261536, 'val_r2_target_0': -8.576338768005371}",COMPLETE
4,0.35431930675399265,2026-02-04 12:59:43.201797,2026-02-04 13:00:17.504181,0 days 00:00:34.302384,attention,0.00023874913224272292,0.11680495201245984,0.0001966600643769277,"{'val_rmse_mean': 0.8993732929229736, 'val_mae_mean': 0.7167904376983643, 'val_r2_mean': -10.453068733215332, 'val_rmse_target_0': 0.8993732929229736, 'val_mae_target_0': 0.7167904376983643, 'val_r2_target_0': -10.453068733215332}",COMPLETE
5,0.3217079035921078,2026-02-04 13:00:17.736182,2026-02-04 13:00:49.994496,0 days 00:00:32.258314,mean,0.5847362712174796,0.21571490196816764,0.0005616820581002135,"{'val_rmse_mean': 0.8307909965515137, 'val_mae_mean': 0.6958468556404114, 'val_r2_mean': -1.9859437942504883, 'val_rmse_target_0': 0.8307909965515137, 'val_mae_target_0': 0.6958468556404114, 'val_r2_target_0': -1.9859437942504883}",COMPLETE
6,0.3970584396803234,2026-02-04 13:00:50.225228,2026-02-04 13:01:21.524626,0 days 00:00:31.299398,mean,0.6320938427230632,0.6545591637646938,0.00016594089229035082,"{'val_rmse_mean': 0.9520241022109985, 'val_mae_mean': 0.7537400126457214, 'val_r2_mean': -13.9835844039917, 'val_rmse_target_0': 0.9520241022109985, 'val_mae_target_0': 0.7537400126457214, 'val_r2_target_0': -13.9835844039917}",COMPLETE
7,0.37400811660006217,2026-02-04 13:01:21.758012,2026-02-04 13:01:56.129838,0 days 00:00:34.371826,attention,0.3290564823522152,0.7865650079879952,0.004929210371909097,"{'val_rmse_mean': 0.918066680431366, 'val_mae_mean': 0.7445050477981567, 'val_r2_mean': -0.40337538719177246, 'val_rmse_target_0': 0.918066680431366, 'val_mae_target_0': 0.7445050477981567, 'val_r2_target_0': -0.40337538719177246}",COMPLETE
8,0.3315287672373702,2026-02-04 13:01:56.363358,2026-02-04 13:02:30.544050,0 days 00:00:34.180692,attention,0.0009006199505879032,0.424689854217846,0.001331119916829302,"{'val_rmse_mean': 0.8459610342979431, 'val_mae_mean': 0.6821709871292114, 'val_r2_mean': -0.8485103845596313, 'val_rmse_target_0': 0.8459610342979431, 'val_mae_target_0': 0.6821709871292114, 'val_r2_target_0': -0.8485103845596313}",COMPLETE
9,0.4059983963436564,2026-02-04 13:02:30.776685,2026-02-04 13:03:03.933109,0 days 00:00:33.156424,mean,0.1812837060204935,0.8510107785514668,0.00017176136663595834,"{'val_rmse_mean': 0.962712287902832, 'val_mae_mean': 0.7654331922531128, 'val_r2_mean': -11.039925575256348, 'val_rmse_target_0': 0.962712287902832, 'val_mae_target_0': 0.7654331922531128, 'val_r2_target_0': -11.039925575256348}",COMPLETE
10,0.3001191768282162,2026-02-04 13:03:04.166439,2026-02-04 13:03:36.636758,0 days 00:00:32.470319,mean,0.016173567697862455,0.14106589543113257,0.0007056681035281728,"{'val_rmse_mean': 0.7964630126953125, 'val_mae_mean': 0.6374176144599915, 'val_r2_mean': -2.3804662227630615, 'val_rmse_target_0': 0.7964630126953125, 'val_mae_target_0': 0.6374176144599915, 'val_r2_target_0': -2.3804662227630615}",COMPLETE
11,0.3063976769804379,2026-02-04 13:03:36.870270,2026-02-04 13:04:09.335072,0 days 00:00:32.464802,mean,0.017654319592573433,0.11986007258561521,0.0006825160655185164,"{'val_rmse_mean': 0.8047451376914978, 'val_mae_mean': 0.6458957195281982, 'val_r2_mean': -2.3739967346191406, 'val_rmse_target_0': 0.8047451376914978, 'val_mae_target_0': 0.6458957195281982, 'val_r2_target_0': -2.3739967346191406}",COMPLETE
12,0.29302044299914054,2026-02-04 13:04:09.566868,2026-02-04 13:04:41.320554,0 days 00:00:31.753686,mean,0.0155483928804294,0.13037534840866963,0.0007909231385079131,"{'val_rmse_mean': 0.7873598337173462, 'val_mae_mean': 0.6270519495010376, 'val_r2_mean': -0.810673713684082, 'val_rmse_target_0': 0.7873598337173462, 'val_mae_target_0': 0.6270519495010376, 'val_r2_target_0': -0.810673713684082}",COMPLETE
13,0.2898853018862071,2026-02-04 13:04:41.556228,2026-02-04 13:05:12.876281,0 days 00:00:31.320053,mean,0.011167398335845782,0.2938208790291855,0.001188110011283719,"{'val_rmse_mean': 0.7834405899047852, 'val_mae_mean': 0.6586123704910278, 'val_r2_mean': -0.5343475341796875, 'val_rmse_target_0': 0.7834405899047852, 'val_mae_target_0': 0.6586123704910278, 'val_r2_target_0': -0.5343475341796875}",COMPLETE
14,0.2985181236850891,2026-02-04 13:05:13.107293,2026-02-04 13:05:45.985006,0 days 00:00:32.877713,mean,0.0034092285830702694,0.30301499912118757,0.001446497693970818,"{'val_rmse_mean': 0.7964954376220703, 'val_mae_mean': 0.6638889312744141, 'val_r2_mean': -0.6415095329284668, 'val_rmse_target_0': 0.7964954376220703, 'val_mae_target_0': 0.6638889312744141, 'val_r2_target_0': -0.6415095329284668}",COMPLETE
15,0.2915872984390654,2026-02-04 13:05:46.218999,2026-02-04 13:06:19.130879,0 days 00:00:32.911880,mean,0.05874231088312258,0.2880748268630359,0.0013423256971949273,"{'val_rmse_mean': 0.7853785753250122, 'val_mae_mean': 0.6543013453483582, 'val_r2_mean': -0.5738954544067383, 'val_rmse_target_0': 0.7853785753250122, 'val_mae_target_0': 0.6543013453483582, 'val_r2_target_0': -0.5738954544067383}",COMPLETE
16,0.34800044216939974,2026-02-04 13:06:19.363377,2026-02-04 13:06:52.298157,0 days 00:00:32.934780,mean,0.057593776088301366,0.31870392099279776,0.0021362056879585707,"{'val_rmse_mean': 0.8626716136932373, 'val_mae_mean': 0.725558340549469, 'val_r2_mean': -0.6100907325744629, 'val_rmse_target_0': 0.8626716136932373, 'val_mae_target_0': 0.725558340549469, 'val_r2_target_0': -0.6100907325744629}",COMPLETE
17,0.34727813240520106,2026-02-04 13:06:52.530242,2026-02-04 13:07:24.518660,0 days 00:00:31.988418,mean,0.003081891339782634,0.4118998712081763,0.0012209945070824216,"{'val_rmse_mean': 0.853676974773407, 'val_mae_mean': 0.7408625483512878, 'val_r2_mean': -0.6536581516265869, 'val_rmse_target_0': 0.853676974773407, 'val_mae_target_0': 0.7408625483512878, 'val_r2_target_0': -0.6536581516265869}",COMPLETE
