number,value,datetime_start,datetime_complete,duration,params_aggregation,params_dropout,params_hidden_dim,params_lr,params_weight_decay,user_attrs_val_metrics,state
37,0.4704329038935679,2026-01-31 06:43:28.463772,2026-01-31 06:44:00.191629,0 days 00:00:31.727857,mean,0.1332242691615691,128,0.0010856970221327145,0.00038951176808169465,"{'val_rmse_mean': 1.0929100513458252, 'val_mae_mean': 0.8212963938713074, 'val_r2_mean': -2.2286758422851562, 'val_rmse_target_0': 1.0371685028076172, 'val_mae_target_0': 0.7163177728652954, 'val_r2_target_0': -2.0040855407714844, 'val_rmse_target_1': 1.2027003765106201, 'val_mae_target_1': 0.8025388121604919, 'val_r2_target_1': -2.4459917545318604, 'val_rmse_target_2': 1.0731878280639648, 'val_mae_target_2': 0.8723547458648682, 'val_r2_target_2': -1.1849555969238281, 'val_rmse_target_3': 1.0585832595825195, 'val_mae_target_3': 0.893974244594574, 'val_r2_target_3': -3.279669761657715}",COMPLETE
38,0.3845707339545091,2026-01-31 06:44:00.324347,2026-01-31 06:44:35.442513,0 days 00:00:35.118166,attention,0.2979088064790349,32,0.00017091707724819247,5.166969493661296e-05,"{'val_rmse_mean': 0.9988352656364441, 'val_mae_mean': 0.727024257183075, 'val_r2_mean': -37.754356384277344, 'val_rmse_target_0': 0.9725224375724792, 'val_mae_target_0': 0.6171942949295044, 'val_r2_target_0': -35.8037109375, 'val_rmse_target_1': 0.9974261522293091, 'val_mae_target_1': 0.7069302797317505, 'val_r2_target_1': -33.65365982055664, 'val_rmse_target_2': 0.96035236120224, 'val_mae_target_2': 0.8330238461494446, 'val_r2_target_2': -35.82022476196289, 'val_rmse_target_3': 1.065040111541748, 'val_mae_target_3': 0.7509487271308899, 'val_r2_target_3': -45.73983383178711}",COMPLETE
39,0.3837687355224733,2026-01-31 06:44:35.575550,2026-01-31 06:45:09.567071,0 days 00:00:33.991521,mean,0.060727059659183034,64,0.00022316655534615948,0.00015354311879799682,"{'val_rmse_mean': 0.9931399822235107, 'val_mae_mean': 0.7278860807418823, 'val_r2_mean': -19.693796157836914, 'val_rmse_target_0': 0.9393949508666992, 'val_mae_target_0': 0.5783710479736328, 'val_r2_target_0': -14.539043426513672, 'val_rmse_target_1': 1.021684169769287, 'val_mae_target_1': 0.7197604775428772, 'val_r2_target_1': -26.08755874633789, 'val_rmse_target_2': 0.9402367472648621, 'val_mae_target_2': 0.8322041034698486, 'val_r2_target_2': -13.119402885437012, 'val_rmse_target_3': 1.0712438821792603, 'val_mae_target_3': 0.7812086939811707, 'val_r2_target_3': -25.0291748046875}",COMPLETE
40,0.43207042277963076,2026-01-31 06:45:09.699581,2026-01-31 06:45:48.071355,0 days 00:00:38.371774,attention,0.08904089318314358,64,0.0004587057034620407,3.2706772596996126e-05,"{'val_rmse_mean': 1.0499961376190186, 'val_mae_mean': 0.7913547158241272, 'val_r2_mean': -4.632650375366211, 'val_rmse_target_0': 1.0169113874435425, 'val_mae_target_0': 0.7023828029632568, 'val_r2_target_0': -3.0316429138183594, 'val_rmse_target_1': 1.0747383832931519, 'val_mae_target_1': 0.7836798429489136, 'val_r2_target_1': -5.297780513763428, 'val_rmse_target_2': 0.9741859436035156, 'val_mae_target_2': 0.8329840302467346, 'val_r2_target_2': -1.7653067111968994, 'val_rmse_target_3': 1.1341485977172852, 'val_mae_target_3': 0.8463720679283142, 'val_r2_target_3': -8.435871124267578}",COMPLETE
41,0.3779915239385985,2026-01-31 06:45:48.204540,2026-01-31 06:46:22.763605,0 days 00:00:34.559065,mean,0.3071654668122437,64,0.00014558696260591776,8.532392669107576e-05,"{'val_rmse_mean': 0.9939136505126953, 'val_mae_mean': 0.713088870048523, 'val_r2_mean': -51.080989837646484, 'val_rmse_target_0': 0.9851760864257812, 'val_mae_target_0': 0.6064474582672119, 'val_r2_target_0': -45.13574981689453, 'val_rmse_target_1': 1.016597867012024, 'val_mae_target_1': 0.6899787187576294, 'val_r2_target_1': -71.00741577148438, 'val_rmse_target_2': 0.9551523923873901, 'val_mae_target_2': 0.849000096321106, 'val_r2_target_2': -34.29499053955078, 'val_rmse_target_3': 1.018728256225586, 'val_mae_target_3': 0.706929087638855, 'val_r2_target_3': -53.88577651977539}",COMPLETE
42,0.3853736108651868,2026-01-31 06:46:22.896916,2026-01-31 06:46:56.806260,0 days 00:00:33.909344,mean,0.3035073873674749,64,0.00015411742425339774,0.00010703193953137155,"{'val_rmse_mean': 1.0070276260375977, 'val_mae_mean': 0.7245352864265442, 'val_r2_mean': -43.255496978759766, 'val_rmse_target_0': 1.0031830072402954, 'val_mae_target_0': 0.6303913593292236, 'val_r2_target_0': -43.630008697509766, 'val_rmse_target_1': 1.0423166751861572, 'val_mae_target_1': 0.7107847929000854, 'val_r2_target_1': -44.86876678466797, 'val_rmse_target_2': 0.9645274877548218, 'val_mae_target_2': 0.850584864616394, 'val_r2_target_2': -28.022863388061523, 'val_rmse_target_3': 1.0180829763412476, 'val_mae_target_3': 0.7063800692558289, 'val_r2_target_3': -56.50033950805664}",COMPLETE
43,0.3839342169187687,2026-01-31 06:46:56.939216,2026-01-31 06:47:29.333038,0 days 00:00:32.393822,mean,0.33797419791388655,64,0.00012141467736346621,0.0002609729696347646,"{'val_rmse_mean': 0.9926122426986694, 'val_mae_mean': 0.7333248257637024, 'val_r2_mean': -67.21765899658203, 'val_rmse_target_0': 1.007194995880127, 'val_mae_target_0': 0.6588405966758728, 'val_r2_target_0': -56.18922424316406, 'val_rmse_target_1': 0.9734521508216858, 'val_mae_target_1': 0.6881755590438843, 'val_r2_target_1': -98.21907806396484, 'val_rmse_target_2': 0.9577063918113708, 'val_mae_target_2': 0.8598548173904419, 'val_r2_target_2': -34.3758430480957, 'val_rmse_target_3': 1.0320953130722046, 'val_mae_target_3': 0.7264283299446106, 'val_r2_target_3': -80.0865249633789}",COMPLETE
44,0.3769729729327891,2026-01-31 06:47:29.466219,2026-01-31 06:48:00.881687,0 days 00:00:31.415468,mean,0.21055253043360472,64,0.00017501826001569383,6.225020668727317e-05,"{'val_rmse_mean': 0.9828122854232788, 'val_mae_mean': 0.7056841850280762, 'val_r2_mean': -45.0859260559082, 'val_rmse_target_0': 0.9938693642616272, 'val_mae_target_0': 0.6119959950447083, 'val_r2_target_0': -31.69888687133789, 'val_rmse_target_1': 0.9657720327377319, 'val_mae_target_1': 0.67295902967453, 'val_r2_target_1': -20.37335968017578, 'val_rmse_target_2': 0.961861252784729, 'val_mae_target_2': 0.8545880913734436, 'val_r2_target_2': -34.0870475769043, 'val_rmse_target_3': 1.0097466707229614, 'val_mae_target_3': 0.6831936240196228, 'val_r2_target_3': -94.18441009521484}",COMPLETE
45,0.391033921804693,2026-01-31 06:48:01.014702,2026-01-31 06:48:36.024395,0 days 00:00:35.009693,mean,0.2096907240742614,64,0.00021694636834432263,2.41916859100773e-05,"{'val_rmse_mean': 1.0072503089904785, 'val_mae_mean': 0.7362928986549377, 'val_r2_mean': -33.0633659362793, 'val_rmse_target_0': 0.9618089199066162, 'val_mae_target_0': 0.5970250368118286, 'val_r2_target_0': -22.40043830871582, 'val_rmse_target_1': 1.0099557638168335, 'val_mae_target_1': 0.7159090638160706, 'val_r2_target_1': -21.537179946899414, 'val_rmse_target_2': 0.9742973446846008, 'val_mae_target_2': 0.8722205758094788, 'val_r2_target_2': -22.871904373168945, 'val_rmse_target_3': 1.0829391479492188, 'val_mae_target_3': 0.760016918182373, 'val_r2_target_3': -65.44393920898438}",COMPLETE
46,0.38872179085457764,2026-01-31 06:48:36.157212,2026-01-31 06:49:10.453025,0 days 00:00:34.295813,mean,0.2982733354260085,128,0.0002905204559881032,5.141390410917525e-05,"{'val_rmse_mean': 0.9956704378128052, 'val_mae_mean': 0.7390346527099609, 'val_r2_mean': -9.87340259552002, 'val_rmse_target_0': 0.9317162036895752, 'val_mae_target_0': 0.6040984988212585, 'val_r2_target_0': -5.96941614151001, 'val_rmse_target_1': 1.0184814929962158, 'val_mae_target_1': 0.729729950428009, 'val_r2_target_1': -9.062634468078613, 'val_rmse_target_2': 0.9811548590660095, 'val_mae_target_2': 0.8500080108642578, 'val_r2_target_2': -6.180300235748291, 'val_rmse_target_3': 1.0513291358947754, 'val_mae_target_3': 0.7723022699356079, 'val_r2_target_3': -18.281259536743164}",COMPLETE
47,0.4776237446952749,2026-01-31 06:49:10.589510,2026-01-31 06:49:46.301235,0 days 00:00:35.711725,mean,0.2721465516382968,64,0.0016879342251040449,1.5911641873132154e-05,"{'val_rmse_mean': 1.0926134586334229, 'val_mae_mean': 0.8548258543014526, 'val_r2_mean': -2.096334457397461, 'val_rmse_target_0': 1.0117753744125366, 'val_mae_target_0': 0.6971782445907593, 'val_r2_target_0': -2.054759979248047, 'val_rmse_target_1': 1.1993380784988403, 'val_mae_target_1': 0.8867701888084412, 'val_r2_target_1': -2.89711332321167, 'val_rmse_target_2': 1.0524895191192627, 'val_mae_target_2': 0.8702576160430908, 'val_r2_target_2': -1.057420015335083, 'val_rmse_target_3': 1.1068509817123413, 'val_mae_target_3': 0.9650975465774536, 'val_r2_target_3': -2.376046657562256}",COMPLETE
48,0.38764045580669687,2026-01-31 06:49:46.433984,2026-01-31 06:50:22.443355,0 days 00:00:36.009371,mean,0.37138575667188123,64,0.0001821468844465814,9.789735374653574e-05,"{'val_rmse_mean': 1.0043962001800537, 'val_mae_mean': 0.7281908392906189, 'val_r2_mean': -54.560020446777344, 'val_rmse_target_0': 0.9662868976593018, 'val_mae_target_0': 0.6059581637382507, 'val_r2_target_0': -53.09214401245117, 'val_rmse_target_1': 1.005182147026062, 'val_mae_target_1': 0.7151142358779907, 'val_r2_target_1': -53.20207977294922, 'val_rmse_target_2': 0.9859052896499634, 'val_mae_target_2': 0.855224609375, 'val_r2_target_2': -35.53960037231445, 'val_rmse_target_3': 1.0602105855941772, 'val_mae_target_3': 0.7364663481712341, 'val_r2_target_3': -76.40621948242188}",COMPLETE
49,0.37694914425136866,2026-01-31 06:50:22.575312,2026-01-31 06:51:01.170246,0 days 00:00:38.594934,attention,0.21909200114358,64,0.00011829181645583409,6.807842229504313e-05,"{'val_rmse_mean': 0.9906901121139526, 'val_mae_mean': 0.7177306413650513, 'val_r2_mean': -42.56487274169922, 'val_rmse_target_0': 0.9791288375854492, 'val_mae_target_0': 0.6106232404708862, 'val_r2_target_0': -33.314125061035156, 'val_rmse_target_1': 0.9777434468269348, 'val_mae_target_1': 0.6858956813812256, 'val_r2_target_1': -49.75211715698242, 'val_rmse_target_2': 0.9695582985877991, 'val_mae_target_2': 0.8399176597595215, 'val_r2_target_2': -31.906875610351562, 'val_rmse_target_3': 1.0363298654556274, 'val_mae_target_3': 0.7344860434532166, 'val_r2_target_3': -55.28636932373047}",COMPLETE
