number,value,datetime_start,datetime_complete,duration,params_aggregation,params_dropout,params_hidden_dim,params_lr,params_weight_decay,user_attrs_val_metrics,state
10,0.3373845812122993,2026-02-02 16:19:23.877197,2026-02-02 16:19:48.605033,0 days 00:00:24.727836,mean,0.27778842395804787,32,0.0010915069738280945,5.8621786566843213e-05,"{'val_rmse_mean': 0.9196782112121582, 'val_mae_mean': 0.6696910262107849, 'val_r2_mean': -1.3711462020874023, 'val_rmse_target_0': 0.9196782112121582, 'val_mae_target_0': 0.6696910262107849, 'val_r2_target_0': -1.3711462020874023}",COMPLETE
11,0.30085219653577683,2026-02-02 16:19:48.693318,2026-02-02 16:20:15.887010,0 days 00:00:27.193692,attention,0.009922180444871857,128,0.001275567224113893,0.0010807216951977607,"{'val_rmse_mean': 0.8762003183364868, 'val_mae_mean': 0.6222673058509827, 'val_r2_mean': -0.766161322593689, 'val_rmse_target_0': 0.8762003183364868, 'val_mae_target_0': 0.6222673058509827, 'val_r2_target_0': -0.766161322593689}",COMPLETE
12,0.291546941471838,2026-02-02 16:20:15.976341,2026-02-02 16:20:40.253813,0 days 00:00:24.277472,attention,0.08624244789094898,128,0.00010050333108991025,9.145312774268989e-05,"{'val_rmse_mean': 0.9211954474449158, 'val_mae_mean': 0.5747639536857605, 'val_r2_mean': -11.150486946105957, 'val_rmse_target_0': 0.9211954474449158, 'val_mae_target_0': 0.5747639536857605, 'val_r2_target_0': -11.150486946105957}",COMPLETE
13,0.32618800537009657,2026-02-02 16:20:40.342568,2026-02-02 16:21:07.435091,0 days 00:00:27.092523,attention,0.10739513541504016,128,0.0010989027801984164,6.919583088014147e-05,"{'val_rmse_mean': 0.9165276288986206, 'val_mae_mean': 0.6572405695915222, 'val_r2_mean': -1.5238146781921387, 'val_rmse_target_0': 0.9165276288986206, 'val_mae_target_0': 0.6572405695915222, 'val_r2_target_0': -1.5238146781921387}",COMPLETE
14,0.34599640256082814,2026-02-02 16:21:07.523839,2026-02-02 16:21:30.864060,0 days 00:00:23.340221,mean,0.2687153989662479,32,0.0001189243964710892,7.749170905923851e-05,"{'val_rmse_mean': 1.0243631601333618, 'val_mae_mean': 0.645466685295105, 'val_r2_mean': -41.94948196411133, 'val_rmse_target_0': 1.0243631601333618, 'val_mae_target_0': 0.645466685295105, 'val_r2_target_0': -41.94948196411133}",COMPLETE
15,0.282138619279808,2026-02-02 16:21:30.954107,2026-02-02 16:21:56.577482,0 days 00:00:25.623375,attention,0.12047476003474755,128,0.002382281229238335,0.0008686101061585665,"{'val_rmse_mean': 0.8638529777526855, 'val_mae_mean': 0.6045609712600708, 'val_r2_mean': -1.512458324432373, 'val_rmse_target_0': 0.8638529777526855, 'val_mae_target_0': 0.6045609712600708, 'val_r2_target_0': -1.512458324432373}",COMPLETE
16,0.328858832164702,2026-02-02 16:21:56.666967,2026-02-02 16:22:23.016378,0 days 00:00:26.349411,attention,0.23143281009364647,32,0.0021330100330131155,0.0009465831327084155,"{'val_rmse_mean': 0.9086581468582153, 'val_mae_mean': 0.6507954597473145, 'val_r2_mean': -1.6156225204467773, 'val_rmse_target_0': 0.9086581468582153, 'val_mae_target_0': 0.6507954597473145, 'val_r2_target_0': -1.6156225204467773}",COMPLETE
17,0.2720283553496335,2026-02-02 16:22:23.107237,2026-02-02 16:22:49.483296,0 days 00:00:26.376059,attention,0.14863839739095477,32,0.0014695118182207806,0.0008649651864730089,"{'val_rmse_mean': 0.8030902743339539, 'val_mae_mean': 0.5804572105407715, 'val_r2_mean': -0.9310595989227295, 'val_rmse_target_0': 0.8030902743339539, 'val_mae_target_0': 0.5804572105407715, 'val_r2_target_0': -0.9310595989227295}",COMPLETE
18,0.35256234023513067,2026-02-02 16:22:49.572151,2026-02-02 16:23:14.454953,0 days 00:00:24.882802,mean,0.14744435646517,128,0.001954970423232066,0.0012306811986244278,"{'val_rmse_mean': 0.9372193813323975, 'val_mae_mean': 0.6948882937431335, 'val_r2_mean': -1.1634905338287354, 'val_rmse_target_0': 0.9372193813323975, 'val_mae_target_0': 0.6948882937431335, 'val_r2_target_0': -1.1634905338287354}",COMPLETE
19,0.3488060423934022,2026-02-02 16:23:14.543622,2026-02-02 16:23:41.229120,0 days 00:00:26.685498,attention,0.15561237899000088,32,0.003022820513394552,0.002408877565749031,"{'val_rmse_mean': 0.9523131251335144, 'val_mae_mean': 0.6790076494216919, 'val_r2_mean': -2.133169174194336, 'val_rmse_target_0': 0.9523131251335144, 'val_mae_target_0': 0.6790076494216919, 'val_r2_target_0': -2.133169174194336}",COMPLETE
20,0.32727902511962587,2026-02-02 16:23:41.317999,2026-02-02 16:24:07.584871,0 days 00:00:26.266872,attention,0.07274559749782036,128,0.001663421006298453,0.0006524221621047013,"{'val_rmse_mean': 0.9146363139152527, 'val_mae_mean': 0.6362011432647705, 'val_r2_mean': -1.191131830215454, 'val_rmse_target_0': 0.9146363139152527, 'val_mae_target_0': 0.6362011432647705, 'val_r2_target_0': -1.191131830215454}",COMPLETE
21,0.3413139430173302,2026-02-02 16:24:07.674222,2026-02-02 16:24:33.426781,0 days 00:00:25.752559,attention,0.23429541246136285,32,0.0008143908003955635,0.00019861934656988954,"{'val_rmse_mean': 0.9736137390136719, 'val_mae_mean': 0.685119092464447, 'val_r2_mean': -2.351616382598877, 'val_rmse_target_0': 0.9736137390136719, 'val_mae_target_0': 0.685119092464447, 'val_r2_target_0': -2.351616382598877}",COMPLETE
22,0.34913085084095924,2026-02-02 16:24:33.515498,2026-02-02 16:25:00.790378,0 days 00:00:27.274880,attention,0.3215515257338618,32,0.0008112931724105328,0.001987588845009673,"{'val_rmse_mean': 0.9544592499732971, 'val_mae_mean': 0.6770035624504089, 'val_r2_mean': -2.261619806289673, 'val_rmse_target_0': 0.9544592499732971, 'val_mae_target_0': 0.6770035624504089, 'val_r2_target_0': -2.261619806289673}",COMPLETE
23,0.2916069706606558,2026-02-02 16:25:00.879836,2026-02-02 16:25:28.627788,0 days 00:00:27.747952,attention,0.12925310720745398,32,0.0015771113568770266,0.000574440073091997,"{'val_rmse_mean': 0.8425723314285278, 'val_mae_mean': 0.6116039752960205, 'val_r2_mean': -1.164463758468628, 'val_rmse_target_0': 0.8425723314285278, 'val_mae_target_0': 0.6116039752960205, 'val_r2_target_0': -1.164463758468628}",COMPLETE
24,0.36672905146972173,2026-02-02 16:25:28.716477,2026-02-02 16:25:55.937107,0 days 00:00:27.220630,attention,0.21679605641013108,32,0.0030276797417333875,0.008733934830566708,"{'val_rmse_mean': 1.0054891109466553, 'val_mae_mean': 0.6939377188682556, 'val_r2_mean': -1.6459319591522217, 'val_rmse_target_0': 1.0054891109466553, 'val_mae_target_0': 0.6939377188682556, 'val_r2_target_0': -1.6459319591522217}",COMPLETE
25,0.31126147778101126,2026-02-02 16:25:56.025994,2026-02-02 16:26:21.507009,0 days 00:00:25.481015,attention,0.1741720402326493,32,0.0006331226650502681,0.0001351696461912347,"{'val_rmse_mean': 0.8790667653083801, 'val_mae_mean': 0.6335225701332092, 'val_r2_mean': -1.7288539409637451, 'val_rmse_target_0': 0.8790667653083801, 'val_mae_target_0': 0.6335225701332092, 'val_r2_target_0': -1.7288539409637451}",COMPLETE
26,0.3583256587208544,2026-02-02 16:26:21.595803,2026-02-02 16:26:47.178299,0 days 00:00:25.582496,mean,0.32043719630095985,128,0.00490186237373173,4.0787925631143586e-05,"{'val_rmse_mean': 0.9370340704917908, 'val_mae_mean': 0.6987212896347046, 'val_r2_mean': -1.052509069442749, 'val_rmse_target_0': 0.9370340704917908, 'val_mae_target_0': 0.6987212896347046, 'val_r2_target_0': -1.052509069442749}",COMPLETE
27,0.3543228011285127,2026-02-02 16:26:47.267173,2026-02-02 16:27:15.252313,0 days 00:00:27.985140,attention,0.06525185055347255,32,0.0013781116202143348,0.00034237415454367457,"{'val_rmse_mean': 0.9935001730918884, 'val_mae_mean': 0.6708590984344482, 'val_r2_mean': -1.9906842708587646, 'val_rmse_target_0': 0.9935001730918884, 'val_mae_target_0': 0.6708590984344482, 'val_r2_target_0': -1.9906842708587646}",COMPLETE
28,0.3162882969407595,2026-02-02 16:27:15.339904,2026-02-02 16:27:41.787966,0 days 00:00:26.448062,attention,0.25661533843887985,32,0.0010199904599782633,0.0015469390027900716,"{'val_rmse_mean': 0.8918938040733337, 'val_mae_mean': 0.6398002505302429, 'val_r2_mean': -1.8084559440612793, 'val_rmse_target_0': 0.8918938040733337, 'val_mae_target_0': 0.6398002505302429, 'val_r2_target_0': -1.8084559440612793}",COMPLETE
29,0.3595743657990372,2026-02-02 16:27:41.876690,2026-02-02 16:28:06.235379,0 days 00:00:24.358689,mean,0.31307902532280046,128,0.002729898174529406,0.0007310055846666096,"{'val_rmse_mean': 0.9599344730377197, 'val_mae_mean': 0.6970844864845276, 'val_r2_mean': -1.2254421710968018, 'val_rmse_target_0': 0.9599344730377197, 'val_mae_target_0': 0.6970844864845276, 'val_r2_target_0': -1.2254421710968018}",COMPLETE
30,0.32841248373087084,2026-02-02 16:28:06.324191,2026-02-02 16:28:33.635209,0 days 00:00:27.311018,attention,0.20098653538118377,32,0.0037538953483678126,0.0037617698288674984,"{'val_rmse_mean': 0.9165341258049011, 'val_mae_mean': 0.6713694334030151, 'val_r2_mean': -1.2962050437927246, 'val_rmse_target_0': 0.9165341258049011, 'val_mae_target_0': 0.6713694334030151, 'val_r2_target_0': -1.2962050437927246}",COMPLETE
31,0.32392269333488205,2026-02-02 16:28:33.724888,2026-02-02 16:29:00.461567,0 days 00:00:26.736679,attention,0.09864935114000532,128,0.0003197553355284801,0.00010957466443928619,"{'val_rmse_mean': 0.8985375761985779, 'val_mae_mean': 0.6427386403083801, 'val_r2_mean': -1.5500519275665283, 'val_rmse_target_0': 0.8985375761985779, 'val_mae_target_0': 0.6427386403083801, 'val_r2_target_0': -1.5500519275665283}",COMPLETE
32,0.3770948667941546,2026-02-02 16:29:00.550379,2026-02-02 16:29:26.996479,0 days 00:00:26.446100,attention,0.08170729941214086,128,0.0018690588491983874,3.406708738977877e-05,"{'val_rmse_mean': 0.9987232089042664, 'val_mae_mean': 0.715524435043335, 'val_r2_mean': -1.4399840831756592, 'val_rmse_target_0': 0.9987232089042664, 'val_mae_target_0': 0.715524435043335, 'val_r2_target_0': -1.4399840831756592}",COMPLETE
33,0.3310246453103092,2026-02-02 16:29:27.085689,2026-02-02 16:29:52.750761,0 days 00:00:25.665072,attention,0.040252830545722165,128,0.003929060759318469,0.0002549471262520122,"{'val_rmse_mean': 0.9083532691001892, 'val_mae_mean': 0.6677352786064148, 'val_r2_mean': -1.2096328735351562, 'val_rmse_target_0': 0.9083532691001892, 'val_mae_target_0': 0.6677352786064148, 'val_r2_target_0': -1.2096328735351562}",COMPLETE
34,0.3071898173552149,2026-02-02 16:29:52.851740,2026-02-02 16:30:19.919041,0 days 00:00:27.067301,attention,0.14209859228895516,128,0.0023619543369585772,0.0004930951513543877,"{'val_rmse_mean': 0.9006114602088928, 'val_mae_mean': 0.6292902827262878, 'val_r2_mean': -1.841202974319458, 'val_rmse_target_0': 0.9006114602088928, 'val_mae_target_0': 0.6292902827262878, 'val_r2_target_0': -1.841202974319458}",COMPLETE
35,0.34097592758997863,2026-02-02 16:30:20.006800,2026-02-02 16:30:47.452753,0 days 00:00:27.445953,attention,0.1740594093907541,64,0.00014832931520225194,0.00034832939969483173,"{'val_rmse_mean': 1.0009281635284424, 'val_mae_mean': 0.6554874181747437, 'val_r2_mean': -16.697072982788086, 'val_rmse_target_0': 1.0009281635284424, 'val_mae_target_0': 0.6554874181747437, 'val_r2_target_0': -16.697072982788086}",COMPLETE
36,0.2911428684003315,2026-02-02 16:30:47.541472,2026-02-02 16:31:15.350591,0 days 00:00:27.809119,attention,0.09926219905600421,128,0.0006352825170843461,0.00010604662675843253,"{'val_rmse_mean': 0.8646635413169861, 'val_mae_mean': 0.5951024293899536, 'val_r2_mean': -1.0712316036224365, 'val_rmse_target_0': 0.8646635413169861, 'val_mae_target_0': 0.5951024293899536, 'val_r2_target_0': -1.0712316036224365}",COMPLETE
37,0.25516449438173033,2026-02-02 16:31:15.441654,2026-02-02 16:31:42.793991,0 days 00:00:27.352337,attention,0.11546893601942425,64,0.0004143439981346575,0.00017337146864846562,"{'val_rmse_mean': 0.7674646973609924, 'val_mae_mean': 0.5723415613174438, 'val_r2_mean': -0.8020824193954468, 'val_rmse_target_0': 0.7674646973609924, 'val_mae_target_0': 0.5723415613174438, 'val_r2_target_0': -0.8020824193954468}",COMPLETE
38,0.3219572111292682,2026-02-02 16:31:42.883897,2026-02-02 16:32:08.045668,0 days 00:00:25.161771,mean,0.1333425477072403,64,0.0004255631410901125,0.0008225760646898072,"{'val_rmse_mean': 0.894847571849823, 'val_mae_mean': 0.6289486885070801, 'val_r2_mean': -1.8476250171661377, 'val_rmse_target_0': 0.894847571849823, 'val_mae_target_0': 0.6289486885070801, 'val_r2_target_0': -1.8476250171661377}",COMPLETE
39,0.3338085574882657,2026-02-02 16:32:08.134934,2026-02-02 16:32:33.325946,0 days 00:00:25.191012,attention,0.3976515420216384,64,0.0003310064918592758,0.0002077307693078733,"{'val_rmse_mean': 0.962313175201416, 'val_mae_mean': 0.6631945371627808, 'val_r2_mean': -3.003875732421875, 'val_rmse_target_0': 0.962313175201416, 'val_mae_target_0': 0.6631945371627808, 'val_r2_target_0': -3.003875732421875}",COMPLETE
40,0.29519939489788766,2026-02-02 16:32:33.414482,2026-02-02 16:33:00.161886,0 days 00:00:26.747404,attention,0.1589859881785793,64,0.0008741757169860486,0.00043103827188713896,"{'val_rmse_mean': 0.8706244230270386, 'val_mae_mean': 0.6238841414451599, 'val_r2_mean': -1.6279182434082031, 'val_rmse_target_0': 0.8706244230270386, 'val_mae_target_0': 0.6238841414451599, 'val_r2_target_0': -1.6279182434082031}",COMPLETE
41,0.3352849395025125,2026-02-02 16:33:00.250263,2026-02-02 16:33:27.824500,0 days 00:00:27.574237,attention,0.11638734125769055,64,0.0005735270428629079,0.0001724011040852467,"{'val_rmse_mean': 0.9246944189071655, 'val_mae_mean': 0.6528158783912659, 'val_r2_mean': -1.3580844402313232, 'val_rmse_target_0': 0.9246944189071655, 'val_mae_target_0': 0.6528158783912659, 'val_r2_target_0': -1.3580844402313232}",COMPLETE
42,0.34281612765658387,2026-02-02 16:33:27.913738,2026-02-02 16:33:55.414433,0 days 00:00:27.500695,attention,0.19297214278337976,64,0.0003832127694882823,0.00012735157894995324,"{'val_rmse_mean': 0.9143132567405701, 'val_mae_mean': 0.6572291254997253, 'val_r2_mean': -1.8835535049438477, 'val_rmse_target_0': 0.9143132567405701, 'val_mae_target_0': 0.6572291254997253, 'val_r2_target_0': -1.8835535049438477}",COMPLETE
43,0.2955229264387998,2026-02-02 16:33:55.503659,2026-02-02 16:34:20.904899,0 days 00:00:25.401240,attention,0.05418305721609578,64,0.00026888395873709696,4.4801082507785055e-05,"{'val_rmse_mean': 0.8760344982147217, 'val_mae_mean': 0.5925241708755493, 'val_r2_mean': -2.7457447052001953, 'val_rmse_target_0': 0.8760344982147217, 'val_mae_target_0': 0.5925241708755493, 'val_r2_target_0': -2.7457447052001953}",COMPLETE
44,0.33648429901114907,2026-02-02 16:34:20.992657,2026-02-02 16:34:48.617329,0 days 00:00:27.624672,attention,0.09526932006615194,128,0.0006822225180705617,0.000268350112341701,"{'val_rmse_mean': 0.9004098773002625, 'val_mae_mean': 0.6667649745941162, 'val_r2_mean': -1.2878978252410889, 'val_rmse_target_0': 0.9004098773002625, 'val_mae_target_0': 0.6667649745941162, 'val_r2_target_0': -1.2878978252410889}",COMPLETE
45,0.30100920197071024,2026-02-02 16:34:48.705829,2026-02-02 16:35:15.161982,0 days 00:00:26.456153,attention,0.11576554288415532,32,0.0013859537820634844,0.0015073867745915666,"{'val_rmse_mean': 0.9021929502487183, 'val_mae_mean': 0.6124436259269714, 'val_r2_mean': -1.8218095302581787, 'val_rmse_target_0': 0.9021929502487183, 'val_mae_target_0': 0.6124436259269714, 'val_r2_target_0': -1.8218095302581787}",COMPLETE
46,0.3626325868449553,2026-02-02 16:35:15.250325,2026-02-02 16:35:42.713422,0 days 00:00:27.463097,attention,0.16317663810217076,128,0.00047531156319598065,0.003542371921810466,"{'val_rmse_mean': 0.9705922603607178, 'val_mae_mean': 0.7111123204231262, 'val_r2_mean': -1.390458345413208, 'val_rmse_target_0': 0.9705922603607178, 'val_mae_target_0': 0.7111123204231262, 'val_r2_target_0': -1.390458345413208}",COMPLETE
47,0.2997820471446849,2026-02-02 16:35:42.803454,2026-02-02 16:36:08.874357,0 days 00:00:26.070903,attention,0.03874662055761828,64,0.0009537328021992608,2.5206730169298033e-05,"{'val_rmse_mean': 0.8824129700660706, 'val_mae_mean': 0.6228752136230469, 'val_r2_mean': -1.5205199718475342, 'val_rmse_target_0': 0.8824129700660706, 'val_mae_target_0': 0.6228752136230469, 'val_r2_target_0': -1.5205199718475342}",COMPLETE
48,0.3399852053132943,2026-02-02 16:36:08.963180,2026-02-02 16:36:33.773605,0 days 00:00:24.810425,mean,0.35013081828489306,32,0.0011671300438036226,0.00014866323293832222,"{'val_rmse_mean': 0.9116419553756714, 'val_mae_mean': 0.688331663608551, 'val_r2_mean': -1.4165959358215332, 'val_rmse_target_0': 0.9116419553756714, 'val_mae_target_0': 0.688331663608551, 'val_r2_target_0': -1.4165959358215332}",COMPLETE
49,0.3680694139534521,2026-02-02 16:36:33.861731,2026-02-02 16:36:59.914388,0 days 00:00:26.052657,attention,0.13017224573207634,128,0.0007567673263640402,9.199961372438832e-05,"{'val_rmse_mean': 0.9854011535644531, 'val_mae_mean': 0.7234469056129456, 'val_r2_mean': -1.8978126049041748, 'val_rmse_target_0': 0.9854011535644531, 'val_mae_target_0': 0.7234469056129456, 'val_r2_target_0': -1.8978126049041748}",COMPLETE
