train_loss,val_loss,epoch
0.3859652578830719,0.5560926795005798,1
0.38091466161939835,0.5494439601898193,2
0.3711424337493049,0.5387290120124817,3
0.36209577322006226,0.5334023237228394,4
0.3621823522779677,0.527518630027771,5
0.3570877214272817,0.5192892551422119,6
0.34979070391919875,0.508414089679718,7
0.3557610544893477,0.5002045035362244,8
0.3497127029630873,0.49140939116477966,9
0.3387635929716958,0.48170867562294006,10
0.3414704501628876,0.47421956062316895,11
0.33244544598791337,0.4672846794128418,12
0.33358198238743675,0.4577370882034302,13
0.33118605779276955,0.44975244998931885,14
0.3209347857369317,0.44097739458084106,15
0.3097609861029519,0.4315485656261444,16
0.33219797412554425,0.4229643642902374,17
0.31320734818776447,0.41330134868621826,18
0.3154134021864997,0.40527915954589844,19
0.31323276956876117,0.39863643050193787,20
0.3109380321370231,0.3944316804409027,21
0.304470741086536,0.39004555344581604,22
0.2986656443940269,0.38710811734199524,23
0.29200516475571525,0.38195180892944336,24
0.2981864909331004,0.37851428985595703,25
0.29472505880726707,0.37293657660484314,26
0.30197710626655155,0.3703511357307434,27
0.29804018636544544,0.36756253242492676,28
0.29989082283443874,0.3655214309692383,29
0.2976725548505783,0.3628547191619873,30
0.291988515191608,0.3593815565109253,31
0.290229179792934,0.35570111870765686,32
0.2924073239167531,0.3525775074958801,33
0.2949884914689594,0.3514188826084137,34
0.2861465993854735,0.3499126732349396,35
0.30826691952016616,0.34853485226631165,36
0.3041423112154007,0.3476087749004364,37
0.2827022588915295,0.34628191590309143,38
0.2965765694777171,0.345647931098938,39
0.28468891978263855,0.3450357913970947,40
0.3007202595472336,0.34469470381736755,41
0.3025683992438846,0.3443219065666199,42
0.28085341718461776,0.3438878059387207,43
0.2841160198052724,0.3436700701713562,44
0.28220857514275444,0.34355586767196655,45
0.29245484868685406,0.3434589207172394,46
0.2807508822944429,0.3433869481086731,47
0.27866211036841076,0.3433453440666199,48
0.28273021678129834,0.34333160519599915,49
0.288691735929913,0.34332454204559326,50
