number,value,datetime_start,datetime_complete,duration,params_aggregation,params_depth,params_dropout,params_hidden_dim,params_lr,params_weight_decay,user_attrs_val_metrics,state
10,0.3809613805540182,2026-01-30 16:53:36.291881,2026-01-30 16:53:44.864793,0 days 00:00:08.572912,mean,1,0.49730165124881126,128,0.0008536725167214914,0.005496193376914971,"{'val_rmse_mean': 0.9868816137313843, 'val_mae_mean': 0.7261210083961487, 'val_r2_mean': -19.070327758789062, 'val_rmse_target_0': 0.9820299744606018, 'val_mae_target_0': 0.6289733052253723, 'val_r2_target_0': -13.649272918701172, 'val_rmse_target_1': 1.0112879276275635, 'val_mae_target_1': 0.6961974501609802, 'val_r2_target_1': -29.355274200439453, 'val_rmse_target_2': 0.9336455464363098, 'val_mae_target_2': 0.8449445366859436, 'val_r2_target_2': -6.26891565322876, 'val_rmse_target_3': 1.0205632448196411, 'val_mae_target_3': 0.7343688607215881, 'val_r2_target_3': -27.00784683227539}",COMPLETE
11,0.37319681572693364,2026-01-30 16:53:44.951754,2026-01-30 16:53:53.948318,0 days 00:00:08.996564,mean,1,0.49711375688811976,128,0.0008591668594082872,0.009916525567621173,"{'val_rmse_mean': 0.9810152053833008, 'val_mae_mean': 0.7161580324172974, 'val_r2_mean': -20.279651641845703, 'val_rmse_target_0': 1.0041322708129883, 'val_mae_target_0': 0.6460326910018921, 'val_r2_target_0': -18.229473114013672, 'val_rmse_target_1': 1.0047690868377686, 'val_mae_target_1': 0.7007109522819519, 'val_r2_target_1': -22.537918090820312, 'val_rmse_target_2': 0.8930559754371643, 'val_mae_target_2': 0.7937428951263428, 'val_r2_target_2': -6.382349014282227, 'val_rmse_target_3': 1.0221035480499268, 'val_mae_target_3': 0.724145770072937, 'val_r2_target_3': -33.968868255615234}",COMPLETE
12,0.3785097677674558,2026-01-30 16:53:54.024870,2026-01-30 16:54:02.918882,0 days 00:00:08.894012,mean,1,0.4688213781394929,128,0.0011618031470033584,0.009642103212447394,"{'val_rmse_mean': 0.9851937294006348, 'val_mae_mean': 0.7198813557624817, 'val_r2_mean': -12.434331893920898, 'val_rmse_target_0': 0.9902565479278564, 'val_mae_target_0': 0.6303848624229431, 'val_r2_target_0': -11.940027236938477, 'val_rmse_target_1': 1.024632453918457, 'val_mae_target_1': 0.7077658176422119, 'val_r2_target_1': -15.486888885498047, 'val_rmse_target_2': 0.8854517936706543, 'val_mae_target_2': 0.7925925254821777, 'val_r2_target_2': -3.4758381843566895, 'val_rmse_target_3': 1.0404340028762817, 'val_mae_target_3': 0.7487820982933044, 'val_r2_target_3': -18.834575653076172}",COMPLETE
13,0.3756363224928026,2026-01-30 16:54:03.005317,2026-01-30 16:54:11.943901,0 days 00:00:08.938584,mean,1,0.3916050924371629,128,0.0011324320781460752,0.009741900428021342,"{'val_rmse_mean': 0.9768558144569397, 'val_mae_mean': 0.7187520861625671, 'val_r2_mean': -8.95719051361084, 'val_rmse_target_0': 0.9640262126922607, 'val_mae_target_0': 0.6317462921142578, 'val_r2_target_0': -9.274006843566895, 'val_rmse_target_1': 0.9978045225143433, 'val_mae_target_1': 0.6875320672988892, 'val_r2_target_1': -10.268875122070312, 'val_rmse_target_2': 0.9165209531784058, 'val_mae_target_2': 0.8120877742767334, 'val_r2_target_2': -2.841973066329956, 'val_rmse_target_3': 1.029071569442749, 'val_mae_target_3': 0.7436421513557434, 'val_r2_target_3': -13.443904876708984}",COMPLETE
14,0.4232197125200872,2026-01-30 16:54:12.030772,2026-01-30 16:54:20.925375,0 days 00:00:08.894603,mean,1,0.3853512696956835,128,0.004834975785008153,0.0034469901403835802,"{'val_rmse_mean': 1.0394867658615112, 'val_mae_mean': 0.7822173833847046, 'val_r2_mean': -2.964844226837158, 'val_rmse_target_0': 0.9317793250083923, 'val_mae_target_0': 0.6410719752311707, 'val_r2_target_0': -3.8690505027770996, 'val_rmse_target_1': 1.188079833984375, 'val_mae_target_1': 0.7752812504768372, 'val_r2_target_1': -2.745960235595703, 'val_rmse_target_2': 0.9827244281768799, 'val_mae_target_2': 0.8628533482551575, 'val_r2_target_2': -1.1782121658325195, 'val_rmse_target_3': 1.0553632974624634, 'val_mae_target_3': 0.8496630191802979, 'val_r2_target_3': -4.0661540031433105}",COMPLETE
15,0.36882718059199826,2026-01-30 16:54:21.002887,2026-01-30 16:54:29.947243,0 days 00:00:08.944356,mean,1,0.39411496831115805,128,0.00034014085510529246,0.0027906945359137754,"{'val_rmse_mean': 0.9762995839118958, 'val_mae_mean': 0.7062885761260986, 'val_r2_mean': -63.49330139160156, 'val_rmse_target_0': 0.9794514179229736, 'val_mae_target_0': 0.6286100745201111, 'val_r2_target_0': -56.217105865478516, 'val_rmse_target_1': 0.9894683361053467, 'val_mae_target_1': 0.7031817436218262, 'val_r2_target_1': -56.854801177978516, 'val_rmse_target_2': 0.9488919973373413, 'val_mae_target_2': 0.8069306015968323, 'val_r2_target_2': -30.830904006958008, 'val_rmse_target_3': 0.9873864054679871, 'val_mae_target_3': 0.6864317655563354, 'val_r2_target_3': -110.07040405273438}",COMPLETE
16,0.37984718168499293,2026-01-30 16:54:30.034127,2026-01-30 16:54:39.712671,0 days 00:00:09.678544,mean,2,0.1746649960828333,128,0.0003284459119144513,0.002467361479979709,"{'val_rmse_mean': 0.9947087168693542, 'val_mae_mean': 0.7154505252838135, 'val_r2_mean': -105.73688507080078, 'val_rmse_target_0': 1.0042901039123535, 'val_mae_target_0': 0.6385044455528259, 'val_r2_target_0': -106.6718521118164, 'val_rmse_target_1': 0.9929085373878479, 'val_mae_target_1': 0.6877039670944214, 'val_r2_target_1': -112.4840087890625, 'val_rmse_target_2': 0.9649801850318909, 'val_mae_target_2': 0.8377152681350708, 'val_r2_target_2': -35.212554931640625, 'val_rmse_target_3': 1.0166561603546143, 'val_mae_target_3': 0.6978782415390015, 'val_r2_target_3': -168.57908630371094}",COMPLETE
17,0.36991681944992805,2026-01-30 16:54:39.798850,2026-01-30 16:54:48.556510,0 days 00:00:08.757660,mean,1,0.34204011730747363,128,0.0003246646184395426,0.0004275058688305844,"{'val_rmse_mean': 0.9727232456207275, 'val_mae_mean': 0.7077536582946777, 'val_r2_mean': -58.691162109375, 'val_rmse_target_0': 0.9803507924079895, 'val_mae_target_0': 0.6413730382919312, 'val_r2_target_0': -53.79005432128906, 'val_rmse_target_1': 0.9786369800567627, 'val_mae_target_1': 0.6961472630500793, 'val_r2_target_1': -77.10554504394531, 'val_rmse_target_2': 0.926176130771637, 'val_mae_target_2': 0.8066797852516174, 'val_r2_target_2': -15.904848098754883, 'val_rmse_target_3': 1.0057293176651, 'val_mae_target_3': 0.6868144869804382, 'val_r2_target_3': -87.96420288085938}",COMPLETE
18,0.3756496337828813,2026-01-30 16:54:48.634115,2026-01-30 16:54:57.499665,0 days 00:00:08.865550,mean,1,0.0018030442765391008,128,0.00025690111190012336,0.0003319637829520141,"{'val_rmse_mean': 0.9857403635978699, 'val_mae_mean': 0.7178623676300049, 'val_r2_mean': -62.96514129638672, 'val_rmse_target_0': 0.9999513030052185, 'val_mae_target_0': 0.6492675542831421, 'val_r2_target_0': -69.34319305419922, 'val_rmse_target_1': 0.9962961077690125, 'val_mae_target_1': 0.7245030999183655, 'val_r2_target_1': -73.38906860351562, 'val_rmse_target_2': 0.944957971572876, 'val_mae_target_2': 0.8158321380615234, 'val_r2_target_2': -27.654138565063477, 'val_rmse_target_3': 1.001755952835083, 'val_mae_target_3': 0.6818464994430542, 'val_r2_target_3': -81.47418212890625}",COMPLETE
19,0.38248110314210254,2026-01-30 16:54:57.587220,2026-01-30 16:55:07.379297,0 days 00:00:09.792077,mean,2,0.33102640750826373,128,0.000401620942688537,0.0005242361550298309,"{'val_rmse_mean': 1.006701946258545, 'val_mae_mean': 0.716066837310791, 'val_r2_mean': -111.69894409179688, 'val_rmse_target_0': 1.0177501440048218, 'val_mae_target_0': 0.6336390376091003, 'val_r2_target_0': -147.7682342529297, 'val_rmse_target_1': 1.0240466594696045, 'val_mae_target_1': 0.7003481984138489, 'val_r2_target_1': -127.07366943359375, 'val_rmse_target_2': 0.9430822134017944, 'val_mae_target_2': 0.8130953311920166, 'val_r2_target_2': -44.37432098388672, 'val_rmse_target_3': 1.0419286489486694, 'val_mae_target_3': 0.7171847820281982, 'val_r2_target_3': -127.57958984375}",COMPLETE
20,0.3702978189620707,2026-01-30 16:55:07.456507,2026-01-30 16:55:16.732691,0 days 00:00:09.276184,mean,1,0.40089930587837175,128,0.00022232832169355143,0.0013252858143757002,"{'val_rmse_mean': 0.9797223806381226, 'val_mae_mean': 0.7043322324752808, 'val_r2_mean': -59.42412185668945, 'val_rmse_target_0': 0.9933452606201172, 'val_mae_target_0': 0.631211519241333, 'val_r2_target_0': -72.15428161621094, 'val_rmse_target_1': 1.0075589418411255, 'val_mae_target_1': 0.7188346982002258, 'val_r2_target_1': -64.25200653076172, 'val_rmse_target_2': 0.9407824873924255, 'val_mae_target_2': 0.7955079674720764, 'val_r2_target_2': -29.08915901184082, 'val_rmse_target_3': 0.9772027730941772, 'val_mae_target_3': 0.6717749238014221, 'val_r2_target_3': -72.20104217529297}",COMPLETE
21,0.381562706221033,2026-01-30 16:55:16.819526,2026-01-30 16:55:26.310658,0 days 00:00:09.491132,mean,1,0.39801252740466264,128,0.00022105156894979488,0.0014961383153694115,"{'val_rmse_mean': 0.9962916970252991, 'val_mae_mean': 0.7206560373306274, 'val_r2_mean': -90.00625610351562, 'val_rmse_target_0': 1.0089493989944458, 'val_mae_target_0': 0.6360113620758057, 'val_r2_target_0': -119.61030578613281, 'val_rmse_target_1': 1.0265047550201416, 'val_mae_target_1': 0.7350324988365173, 'val_r2_target_1': -110.24357604980469, 'val_rmse_target_2': 0.9448931813240051, 'val_mae_target_2': 0.8208476901054382, 'val_r2_target_2': -39.58796691894531, 'val_rmse_target_3': 1.004819393157959, 'val_mae_target_3': 0.690732479095459, 'val_r2_target_3': -90.58317565917969}",COMPLETE
22,0.37977736553660146,2026-01-30 16:55:26.397860,2026-01-30 16:55:35.644562,0 days 00:00:09.246702,mean,1,0.35545737268635635,128,0.00027501487848985944,0.00023765134570122092,"{'val_rmse_mean': 0.9866141080856323, 'val_mae_mean': 0.7284142374992371, 'val_r2_mean': -88.28813171386719, 'val_rmse_target_0': 0.9761731028556824, 'val_mae_target_0': 0.6333468556404114, 'val_r2_target_0': -80.10420989990234, 'val_rmse_target_1': 1.0009105205535889, 'val_mae_target_1': 0.7158403992652893, 'val_r2_target_1': -114.32861328125, 'val_rmse_target_2': 0.9457525014877319, 'val_mae_target_2': 0.8337485790252686, 'val_r2_target_2': -30.286638259887695, 'val_rmse_target_3': 1.0236201286315918, 'val_mae_target_3': 0.7307212948799133, 'val_r2_target_3': -128.43310546875}",COMPLETE
23,0.3871407059745656,2026-01-30 16:55:35.730599,2026-01-30 16:55:44.839868,0 days 00:00:09.109269,mean,1,0.4264998871839044,128,0.00015435835641121356,1.1188863676546834e-05,"{'val_rmse_mean': 1.0026893615722656, 'val_mae_mean': 0.7291020154953003, 'val_r2_mean': -97.34770202636719, 'val_rmse_target_0': 0.9817484617233276, 'val_mae_target_0': 0.6370934247970581, 'val_r2_target_0': -101.21067810058594, 'val_rmse_target_1': 1.0508288145065308, 'val_mae_target_1': 0.74220871925354, 'val_r2_target_1': -109.60842895507812, 'val_rmse_target_2': 0.9672936797142029, 'val_mae_target_2': 0.8288771510124207, 'val_r2_target_2': -81.74644470214844, 'val_rmse_target_3': 1.010886311531067, 'val_mae_target_3': 0.7082287669181824, 'val_r2_target_3': -96.8252182006836}",COMPLETE
24,0.36587999509302555,2026-01-30 16:55:44.925552,2026-01-30 16:55:54.255937,0 days 00:00:09.330385,mean,1,0.34277213730504336,128,0.0005181085538517642,0.0006821211689217008,"{'val_rmse_mean': 0.9670813083648682, 'val_mae_mean': 0.7090619206428528, 'val_r2_mean': -36.21865463256836, 'val_rmse_target_0': 0.9704381823539734, 'val_mae_target_0': 0.6314672827720642, 'val_r2_target_0': -45.078277587890625, 'val_rmse_target_1': 0.9974184036254883, 'val_mae_target_1': 0.7122153639793396, 'val_r2_target_1': -38.01520919799805, 'val_rmse_target_2': 0.8981195092201233, 'val_mae_target_2': 0.787617027759552, 'val_r2_target_2': -10.891637802124023, 'val_rmse_target_3': 1.0023492574691772, 'val_mae_target_3': 0.7049478888511658, 'val_r2_target_3': -50.889488220214844}",COMPLETE
25,0.3788389179993559,2026-01-30 16:55:54.333228,2026-01-30 16:56:03.291214,0 days 00:00:08.957986,mean,1,0.28890522066133884,128,0.0005164435905307326,0.0006052681335743367,"{'val_rmse_mean': 0.9903827905654907, 'val_mae_mean': 0.717072606086731, 'val_r2_mean': -31.535661697387695, 'val_rmse_target_0': 0.9932543039321899, 'val_mae_target_0': 0.6264695525169373, 'val_r2_target_0': -41.56513977050781, 'val_rmse_target_1': 1.017973780632019, 'val_mae_target_1': 0.7088509202003479, 'val_r2_target_1': -36.52231979370117, 'val_rmse_target_2': 0.9268630743026733, 'val_mae_target_2': 0.8155050873756409, 'val_r2_target_2': -9.73061466217041, 'val_rmse_target_3': 1.0234400033950806, 'val_mae_target_3': 0.7174648642539978, 'val_r2_target_3': -38.32456970214844}",COMPLETE
26,0.37271571269741766,2026-01-30 16:56:03.368919,2026-01-30 16:56:13.110205,0 days 00:00:09.741286,mean,2,0.203848486522901,128,0.0004191125650141677,0.0033053982139691733,"{'val_rmse_mean': 0.9865832328796387, 'val_mae_mean': 0.7072345614433289, 'val_r2_mean': -83.24244689941406, 'val_rmse_target_0': 0.9925625324249268, 'val_mae_target_0': 0.6217620968818665, 'val_r2_target_0': -84.49928283691406, 'val_rmse_target_1': 0.994705319404602, 'val_mae_target_1': 0.6768272519111633, 'val_r2_target_1': -113.93253326416016, 'val_rmse_target_2': 0.9341895580291748, 'val_mae_target_2': 0.8196127414703369, 'val_r2_target_2': -18.001012802124023, 'val_rmse_target_3': 1.024875521659851, 'val_mae_target_3': 0.710736095905304, 'val_r2_target_3': -116.5369644165039}",COMPLETE
27,0.38054747734632755,2026-01-30 16:56:13.187081,2026-01-30 16:56:22.225953,0 days 00:00:09.038872,mean,1,0.34263644010963146,128,0.0006593103176743391,0.0003221458193242098,"{'val_rmse_mean': 0.9931442737579346, 'val_mae_mean': 0.720854640007019, 'val_r2_mean': -30.363481521606445, 'val_rmse_target_0': 0.9919809699058533, 'val_mae_target_0': 0.6331032514572144, 'val_r2_target_0': -33.76921844482422, 'val_rmse_target_1': 1.0370432138442993, 'val_mae_target_1': 0.7319504618644714, 'val_r2_target_1': -27.169015884399414, 'val_rmse_target_2': 0.9193783402442932, 'val_mae_target_2': 0.8141317963600159, 'val_r2_target_2': -10.61408519744873, 'val_rmse_target_3': 1.024174690246582, 'val_mae_target_3': 0.7042332291603088, 'val_r2_target_3': -49.9015998840332}",COMPLETE
28,0.3892725971009996,2026-01-30 16:56:22.312620,2026-01-30 16:56:32.367896,0 days 00:00:10.055276,mean,2,0.31479996218131573,32,0.00010776171622543977,0.0019325388728340584,"{'val_rmse_mean': 1.0029315948486328, 'val_mae_mean': 0.7252247333526611, 'val_r2_mean': -90.9119873046875, 'val_rmse_target_0': 0.9920173287391663, 'val_mae_target_0': 0.6213345527648926, 'val_r2_target_0': -78.26054382324219, 'val_rmse_target_1': 1.0120042562484741, 'val_mae_target_1': 0.7205716371536255, 'val_r2_target_1': -69.68364715576172, 'val_rmse_target_2': 1.0186768770217896, 'val_mae_target_2': 0.8644862174987793, 'val_r2_target_2': -121.8360366821289, 'val_rmse_target_3': 0.9890280961990356, 'val_mae_target_3': 0.6945067048072815, 'val_r2_target_3': -93.86771392822266}",COMPLETE
29,0.3807766292658117,2026-01-30 16:56:32.445320,2026-01-30 16:56:42.806843,0 days 00:00:10.361523,attention,2,0.3640456947346657,128,0.000337321361867415,0.0007717604051832753,"{'val_rmse_mean': 0.9995164275169373, 'val_mae_mean': 0.7197984457015991, 'val_r2_mean': -159.4202880859375, 'val_rmse_target_0': 1.0004196166992188, 'val_mae_target_0': 0.6313308477401733, 'val_r2_target_0': -192.80227661132812, 'val_rmse_target_1': 1.011009931564331, 'val_mae_target_1': 0.7026005983352661, 'val_r2_target_1': -183.5787353515625, 'val_rmse_target_2': 0.9654988050460815, 'val_mae_target_2': 0.8309258818626404, 'val_r2_target_2': -71.07185363769531, 'val_rmse_target_3': 1.0211374759674072, 'val_mae_target_3': 0.7143363952636719, 'val_r2_target_3': -190.22828674316406}",COMPLETE
30,0.37619137984734996,2026-01-30 16:56:42.884481,2026-01-30 16:56:51.854172,0 days 00:00:08.969691,mean,1,0.27328705494929006,64,0.0001518796141144664,0.0008227411093821118,"{'val_rmse_mean': 0.9892544746398926, 'val_mae_mean': 0.720691442489624, 'val_r2_mean': -81.25166320800781, 'val_rmse_target_0': 0.985245406627655, 'val_mae_target_0': 0.6202719211578369, 'val_r2_target_0': -63.03544616699219, 'val_rmse_target_1': 1.002177119255066, 'val_mae_target_1': 0.7189291715621948, 'val_r2_target_1': -88.83924102783203, 'val_rmse_target_2': 0.9622049927711487, 'val_mae_target_2': 0.835447371006012, 'val_r2_target_2': -76.5566177368164, 'val_rmse_target_3': 1.0073906183242798, 'val_mae_target_3': 0.7081171870231628, 'val_r2_target_3': -96.57532501220703}",COMPLETE
31,0.3754698501692878,2026-01-30 16:56:51.940387,2026-01-30 16:57:01.048802,0 days 00:00:09.108415,mean,1,0.4362021613219178,128,0.00020518784451067787,0.000570933766989391,"{'val_rmse_mean': 0.9851512312889099, 'val_mae_mean': 0.7177432775497437, 'val_r2_mean': -104.54167175292969, 'val_rmse_target_0': 0.9681082963943481, 'val_mae_target_0': 0.6464619636535645, 'val_r2_target_0': -84.20707702636719, 'val_rmse_target_1': 1.020707607269287, 'val_mae_target_1': 0.7124350666999817, 'val_r2_target_1': -115.04351806640625, 'val_rmse_target_2': 0.9537270069122314, 'val_mae_target_2': 0.8092593550682068, 'val_r2_target_2': -57.53062057495117, 'val_rmse_target_3': 0.9980619549751282, 'val_mae_target_3': 0.7028167247772217, 'val_r2_target_3': -161.3854217529297}",COMPLETE
32,0.3769865433030106,2026-01-30 16:57:01.135496,2026-01-30 16:57:10.173000,0 days 00:00:09.037504,mean,1,0.40398312277193726,128,0.00028222438220771727,0.004713313504346717,"{'val_rmse_mean': 0.9822385311126709, 'val_mae_mean': 0.7141090631484985, 'val_r2_mean': -75.92295837402344, 'val_rmse_target_0': 0.970908522605896, 'val_mae_target_0': 0.6226257085800171, 'val_r2_target_0': -70.3911361694336, 'val_rmse_target_1': 0.9925296306610107, 'val_mae_target_1': 0.7006867527961731, 'val_r2_target_1': -74.16046142578125, 'val_rmse_target_2': 0.973650336265564, 'val_mae_target_2': 0.8386864066123962, 'val_r2_target_2': -71.49430084228516, 'val_rmse_target_3': 0.9918656945228577, 'val_mae_target_3': 0.6944373846054077, 'val_r2_target_3': -87.64595031738281}",COMPLETE
