number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_lstm,params_dropout_path,params_dropout_reg,params_lr,params_lstm_hidden_dim,params_lstm_layers,params_path_aggregation,params_path_dim,params_regressor_dim,params_weight_decay,user_attrs_val_metrics,state
23,0.3490812275892865,2026-02-05 03:56:24.405941,2026-02-05 03:57:18.979098,0 days 00:00:54.573157,16,False,0.2990112875958431,0.3987691238583669,0.280472506144288,0.00028800705284599923,8,2,static,16,512,0.005062046795854584,"{'val_rmse_mean': 0.8909299373626709, 'val_mae_mean': 0.7104462385177612, 'val_r2_mean': -0.6347008943557739, 'val_rmse_target_0': 0.8909299373626709, 'val_mae_target_0': 0.7104462385177612, 'val_r2_target_0': -0.6347008943557739}",COMPLETE
24,0.3425398532611628,2026-02-05 03:57:19.253012,2026-02-05 03:58:13.532019,0 days 00:00:54.279007,16,False,0.2779145469754367,0.2552024714013654,0.24158646639937453,0.0004290268618981143,8,2,static,16,512,0.0006891081428938754,"{'val_rmse_mean': 0.8753263354301453, 'val_mae_mean': 0.7308253645896912, 'val_r2_mean': -0.3995929956436157, 'val_rmse_target_0': 0.8753263354301453, 'val_mae_target_0': 0.7308253645896912, 'val_r2_target_0': -0.3995929956436157}",COMPLETE
25,0.33778560520753403,2026-02-05 03:58:13.806797,2026-02-05 03:59:06.699016,0 days 00:00:52.892219,16,False,0.22798998493306824,0.22117102485910253,0.26705189290787634,0.00020879747700806975,8,2,static,16,256,0.00020732751520278393,"{'val_rmse_mean': 0.8748356699943542, 'val_mae_mean': 0.7020084261894226, 'val_r2_mean': -1.542630910873413, 'val_rmse_target_0': 0.8748356699943542, 'val_mae_target_0': 0.7020084261894226, 'val_r2_target_0': -1.542630910873413}",COMPLETE
26,0.35283342889872277,2026-02-05 03:59:06.971620,2026-02-05 04:00:01.635371,0 days 00:00:54.663751,16,False,0.2492859608021767,0.34263097392507913,0.30056032405887334,0.0003533737337286552,8,2,static,8,512,0.0017408986882974926,"{'val_rmse_mean': 0.8898426294326782, 'val_mae_mean': 0.7138870358467102, 'val_r2_mean': -0.7827157974243164, 'val_rmse_target_0': 0.8898426294326782, 'val_mae_target_0': 0.7138870358467102, 'val_r2_target_0': -0.7827157974243164}",COMPLETE
27,0.3351216688017505,2026-02-05 04:00:01.913445,2026-02-05 04:00:57.221994,0 days 00:00:55.308549,16,False,0.2738550865528828,0.29603503417871696,0.2191106283689132,0.00028796146832974146,8,2,static,16,512,0.000562709626330345,"{'val_rmse_mean': 0.8573246598243713, 'val_mae_mean': 0.6923186182975769, 'val_r2_mean': -0.6534538269042969, 'val_rmse_target_0': 0.8573246598243713, 'val_mae_target_0': 0.6923186182975769, 'val_r2_target_0': -0.6534538269042969}",COMPLETE
28,0.3532394270770493,2026-02-05 04:00:57.493307,2026-02-05 04:01:53.621349,0 days 00:00:56.128042,16,False,0.20505378405493513,0.2626808046852793,0.3290466681385935,0.00020464524294619595,32,2,static,16,128,0.004941331368920803,"{'val_rmse_mean': 0.8879620432853699, 'val_mae_mean': 0.7053446173667908, 'val_r2_mean': -4.042243480682373, 'val_rmse_target_0': 0.8879620432853699, 'val_mae_target_0': 0.7053446173667908, 'val_r2_target_0': -4.042243480682373}",COMPLETE
29,0.3422117943272396,2026-02-05 04:01:53.893820,2026-02-05 04:02:48.132995,0 days 00:00:54.239175,16,False,0.24464237498435068,0.3034843610396904,0.37127832924701726,0.0004241497674209684,16,2,static,16,256,0.00010367532971370553,"{'val_rmse_mean': 0.8726601004600525, 'val_mae_mean': 0.6998026371002197, 'val_r2_mean': -0.48273956775665283, 'val_rmse_target_0': 0.8726601004600525, 'val_mae_target_0': 0.6998026371002197, 'val_r2_target_0': -0.48273956775665283}",COMPLETE
30,0.3751960414401428,2026-02-05 04:02:48.407161,2026-02-05 04:03:43.920482,0 days 00:00:55.513321,16,False,0.21667554126118094,0.3111866292185851,0.39235222570012424,0.00012432690495702508,32,2,static,16,128,3.370059626521645e-05,"{'val_rmse_mean': 0.920811653137207, 'val_mae_mean': 0.7433545589447021, 'val_r2_mean': -13.170985221862793, 'val_rmse_target_0': 0.920811653137207, 'val_mae_target_0': 0.7433545589447021, 'val_r2_target_0': -13.170985221862793}",COMPLETE
31,0.324339490953005,2026-02-05 04:03:44.193872,2026-02-05 04:04:38.298072,0 days 00:00:54.104200,16,False,0.23544400275806712,0.2913362972052824,0.22333555570184893,0.00032101898360514797,16,2,static,16,128,0.0007079941900911651,"{'val_rmse_mean': 0.8525700569152832, 'val_mae_mean': 0.6822054982185364, 'val_r2_mean': -0.7709797620773315, 'val_rmse_target_0': 0.8525700569152832, 'val_mae_target_0': 0.6822054982185364, 'val_r2_target_0': -0.7709797620773315}",COMPLETE
32,0.3694381027253931,2026-02-05 04:04:38.571528,2026-02-05 04:05:33.814934,0 days 00:00:55.243406,16,False,0.22739273508503832,0.29025401158883257,0.22270190624393837,0.00033264205959991205,16,2,static,16,128,0.00018283944523597622,"{'val_rmse_mean': 0.9155179262161255, 'val_mae_mean': 0.7220104336738586, 'val_r2_mean': -1.0291569232940674, 'val_rmse_target_0': 0.9155179262161255, 'val_mae_target_0': 0.7220104336738586, 'val_r2_target_0': -1.0291569232940674}",COMPLETE
33,0.3550791341156043,2026-02-05 04:05:34.091298,2026-02-05 04:06:26.491283,0 days 00:00:52.399985,16,False,0.2520803186257443,0.27439502841430174,0.24465865149985316,0.00042870543557003694,16,2,static,16,128,0.0005248172257644846,"{'val_rmse_mean': 0.8912985920906067, 'val_mae_mean': 0.727567195892334, 'val_r2_mean': -0.42484569549560547, 'val_rmse_target_0': 0.8912985920906067, 'val_mae_target_0': 0.727567195892334, 'val_r2_target_0': -0.42484569549560547}",COMPLETE
34,0.3486180121846566,2026-02-05 04:06:26.766320,2026-02-05 04:07:20.698508,0 days 00:00:53.932188,16,False,0.2702367212041249,0.2366511496997262,0.22803813641517434,0.00026512025838508864,16,2,static,16,128,0.0003162930001251505,"{'val_rmse_mean': 0.8832376003265381, 'val_mae_mean': 0.680538535118103, 'val_r2_mean': -2.2358932495117188, 'val_rmse_target_0': 0.8832376003265381, 'val_mae_target_0': 0.680538535118103, 'val_r2_target_0': -2.2358932495117188}",COMPLETE
35,0.32495941511027654,2026-02-05 04:07:20.976399,2026-02-05 04:08:15.799890,0 days 00:00:54.823491,16,False,0.1925359048478886,0.32013999049610803,0.2555445749058899,0.0004868327664678783,32,2,static,16,256,0.0013908456559782692,"{'val_rmse_mean': 0.847788393497467, 'val_mae_mean': 0.6925410032272339, 'val_r2_mean': -0.32887470722198486, 'val_rmse_target_0': 0.847788393497467, 'val_mae_target_0': 0.6925410032272339, 'val_r2_target_0': -0.32887470722198486}",COMPLETE
36,0.30919010350023907,2026-02-05 04:08:16.074153,2026-02-05 04:09:11.413569,0 days 00:00:55.339416,16,False,0.19177401137478017,0.3245436867984527,0.25230801011613957,0.0004911045834236071,32,2,static,16,256,0.0016455423628976543,"{'val_rmse_mean': 0.8217353820800781, 'val_mae_mean': 0.6800071001052856, 'val_r2_mean': -0.31765806674957275, 'val_rmse_target_0': 0.8217353820800781, 'val_mae_target_0': 0.6800071001052856, 'val_r2_target_0': -0.31765806674957275}",COMPLETE
37,0.36100897455697933,2026-02-05 04:09:11.687467,2026-02-05 04:10:07.792870,0 days 00:00:56.105403,16,False,0.19263822509644557,0.3414497619603958,0.2562310972857287,0.00045714155376344915,32,2,static,8,256,0.001533989867588362,"{'val_rmse_mean': 0.8894140720367432, 'val_mae_mean': 0.7215707302093506, 'val_r2_mean': -0.6278878450393677, 'val_rmse_target_0': 0.8894140720367432, 'val_mae_target_0': 0.7215707302093506, 'val_r2_target_0': -0.6278878450393677}",COMPLETE
38,0.31508789531438164,2026-02-05 04:10:08.068310,2026-02-05 04:11:04.799279,0 days 00:00:56.730969,16,False,0.16853072283368203,0.37146250097726174,0.2478849275553911,0.0004984417639549238,32,2,static,16,256,0.0033880285246238534,"{'val_rmse_mean': 0.8379019498825073, 'val_mae_mean': 0.6807346940040588, 'val_r2_mean': -0.3139547109603882, 'val_rmse_target_0': 0.8379019498825073, 'val_mae_target_0': 0.6807346940040588, 'val_r2_target_0': -0.3139547109603882}",COMPLETE
39,0.37338742736890845,2026-02-05 04:11:05.072768,2026-02-05 04:11:57.686684,0 days 00:00:52.613916,16,False,0.15877527936841979,0.37797567397900306,0.20325587584908172,0.00047941366024370025,32,2,static,16,256,0.0026819810141812204,"{'val_rmse_mean': 0.9037232398986816, 'val_mae_mean': 0.7551712989807129, 'val_r2_mean': -0.47541344165802, 'val_rmse_target_0': 0.9037232398986816, 'val_mae_target_0': 0.7551712989807129, 'val_r2_target_0': -0.47541344165802}",COMPLETE
40,0.3447943961374996,2026-02-05 04:11:57.964500,2026-02-05 04:12:51.542684,0 days 00:00:53.578184,16,False,0.14296216314664406,0.35823218822527614,0.24858904318604083,0.0004968984516388904,32,2,static,16,256,0.0010302623585233908,"{'val_rmse_mean': 0.8758466243743896, 'val_mae_mean': 0.7170901298522949, 'val_r2_mean': -0.3378556966781616, 'val_rmse_target_0': 0.8758466243743896, 'val_mae_target_0': 0.7170901298522949, 'val_r2_target_0': -0.3378556966781616}",COMPLETE
41,0.3225871200762303,2026-02-05 04:12:51.816573,2026-02-05 04:13:47.726821,0 days 00:00:55.910248,16,False,0.17841099813533112,0.3664852247775173,0.2703401123243754,0.0004002799004313401,32,2,static,16,256,0.0058747255375610555,"{'val_rmse_mean': 0.8418630957603455, 'val_mae_mean': 0.6622266173362732, 'val_r2_mean': -0.40814971923828125, 'val_rmse_target_0': 0.8418630957603455, 'val_mae_target_0': 0.6622266173362732, 'val_r2_target_0': -0.40814971923828125}",COMPLETE
42,0.34325615844810037,2026-02-05 04:13:48.000930,2026-02-05 04:14:42.467478,0 days 00:00:54.466548,16,False,0.17614374028627391,0.3989354442208711,0.23051074961845947,0.0004072916891469966,32,2,static,16,256,0.004808626519118993,"{'val_rmse_mean': 0.8726478219032288, 'val_mae_mean': 0.7122021913528442, 'val_r2_mean': -0.44136619567871094, 'val_rmse_target_0': 0.8726478219032288, 'val_mae_target_0': 0.7122021913528442, 'val_r2_target_0': -0.44136619567871094}",COMPLETE
43,0.35337411822513753,2026-02-05 04:14:42.743189,2026-02-05 04:15:39.031570,0 days 00:00:56.288381,16,False,0.1697028108127107,0.3680273403701268,0.2710902079666336,0.0003731678787911691,32,2,static,16,256,0.0037540390042604004,"{'val_rmse_mean': 0.8743447065353394, 'val_mae_mean': 0.7336950898170471, 'val_r2_mean': -0.4668445587158203, 'val_rmse_target_0': 0.8743447065353394, 'val_mae_target_0': 0.7336950898170471, 'val_r2_target_0': -0.4668445587158203}",COMPLETE
44,0.3351033598907331,2026-02-05 04:15:39.305768,2026-02-05 04:16:31.533318,0 days 00:00:52.227550,16,False,0.19764553285159017,0.38862452546413134,0.28877380427977006,0.0004413872185036729,32,2,static,16,256,0.0016301272645256712,"{'val_rmse_mean': 0.8603633642196655, 'val_mae_mean': 0.686290979385376, 'val_r2_mean': -0.44907164573669434, 'val_rmse_target_0': 0.8603633642196655, 'val_mae_target_0': 0.686290979385376, 'val_r2_target_0': -0.44907164573669434}",COMPLETE
45,0.3504310112653507,2026-02-05 04:16:31.807854,2026-02-05 04:17:27.130991,0 days 00:00:55.323137,16,False,0.18117051666597403,0.342010437211534,0.2394594461343296,0.0003346429387484028,32,2,static,8,256,0.006463322048150755,"{'val_rmse_mean': 0.8873454928398132, 'val_mae_mean': 0.7354176044464111, 'val_r2_mean': -0.681267261505127, 'val_rmse_target_0': 0.8873454928398132, 'val_mae_target_0': 0.7354176044464111, 'val_r2_target_0': -0.681267261505127}",COMPLETE
46,0.34836807931491487,2026-02-05 04:17:27.407060,2026-02-05 04:18:24.817648,0 days 00:00:57.410588,16,False,0.15598396047949514,0.32246770043113643,0.2529454343599062,0.0003982736013911932,32,2,static,16,256,0.002061906409012233,"{'val_rmse_mean': 0.8763132095336914, 'val_mae_mean': 0.7050160765647888, 'val_r2_mean': -0.31387627124786377, 'val_rmse_target_0': 0.8763132095336914, 'val_mae_target_0': 0.7050160765647888, 'val_r2_target_0': -0.31387627124786377}",COMPLETE
47,0.3641558945371933,2026-02-05 04:18:25.110621,2026-02-05 04:19:19.072990,0 days 00:00:53.962369,16,False,0.14384898575243693,0.3652688388414971,0.2791994939099139,0.0004934999796522797,32,2,static,16,256,0.0031979195820990495,"{'val_rmse_mean': 0.8979066610336304, 'val_mae_mean': 0.7202328443527222, 'val_r2_mean': -0.3538401126861572, 'val_rmse_target_0': 0.8979066610336304, 'val_mae_target_0': 0.7202328443527222, 'val_r2_target_0': -0.3538401126861572}",COMPLETE
48,0.3323691551378471,2026-02-05 04:19:19.348029,2026-02-05 04:20:13.382454,0 days 00:00:54.034425,16,False,0.12418093018354172,0.3512483211771819,0.2649104419154772,0.00042948369705954543,32,2,static,16,256,0.0012663369155317813,"{'val_rmse_mean': 0.8610088229179382, 'val_mae_mean': 0.6934338212013245, 'val_r2_mean': -0.3501070737838745, 'val_rmse_target_0': 0.8610088229179382, 'val_mae_target_0': 0.6934338212013245, 'val_r2_target_0': -0.3501070737838745}",COMPLETE
49,0.3605104965789468,2026-02-05 04:20:13.656599,2026-02-05 04:21:09.772223,0 days 00:00:56.115624,16,False,0.16858285844505227,0.31868827576190406,0.21487768816331343,0.00022857146528608687,32,2,static,16,256,0.000752309295977546,"{'val_rmse_mean': 0.8992436528205872, 'val_mae_mean': 0.7269699573516846, 'val_r2_mean': -0.9616276025772095, 'val_rmse_target_0': 0.8992436528205872, 'val_mae_target_0': 0.7269699573516846, 'val_r2_target_0': -0.9616276025772095}",COMPLETE
