number,value,datetime_start,datetime_complete,duration,params_aggregation,params_lr,params_weight_decay,user_attrs_val_metrics,state
0,0.32076540315109825,2026-02-03 04:23:11.645742,2026-02-03 04:23:38.492200,0 days 00:00:26.846458,mean,0.00033206021282539746,0.0005983866111773708,"{'val_rmse_mean': 0.8415849804878235, 'val_mae_mean': 0.6380124688148499, 'val_r2_mean': -2.2177624702453613, 'val_rmse_target_0': 0.8415849804878235, 'val_mae_target_0': 0.6380124688148499, 'val_r2_target_0': -2.2177624702453613}",COMPLETE
1,0.32697621177606007,2026-02-03 04:23:38.627113,2026-02-03 04:24:03.708443,0 days 00:00:25.081330,mean,0.00015087175010640823,8.479333934622911e-05,"{'val_rmse_mean': 0.8800312280654907, 'val_mae_mean': 0.6438785195350647, 'val_r2_mean': -7.2023725509643555, 'val_rmse_target_0': 0.8800312280654907, 'val_mae_target_0': 0.6438785195350647, 'val_r2_target_0': -7.2023725509643555}",COMPLETE
2,0.34097426126929886,2026-02-03 04:24:03.840529,2026-02-03 04:24:26.461235,0 days 00:00:22.620706,attention,0.00015232361350459497,0.004831741087183158,"{'val_rmse_mean': 0.8706719279289246, 'val_mae_mean': 0.666549026966095, 'val_r2_mean': -4.583253383636475, 'val_rmse_target_0': 0.8706719279289246, 'val_mae_target_0': 0.666549026966095, 'val_r2_target_0': -4.583253383636475}",COMPLETE
3,0.618851280958215,2026-02-03 04:24:26.593715,2026-02-03 04:24:52.467641,0 days 00:00:25.873926,mean,0.008201085485340862,0.0001479442825423271,"{'val_rmse_mean': 1.2272050380706787, 'val_mae_mean': 1.0124861001968384, 'val_r2_mean': -0.5256397724151611, 'val_rmse_target_0': 1.2272050380706787, 'val_mae_target_0': 1.0124861001968384, 'val_r2_target_0': -0.5256397724151611}",COMPLETE
4,0.4206781062487237,2026-02-03 04:24:52.600891,2026-02-03 04:25:20.866929,0 days 00:00:28.266038,attention,0.0017417539203566982,0.0012223629509902428,"{'val_rmse_mean': 0.99260014295578, 'val_mae_mean': 0.7965613007545471, 'val_r2_mean': -0.4482238292694092, 'val_rmse_target_0': 0.99260014295578, 'val_mae_target_0': 0.7965613007545471, 'val_r2_target_0': -0.4482238292694092}",COMPLETE
5,0.3474151499448689,2026-02-03 04:25:20.998255,2026-02-03 04:25:48.715716,0 days 00:00:27.717461,attention,0.00012959982327694812,0.0005093547555835895,"{'val_rmse_mean': 0.887390673160553, 'val_mae_mean': 0.6866655945777893, 'val_r2_mean': -5.700584888458252, 'val_rmse_target_0': 0.887390673160553, 'val_mae_target_0': 0.6866655945777893, 'val_r2_target_0': -5.700584888458252}",COMPLETE
6,0.3715063630720747,2026-02-03 04:25:48.849452,2026-02-03 04:26:14.892382,0 days 00:00:26.042930,mean,0.001340002955982197,0.00024571851397303554,"{'val_rmse_mean': 0.902906060218811, 'val_mae_mean': 0.7457394003868103, 'val_r2_mean': -0.5984597206115723, 'val_rmse_target_0': 0.902906060218811, 'val_mae_target_0': 0.7457394003868103, 'val_r2_target_0': -0.5984597206115723}",COMPLETE
7,0.6183488271802802,2026-02-03 04:26:15.024480,2026-02-03 04:26:40.330109,0 days 00:00:25.305629,mean,0.009444801274492435,2.504894797620992e-05,"{'val_rmse_mean': 1.2307196855545044, 'val_mae_mean': 1.0302660465240479, 'val_r2_mean': -0.5022386312484741, 'val_rmse_target_0': 1.2307196855545044, 'val_mae_target_0': 1.0302660465240479, 'val_r2_target_0': -0.5022386312484741}",COMPLETE
8,0.31575495870088666,2026-02-03 04:26:40.461981,2026-02-03 04:27:08.030593,0 days 00:00:27.568612,attention,0.0007557207615192513,7.837148392969368e-05,"{'val_rmse_mean': 0.8396371006965637, 'val_mae_mean': 0.6492146849632263, 'val_r2_mean': -0.7658041715621948, 'val_rmse_target_0': 0.8396371006965637, 'val_mae_target_0': 0.6492146849632263, 'val_r2_target_0': -0.7658041715621948}",COMPLETE
9,0.31631889109849,2026-02-03 04:27:08.162565,2026-02-03 04:27:35.127484,0 days 00:00:26.964919,mean,0.0010301253188928932,0.0030625321349929983,"{'val_rmse_mean': 0.8307636380195618, 'val_mae_mean': 0.6628085970878601, 'val_r2_mean': -0.6538705825805664, 'val_rmse_target_0': 0.8307636380195618, 'val_mae_target_0': 0.6628085970878601, 'val_r2_target_0': -0.6538705825805664}",COMPLETE
10,0.33601369202585407,2026-02-03 04:27:35.259663,2026-02-03 04:28:03.667063,0 days 00:00:28.407400,attention,0.003289128147315103,1.3120482554055028e-06,"{'val_rmse_mean': 0.9263009428977966, 'val_mae_mean': 0.6774697303771973, 'val_r2_mean': -0.09402453899383545, 'val_rmse_target_0': 0.9263009428977966, 'val_mae_target_0': 0.6774697303771973, 'val_r2_target_0': -0.09402453899383545}",COMPLETE
11,0.3462138046198662,2026-02-03 04:28:03.798366,2026-02-03 04:28:32.265243,0 days 00:00:28.466877,attention,0.000601836538035219,1.127363105690203e-05,"{'val_rmse_mean': 0.9011850357055664, 'val_mae_mean': 0.6832227110862732, 'val_r2_mean': -0.6426939964294434, 'val_rmse_target_0': 0.9011850357055664, 'val_mae_target_0': 0.6832227110862732, 'val_r2_target_0': -0.6426939964294434}",COMPLETE
12,0.3896474972360019,2026-02-03 04:28:32.399266,2026-02-03 04:29:01.287881,0 days 00:00:28.888615,attention,0.0005793455419168551,0.006066105208394603,"{'val_rmse_mean': 0.9604359865188599, 'val_mae_mean': 0.7416539788246155, 'val_r2_mean': -0.6723803281784058, 'val_rmse_target_0': 0.9604359865188599, 'val_mae_target_0': 0.7416539788246155, 'val_r2_target_0': -0.6723803281784058}",COMPLETE
13,0.4507693767685581,2026-02-03 04:29:01.420351,2026-02-03 04:29:27.668381,0 days 00:00:26.248030,mean,0.0028149869760142315,2.815660179505555e-05,"{'val_rmse_mean': 1.0152852535247803, 'val_mae_mean': 0.8457834720611572, 'val_r2_mean': -0.7591981887817383, 'val_rmse_target_0': 1.0152852535247803, 'val_mae_target_0': 0.8457834720611572, 'val_r2_target_0': -0.7591981887817383}",COMPLETE
14,0.3167121040861713,2026-02-03 04:29:27.800119,2026-02-03 04:29:54.251181,0 days 00:00:26.451062,mean,0.0007241168890201715,2.884053708181962e-06,"{'val_rmse_mean': 0.8239044547080994, 'val_mae_mean': 0.6753761172294617, 'val_r2_mean': -0.998456597328186, 'val_rmse_target_0': 0.8239044547080994, 'val_mae_target_0': 0.6753761172294617, 'val_r2_target_0': -0.998456597328186}",COMPLETE
15,0.35187151823279067,2026-02-03 04:29:54.384355,2026-02-03 04:30:23.669875,0 days 00:00:29.285520,attention,0.00032284319000155297,0.0011643256042108557,"{'val_rmse_mean': 0.9107005000114441, 'val_mae_mean': 0.6752857565879822, 'val_r2_mean': -1.6175062656402588, 'val_rmse_target_0': 0.9107005000114441, 'val_mae_target_0': 0.6752857565879822, 'val_r2_target_0': -1.6175062656402588}",COMPLETE
16,0.375116721968408,2026-02-03 04:30:23.801785,2026-02-03 04:30:50.831928,0 days 00:00:27.030143,attention,0.002503070947360403,5.876495787477832e-05,"{'val_rmse_mean': 0.916058361530304, 'val_mae_mean': 0.768661618232727, 'val_r2_mean': -0.2488332986831665, 'val_rmse_target_0': 0.916058361530304, 'val_mae_target_0': 0.768661618232727, 'val_r2_target_0': -0.2488332986831665}",COMPLETE
17,0.3207707284081725,2026-02-03 04:30:50.963823,2026-02-03 04:31:16.571259,0 days 00:00:25.607436,mean,0.00035832382134062823,8.79302970615535e-06,"{'val_rmse_mean': 0.8411334156990051, 'val_mae_mean': 0.661141574382782, 'val_r2_mean': -1.8541755676269531, 'val_rmse_target_0': 0.8411334156990051, 'val_mae_target_0': 0.661141574382782, 'val_r2_target_0': -1.8541755676269531}",COMPLETE
