number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_lstm,params_dropout_path,params_dropout_reg,params_lr,params_lstm_hidden_dim,params_lstm_layers,params_path_aggregation,params_path_dim,params_regressor_dim,params_weight_decay,user_attrs_val_metrics,state
0,0.4003213900400119,2026-02-04 22:21:04.543245,2026-02-04 22:21:57.191538,0 days 00:00:52.648293,16,False,0.18778050362157922,0.3141218053316585,0.2214444918382945,7.884590955009607e-05,16,2,static,8,128,0.005270698387669364,"{'val_rmse_mean': 1.025024175643921, 'val_mae_mean': 0.7444820404052734, 'val_r2_mean': -72.59561920166016, 'val_rmse_target_0': 1.025024175643921, 'val_mae_target_0': 0.7444820404052734, 'val_r2_target_0': -72.59561920166016}",COMPLETE
1,0.39148083329200745,2026-02-04 22:21:57.452030,2026-02-04 22:22:48.995343,0 days 00:00:51.543313,16,False,0.12048600448641776,0.21514122053629914,0.37348623469553094,0.00020429945119057274,16,2,static,16,128,0.0006212147196500557,"{'val_rmse_mean': 1.020177960395813, 'val_mae_mean': 0.7193335890769958, 'val_r2_mean': -35.305877685546875, 'val_rmse_target_0': 1.020177960395813, 'val_mae_target_0': 0.7193335890769958, 'val_r2_target_0': -35.305877685546875}",COMPLETE
2,0.38104222680623123,2026-02-04 22:22:49.254025,2026-02-04 22:23:44.004991,0 days 00:00:54.750966,16,False,0.17459136187544302,0.2390596253790867,0.27878990464249986,0.00037191927336440383,16,2,static,16,128,4.367666698793587e-05,"{'val_rmse_mean': 0.9763153791427612, 'val_mae_mean': 0.7340221405029297, 'val_r2_mean': -5.268604755401611, 'val_rmse_target_0': 0.9763153791427612, 'val_mae_target_0': 0.7340221405029297, 'val_r2_target_0': -5.268604755401611}",COMPLETE
3,0.40408962120461556,2026-02-04 22:23:44.263507,2026-02-04 22:24:38.367926,0 days 00:00:54.104419,16,False,0.1108634839092426,0.31888075237022984,0.3026344177806081,0.0001152993030301245,8,2,static,8,128,0.00013241391521379164,"{'val_rmse_mean': 1.0399788618087769, 'val_mae_mean': 0.7270482182502747, 'val_r2_mean': -73.91279602050781, 'val_rmse_target_0': 1.0399788618087769, 'val_mae_target_0': 0.7270482182502747, 'val_r2_target_0': -73.91279602050781}",COMPLETE
4,0.34982953369682135,2026-02-04 22:24:38.627924,2026-02-04 22:25:33.951592,0 days 00:00:55.323668,16,False,0.19616245835375234,0.2625999692083095,0.37707697479113456,0.0004287671666872,16,2,static,16,256,0.007908902690270276,"{'val_rmse_mean': 0.9241155385971069, 'val_mae_mean': 0.7016995549201965, 'val_r2_mean': -3.2646536827087402, 'val_rmse_target_0': 0.9241155385971069, 'val_mae_target_0': 0.7016995549201965, 'val_r2_target_0': -3.2646536827087402}",COMPLETE
5,0.3742829194654607,2026-02-04 22:25:34.214578,2026-02-04 22:26:26.192795,0 days 00:00:51.978217,16,False,0.12798576979276202,0.3354676527418837,0.25245719297877983,7.286126671249927e-05,16,2,static,8,128,0.00025823040745424485,"{'val_rmse_mean': 0.9924994111061096, 'val_mae_mean': 0.6995305418968201, 'val_r2_mean': -92.87128448486328, 'val_rmse_target_0': 0.9924994111061096, 'val_mae_target_0': 0.6995305418968201, 'val_r2_target_0': -92.87128448486328}",COMPLETE
6,0.3880174775323313,2026-02-04 22:26:26.452323,2026-02-04 22:27:19.627741,0 days 00:00:53.175418,16,False,0.21708665736109434,0.3386818263891215,0.3403314223381,8.975341252178239e-05,16,2,static,16,128,0.001230488725722118,"{'val_rmse_mean': 1.0059654712677002, 'val_mae_mean': 0.7245703339576721, 'val_r2_mean': -76.35113525390625, 'val_rmse_target_0': 1.0059654712677002, 'val_mae_target_0': 0.7245703339576721, 'val_r2_target_0': -76.35113525390625}",COMPLETE
7,0.403240088542656,2026-02-04 22:27:19.888175,2026-02-04 22:28:12.938607,0 days 00:00:53.050432,16,False,0.2732317703046425,0.3391610481945255,0.22897952644601882,7.507896608549162e-05,16,2,static,16,256,1.9997097499226725e-05,"{'val_rmse_mean': 1.0300965309143066, 'val_mae_mean': 0.7410376667976379, 'val_r2_mean': -58.44819641113281, 'val_rmse_target_0': 1.0300965309143066, 'val_mae_target_0': 0.7410376667976379, 'val_r2_target_0': -58.44819641113281}",COMPLETE
8,0.37929253070830815,2026-02-04 22:28:13.199253,2026-02-04 22:29:07.308267,0 days 00:00:54.109014,16,False,0.2144601576751719,0.3615772419074217,0.3226331911811763,6.089403564519979e-05,16,2,static,8,128,0.00349579979506314,"{'val_rmse_mean': 0.9998384118080139, 'val_mae_mean': 0.7226337790489197, 'val_r2_mean': -138.6600799560547, 'val_rmse_target_0': 0.9998384118080139, 'val_mae_target_0': 0.7226337790489197, 'val_r2_target_0': -138.6600799560547}",COMPLETE
9,0.3613038620234066,2026-02-04 22:29:07.570847,2026-02-04 22:30:02.093245,0 days 00:00:54.522398,16,False,0.1105887906844421,0.26343611689180524,0.30840778068163033,0.00046766797393512114,16,2,static,16,512,2.69170512041566e-05,"{'val_rmse_mean': 0.9253293871879578, 'val_mae_mean': 0.703231155872345, 'val_r2_mean': -1.741577386856079, 'val_rmse_target_0': 0.9253293871879578, 'val_mae_target_0': 0.703231155872345, 'val_r2_target_0': -1.741577386856079}",COMPLETE
