number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_num_conv_layers,params_path_attention_type,params_path_dim,params_regressor_dim,params_ts_out_channels,params_weight_decay,user_attrs_val_metrics,state
10,0.34460768365857397,2026-02-03 02:05:42.157530,2026-02-03 02:06:21.573350,0 days 00:00:39.415820,16,0.4885862664796642,0.0004854988541954928,2,mean,16,256,16,0.004060474710065749,"{'val_rmse_mean': 0.883651077747345, 'val_mae_mean': 0.7036749720573425, 'val_r2_mean': -1.206998586654663, 'val_rmse_target_0': 0.883651077747345, 'val_mae_target_0': 0.7036749720573425, 'val_r2_target_0': -1.206998586654663}",COMPLETE
11,0.3491698108838911,2026-02-03 02:06:21.698499,2026-02-03 02:07:01.593953,0 days 00:00:39.895454,16,0.4999734124526466,0.00047988391823728565,2,mean,16,256,16,0.003939661110473556,"{'val_rmse_mean': 0.8939474821090698, 'val_mae_mean': 0.6943347454071045, 'val_r2_mean': -1.4063549041748047, 'val_rmse_target_0': 0.8939474821090698, 'val_mae_target_0': 0.6943347454071045, 'val_r2_target_0': -1.4063549041748047}",COMPLETE
12,0.3218400289770216,2026-02-03 02:07:01.718425,2026-02-03 02:07:39.727715,0 days 00:00:38.009290,16,0.49676214276633146,0.00040678950068643124,2,mean,16,256,16,0.002511688765595403,"{'val_rmse_mean': 0.8438997864723206, 'val_mae_mean': 0.6535652875900269, 'val_r2_mean': -1.8106513023376465, 'val_rmse_target_0': 0.8438997864723206, 'val_mae_target_0': 0.6535652875900269, 'val_r2_target_0': -1.8106513023376465}",COMPLETE
13,0.32006665336343254,2026-02-03 02:07:39.852029,2026-02-03 02:08:15.504211,0 days 00:00:35.652182,16,0.40986819169656663,0.0003239625465297297,2,mean,16,256,16,0.002174005842630081,"{'val_rmse_mean': 0.8377886414527893, 'val_mae_mean': 0.6629368662834167, 'val_r2_mean': -1.3797237873077393, 'val_rmse_target_0': 0.8377886414527893, 'val_mae_target_0': 0.6629368662834167, 'val_r2_target_0': -1.3797237873077393}",COMPLETE
14,0.3505351532135305,2026-02-03 02:08:15.636213,2026-02-03 02:08:48.500809,0 days 00:00:32.864596,16,0.40725390002252937,0.00029911921316426313,2,mean,16,256,16,0.0016437327182743067,"{'val_rmse_mean': 0.8784223198890686, 'val_mae_mean': 0.6955369114875793, 'val_r2_mean': -1.4668574333190918, 'val_rmse_target_0': 0.8784223198890686, 'val_mae_target_0': 0.6955369114875793, 'val_r2_target_0': -1.4668574333190918}",COMPLETE
15,0.42358396182977165,2026-02-03 02:08:48.626265,2026-02-03 02:09:28.249178,0 days 00:00:39.622913,16,0.4078551157921385,0.0001916308434501734,2,mean,4,32,16,0.005234056821429215,"{'val_rmse_mean': 1.0100290775299072, 'val_mae_mean': 0.7679383158683777, 'val_r2_mean': -40.64339828491211, 'val_rmse_target_0': 1.0100290775299072, 'val_mae_target_0': 0.7679383158683777, 'val_r2_target_0': -40.64339828491211}",COMPLETE
16,0.3542384244846525,2026-02-03 02:09:28.374262,2026-02-03 02:10:06.325282,0 days 00:00:37.951020,16,0.45775820942677625,0.000354251986011991,2,mean,16,256,16,0.0026875589352097135,"{'val_rmse_mean': 0.8846744298934937, 'val_mae_mean': 0.710613489151001, 'val_r2_mean': -1.5370919704437256, 'val_rmse_target_0': 0.8846744298934937, 'val_mae_target_0': 0.710613489151001, 'val_r2_target_0': -1.5370919704437256}",COMPLETE
17,0.34676933514506175,2026-02-03 02:10:06.450718,2026-02-03 02:10:45.630263,0 days 00:00:39.179545,16,0.24813039861354058,0.00016868004338273785,2,mean,16,256,16,0.0017383558116439474,"{'val_rmse_mean': 0.8803852200508118, 'val_mae_mean': 0.6847975850105286, 'val_r2_mean': -2.7923576831817627, 'val_rmse_target_0': 0.8803852200508118, 'val_mae_target_0': 0.6847975850105286, 'val_r2_target_0': -2.7923576831817627}",COMPLETE
18,0.37649603365247863,2026-02-03 02:10:45.755004,2026-02-03 02:11:22.469671,0 days 00:00:36.714667,16,0.40089813034006694,0.00034482942435986816,2,mean,4,256,16,0.005617502606652992,"{'val_rmse_mean': 0.9338828325271606, 'val_mae_mean': 0.7057942152023315, 'val_r2_mean': -2.9932005405426025, 'val_rmse_target_0': 0.9338828325271606, 'val_mae_target_0': 0.7057942152023315, 'val_r2_target_0': -2.9932005405426025}",COMPLETE
19,0.35375270880467724,2026-02-03 02:11:22.594893,2026-02-03 02:12:00.699077,0 days 00:00:38.104184,16,0.2903306602246021,0.00022286303768000325,2,mean,8,32,16,0.003239626764728583,"{'val_rmse_mean': 0.9082607626914978, 'val_mae_mean': 0.6616074442863464, 'val_r2_mean': -17.499465942382812, 'val_rmse_target_0': 0.9082607626914978, 'val_mae_target_0': 0.6616074442863464, 'val_r2_target_0': -17.499465942382812}",COMPLETE
20,0.333954756060848,2026-02-03 02:12:00.822783,2026-02-03 02:12:36.989658,0 days 00:00:36.166875,16,0.4463894399674169,0.0002885251580300099,2,mean,16,64,16,0.00134743717312235,"{'val_rmse_mean': 0.8598185777664185, 'val_mae_mean': 0.6460238099098206, 'val_r2_mean': -6.938751220703125, 'val_rmse_target_0': 0.8598185777664185, 'val_mae_target_0': 0.6460238099098206, 'val_r2_target_0': -6.938751220703125}",COMPLETE
21,0.3387198092882668,2026-02-03 02:12:37.113653,2026-02-03 02:13:14.270622,0 days 00:00:37.156969,16,0.4774079127447012,0.00037161396400320606,2,mean,16,256,16,0.002315681046532357,"{'val_rmse_mean': 0.8689267635345459, 'val_mae_mean': 0.6741786599159241, 'val_r2_mean': -1.8663246631622314, 'val_rmse_target_0': 0.8689267635345459, 'val_mae_target_0': 0.6741786599159241, 'val_r2_target_0': -1.8663246631622314}",COMPLETE
22,0.33632062525088324,2026-02-03 02:13:14.394253,2026-02-03 02:13:54.033029,0 days 00:00:39.638776,16,0.47658659363447253,0.0004119727454479886,2,mean,16,256,16,0.002931997693113251,"{'val_rmse_mean': 0.8674290180206299, 'val_mae_mean': 0.6789073944091797, 'val_r2_mean': -1.6677963733673096, 'val_rmse_target_0': 0.8674290180206299, 'val_mae_target_0': 0.6789073944091797, 'val_r2_target_0': -1.6677963733673096}",COMPLETE
23,0.3228653623078841,2026-02-03 02:13:54.157171,2026-02-03 02:14:31.646638,0 days 00:00:37.489467,16,0.424637061057451,0.0004146049907072783,2,mean,16,256,16,0.0021601451954602374,"{'val_rmse_mean': 0.8444086909294128, 'val_mae_mean': 0.6715351343154907, 'val_r2_mean': -0.8691995143890381, 'val_rmse_target_0': 0.8444086909294128, 'val_mae_target_0': 0.6715351343154907, 'val_r2_target_0': -0.8691995143890381}",COMPLETE
24,0.3526067580764734,2026-02-03 02:14:31.770877,2026-02-03 02:15:09.055639,0 days 00:00:37.284762,16,0.3819594754068723,0.00030729136406613597,2,mean,16,256,16,0.0017476155722274942,"{'val_rmse_mean': 0.8843374252319336, 'val_mae_mean': 0.7010071277618408, 'val_r2_mean': -1.4873480796813965, 'val_rmse_target_0': 0.8843374252319336, 'val_mae_target_0': 0.7010071277618408, 'val_r2_target_0': -1.4873480796813965}",COMPLETE
25,0.3212636146884136,2026-02-03 02:15:09.179638,2026-02-03 02:15:46.662617,0 days 00:00:37.482979,16,0.469215540854703,0.0004303013709176844,2,mean,16,256,16,0.005241526920448953,"{'val_rmse_mean': 0.8464558720588684, 'val_mae_mean': 0.6525554060935974, 'val_r2_mean': -1.59476900100708, 'val_rmse_target_0': 0.8464558720588684, 'val_mae_target_0': 0.6525554060935974, 'val_r2_target_0': -1.59476900100708}",COMPLETE
26,0.3509090344800993,2026-02-03 02:15:46.786222,2026-02-03 02:16:23.921041,0 days 00:00:37.134819,16,0.46597598627419384,0.0004954039376623967,2,mean,16,256,16,0.005654007774366126,"{'val_rmse_mean': 0.8878204226493835, 'val_mae_mean': 0.727871835231781, 'val_r2_mean': -1.1494433879852295, 'val_rmse_target_0': 0.8878204226493835, 'val_mae_target_0': 0.727871835231781, 'val_r2_target_0': -1.1494433879852295}",COMPLETE
27,0.3447579089552164,2026-02-03 02:16:24.045288,2026-02-03 02:17:04.671405,0 days 00:00:40.626117,16,0.20570398249874253,0.00022440225120890064,2,mean,16,256,16,0.004951696569727876,"{'val_rmse_mean': 0.8730512857437134, 'val_mae_mean': 0.6934233903884888, 'val_r2_mean': -1.2744355201721191, 'val_rmse_target_0': 0.8730512857437134, 'val_mae_target_0': 0.6934233903884888, 'val_r2_target_0': -1.2744355201721191}",COMPLETE
28,0.35767616382802486,2026-02-03 02:17:04.796043,2026-02-03 02:17:43.574583,0 days 00:00:38.778540,16,0.4279400984602821,0.0003249640055454128,2,mean,4,32,16,0.0034118386413161807,"{'val_rmse_mean': 0.9037551283836365, 'val_mae_mean': 0.6709277629852295, 'val_r2_mean': -11.978816986083984, 'val_rmse_target_0': 0.9037551283836365, 'val_mae_target_0': 0.6709277629852295, 'val_r2_target_0': -11.978816986083984}",COMPLETE
29,0.3579367328786113,2026-02-03 02:17:43.698553,2026-02-03 02:18:23.730218,0 days 00:00:40.031665,16,0.3693322892885885,0.000271845231254739,2,mean,8,64,16,0.006473355433550487,"{'val_rmse_mean': 0.9012117981910706, 'val_mae_mean': 0.6782005429267883, 'val_r2_mean': -7.938311576843262, 'val_rmse_target_0': 0.9012117981910706, 'val_mae_target_0': 0.6782005429267883, 'val_r2_target_0': -7.938311576843262}",COMPLETE
30,0.39250673181366574,2026-02-03 02:18:23.854343,2026-02-03 02:19:00.783507,0 days 00:00:36.929164,16,0.3581763587042861,0.0004260106547501871,2,mean,4,256,16,0.00454714853697378,"{'val_rmse_mean': 0.9638748168945312, 'val_mae_mean': 0.7364586591720581, 'val_r2_mean': -1.7423124313354492, 'val_rmse_target_0': 0.9638748168945312, 'val_mae_target_0': 0.7364586591720581, 'val_r2_target_0': -1.7423124313354492}",COMPLETE
31,0.3227650941105956,2026-02-03 02:19:00.910857,2026-02-03 02:19:36.722898,0 days 00:00:35.812041,16,0.49822779239456894,0.0003972381442729754,2,mean,16,256,16,0.002479079502460654,"{'val_rmse_mean': 0.8534917235374451, 'val_mae_mean': 0.6412851810455322, 'val_r2_mean': -1.6950135231018066, 'val_rmse_target_0': 0.8534917235374451, 'val_mae_target_0': 0.6412851810455322, 'val_r2_target_0': -1.6950135231018066}",COMPLETE
32,0.34633843969492806,2026-02-03 02:19:36.847815,2026-02-03 02:20:11.564399,0 days 00:00:34.716584,16,0.47837689921187093,0.0003582766260167579,2,mean,16,256,16,0.0019354630706994534,"{'val_rmse_mean': 0.8788641095161438, 'val_mae_mean': 0.6696926355361938, 'val_r2_mean': -1.9745409488677979, 'val_rmse_target_0': 0.8788641095161438, 'val_mae_target_0': 0.6696926355361938, 'val_r2_target_0': -1.9745409488677979}",COMPLETE
33,0.3508620401294643,2026-02-03 02:20:11.688969,2026-02-03 02:20:48.883816,0 days 00:00:37.194847,16,0.441957048518779,0.0002537539536697593,2,mean,16,256,16,0.00342180250279709,"{'val_rmse_mean': 0.8860717415809631, 'val_mae_mean': 0.6718859672546387, 'val_r2_mean': -2.713111162185669, 'val_rmse_target_0': 0.8860717415809631, 'val_mae_target_0': 0.6718859672546387, 'val_r2_target_0': -2.713111162185669}",COMPLETE
34,0.3609764126597131,2026-02-03 02:20:49.006555,2026-02-03 02:21:26.322640,0 days 00:00:37.316085,16,0.4549219473934192,0.0004476890807999045,2,mean,16,64,16,0.0013681569181931458,"{'val_rmse_mean': 0.9011505842208862, 'val_mae_mean': 0.6977008581161499, 'val_r2_mean': -3.9847726821899414, 'val_rmse_target_0': 0.9011505842208862, 'val_mae_target_0': 0.6977008581161499, 'val_r2_target_0': -3.9847726821899414}",COMPLETE
35,0.3545538693951029,2026-02-03 02:21:26.446386,2026-02-03 02:22:05.252230,0 days 00:00:38.805844,16,0.42666174248753913,0.00038278645258769587,2,mean,16,256,16,0.002953949315171094,"{'val_rmse_mean': 0.8963253498077393, 'val_mae_mean': 0.6932203769683838, 'val_r2_mean': -1.7919156551361084, 'val_rmse_target_0': 0.8963253498077393, 'val_mae_target_0': 0.6932203769683838, 'val_r2_target_0': -1.7919156551361084}",COMPLETE
36,0.3816228589671314,2026-02-03 02:22:05.376648,2026-02-03 02:22:44.520351,0 days 00:00:39.143703,16,0.46952738181479015,0.00013115972924743896,2,mean,16,256,16,0.009845928502057124,"{'val_rmse_mean': 0.9437335133552551, 'val_mae_mean': 0.6903121471405029, 'val_r2_mean': -12.634379386901855, 'val_rmse_target_0': 0.9437335133552551, 'val_mae_target_0': 0.6903121471405029, 'val_r2_target_0': -12.634379386901855}",COMPLETE
37,0.4115900771433156,2026-02-03 02:22:44.645478,2026-02-03 02:23:22.822631,0 days 00:00:38.177153,16,0.48771819710122416,5.087928987255217e-05,2,mean,16,128,16,0.006241422210444118,"{'val_rmse_mean': 0.9890117645263672, 'val_mae_mean': 0.7439530491828918, 'val_r2_mean': -87.62020874023438, 'val_rmse_target_0': 0.9890117645263672, 'val_mae_target_0': 0.7439530491828918, 'val_r2_target_0': -87.62020874023438}",COMPLETE
38,0.3826959199181551,2026-02-03 02:23:22.946090,2026-02-03 02:23:57.619393,0 days 00:00:34.673303,16,0.44670468077680947,0.00025166068873057855,2,mean,8,32,16,0.004296297911463367,"{'val_rmse_mean': 0.9437040686607361, 'val_mae_mean': 0.7215446829795837, 'val_r2_mean': -23.13054847717285, 'val_rmse_target_0': 0.9437040686607361, 'val_mae_target_0': 0.7215446829795837, 'val_r2_target_0': -23.13054847717285}",COMPLETE
39,0.37454988207099194,2026-02-03 02:23:57.745470,2026-02-03 02:24:33.645653,0 days 00:00:35.900183,16,0.3939570026315975,0.0003244109801610578,2,mean,4,64,16,0.002630575921510226,"{'val_rmse_mean': 0.9381762146949768, 'val_mae_mean': 0.7017855048179626, 'val_r2_mean': -11.521631240844727, 'val_rmse_target_0': 0.9381762146949768, 'val_mae_target_0': 0.7017855048179626, 'val_r2_target_0': -11.521631240844727}",COMPLETE
40,0.36427738687861067,2026-02-03 02:24:33.769159,2026-02-03 02:25:07.577779,0 days 00:00:33.808620,16,0.41834881849587807,0.00019389681229004942,2,mean,16,128,16,0.008518868770384148,"{'val_rmse_mean': 0.9120748043060303, 'val_mae_mean': 0.6833206415176392, 'val_r2_mean': -7.928682327270508, 'val_rmse_target_0': 0.9120748043060303, 'val_mae_target_0': 0.6833206415176392, 'val_r2_target_0': -7.928682327270508}",COMPLETE
41,0.3490158103236522,2026-02-03 02:25:07.702775,2026-02-03 02:25:47.034230,0 days 00:00:39.331455,16,0.49848023134339553,0.00039672154292397856,2,mean,16,256,16,0.0023611346529692234,"{'val_rmse_mean': 0.8870092630386353, 'val_mae_mean': 0.6922328472137451, 'val_r2_mean': -2.014380693435669, 'val_rmse_target_0': 0.8870092630386353, 'val_mae_target_0': 0.6922328472137451, 'val_r2_target_0': -2.014380693435669}",COMPLETE
42,0.34366596690839896,2026-02-03 02:25:47.158344,2026-02-03 02:26:23.517663,0 days 00:00:36.359319,16,0.48938545223346347,0.00045461684441297094,2,mean,16,256,16,0.0025598924105033173,"{'val_rmse_mean': 0.8740827441215515, 'val_mae_mean': 0.6849331259727478, 'val_r2_mean': -1.4839777946472168, 'val_rmse_target_0': 0.8740827441215515, 'val_mae_target_0': 0.6849331259727478, 'val_r2_target_0': -1.4839777946472168}",COMPLETE
43,0.34623291080229307,2026-02-03 02:26:23.641829,2026-02-03 02:27:00.168245,0 days 00:00:36.526416,16,0.4653818024668278,0.00038673454470391925,2,mean,16,256,16,0.0019738242475298485,"{'val_rmse_mean': 0.8805496096611023, 'val_mae_mean': 0.6849556565284729, 'val_r2_mean': -1.9020941257476807, 'val_rmse_target_0': 0.8805496096611023, 'val_mae_target_0': 0.6849556565284729, 'val_r2_target_0': -1.9020941257476807}",COMPLETE
44,0.33649650509878654,2026-02-03 02:27:00.293094,2026-02-03 02:27:36.769134,0 days 00:00:36.476040,16,0.49789097334741556,0.00045276420592454627,2,mean,16,256,16,0.0036169430548097952,"{'val_rmse_mean': 0.8659598231315613, 'val_mae_mean': 0.6685388088226318, 'val_r2_mean': -1.681971788406372, 'val_rmse_target_0': 0.8659598231315613, 'val_mae_target_0': 0.6685388088226318, 'val_r2_target_0': -1.681971788406372}",COMPLETE
45,0.32990415152421015,2026-02-03 02:27:36.894039,2026-02-03 02:28:13.930638,0 days 00:00:37.036599,16,0.4812516613516751,0.00033045945277015445,2,mean,16,256,16,0.0015158239643041,"{'val_rmse_mean': 0.8582725524902344, 'val_mae_mean': 0.6621960997581482, 'val_r2_mean': -1.924407958984375, 'val_rmse_target_0': 0.8582725524902344, 'val_mae_target_0': 0.6621960997581482, 'val_r2_target_0': -1.924407958984375}",COMPLETE
46,0.3601878917489322,2026-02-03 02:28:14.055877,2026-02-03 02:28:50.892691,0 days 00:00:36.836814,16,0.45783068714128716,0.0004937227689614025,2,mean,8,256,16,0.0029060126003081325,"{'val_rmse_mean': 0.8930458426475525, 'val_mae_mean': 0.7135467529296875, 'val_r2_mean': -1.2236580848693848, 'val_rmse_target_0': 0.8930458426475525, 'val_mae_target_0': 0.7135467529296875, 'val_r2_target_0': -1.2236580848693848}",COMPLETE
47,0.3272547126851148,2026-02-03 02:28:51.015803,2026-02-03 02:29:28.864914,0 days 00:00:37.849111,16,0.43410363474290503,0.00028348251851416123,2,mean,16,128,16,0.00635445895355945,"{'val_rmse_mean': 0.8522051572799683, 'val_mae_mean': 0.6431294083595276, 'val_r2_mean': -2.8530590534210205, 'val_rmse_target_0': 0.8522051572799683, 'val_mae_target_0': 0.6431294083595276, 'val_r2_target_0': -2.8530590534210205}",COMPLETE
48,0.3839286733282616,2026-02-03 02:29:28.989011,2026-02-03 02:30:04.892550,0 days 00:00:35.903539,16,0.3193446009050384,9.081672992766285e-05,2,mean,16,256,16,0.002014050043988944,"{'val_rmse_mean': 0.9432995319366455, 'val_mae_mean': 0.712303102016449, 'val_r2_mean': -20.257095336914062, 'val_rmse_target_0': 0.9432995319366455, 'val_mae_target_0': 0.712303102016449, 'val_r2_target_0': -20.257095336914062}",COMPLETE
49,0.34806791537051107,2026-02-03 02:30:05.017062,2026-02-03 02:30:42.188786,0 days 00:00:37.171724,16,0.4905740475091725,0.00037120496491878103,2,mean,16,256,16,0.004662962492758816,"{'val_rmse_mean': 0.8844916224479675, 'val_mae_mean': 0.674232542514801, 'val_r2_mean': -1.9977905750274658, 'val_rmse_target_0': 0.8844916224479675, 'val_mae_target_0': 0.674232542514801, 'val_r2_target_0': -1.9977905750274658}",COMPLETE
