number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_lstm,params_dropout_path,params_dropout_reg,params_lr,params_lstm_hidden_dim,params_lstm_layers,params_path_aggregation,params_path_dim,params_regressor_dim,params_weight_decay,user_attrs_val_metrics,state
0,0.3636259515942247,2026-01-30 17:29:37.307643,2026-01-30 17:30:03.787177,0 days 00:00:26.479534,16,False,0.2507314984447297,0.3974800564423854,0.24771009877386968,0.00013837001723222925,8,2,static,8,256,5.053114743904804e-05,"{'val_rmse_mean': 0.9683239459991455, 'val_mae_mean': 0.6904181241989136, 'val_r2_mean': -49.72199249267578, 'val_rmse_target_0': 0.9953427314758301, 'val_mae_target_0': 0.613416314125061, 'val_r2_target_0': -93.16349792480469, 'val_rmse_target_1': 0.960030734539032, 'val_mae_target_1': 0.6602698564529419, 'val_r2_target_1': -32.402099609375, 'val_rmse_target_2': 0.8783536553382874, 'val_mae_target_2': 0.7430923581123352, 'val_r2_target_2': -14.800849914550781, 'val_rmse_target_3': 1.039568543434143, 'val_mae_target_3': 0.7448940277099609, 'val_r2_target_3': -58.521541595458984}",COMPLETE
1,0.3564893677830696,2026-01-30 17:30:03.868502,2026-01-30 17:30:28.986632,0 days 00:00:25.118130,16,False,0.21378192227468915,0.21352666783657026,0.26373841996386727,0.00028352948986441696,16,2,static,8,256,3.861070325705675e-05,"{'val_rmse_mean': 0.9564171433448792, 'val_mae_mean': 0.7026482820510864, 'val_r2_mean': -20.454450607299805, 'val_rmse_target_0': 1.0188809633255005, 'val_mae_target_0': 0.6712337732315063, 'val_r2_target_0': -28.031631469726562, 'val_rmse_target_1': 0.9713841676712036, 'val_mae_target_1': 0.6748554110527039, 'val_r2_target_1': -15.03776741027832, 'val_rmse_target_2': 0.7894177436828613, 'val_mae_target_2': 0.7018157839775085, 'val_r2_target_2': -2.2267000675201416, 'val_rmse_target_3': 1.0459856986999512, 'val_mae_target_3': 0.7626882195472717, 'val_r2_target_3': -36.521705627441406}",COMPLETE
2,0.3643836523923609,2026-01-30 17:30:29.069690,2026-01-30 17:30:53.941542,0 days 00:00:24.871852,16,False,0.20377064140290324,0.2661954026285404,0.2420879229048793,0.00010311713617543625,32,2,static,16,512,0.0018142267128252003,"{'val_rmse_mean': 0.9776380658149719, 'val_mae_mean': 0.6997443437576294, 'val_r2_mean': -52.08760070800781, 'val_rmse_target_0': 1.0198670625686646, 'val_mae_target_0': 0.6438855528831482, 'val_r2_target_0': -66.98410034179688, 'val_rmse_target_1': 1.005332350730896, 'val_mae_target_1': 0.6789068579673767, 'val_r2_target_1': -52.071006774902344, 'val_rmse_target_2': 0.8446717858314514, 'val_mae_target_2': 0.7330424785614014, 'val_r2_target_2': -9.409170150756836, 'val_rmse_target_3': 1.0406811237335205, 'val_mae_target_3': 0.7431427240371704, 'val_r2_target_3': -79.88613891601562}",COMPLETE
3,0.3731106762532835,2026-01-30 17:30:54.023721,2026-01-30 17:31:20.415280,0 days 00:00:26.391559,16,False,0.13729999042217617,0.2347090404796851,0.385008198218832,0.0001252401982279174,16,2,static,8,256,4.458616133134326e-05,"{'val_rmse_mean': 0.9851256012916565, 'val_mae_mean': 0.7062894105911255, 'val_r2_mean': -64.93449401855469, 'val_rmse_target_0': 0.9994856119155884, 'val_mae_target_0': 0.629393994808197, 'val_r2_target_0': -87.43755340576172, 'val_rmse_target_1': 0.9815740585327148, 'val_mae_target_1': 0.6602820158004761, 'val_r2_target_1': -51.99390411376953, 'val_rmse_target_2': 0.9370383024215698, 'val_mae_target_2': 0.8020436763763428, 'val_r2_target_2': -16.62681770324707, 'val_rmse_target_3': 1.022404432296753, 'val_mae_target_3': 0.7334380149841309, 'val_r2_target_3': -103.67967987060547}",COMPLETE
4,0.3553678640336902,2026-01-30 17:31:20.506095,2026-01-30 17:31:45.635608,0 days 00:00:25.129513,16,False,0.14316274223345055,0.22035421954072015,0.35167707240069435,0.0001264350319063509,8,2,static,16,512,0.00659259505873065,"{'val_rmse_mean': 0.9626297950744629, 'val_mae_mean': 0.6838980317115784, 'val_r2_mean': -52.34737777709961, 'val_rmse_target_0': 1.0001916885375977, 'val_mae_target_0': 0.628906786441803, 'val_r2_target_0': -76.41019439697266, 'val_rmse_target_1': 0.9788737893104553, 'val_mae_target_1': 0.6551620960235596, 'val_r2_target_1': -28.876630783081055, 'val_rmse_target_2': 0.8402288556098938, 'val_mae_target_2': 0.7238497138023376, 'val_r2_target_2': -6.531411170959473, 'val_rmse_target_3': 1.0312248468399048, 'val_mae_target_3': 0.7276735901832581, 'val_r2_target_3': -97.5712661743164}",COMPLETE
5,0.36248337463648234,2026-01-30 17:31:45.726825,2026-01-30 17:32:09.499524,0 days 00:00:23.772699,16,False,0.15523853657860678,0.2226151952044306,0.3608618250616288,0.0003958087382797393,16,2,static,16,512,0.0001856514561052259,"{'val_rmse_mean': 0.9544712901115417, 'val_mae_mean': 0.7118461728096008, 'val_r2_mean': -10.075334548950195, 'val_rmse_target_0': 1.0232954025268555, 'val_mae_target_0': 0.6839736104011536, 'val_r2_target_0': -14.327129364013672, 'val_rmse_target_1': 0.9805411100387573, 'val_mae_target_1': 0.7217413783073425, 'val_r2_target_1': -5.876899242401123, 'val_rmse_target_2': 0.7346609830856323, 'val_mae_target_2': 0.6360890865325928, 'val_r2_target_2': -0.21166646480560303, 'val_rmse_target_3': 1.0793874263763428, 'val_mae_target_3': 0.8055806159973145, 'val_r2_target_3': -19.885644912719727}",COMPLETE
6,0.35501230301128495,2026-01-30 17:32:09.590314,2026-01-30 17:32:33.830383,0 days 00:00:24.240069,16,False,0.24298686193260646,0.26674628089717084,0.29886527234846283,0.00048277183815654363,16,2,static,16,128,0.0009004941847311272,"{'val_rmse_mean': 0.9573491811752319, 'val_mae_mean': 0.6908444166183472, 'val_r2_mean': -25.091657638549805, 'val_rmse_target_0': 0.9960423111915588, 'val_mae_target_0': 0.6312594413757324, 'val_r2_target_0': -35.68325424194336, 'val_rmse_target_1': 0.9797102212905884, 'val_mae_target_1': 0.6882389783859253, 'val_r2_target_1': -16.994670867919922, 'val_rmse_target_2': 0.7846276760101318, 'val_mae_target_2': 0.685413122177124, 'val_r2_target_2': -2.644878387451172, 'val_rmse_target_3': 1.0690165758132935, 'val_mae_target_3': 0.7584661841392517, 'val_r2_target_3': -45.043827056884766}",COMPLETE
7,0.355002014035428,2026-01-30 17:32:33.920579,2026-01-30 17:33:00.124577,0 days 00:00:26.203998,16,False,0.11063288899207385,0.3681384453567835,0.254831563087484,0.0001282650038196951,8,2,static,8,512,2.876410332883087e-05,"{'val_rmse_mean': 0.9579753875732422, 'val_mae_mean': 0.6916382312774658, 'val_r2_mean': -24.129535675048828, 'val_rmse_target_0': 1.0124645233154297, 'val_mae_target_0': 0.6516097784042358, 'val_r2_target_0': -30.259750366210938, 'val_rmse_target_1': 0.9708618521690369, 'val_mae_target_1': 0.6655626893043518, 'val_r2_target_1': -22.844745635986328, 'val_rmse_target_2': 0.7915374636650085, 'val_mae_target_2': 0.690117597579956, 'val_r2_target_2': -2.999504804611206, 'val_rmse_target_3': 1.0570374727249146, 'val_mae_target_3': 0.75926274061203, 'val_r2_target_3': -40.41414260864258}",COMPLETE
8,0.36425007727962955,2026-01-30 17:33:00.214564,2026-01-30 17:33:26.603952,0 days 00:00:26.389388,16,False,0.25120541887129144,0.32079268691544255,0.23037764210299627,0.00019368308541930924,8,2,static,8,128,1.169179739049611e-05,"{'val_rmse_mean': 0.975921630859375, 'val_mae_mean': 0.6945575475692749, 'val_r2_mean': -56.19706726074219, 'val_rmse_target_0': 1.0337873697280884, 'val_mae_target_0': 0.6433795094490051, 'val_r2_target_0': -45.14616775512695, 'val_rmse_target_1': 0.9679074883460999, 'val_mae_target_1': 0.658058226108551, 'val_r2_target_1': -46.27545928955078, 'val_rmse_target_2': 0.8710452914237976, 'val_mae_target_2': 0.7647520899772644, 'val_r2_target_2': -12.207971572875977, 'val_rmse_target_3': 1.0309462547302246, 'val_mae_target_3': 0.7120404839515686, 'val_r2_target_3': -121.1586685180664}",COMPLETE
9,0.34868440425230396,2026-01-30 17:33:26.695104,2026-01-30 17:33:50.332994,0 days 00:00:23.637890,16,False,0.2826584576271718,0.31401321652070663,0.2167208222116715,0.0002089791244608294,8,2,static,8,256,0.005468751308845082,"{'val_rmse_mean': 0.9527534246444702, 'val_mae_mean': 0.6765574812889099, 'val_r2_mean': -42.22003936767578, 'val_rmse_target_0': 1.0029836893081665, 'val_mae_target_0': 0.6327403783798218, 'val_r2_target_0': -45.565975189208984, 'val_rmse_target_1': 0.97356116771698, 'val_mae_target_1': 0.6624112725257874, 'val_r2_target_1': -26.117389678955078, 'val_rmse_target_2': 0.8005916476249695, 'val_mae_target_2': 0.6816769242286682, 'val_r2_target_2': -4.159825325012207, 'val_rmse_target_3': 1.0338770151138306, 'val_mae_target_3': 0.7294014096260071, 'val_r2_target_3': -93.03694915771484}",COMPLETE
