train_loss,val_loss,epoch
0.33449690895421164,0.08984656631946564,1
0.18614462656634195,0.5236235857009888,2
0.1336769855448178,0.7707655429840088,3
0.09164411574602127,0.7158980369567871,4
0.06776550970971584,0.5478761196136475,5
0.04692981631628105,0.60642409324646,6
0.04728840424546173,0.6488271951675415,7
0.03416076967758792,0.6833221912384033,8
0.029765267723373005,0.7270298004150391,9
0.021199588796922138,0.7055184841156006,10
0.020895616949668953,0.5405864715576172,11
0.02066969020026071,0.6287620067596436,12
0.017288949340581894,0.8174746036529541,13
0.019538477063179016,0.773510217666626,14
0.019257506089551107,0.8292744159698486,15
0.01316462124564818,0.7057007551193237,16
0.01955043324934585,0.6327304840087891,17
0.015869532179619585,0.7290945053100586,18
0.011716280398624284,0.7222025394439697,19
0.013157132547348738,0.639065146446228,20
0.011110987248165267,0.7042173147201538,21
0.010982531455478497,0.5800511837005615,22
0.011611715191975236,0.6046220064163208,23
0.0075604417361319065,0.6959993839263916,24
0.010534289559083325,0.7002085447311401,25
0.014246715897960322,0.7230579853057861,26
0.013196422419111644,0.79546058177948,27
0.015132271751229252,0.6498827934265137,28
0.010558603131877524,0.5767768621444702,29
0.01292961769338165,0.6358022689819336,30
0.011081748775073461,0.6680946350097656,31
0.008547099972409862,0.6485254764556885,32
0.01049672080469983,0.6409777402877808,33
0.009612340446827667,0.6761679649353027,34
0.009228870804820741,0.6797475814819336,35
0.010751731560698577,0.6561312675476074,36
0.010246311181357928,0.6540851593017578,37
0.014038306261811937,0.6715188026428223,38
0.007469623615699155,0.6896785497665405,39
0.006720293778926134,0.6906925439834595,40
0.007991342871849026,0.689411997795105,41
0.01290808358628835,0.6837263107299805,42
0.009082500423703874,0.6767038106918335,43
0.008859800973108836,0.6774739027023315,44
0.006968352810612747,0.6794600486755371,45
0.010956406659845794,0.6793026924133301,46
0.00818409544548818,0.6763029098510742,47
0.009088861955595868,0.6740381717681885,48
0.007664990145713091,0.6727991104125977,49
0.010003514321787017,0.6727129220962524,50
