number,value,datetime_start,datetime_complete,duration,params_aggregation,params_alpha,params_l1_ratio,params_lr,user_attrs_val_metrics,state
0,0.37551205412105276,2026-02-01 19:08:53.211340,2026-02-01 19:09:20.452368,0 days 00:00:27.241028,attention,0.00046831489706520955,0.8558754069581779,0.0005544403380724202,"{'val_rmse_mean': 0.9363597631454468, 'val_mae_mean': 0.7367491722106934, 'val_r2_mean': -6.6188435554504395, 'val_rmse_target_0': 0.9628065228462219, 'val_mae_target_0': 0.6344130039215088, 'val_r2_target_0': -5.833016872406006, 'val_rmse_target_1': 1.0296779870986938, 'val_mae_target_1': 0.7105136513710022, 'val_r2_target_1': -9.827298164367676, 'val_rmse_target_2': 0.6699544787406921, 'val_mae_target_2': 0.5512785911560059, 'val_r2_target_2': -0.25391387939453125, 'val_rmse_target_3': 0.9195815920829773, 'val_mae_target_3': 0.7272754311561584, 'val_r2_target_3': -1.5513527393341064, 'val_rmse_target_4': 0.8326639533042908, 'val_mae_target_4': 0.7053064703941345, 'val_r2_target_4': -1.3503224849700928, 'val_rmse_target_5': 0.9783823490142822, 'val_mae_target_5': 0.8559890985488892, 'val_r2_target_5': -4.118295192718506, 'val_rmse_target_6': 1.0346310138702393, 'val_mae_target_6': 0.9060513973236084, 'val_r2_target_6': -5.032447338104248, 'val_rmse_target_7': 0.9862449765205383, 'val_mae_target_7': 0.8300585150718689, 'val_r2_target_7': -7.694393157958984, 'val_rmse_target_8': 1.0770893096923828, 'val_mae_target_8': 0.906111478805542, 'val_r2_target_8': -18.399831771850586, 'val_rmse_target_9': 0.8793914318084717, 'val_mae_target_9': 0.677894115447998, 'val_r2_target_9': -3.9269185066223145, 'val_rmse_target_10': 0.844123363494873, 'val_mae_target_10': 0.6741310358047485, 'val_r2_target_10': -3.119950771331787, 'val_rmse_target_11': 1.0991919040679932, 'val_mae_target_11': 0.8008426427841187, 'val_r2_target_11': -16.159086227416992, 'val_rmse_target_12': 0.9300989508628845, 'val_mae_target_12': 0.6640684604644775, 'val_r2_target_12': -12.916543960571289, 'val_rmse_target_13': 0.8651978373527527, 'val_mae_target_13': 0.6705554127693176, 'val_r2_target_13': -2.4804439544677734}",COMPLETE
1,0.43828552768186285,2026-02-01 19:09:20.523729,2026-02-01 19:09:47.490146,0 days 00:00:26.966417,attention,0.0030101788868126746,0.4327814572898956,0.002645012268092317,"{'val_rmse_mean': 1.026365041732788, 'val_mae_mean': 0.8015342950820923, 'val_r2_mean': -1.4355106353759766, 'val_rmse_target_0': 0.9539663791656494, 'val_mae_target_0': 0.6855757832527161, 'val_r2_target_0': -1.5051288604736328, 'val_rmse_target_1': 1.0962679386138916, 'val_mae_target_1': 0.77640300989151, 'val_r2_target_1': -1.514549970626831, 'val_rmse_target_2': 0.7679904103279114, 'val_mae_target_2': 0.5454562306404114, 'val_r2_target_2': 0.18644177913665771, 'val_rmse_target_3': 1.0830562114715576, 'val_mae_target_3': 0.7776029109954834, 'val_r2_target_3': -1.2843279838562012, 'val_rmse_target_4': 1.0820510387420654, 'val_mae_target_4': 0.8398696184158325, 'val_r2_target_4': -0.500177264213562, 'val_rmse_target_5': 1.1001771688461304, 'val_mae_target_5': 0.8947959542274475, 'val_r2_target_5': -1.9419715404510498, 'val_rmse_target_6': 1.0480679273605347, 'val_mae_target_6': 0.9017161726951599, 'val_r2_target_6': -2.4407858848571777, 'val_rmse_target_7': 1.0412061214447021, 'val_mae_target_7': 0.8083806037902832, 'val_r2_target_7': -1.044452428817749, 'val_rmse_target_8': 1.4336210489273071, 'val_mae_target_8': 1.1097426414489746, 'val_r2_target_8': -3.1155219078063965, 'val_rmse_target_9': 0.8017322421073914, 'val_mae_target_9': 0.6300967335700989, 'val_r2_target_9': -0.4379216432571411, 'val_rmse_target_10': 1.0483222007751465, 'val_mae_target_10': 0.9286932945251465, 'val_r2_target_10': -0.8652664422988892, 'val_rmse_target_11': 1.1140460968017578, 'val_mae_target_11': 0.9279635548591614, 'val_r2_target_11': -4.067033290863037, 'val_rmse_target_12': 1.0154802799224854, 'val_mae_target_12': 0.8237651586532593, 'val_r2_target_12': -1.4440937042236328, 'val_rmse_target_13': 0.7831254005432129, 'val_mae_target_13': 0.5714197754859924, 'val_r2_target_13': -0.12236130237579346}",COMPLETE
2,0.3867836464886312,2026-02-01 19:09:47.562533,2026-02-01 19:10:13.909069,0 days 00:00:26.346536,attention,0.04111235307452994,0.4865417373638671,0.0006470541348867282,"{'val_rmse_mean': 0.9402583837509155, 'val_mae_mean': 0.740415096282959, 'val_r2_mean': -4.684215545654297, 'val_rmse_target_0': 0.9974783062934875, 'val_mae_target_0': 0.6514548659324646, 'val_r2_target_0': -6.6799092292785645, 'val_rmse_target_1': 0.8795008659362793, 'val_mae_target_1': 0.6315863132476807, 'val_r2_target_1': -3.9234724044799805, 'val_rmse_target_2': 0.6624758839607239, 'val_mae_target_2': 0.5445663928985596, 'val_r2_target_2': -0.12078511714935303, 'val_rmse_target_3': 0.9763906598091125, 'val_mae_target_3': 0.7436043620109558, 'val_r2_target_3': -2.339820146560669, 'val_rmse_target_4': 0.8369691371917725, 'val_mae_target_4': 0.7054762840270996, 'val_r2_target_4': -1.2942001819610596, 'val_rmse_target_5': 1.015897512435913, 'val_mae_target_5': 0.8326247334480286, 'val_r2_target_5': -3.500619888305664, 'val_rmse_target_6': 1.0586425065994263, 'val_mae_target_6': 0.9297807216644287, 'val_r2_target_6': -4.80212926864624, 'val_rmse_target_7': 1.0705870389938354, 'val_mae_target_7': 0.8825798630714417, 'val_r2_target_7': -8.28499698638916, 'val_rmse_target_8': 1.2011189460754395, 'val_mae_target_8': 0.9989287257194519, 'val_r2_target_8': -11.553176879882812, 'val_rmse_target_9': 0.7403433918952942, 'val_mae_target_9': 0.5751368999481201, 'val_r2_target_9': -0.9336836338043213, 'val_rmse_target_10': 0.8642591834068298, 'val_mae_target_10': 0.710771918296814, 'val_r2_target_10': -2.144397020339966, 'val_rmse_target_11': 1.1011749505996704, 'val_mae_target_11': 0.8137356638908386, 'val_r2_target_11': -12.205106735229492, 'val_rmse_target_12': 0.9446542859077454, 'val_mae_target_12': 0.7119280695915222, 'val_r2_target_12': -6.126572132110596, 'val_rmse_target_13': 0.8141252398490906, 'val_mae_target_13': 0.6336368918418884, 'val_r2_target_13': -1.670142412185669}",COMPLETE
3,0.37050592678564565,2026-02-01 19:10:13.979413,2026-02-01 19:10:37.818126,0 days 00:00:23.838713,mean,0.9999796045077421,0.3599247329453017,0.0007265731483236489,"{'val_rmse_mean': 0.9264906644821167, 'val_mae_mean': 0.7171767354011536, 'val_r2_mean': -5.671910762786865, 'val_rmse_target_0': 0.9425356984138489, 'val_mae_target_0': 0.5982515811920166, 'val_r2_target_0': -5.168707847595215, 'val_rmse_target_1': 0.9730075597763062, 'val_mae_target_1': 0.6940916776657104, 'val_r2_target_1': -7.887813568115234, 'val_rmse_target_2': 0.6728857755661011, 'val_mae_target_2': 0.5596309304237366, 'val_r2_target_2': -0.15498769283294678, 'val_rmse_target_3': 0.9397022724151611, 'val_mae_target_3': 0.7165104746818542, 'val_r2_target_3': -2.7230641841888428, 'val_rmse_target_4': 0.8362972736358643, 'val_mae_target_4': 0.6742299199104309, 'val_r2_target_4': -1.1973590850830078, 'val_rmse_target_5': 1.0134340524673462, 'val_mae_target_5': 0.8192778825759888, 'val_r2_target_5': -3.852686882019043, 'val_rmse_target_6': 0.967501163482666, 'val_mae_target_6': 0.8273558616638184, 'val_r2_target_6': -7.061761856079102, 'val_rmse_target_7': 0.9718948602676392, 'val_mae_target_7': 0.7859803438186646, 'val_r2_target_7': -4.742881774902344, 'val_rmse_target_8': 1.1644355058670044, 'val_mae_target_8': 0.9864493012428284, 'val_r2_target_8': -12.900347709655762, 'val_rmse_target_9': 0.7879434823989868, 'val_mae_target_9': 0.5890808701515198, 'val_r2_target_9': -1.8396170139312744, 'val_rmse_target_10': 0.8856273293495178, 'val_mae_target_10': 0.7248215079307556, 'val_r2_target_10': -3.071845531463623, 'val_rmse_target_11': 1.086695671081543, 'val_mae_target_11': 0.7609429955482483, 'val_r2_target_11': -19.726179122924805, 'val_rmse_target_12': 0.933948814868927, 'val_mae_target_12': 0.707720935344696, 'val_r2_target_12': -7.486207962036133, 'val_rmse_target_13': 0.7949588894844055, 'val_mae_target_13': 0.5961296558380127, 'val_r2_target_13': -1.593291997909546}",COMPLETE
4,0.39931388530466294,2026-02-01 19:10:37.889426,2026-02-01 19:11:05.602435,0 days 00:00:27.713009,attention,0.0014176355687229546,0.2606728668297327,0.000798961948972528,"{'val_rmse_mean': 0.9640046954154968, 'val_mae_mean': 0.7583706974983215, 'val_r2_mean': -4.133848667144775, 'val_rmse_target_0': 0.990973174571991, 'val_mae_target_0': 0.6944639682769775, 'val_r2_target_0': -3.0385751724243164, 'val_rmse_target_1': 1.0405455827713013, 'val_mae_target_1': 0.7383729219436646, 'val_r2_target_1': -5.455341815948486, 'val_rmse_target_2': 0.7245975136756897, 'val_mae_target_2': 0.5888476967811584, 'val_r2_target_2': -0.032775044441223145, 'val_rmse_target_3': 0.9563188552856445, 'val_mae_target_3': 0.7344462871551514, 'val_r2_target_3': -2.5291121006011963, 'val_rmse_target_4': 0.9189792275428772, 'val_mae_target_4': 0.7759915590286255, 'val_r2_target_4': -1.0503005981445312, 'val_rmse_target_5': 0.9996480345726013, 'val_mae_target_5': 0.8313890099525452, 'val_r2_target_5': -2.0174803733825684, 'val_rmse_target_6': 0.9890664219856262, 'val_mae_target_6': 0.8733624815940857, 'val_r2_target_6': -3.871276378631592, 'val_rmse_target_7': 1.027569055557251, 'val_mae_target_7': 0.7986225485801697, 'val_r2_target_7': -6.795858860015869, 'val_rmse_target_8': 1.2297818660736084, 'val_mae_target_8': 1.026880145072937, 'val_r2_target_8': -8.55343246459961, 'val_rmse_target_9': 0.7381548285484314, 'val_mae_target_9': 0.5807368755340576, 'val_r2_target_9': -0.820860743522644, 'val_rmse_target_10': 0.931113064289093, 'val_mae_target_10': 0.7459566593170166, 'val_r2_target_10': -2.64542818069458, 'val_rmse_target_11': 1.085663080215454, 'val_mae_target_11': 0.7632157802581787, 'val_r2_target_11': -15.383577346801758, 'val_rmse_target_12': 0.9892708659172058, 'val_mae_target_12': 0.7685136198997498, 'val_r2_target_12': -4.20965576171875, 'val_rmse_target_13': 0.8743850588798523, 'val_mae_target_13': 0.6963903903961182, 'val_r2_target_13': -1.4702091217041016}",COMPLETE
5,0.47132843843212835,2026-02-01 19:11:05.673624,2026-02-01 19:11:31.500897,0 days 00:00:25.827273,attention,0.056102355355521806,0.7876323294789931,0.0037339289673617893,"{'val_rmse_mean': 1.0648964643478394, 'val_mae_mean': 0.8479967713356018, 'val_r2_mean': -1.112419843673706, 'val_rmse_target_0': 1.0857324600219727, 'val_mae_target_0': 0.7695440649986267, 'val_r2_target_0': -1.03887939453125, 'val_rmse_target_1': 1.224698543548584, 'val_mae_target_1': 0.8892878890037537, 'val_r2_target_1': -1.6083040237426758, 'val_rmse_target_2': 0.73481285572052, 'val_mae_target_2': 0.550113320350647, 'val_r2_target_2': 0.3776327967643738, 'val_rmse_target_3': 1.1441819667816162, 'val_mae_target_3': 0.8784419894218445, 'val_r2_target_3': -1.5229239463806152, 'val_rmse_target_4': 1.0756478309631348, 'val_mae_target_4': 0.8594651222229004, 'val_r2_target_4': -0.4685647487640381, 'val_rmse_target_5': 1.0383565425872803, 'val_mae_target_5': 0.8444114327430725, 'val_r2_target_5': -0.6648362874984741, 'val_rmse_target_6': 1.142372727394104, 'val_mae_target_6': 1.0135481357574463, 'val_r2_target_6': -1.0498201847076416, 'val_rmse_target_7': 1.1063176393508911, 'val_mae_target_7': 0.9162017107009888, 'val_r2_target_7': -1.4034113883972168, 'val_rmse_target_8': 1.4625821113586426, 'val_mae_target_8': 1.1814700365066528, 'val_r2_target_8': -2.7097129821777344, 'val_rmse_target_9': 0.8455086350440979, 'val_mae_target_9': 0.6612021923065186, 'val_r2_target_9': -0.342159628868103, 'val_rmse_target_10': 1.1043243408203125, 'val_mae_target_10': 0.9700407385826111, 'val_r2_target_10': -0.5608073472976685, 'val_rmse_target_11': 1.148026466369629, 'val_mae_target_11': 0.8991846442222595, 'val_r2_target_11': -3.859269142150879, 'val_rmse_target_12': 0.9948652386665344, 'val_mae_target_12': 0.818933367729187, 'val_r2_target_12': -0.873213529586792, 'val_rmse_target_13': 0.8011246919631958, 'val_mae_target_13': 0.6201112270355225, 'val_r2_target_13': 0.15039175748825073}",COMPLETE
6,0.4090485765978142,2026-02-01 19:11:31.572520,2026-02-01 19:11:57.368117,0 days 00:00:25.795597,attention,0.0002338437183435781,0.10557016048872461,0.00016500594526008892,"{'val_rmse_mean': 0.9843668937683105, 'val_mae_mean': 0.774429440498352, 'val_r2_mean': -15.319465637207031, 'val_rmse_target_0': 1.0230841636657715, 'val_mae_target_0': 0.6598743796348572, 'val_r2_target_0': -11.38184928894043, 'val_rmse_target_1': 0.9140190482139587, 'val_mae_target_1': 0.6659083962440491, 'val_r2_target_1': -12.434049606323242, 'val_rmse_target_2': 0.9158099889755249, 'val_mae_target_2': 0.7355014085769653, 'val_r2_target_2': -12.084787368774414, 'val_rmse_target_3': 0.9795505404472351, 'val_mae_target_3': 0.7537283301353455, 'val_r2_target_3': -11.1324462890625, 'val_rmse_target_4': 0.9766069650650024, 'val_mae_target_4': 0.8108121156692505, 'val_r2_target_4': -9.938284873962402, 'val_rmse_target_5': 1.0421817302703857, 'val_mae_target_5': 0.8731854557991028, 'val_r2_target_5': -16.132349014282227, 'val_rmse_target_6': 1.0469143390655518, 'val_mae_target_6': 0.9156271815299988, 'val_r2_target_6': -14.646414756774902, 'val_rmse_target_7': 0.9957738518714905, 'val_mae_target_7': 0.8569061160087585, 'val_r2_target_7': -18.422842025756836, 'val_rmse_target_8': 1.090017318725586, 'val_mae_target_8': 0.9283456206321716, 'val_r2_target_8': -27.64885711669922, 'val_rmse_target_9': 1.0054208040237427, 'val_mae_target_9': 0.7742600440979004, 'val_r2_target_9': -11.827092170715332, 'val_rmse_target_10': 0.9551495313644409, 'val_mae_target_10': 0.764636754989624, 'val_r2_target_10': -24.50775718688965, 'val_rmse_target_11': 1.0436053276062012, 'val_mae_target_11': 0.7662231922149658, 'val_r2_target_11': -20.985746383666992, 'val_rmse_target_12': 0.9668753147125244, 'val_mae_target_12': 0.6892445683479309, 'val_r2_target_12': -17.464244842529297, 'val_rmse_target_13': 0.8261285424232483, 'val_mae_target_13': 0.647759735584259, 'val_r2_target_13': -5.865800857543945}",COMPLETE
7,0.3589742597606447,2026-02-01 19:11:57.439615,2026-02-01 19:12:20.625385,0 days 00:00:23.185770,mean,0.033378839660897726,0.2740421930595427,0.0006543893241250045,"{'val_rmse_mean': 0.9025023579597473, 'val_mae_mean': 0.7110878229141235, 'val_r2_mean': -7.314129829406738, 'val_rmse_target_0': 0.9194223284721375, 'val_mae_target_0': 0.6030139327049255, 'val_r2_target_0': -5.129453182220459, 'val_rmse_target_1': 0.9630482792854309, 'val_mae_target_1': 0.7029601335525513, 'val_r2_target_1': -8.042206764221191, 'val_rmse_target_2': 0.6507037281990051, 'val_mae_target_2': 0.4969170391559601, 'val_r2_target_2': -0.2760598659515381, 'val_rmse_target_3': 0.8500645160675049, 'val_mae_target_3': 0.6317614912986755, 'val_r2_target_3': -2.9708681106567383, 'val_rmse_target_4': 0.7704212069511414, 'val_mae_target_4': 0.6713029146194458, 'val_r2_target_4': -1.4164977073669434, 'val_rmse_target_5': 0.9421706199645996, 'val_mae_target_5': 0.7853224277496338, 'val_r2_target_5': -3.982388973236084, 'val_rmse_target_6': 0.9954969882965088, 'val_mae_target_6': 0.8517447710037231, 'val_r2_target_6': -9.77419376373291, 'val_rmse_target_7': 0.9755416512489319, 'val_mae_target_7': 0.7884073853492737, 'val_r2_target_7': -6.106555938720703, 'val_rmse_target_8': 1.094905972480774, 'val_mae_target_8': 0.9027740359306335, 'val_r2_target_8': -31.921367645263672, 'val_rmse_target_9': 0.8142721652984619, 'val_mae_target_9': 0.6289527416229248, 'val_r2_target_9': -2.2100112438201904, 'val_rmse_target_10': 0.8961259126663208, 'val_mae_target_10': 0.7378731966018677, 'val_r2_target_10': -3.413771152496338, 'val_rmse_target_11': 1.0941377878189087, 'val_mae_target_11': 0.811726450920105, 'val_r2_target_11': -21.70734405517578, 'val_rmse_target_12': 0.9029397964477539, 'val_mae_target_12': 0.7245194315910339, 'val_r2_target_12': -4.069633483886719, 'val_rmse_target_13': 0.7657817602157593, 'val_mae_target_13': 0.617953360080719, 'val_r2_target_13': -1.3774595260620117}",COMPLETE
8,0.38468953746336476,2026-02-01 19:12:20.696635,2026-02-01 19:12:46.822482,0 days 00:00:26.125847,attention,0.31739015769906687,0.1728508099545527,0.0003709538774241133,"{'val_rmse_mean': 0.9467085599899292, 'val_mae_mean': 0.7456477284431458, 'val_r2_mean': -8.490845680236816, 'val_rmse_target_0': 0.9650024175643921, 'val_mae_target_0': 0.6192973256111145, 'val_r2_target_0': -12.502420425415039, 'val_rmse_target_1': 0.9365956783294678, 'val_mae_target_1': 0.6667259931564331, 'val_r2_target_1': -9.980051040649414, 'val_rmse_target_2': 0.7338545322418213, 'val_mae_target_2': 0.5907569527626038, 'val_r2_target_2': -0.986797571182251, 'val_rmse_target_3': 0.9375794529914856, 'val_mae_target_3': 0.7486917972564697, 'val_r2_target_3': -3.358583450317383, 'val_rmse_target_4': 0.8239836692810059, 'val_mae_target_4': 0.7043622136116028, 'val_r2_target_4': -2.3557276725769043, 'val_rmse_target_5': 0.9714004397392273, 'val_mae_target_5': 0.8239414691925049, 'val_r2_target_5': -5.152198791503906, 'val_rmse_target_6': 0.9054714441299438, 'val_mae_target_6': 0.8297300934791565, 'val_r2_target_6': -6.888751983642578, 'val_rmse_target_7': 0.9284074306488037, 'val_mae_target_7': 0.7467941641807556, 'val_r2_target_7': -7.699884414672852, 'val_rmse_target_8': 1.1430994272232056, 'val_mae_target_8': 0.9588269591331482, 'val_r2_target_8': -22.115400314331055, 'val_rmse_target_9': 0.9713813662528992, 'val_mae_target_9': 0.7313584089279175, 'val_r2_target_9': -9.214783668518066, 'val_rmse_target_10': 1.0129164457321167, 'val_mae_target_10': 0.8241350650787354, 'val_r2_target_10': -7.370449066162109, 'val_rmse_target_11': 1.0684099197387695, 'val_mae_target_11': 0.765296995639801, 'val_r2_target_11': -15.271713256835938, 'val_rmse_target_12': 0.9435394406318665, 'val_mae_target_12': 0.6904453635215759, 'val_r2_target_12': -11.118465423583984, 'val_rmse_target_13': 0.9122784733772278, 'val_mae_target_13': 0.7387053966522217, 'val_r2_target_13': -4.856605052947998}",COMPLETE
9,0.40159462254356454,2026-02-01 19:12:46.894453,2026-02-01 19:13:08.688109,0 days 00:00:21.793656,mean,0.22925555247380952,0.832449170264017,0.001695084142397954,"{'val_rmse_mean': 0.9646162986755371, 'val_mae_mean': 0.7563429474830627, 'val_r2_mean': -2.5584874153137207, 'val_rmse_target_0': 0.9533016681671143, 'val_mae_target_0': 0.6513916254043579, 'val_r2_target_0': -2.2566561698913574, 'val_rmse_target_1': 1.1160187721252441, 'val_mae_target_1': 0.762748658657074, 'val_r2_target_1': -2.644782781600952, 'val_rmse_target_2': 0.6813488602638245, 'val_mae_target_2': 0.5130944848060608, 'val_r2_target_2': 0.16440755128860474, 'val_rmse_target_3': 0.9921594262123108, 'val_mae_target_3': 0.7875732779502869, 'val_r2_target_3': -1.7302353382110596, 'val_rmse_target_4': 0.932014524936676, 'val_mae_target_4': 0.7774338126182556, 'val_r2_target_4': -0.6558761596679688, 'val_rmse_target_5': 0.9408032298088074, 'val_mae_target_5': 0.752840518951416, 'val_r2_target_5': -1.251835584640503, 'val_rmse_target_6': 1.0246696472167969, 'val_mae_target_6': 0.8649342656135559, 'val_r2_target_6': -2.680018186569214, 'val_rmse_target_7': 0.9588840007781982, 'val_mae_target_7': 0.7556757926940918, 'val_r2_target_7': -1.7412316799163818, 'val_rmse_target_8': 1.3267918825149536, 'val_mae_target_8': 1.1101731061935425, 'val_r2_target_8': -7.331816673278809, 'val_rmse_target_9': 0.7883002758026123, 'val_mae_target_9': 0.581208348274231, 'val_r2_target_9': -0.4066413640975952, 'val_rmse_target_10': 1.009458065032959, 'val_mae_target_10': 0.8776237964630127, 'val_r2_target_10': -1.020158290863037, 'val_rmse_target_11': 1.0934730768203735, 'val_mae_target_11': 0.7752175331115723, 'val_r2_target_11': -12.191096305847168, 'val_rmse_target_12': 0.9824522137641907, 'val_mae_target_12': 0.8099125623703003, 'val_r2_target_12': -1.9921622276306152, 'val_rmse_target_13': 0.7049508690834045, 'val_mae_target_13': 0.5689738988876343, 'val_r2_target_13': -0.08072268962860107}",COMPLETE
