number,value,datetime_start,datetime_complete,duration,params_aggregation,params_depth,params_dropout,params_hidden_dim,params_lr,params_weight_decay,user_attrs_val_metrics,state
0,0.3704537099110894,2026-02-03 05:36:28.666049,2026-02-03 05:36:56.822771,0 days 00:00:28.156722,mean,1,0.14818576587382964,32,0.0006027708803032566,1.3830638614398304e-05,"{'val_rmse_mean': 0.9021903276443481, 'val_mae_mean': 0.7358023524284363, 'val_r2_mean': -0.8375358581542969, 'val_rmse_target_0': 0.9021903276443481, 'val_mae_target_0': 0.7358023524284363, 'val_r2_target_0': -0.8375358581542969}",COMPLETE
1,0.3562555158024662,2026-02-03 05:36:56.960367,2026-02-03 05:37:27.408035,0 days 00:00:30.447668,mean,3,0.49643654480525623,32,0.0005494656740852826,4.017664031950485e-05,"{'val_rmse_mean': 0.8977809548377991, 'val_mae_mean': 0.678680419921875, 'val_r2_mean': -7.794029235839844, 'val_rmse_target_0': 0.8977809548377991, 'val_mae_target_0': 0.678680419921875, 'val_r2_target_0': -7.794029235839844}",COMPLETE
2,0.4332572904596519,2026-02-03 05:37:27.545804,2026-02-03 05:37:58.242692,0 days 00:00:30.696888,attention,2,0.2035758982541298,32,0.0014785881887035247,0.00012898272616467153,"{'val_rmse_mean': 1.0068705081939697, 'val_mae_mean': 0.8274770379066467, 'val_r2_mean': -1.1070516109466553, 'val_rmse_target_0': 1.0068705081939697, 'val_mae_target_0': 0.8274770379066467, 'val_r2_target_0': -1.1070516109466553}",COMPLETE
3,0.36073339106170116,2026-02-03 05:37:58.380657,2026-02-03 05:38:30.030028,0 days 00:00:31.649371,attention,2,0.27060540088234514,128,0.00016131073460516382,0.002179762829859728,"{'val_rmse_mean': 0.891063928604126, 'val_mae_mean': 0.717868447303772, 'val_r2_mean': -0.835425853729248, 'val_rmse_target_0': 0.891063928604126, 'val_mae_target_0': 0.717868447303772, 'val_r2_target_0': -0.835425853729248}",COMPLETE
4,0.358334848011846,2026-02-03 05:38:30.166388,2026-02-03 05:39:03.285111,0 days 00:00:33.118723,attention,3,0.3446392262681807,64,0.0006213915686057974,0.00535335917793113,"{'val_rmse_mean': 0.8940445780754089, 'val_mae_mean': 0.7129965424537659, 'val_r2_mean': -0.6657406091690063, 'val_rmse_target_0': 0.8940445780754089, 'val_mae_target_0': 0.7129965424537659, 'val_r2_target_0': -0.6657406091690063}",COMPLETE
5,0.36781020237766726,2026-02-03 05:39:03.421405,2026-02-03 05:39:33.814359,0 days 00:00:30.392954,attention,1,0.29417858675540975,64,0.002003977174584345,0.0007834698419080064,"{'val_rmse_mean': 0.9061037302017212, 'val_mae_mean': 0.7534032464027405, 'val_r2_mean': -0.7367343902587891, 'val_rmse_target_0': 0.9061037302017212, 'val_mae_target_0': 0.7534032464027405, 'val_r2_target_0': -0.7367343902587891}",COMPLETE
6,0.38823775372778374,2026-02-03 05:39:33.953262,2026-02-03 05:40:02.201343,0 days 00:00:28.248081,mean,2,0.3299187039272243,32,0.0014788120854908901,0.0006025279509201667,"{'val_rmse_mean': 0.9299702048301697, 'val_mae_mean': 0.7747111320495605, 'val_r2_mean': -0.7498925924301147, 'val_rmse_target_0': 0.9299702048301697, 'val_mae_target_0': 0.7747111320495605, 'val_r2_target_0': -0.7498925924301147}",COMPLETE
7,0.41795681498640785,2026-02-03 05:40:02.337469,2026-02-03 05:40:33.921654,0 days 00:00:31.584185,attention,2,0.1866349880025741,128,0.0006608197021781592,0.00042505204610481244,"{'val_rmse_mean': 0.9810158610343933, 'val_mae_mean': 0.806877613067627, 'val_r2_mean': -0.7056888341903687, 'val_rmse_target_0': 0.9810158610343933, 'val_mae_target_0': 0.806877613067627, 'val_r2_target_0': -0.7056888341903687}",COMPLETE
8,0.41822200930780834,2026-02-03 05:40:34.058764,2026-02-03 05:41:06.477384,0 days 00:00:32.418620,attention,3,0.30953015905793174,128,0.00381909743646719,0.006095444395515715,"{'val_rmse_mean': 0.9651596546173096, 'val_mae_mean': 0.8132190704345703, 'val_r2_mean': -1.1450507640838623, 'val_rmse_target_0': 0.9651596546173096, 'val_mae_target_0': 0.8132190704345703, 'val_r2_target_0': -1.1450507640838623}",COMPLETE
9,0.3619916708266828,2026-02-03 05:41:06.614250,2026-02-03 05:41:39.439552,0 days 00:00:32.825302,attention,3,0.20773689703371456,32,0.0004051454940822643,0.0003189893971323044,"{'val_rmse_mean': 0.9222190380096436, 'val_mae_mean': 0.6699954867362976, 'val_r2_mean': -1.0489330291748047, 'val_rmse_target_0': 0.9222190380096436, 'val_mae_target_0': 0.6699954867362976, 'val_r2_target_0': -1.0489330291748047}",COMPLETE
