number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_num_conv_layers,params_path_attention_type,params_path_dim,params_regressor_dim,params_ts_out_channels,params_weight_decay,user_attrs_val_metrics,state
0,0.4425736827292052,2026-02-03 06:16:28.924059,2026-02-03 06:17:05.254482,0 days 00:00:36.330423,16,0.3684357395562816,7.908770829724725e-05,2,mean,8,64,16,0.007161525825337173,"{'val_rmse_mean': 0.9891324043273926, 'val_mae_mean': 0.8340813517570496, 'val_r2_mean': -75.7663803100586, 'val_rmse_target_0': 0.9891324043273926, 'val_mae_target_0': 0.8340813517570496, 'val_r2_target_0': -75.7663803100586}",COMPLETE
1,0.3597153520181396,2026-02-03 06:17:05.394229,2026-02-03 06:17:45.144404,0 days 00:00:39.750175,16,0.2294796109898197,0.0004231911957134309,2,mean,16,64,16,0.005223235995701096,"{'val_rmse_mean': 0.8836615085601807, 'val_mae_mean': 0.7159225344657898, 'val_r2_mean': -0.9858133792877197, 'val_rmse_target_0': 0.8836615085601807, 'val_mae_target_0': 0.7159225344657898, 'val_r2_target_0': -0.9858133792877197}",COMPLETE
2,0.3090220855115654,2026-02-03 06:17:45.288935,2026-02-03 06:18:23.141324,0 days 00:00:37.852389,16,0.2483338198999136,0.000255379886424432,2,mean,16,256,16,0.004515315828510676,"{'val_rmse_mean': 0.8054370284080505, 'val_mae_mean': 0.6776949763298035, 'val_r2_mean': -0.7831084728240967, 'val_rmse_target_0': 0.8054370284080505, 'val_mae_target_0': 0.6776949763298035, 'val_r2_target_0': -0.7831084728240967}",COMPLETE
3,0.4310440793568786,2026-02-03 06:18:23.281052,2026-02-03 06:18:59.882326,0 days 00:00:36.601274,16,0.22096789387176713,8.429128741046492e-05,2,mean,4,128,16,0.0050640763454794305,"{'val_rmse_mean': 0.9712772369384766, 'val_mae_mean': 0.8080826997756958, 'val_r2_mean': -16.32282829284668, 'val_rmse_target_0': 0.9712772369384766, 'val_mae_target_0': 0.8080826997756958, 'val_r2_target_0': -16.32282829284668}",COMPLETE
4,0.4345815682102478,2026-02-03 06:19:00.021653,2026-02-03 06:19:38.724270,0 days 00:00:38.702617,16,0.3132045018016847,6.993187390539329e-05,2,mean,16,64,16,0.0026010970988075382,"{'val_rmse_mean': 0.985028088092804, 'val_mae_mean': 0.8170056343078613, 'val_r2_mean': -48.11897277832031, 'val_rmse_target_0': 0.985028088092804, 'val_mae_target_0': 0.8170056343078613, 'val_r2_target_0': -48.11897277832031}",COMPLETE
5,0.3244659400036283,2026-02-03 06:19:38.864438,2026-02-03 06:20:18.034575,0 days 00:00:39.170137,16,0.30722269981172534,0.0002468176383388369,2,mean,4,256,16,0.002472350432371657,"{'val_rmse_mean': 0.8424107432365417, 'val_mae_mean': 0.695580780506134, 'val_r2_mean': -1.0684866905212402, 'val_rmse_target_0': 0.8424107432365417, 'val_mae_target_0': 0.695580780506134, 'val_r2_target_0': -1.0684866905212402}",COMPLETE
6,0.33129106764466054,2026-02-03 06:20:18.175242,2026-02-03 06:20:58.453656,0 days 00:00:40.278414,16,0.2181756911275737,0.0004886877114339166,2,mean,16,32,16,0.003624299525987301,"{'val_rmse_mean': 0.8412617444992065, 'val_mae_mean': 0.6868385076522827, 'val_r2_mean': -0.671584963798523, 'val_rmse_target_0': 0.8412617444992065, 'val_mae_target_0': 0.6868385076522827, 'val_r2_target_0': -0.671584963798523}",COMPLETE
7,0.2893058185193998,2026-02-03 06:20:58.593094,2026-02-03 06:21:35.475890,0 days 00:00:36.882796,16,0.4842814367890315,0.000468205552580537,2,mean,8,128,16,0.0033221314403105258,"{'val_rmse_mean': 0.7884490489959717, 'val_mae_mean': 0.6610339283943176, 'val_r2_mean': -0.9400516748428345, 'val_rmse_target_0': 0.7884490489959717, 'val_mae_target_0': 0.6610339283943176, 'val_r2_target_0': -0.9400516748428345}",COMPLETE
8,0.39374455957052606,2026-02-03 06:21:35.615655,2026-02-03 06:22:14.769751,0 days 00:00:39.154096,16,0.2557943140229859,0.00018724398961423685,2,mean,8,32,16,0.0012351820414030431,"{'val_rmse_mean': 0.9211922287940979, 'val_mae_mean': 0.7755975127220154, 'val_r2_mean': -18.850120544433594, 'val_rmse_target_0': 0.9211922287940979, 'val_mae_target_0': 0.7755975127220154, 'val_r2_target_0': -18.850120544433594}",COMPLETE
9,0.4106119570157413,2026-02-03 06:22:14.920507,2026-02-03 06:22:52.130861,0 days 00:00:37.210354,16,0.32104077393568187,0.00030992737300943756,2,mean,4,32,16,0.006342295878562661,"{'val_rmse_mean': 0.9476175308227539, 'val_mae_mean': 0.7768306732177734, 'val_r2_mean': -11.053740501403809, 'val_rmse_target_0': 0.9476175308227539, 'val_mae_target_0': 0.7768306732177734, 'val_r2_target_0': -11.053740501403809}",COMPLETE
10,0.4116556843294314,2026-02-03 06:22:52.270815,2026-02-03 06:23:31.107269,0 days 00:00:38.836454,16,0.49600595469149544,0.00012463174459112342,2,mean,8,128,16,0.0016285661322428858,"{'val_rmse_mean': 0.9552614092826843, 'val_mae_mean': 0.7808161377906799, 'val_r2_mean': -29.4495906829834, 'val_rmse_target_0': 0.9552614092826843, 'val_mae_target_0': 0.7808161377906799, 'val_r2_target_0': -29.4495906829834}",COMPLETE
11,0.34395444905493167,2026-02-03 06:23:31.247645,2026-02-03 06:24:10.429841,0 days 00:00:39.182196,16,0.48473312607011293,0.0002908107588032512,2,mean,8,256,16,0.009460991316358676,"{'val_rmse_mean': 0.8722777366638184, 'val_mae_mean': 0.718041181564331, 'val_r2_mean': -1.8401381969451904, 'val_rmse_target_0': 0.8722777366638184, 'val_mae_target_0': 0.718041181564331, 'val_r2_target_0': -1.8401381969451904}",COMPLETE
12,0.33912949007396864,2026-02-03 06:24:10.574184,2026-02-03 06:24:47.222064,0 days 00:00:36.647880,16,0.39510473889165587,0.0001655960179575382,2,mean,16,256,16,0.003520904544471277,"{'val_rmse_mean': 0.8531798720359802, 'val_mae_mean': 0.7168924808502197, 'val_r2_mean': -3.552718162536621, 'val_rmse_target_0': 0.8531798720359802, 'val_mae_target_0': 0.7168924808502197, 'val_r2_target_0': -3.552718162536621}",COMPLETE
13,0.30059080767548746,2026-02-03 06:24:47.360735,2026-02-03 06:25:27.395978,0 days 00:00:40.035243,16,0.43622483198552964,0.00037008562513717795,2,mean,8,128,16,0.0019209641779208639,"{'val_rmse_mean': 0.8108387589454651, 'val_mae_mean': 0.6555179357528687, 'val_r2_mean': -1.2142887115478516, 'val_rmse_target_0': 0.8108387589454651, 'val_mae_target_0': 0.6555179357528687, 'val_r2_target_0': -1.2142887115478516}",COMPLETE
14,0.3275567213056126,2026-02-03 06:25:27.535475,2026-02-03 06:26:03.202319,0 days 00:00:35.666844,16,0.4442085602951431,0.0003986860621888811,2,mean,8,128,16,0.0019134000025169443,"{'val_rmse_mean': 0.854588508605957, 'val_mae_mean': 0.6898550987243652, 'val_r2_mean': -1.8067502975463867, 'val_rmse_target_0': 0.854588508605957, 'val_mae_target_0': 0.6898550987243652, 'val_r2_target_0': -1.8067502975463867}",COMPLETE
15,0.4381237690750923,2026-02-03 06:26:03.340853,2026-02-03 06:26:43.649373,0 days 00:00:40.308520,16,0.43451180493471075,5.119041186991531e-05,2,mean,8,128,16,0.0018579164993410998,"{'val_rmse_mean': 0.9865528345108032, 'val_mae_mean': 0.8162544369697571, 'val_r2_mean': -51.86044692993164, 'val_rmse_target_0': 0.9865528345108032, 'val_mae_target_0': 0.8162544369697571, 'val_r2_target_0': -51.86044692993164}",COMPLETE
16,0.3254146395785803,2026-02-03 06:26:43.788817,2026-02-03 06:27:22.907889,0 days 00:00:39.119072,16,0.44153021123394753,0.00035900622137756167,2,mean,8,128,16,0.0010416028704305904,"{'val_rmse_mean': 0.8354605436325073, 'val_mae_mean': 0.6841636300086975, 'val_r2_mean': -2.1239821910858154, 'val_rmse_target_0': 0.8354605436325073, 'val_mae_target_0': 0.6841636300086975, 'val_r2_target_0': -2.1239821910858154}",COMPLETE
17,0.3505999100662949,2026-02-03 06:27:23.056508,2026-02-03 06:28:03.994684,0 days 00:00:40.938176,16,0.4017859939027803,0.00022160953627893537,2,mean,8,128,16,0.002558897766253134,"{'val_rmse_mean': 0.8635127544403076, 'val_mae_mean': 0.7107841372489929, 'val_r2_mean': -4.521275997161865, 'val_rmse_target_0': 0.8635127544403076, 'val_mae_target_0': 0.7107841372489929, 'val_r2_target_0': -4.521275997161865}",COMPLETE
18,0.4076639028886954,2026-02-03 06:28:04.134774,2026-02-03 06:28:43.163533,0 days 00:00:39.028759,16,0.4678161506168034,0.0001296845541895301,2,mean,8,128,16,0.0014774014636237617,"{'val_rmse_mean': 0.9393401741981506, 'val_mae_mean': 0.7832828164100647, 'val_r2_mean': -26.431598663330078, 'val_rmse_target_0': 0.9393401741981506, 'val_mae_target_0': 0.7832828164100647, 'val_r2_target_0': -26.431598663330078}",COMPLETE
19,0.2692867711669317,2026-02-03 06:28:43.303418,2026-02-03 06:29:20.059208,0 days 00:00:36.755790,16,0.4076983191819254,0.000484015239170816,2,mean,8,128,16,0.0030470619488106314,"{'val_rmse_mean': 0.7613610029220581, 'val_mae_mean': 0.6364152431488037, 'val_r2_mean': -0.5543856620788574, 'val_rmse_target_0': 0.7613610029220581, 'val_mae_target_0': 0.6364152431488037, 'val_r2_target_0': -0.5543856620788574}",COMPLETE
20,0.32693881937733815,2026-02-03 06:29:20.199306,2026-02-03 06:29:58.613600,0 days 00:00:38.414294,16,0.3981633220018823,0.00044982932993847845,2,mean,4,128,16,0.0030860636398812686,"{'val_rmse_mean': 0.8544928431510925, 'val_mae_mean': 0.6833059787750244, 'val_r2_mean': -0.9107357263565063, 'val_rmse_target_0': 0.8544928431510925, 'val_mae_target_0': 0.6833059787750244, 'val_r2_target_0': -0.9107357263565063}",COMPLETE
21,0.3394001701464596,2026-02-03 06:29:58.762836,2026-02-03 06:30:37.584134,0 days 00:00:38.821298,16,0.4234274138791888,0.00034280820688237137,2,mean,8,128,16,0.0021562539454525386,"{'val_rmse_mean': 0.858010470867157, 'val_mae_mean': 0.7024483680725098, 'val_r2_mean': -2.2752137184143066, 'val_rmse_target_0': 0.858010470867157, 'val_mae_target_0': 0.7024483680725098, 'val_r2_target_0': -2.2752137184143066}",COMPLETE
22,0.34543904275098475,2026-02-03 06:30:37.723739,2026-02-03 06:31:17.945705,0 days 00:00:40.221966,16,0.46064521539037373,0.0003780550700669006,2,mean,8,128,16,0.0031094491589962353,"{'val_rmse_mean': 0.8712629675865173, 'val_mae_mean': 0.7214715480804443, 'val_r2_mean': -2.4032742977142334, 'val_rmse_target_0': 0.8712629675865173, 'val_mae_target_0': 0.7214715480804443, 'val_r2_target_0': -2.4032742977142334}",COMPLETE
