number,value,datetime_start,datetime_complete,duration,params_aggregation,params_depth,params_dropout,params_hidden_dim,params_lr,params_weight_decay,user_attrs_val_metrics,state
10,0.4031098310973633,2026-02-04 00:20:51.927610,2026-02-04 00:21:20.645920,0 days 00:00:28.718310,mean,1,0.4958009535262454,32,0.0004083904117453299,9.15112446649968e-05,"{'val_rmse_mean': 0.9373782873153687, 'val_mae_mean': 0.8056955933570862, 'val_r2_mean': -7.167445182800293, 'val_rmse_target_0': 0.9373782873153687, 'val_mae_target_0': 0.8056955933570862, 'val_r2_target_0': -7.167445182800293}",COMPLETE
11,0.43330868230097824,2026-02-04 00:21:20.841825,2026-02-04 00:21:50.914800,0 days 00:00:30.072975,mean,1,0.4936022483320306,32,0.00011341468771055189,6.632450253852843e-05,"{'val_rmse_mean': 1.0018686056137085, 'val_mae_mean': 0.8145608305931091, 'val_r2_mean': -47.06458282470703, 'val_rmse_target_0': 1.0018686056137085, 'val_mae_target_0': 0.8145608305931091, 'val_r2_target_0': -47.06458282470703}",COMPLETE
12,0.4037089105523019,2026-02-04 00:21:51.111982,2026-02-04 00:22:23.710211,0 days 00:00:32.598229,mean,1,0.45074034389168205,32,0.00034803213810081417,7.766841751118074e-05,"{'val_rmse_mean': 0.9488988518714905, 'val_mae_mean': 0.7870643734931946, 'val_r2_mean': -10.038249015808105, 'val_rmse_target_0': 0.9488988518714905, 'val_mae_target_0': 0.7870643734931946, 'val_r2_target_0': -10.038249015808105}",COMPLETE
13,0.3718109343349675,2026-02-04 00:22:23.905110,2026-02-04 00:22:56.990728,0 days 00:00:33.085618,mean,1,0.2344689837775603,32,0.0005261475848427091,6.475244889016832e-05,"{'val_rmse_mean': 0.9085224270820618, 'val_mae_mean': 0.7369228005409241, 'val_r2_mean': -4.388860702514648, 'val_rmse_target_0': 0.9085224270820618, 'val_mae_target_0': 0.7369228005409241, 'val_r2_target_0': -4.388860702514648}",COMPLETE
14,0.401686135335627,2026-02-04 00:22:57.186711,2026-02-04 00:23:28.169127,0 days 00:00:30.982416,mean,1,0.2172540240917332,32,0.0017226725448566754,4.2626560332043434e-05,"{'val_rmse_mean': 0.9563624858856201, 'val_mae_mean': 0.7531217932701111, 'val_r2_mean': -1.7939627170562744, 'val_rmse_target_0': 0.9563624858856201, 'val_mae_target_0': 0.7531217932701111, 'val_r2_target_0': -1.7939627170562744}",COMPLETE
15,0.3962175008211354,2026-02-04 00:23:28.364639,2026-02-04 00:24:00.626007,0 days 00:00:32.261368,mean,1,0.2140006990718765,32,0.0005261746193903543,0.00013493442728047456,"{'val_rmse_mean': 0.9420482516288757, 'val_mae_mean': 0.7554484009742737, 'val_r2_mean': -4.645655632019043, 'val_rmse_target_0': 0.9420482516288757, 'val_mae_target_0': 0.7554484009742737, 'val_r2_target_0': -4.645655632019043}",COMPLETE
16,0.4245527828563893,2026-02-04 00:24:00.821692,2026-02-04 00:24:32.506214,0 days 00:00:31.684522,mean,1,0.18604061283021064,32,0.0017423953974997478,3.042872170015749e-05,"{'val_rmse_mean': 0.9830684065818787, 'val_mae_mean': 0.7974339127540588, 'val_r2_mean': -2.431079387664795, 'val_rmse_target_0': 0.9830684065818787, 'val_mae_target_0': 0.7974339127540588, 'val_r2_target_0': -2.431079387664795}",COMPLETE
17,0.41795425681414566,2026-02-04 00:24:32.704128,2026-02-04 00:25:04.620767,0 days 00:00:31.916639,mean,1,0.024815584337998325,128,0.00020612084830824986,0.0001779592115801586,"{'val_rmse_mean': 0.9664158821105957, 'val_mae_mean': 0.8009475469589233, 'val_r2_mean': -6.121710777282715, 'val_rmse_target_0': 0.9664158821105957, 'val_mae_target_0': 0.8009475469589233, 'val_r2_target_0': -6.121710777282715}",COMPLETE
18,0.4249522523589096,2026-02-04 00:25:04.816034,2026-02-04 00:25:41.206039,0 days 00:00:36.390005,mean,3,0.28848253864945955,32,0.001208438721631292,2.4993646674506603e-05,"{'val_rmse_mean': 0.9738692045211792, 'val_mae_mean': 0.7786381840705872, 'val_r2_mean': -1.4065251350402832, 'val_rmse_target_0': 0.9738692045211792, 'val_mae_target_0': 0.7786381840705872, 'val_r2_target_0': -1.4065251350402832}",COMPLETE
19,0.407119140694751,2026-02-04 00:25:41.402319,2026-02-04 00:26:13.562255,0 days 00:00:32.159936,mean,1,0.4161589417703006,32,0.0006299788746385708,1.0499930608776563e-05,"{'val_rmse_mean': 0.95534348487854, 'val_mae_mean': 0.7688006162643433, 'val_r2_mean': -4.199672698974609, 'val_rmse_target_0': 0.95534348487854, 'val_mae_target_0': 0.7688006162643433, 'val_r2_target_0': -4.199672698974609}",COMPLETE
20,0.41583839278865964,2026-02-04 00:26:13.759324,2026-02-04 00:26:47.378614,0 days 00:00:33.619290,mean,2,0.3228938950841031,32,0.0024288054087251852,0.00027698417481506333,"{'val_rmse_mean': 0.9769192934036255, 'val_mae_mean': 0.7659600377082825, 'val_r2_mean': -2.0217134952545166, 'val_rmse_target_0': 0.9769192934036255, 'val_mae_target_0': 0.7659600377082825, 'val_r2_target_0': -2.0217134952545166}",COMPLETE
21,0.41512723944766483,2026-02-04 00:26:47.574315,2026-02-04 00:27:20.398084,0 days 00:00:32.823769,mean,1,0.1778837303652498,32,0.0005363278147252221,0.0001311157281385016,"{'val_rmse_mean': 0.9721452593803406, 'val_mae_mean': 0.7863883376121521, 'val_r2_mean': -3.9381661415100098, 'val_rmse_target_0': 0.9721452593803406, 'val_mae_target_0': 0.7863883376121521, 'val_r2_target_0': -3.9381661415100098}",COMPLETE
22,0.38105465482092565,2026-02-04 00:27:20.594269,2026-02-04 00:27:50.778473,0 days 00:00:30.184204,mean,1,0.26408844254081104,32,0.0006466698836551836,5.119730256001182e-05,"{'val_rmse_mean': 0.9238054752349854, 'val_mae_mean': 0.7325752377510071, 'val_r2_mean': -3.1299257278442383, 'val_rmse_target_0': 0.9238054752349854, 'val_mae_target_0': 0.7325752377510071, 'val_r2_target_0': -3.1299257278442383}",COMPLETE
23,0.4368719120913098,2026-02-04 00:27:50.974370,2026-02-04 00:28:22.062314,0 days 00:00:31.087944,mean,1,0.2634894703951811,32,0.0008464909461396523,4.548896593449402e-05,"{'val_rmse_mean': 0.9978658556938171, 'val_mae_mean': 0.7922177910804749, 'val_r2_mean': -3.6628594398498535, 'val_rmse_target_0': 0.9978658556938171, 'val_mae_target_0': 0.7922177910804749, 'val_r2_target_0': -3.6628594398498535}",COMPLETE
24,0.44381349156524436,2026-02-04 00:28:22.257337,2026-02-04 00:28:54.683642,0 days 00:00:32.426305,mean,1,0.35290903023882136,32,0.0012850152621739109,2.078087910341751e-05,"{'val_rmse_mean': 1.002821445465088, 'val_mae_mean': 0.8114292025566101, 'val_r2_mean': -2.3751494884490967, 'val_rmse_target_0': 1.002821445465088, 'val_mae_target_0': 0.8114292025566101, 'val_r2_target_0': -2.3751494884490967}",COMPLETE
25,0.4035831494429321,2026-02-04 00:28:54.878044,2026-02-04 00:29:27.628927,0 days 00:00:32.750883,mean,1,0.4222045355332352,128,0.000190692500248395,4.1879332715349355e-05,"{'val_rmse_mean': 0.9529078006744385, 'val_mae_mean': 0.7853553891181946, 'val_r2_mean': -9.989237785339355, 'val_rmse_target_0': 0.9529078006744385, 'val_mae_target_0': 0.7853553891181946, 'val_r2_target_0': -9.989237785339355}",COMPLETE
26,0.4104412510099522,2026-02-04 00:29:27.824767,2026-02-04 00:30:02.141661,0 days 00:00:34.316894,attention,1,0.1607834404606919,32,0.0004609636357455317,0.0005841017634297159,"{'val_rmse_mean': 0.9508416652679443, 'val_mae_mean': 0.7875102162361145, 'val_r2_mean': -2.7562203407287598, 'val_rmse_target_0': 0.9508416652679443, 'val_mae_target_0': 0.7875102162361145, 'val_r2_target_0': -2.7562203407287598}",COMPLETE
27,0.3988867441094718,2026-02-04 00:30:02.337441,2026-02-04 00:30:35.301405,0 days 00:00:32.963964,mean,1,0.2635095329605115,32,0.0007609428413720767,5.951246849431561e-05,"{'val_rmse_mean': 0.9462928175926208, 'val_mae_mean': 0.7604697346687317, 'val_r2_mean': -3.0786218643188477, 'val_rmse_target_0': 0.9462928175926208, 'val_mae_target_0': 0.7604697346687317, 'val_r2_target_0': -3.0786218643188477}",COMPLETE
28,0.4021581401186133,2026-02-04 00:30:35.496702,2026-02-04 00:31:09.471401,0 days 00:00:33.974699,mean,2,0.22850036577505003,32,0.0002735939188502241,1.7437897029519687e-05,"{'val_rmse_mean': 0.9612206816673279, 'val_mae_mean': 0.7803117036819458, 'val_r2_mean': -29.361461639404297, 'val_rmse_target_0': 0.9612206816673279, 'val_mae_target_0': 0.7803117036819458, 'val_r2_target_0': -29.361461639404297}",COMPLETE
29,0.4056804484636005,2026-02-04 00:31:09.669019,2026-02-04 00:31:42.309935,0 days 00:00:32.640916,mean,2,0.04899477436097352,128,0.0014393607719972862,3.0608237339947936e-05,"{'val_rmse_mean': 0.9510257840156555, 'val_mae_mean': 0.7643451690673828, 'val_r2_mean': -1.2500216960906982, 'val_rmse_target_0': 0.9510257840156555, 'val_mae_target_0': 0.7643451690673828, 'val_r2_target_0': -1.2500216960906982}",COMPLETE
30,0.38769925811222355,2026-02-04 00:31:42.505382,2026-02-04 00:32:14.571381,0 days 00:00:32.065999,mean,1,0.12925350916029416,32,0.000642178835889244,9.809126211191963e-05,"{'val_rmse_mean': 0.9303386211395264, 'val_mae_mean': 0.7453541159629822, 'val_r2_mean': -2.6691250801086426, 'val_rmse_target_0': 0.9303386211395264, 'val_mae_target_0': 0.7453541159629822, 'val_r2_target_0': -2.6691250801086426}",COMPLETE
31,0.45029394344736057,2026-02-04 00:32:14.766788,2026-02-04 00:32:44.960657,0 days 00:00:30.193869,mean,1,0.10041483379203041,32,0.0010439091969839196,0.00010368612454847584,"{'val_rmse_mean': 1.0306026935577393, 'val_mae_mean': 0.8179928064346313, 'val_r2_mean': -2.621222496032715, 'val_rmse_target_0': 1.0306026935577393, 'val_mae_target_0': 0.8179928064346313, 'val_r2_target_0': -2.621222496032715}",COMPLETE
32,0.41671389481176546,2026-02-04 00:32:45.155890,2026-02-04 00:33:17.062743,0 days 00:00:31.906853,mean,1,0.05835384788993386,32,0.0005946837407521727,0.0001855755931613218,"{'val_rmse_mean': 0.9697092175483704, 'val_mae_mean': 0.7846322655677795, 'val_r2_mean': -3.0072402954101562, 'val_rmse_target_0': 0.9697092175483704, 'val_mae_target_0': 0.7846322655677795, 'val_r2_target_0': -3.0072402954101562}",COMPLETE
33,0.4243223800343306,2026-02-04 00:33:17.257913,2026-02-04 00:33:50.116107,0 days 00:00:32.858194,mean,1,0.13531849710379218,32,0.001011675143898989,6.238419765164596e-05,"{'val_rmse_mean': 0.9846582412719727, 'val_mae_mean': 0.7942600250244141, 'val_r2_mean': -2.1468913555145264, 'val_rmse_target_0': 0.9846582412719727, 'val_mae_target_0': 0.7942600250244141, 'val_r2_target_0': -2.1468913555145264}",COMPLETE
34,0.3904527164348919,2026-02-04 00:33:50.312549,2026-02-04 00:34:25.773891,0 days 00:00:35.461342,attention,1,0.3035763742743165,32,0.0006834740260767214,0.00035961828024129694,"{'val_rmse_mean': 0.9286960959434509, 'val_mae_mean': 0.7527925968170166, 'val_r2_mean': -1.917449712753296, 'val_rmse_target_0': 0.9286960959434509, 'val_mae_target_0': 0.7527925968170166, 'val_r2_target_0': -1.917449712753296}",COMPLETE
35,0.4187355681553729,2026-02-04 00:34:25.969901,2026-02-04 00:35:01.566003,0 days 00:00:35.596102,attention,1,0.2954792232580236,32,0.0004281542255562689,0.0005195122230296212,"{'val_rmse_mean': 0.9723645448684692, 'val_mae_mean': 0.7936851978302002, 'val_r2_mean': -5.503083229064941, 'val_rmse_target_0': 0.9723645448684692, 'val_mae_target_0': 0.7936851978302002, 'val_r2_target_0': -5.503083229064941}",COMPLETE
36,0.4343876769869692,2026-02-04 00:35:01.761302,2026-02-04 00:35:36.291931,0 days 00:00:34.530629,attention,1,0.31441242503146755,64,0.0006417742627241727,0.0010579913951601488,"{'val_rmse_mean': 1.0023044347763062, 'val_mae_mean': 0.83284592628479, 'val_r2_mean': -3.5763044357299805, 'val_rmse_target_0': 1.0023044347763062, 'val_mae_target_0': 0.83284592628479, 'val_r2_target_0': -3.5763044357299805}",COMPLETE
37,0.3852088234954054,2026-02-04 00:35:36.488821,2026-02-04 00:36:10.986022,0 days 00:00:34.497201,attention,2,0.3560883176090839,32,0.000838401333329142,0.000326897858317312,"{'val_rmse_mean': 0.9381895661354065, 'val_mae_mean': 0.7515410780906677, 'val_r2_mean': -2.9442155361175537, 'val_rmse_target_0': 0.9381895661354065, 'val_mae_target_0': 0.7515410780906677, 'val_r2_target_0': -2.9442155361175537}",COMPLETE
38,0.4097207837992216,2026-02-04 00:36:11.182220,2026-02-04 00:36:48.674878,0 days 00:00:37.492658,attention,3,0.37774450619461564,128,0.0008951708687496787,0.00023119280942031017,"{'val_rmse_mean': 0.9442018270492554, 'val_mae_mean': 0.7814944982528687, 'val_r2_mean': -1.3471128940582275, 'val_rmse_target_0': 0.9442018270492554, 'val_mae_target_0': 0.7814944982528687, 'val_r2_target_0': -1.3471128940582275}",COMPLETE
39,0.4237533664348087,2026-02-04 00:36:48.872376,2026-02-04 00:37:26.364687,0 days 00:00:37.492311,attention,2,0.3487831745498491,32,0.0003160654467608809,0.0009756296835804154,"{'val_rmse_mean': 0.981546938419342, 'val_mae_mean': 0.8122352361679077, 'val_r2_mean': -27.615970611572266, 'val_rmse_target_0': 0.981546938419342, 'val_mae_target_0': 0.8122352361679077, 'val_r2_target_0': -27.615970611572266}",COMPLETE
40,0.4205926627446725,2026-02-04 00:37:26.561190,2026-02-04 00:38:04.456731,0 days 00:00:37.895541,attention,3,0.14730146732866695,64,0.00016421205332348607,0.0022318068153375256,"{'val_rmse_mean': 0.9891362190246582, 'val_mae_mean': 0.8122081160545349, 'val_r2_mean': -26.125259399414062, 'val_rmse_target_0': 0.9891362190246582, 'val_mae_target_0': 0.8122081160545349, 'val_r2_target_0': -26.125259399414062}",COMPLETE
41,0.4244926429129447,2026-02-04 00:38:04.653521,2026-02-04 00:38:38.098674,0 days 00:00:33.445153,attention,2,0.2855727374193292,32,0.0007390157356344452,0.0003712360918753808,"{'val_rmse_mean': 0.9675719141960144, 'val_mae_mean': 0.8354721665382385, 'val_r2_mean': -3.019554615020752, 'val_rmse_target_0': 0.9675719141960144, 'val_mae_target_0': 0.8354721665382385, 'val_r2_target_0': -3.019554615020752}",COMPLETE
42,0.38229187082119837,2026-02-04 00:38:38.295113,2026-02-04 00:39:11.494586,0 days 00:00:33.199473,attention,2,0.24988464210811243,32,0.0004719227850387166,0.00043659441897881746,"{'val_rmse_mean': 0.9198036789894104, 'val_mae_mean': 0.7568820118904114, 'val_r2_mean': -2.570307970046997, 'val_rmse_target_0': 0.9198036789894104, 'val_mae_target_0': 0.7568820118904114, 'val_r2_target_0': -2.570307970046997}",COMPLETE
43,0.3808000267017633,2026-02-04 00:39:11.693884,2026-02-04 00:39:49.076412,0 days 00:00:37.382528,attention,2,0.20377928552209157,32,0.0005021963704541299,0.0007678228258611813,"{'val_rmse_mean': 0.9254918098449707, 'val_mae_mean': 0.7302079200744629, 'val_r2_mean': -2.4543955326080322, 'val_rmse_target_0': 0.9254918098449707, 'val_mae_target_0': 0.7302079200744629, 'val_r2_target_0': -2.4543955326080322}",COMPLETE
44,0.42617755200437923,2026-02-04 00:39:49.272174,2026-02-04 00:40:24.956693,0 days 00:00:35.684519,attention,2,0.23960257006808672,32,0.0003878560828604379,0.0006962948275568708,"{'val_rmse_mean': 0.9740474820137024, 'val_mae_mean': 0.8226715326309204, 'val_r2_mean': -5.270208835601807, 'val_rmse_target_0': 0.9740474820137024, 'val_mae_target_0': 0.8226715326309204, 'val_r2_target_0': -5.270208835601807}",COMPLETE
45,0.43786555107575015,2026-02-04 00:40:25.152284,2026-02-04 00:41:00.138696,0 days 00:00:34.986412,attention,2,0.20816184398978016,32,0.00047791512739821934,0.0020534603777155676,"{'val_rmse_mean': 1.002810001373291, 'val_mae_mean': 0.808868408203125, 'val_r2_mean': -5.236302375793457, 'val_rmse_target_0': 1.002810001373291, 'val_mae_target_0': 0.808868408203125, 'val_r2_target_0': -5.236302375793457}",COMPLETE
46,0.37267550431122937,2026-02-04 00:41:00.335246,2026-02-04 00:41:32.019851,0 days 00:00:31.684605,attention,2,0.2601045977555481,64,0.00028609931775676036,0.00045242829625424314,"{'val_rmse_mean': 0.9037752151489258, 'val_mae_mean': 0.739366888999939, 'val_r2_mean': -3.121640205383301, 'val_rmse_target_0': 0.9037752151489258, 'val_mae_target_0': 0.739366888999939, 'val_r2_target_0': -3.121640205383301}",COMPLETE
47,0.4161381547822169,2026-02-04 00:41:32.216410,2026-02-04 00:42:02.563116,0 days 00:00:30.346706,attention,2,0.1929652361903063,64,0.0002864646379864943,0.0014316774488117568,"{'val_rmse_mean': 0.9507080912590027, 'val_mae_mean': 0.7865043878555298, 'val_r2_mean': -4.045253276824951, 'val_rmse_target_0': 0.9507080912590027, 'val_mae_target_0': 0.7865043878555298, 'val_r2_target_0': -4.045253276824951}",COMPLETE
48,0.42104061758490624,2026-02-04 00:42:02.759124,2026-02-04 00:42:37.512698,0 days 00:00:34.753574,attention,2,0.2598743575254892,64,0.00014459152294674766,0.0050802516374813785,"{'val_rmse_mean': 0.988839864730835, 'val_mae_mean': 0.8170851469039917, 'val_r2_mean': -62.70728302001953, 'val_rmse_target_0': 0.988839864730835, 'val_mae_target_0': 0.8170851469039917, 'val_r2_target_0': -62.70728302001953}",COMPLETE
49,0.43192437534323996,2026-02-04 00:42:37.710211,2026-02-04 00:43:15.924322,0 days 00:00:38.214111,attention,3,0.24025374668327676,64,0.00022173411330179626,0.0007832920933410916,"{'val_rmse_mean': 0.990408718585968, 'val_mae_mean': 0.8162403702735901, 'val_r2_mean': -5.602710247039795, 'val_rmse_target_0': 0.990408718585968, 'val_mae_target_0': 0.8162403702735901, 'val_r2_target_0': -5.602710247039795}",COMPLETE
