train_loss,val_loss,epoch
0.43628418716517364,0.5814958810806274,1
0.34968428991057654,0.5800222158432007,2
0.34599606828256085,0.5765575766563416,3
0.34457041323184967,0.5725005269050598,4
0.3319449925964529,0.5670408606529236,5
0.32501968199556525,0.5625471472740173,6
0.3288692371411757,0.558209240436554,7
0.329193345525048,0.5540302991867065,8
0.3508512892506339,0.5495229363441467,9
0.3834364698691802,0.5469443798065186,10
0.3302778926762668,0.5441116094589233,11
0.3035434680906209,0.5408396124839783,12
0.31923470442945306,0.5371650457382202,13
0.3083279010924426,0.532932698726654,14
0.2996826876293529,0.5282832980155945,15
0.2950709421526302,0.5251969695091248,16
0.3086881529201161,0.5214068293571472,17
0.2871398099444129,0.5171915292739868,18
0.30413117733868683,0.5153096318244934,19
0.28445837714455346,0.5113425254821777,20
0.32832070914181793,0.5088074207305908,21
0.28455601090734656,0.5047909021377563,22
0.27758944711901923,0.49942970275878906,23
0.2889632921327244,0.4958057999610901,24
0.2868197898973118,0.49274951219558716,25
0.2918069918047298,0.4903481900691986,26
0.2621523595669053,0.48674309253692627,27
0.2743646732785485,0.485032320022583,28
0.2604395923289386,0.4826444387435913,29
0.2703803980892355,0.4805881083011627,30
0.274382466619665,0.4779353737831116,31
0.2649336565624584,0.47622400522232056,32
0.26147705993869086,0.47363853454589844,33
0.2621613957665183,0.47209078073501587,34
0.2680214589292353,0.4709208011627197,35
0.2674382897940549,0.4694533348083496,36
0.2688468816605481,0.4686606228351593,37
0.29659219086170197,0.4676132798194885,38
0.2571819451722232,0.46686166524887085,39
0.2746957242488861,0.46632707118988037,40
0.26865552907640283,0.46593177318573,41
0.2800574709068645,0.46548929810523987,42
0.2887162457812916,0.465207040309906,43
0.25812897221608594,0.46503955125808716,44
0.2927199114452709,0.4648275375366211,45
0.26694570752707397,0.46471095085144043,46
0.2505365630442446,0.4646260142326355,47
0.2552395313978195,0.4645783007144928,48
0.27316525036638434,0.4645706117153168,49
0.27099544351751154,0.4645635783672333,50
