number,value,datetime_start,datetime_complete,duration,params_aggregation,params_lr,params_weight_decay,user_attrs_val_metrics,state
0,0.2898662529187277,2026-02-02 15:42:59.870885,2026-02-02 15:43:23.491194,0 days 00:00:23.620309,attention,0.0005865853424624971,3.464509180266374e-06,"{'val_rmse_mean': 0.8309253454208374, 'val_mae_mean': 0.6097864508628845, 'val_r2_mean': -2.4333012104034424, 'val_rmse_target_0': 0.8309253454208374, 'val_mae_target_0': 0.6097864508628845, 'val_r2_target_0': -2.4333012104034424}",COMPLETE
1,0.34632550149345426,2026-02-02 15:43:23.576937,2026-02-02 15:43:48.836293,0 days 00:00:25.259356,attention,0.0025588677502237896,1.5089542864743744e-05,"{'val_rmse_mean': 0.9233067631721497, 'val_mae_mean': 0.6685824394226074, 'val_r2_mean': -1.0582458972930908, 'val_rmse_target_0': 0.9233067631721497, 'val_mae_target_0': 0.6685824394226074, 'val_r2_target_0': -1.0582458972930908}",COMPLETE
2,0.3318617203220853,2026-02-02 15:43:48.922661,2026-02-02 15:44:11.967661,0 days 00:00:23.045000,mean,0.004541281968937613,0.0009715293948919855,"{'val_rmse_mean': 0.8813093900680542, 'val_mae_mean': 0.6848610043525696, 'val_r2_mean': -0.22901129722595215, 'val_rmse_target_0': 0.8813093900680542, 'val_mae_target_0': 0.6848610043525696, 'val_r2_target_0': -0.22901129722595215}",COMPLETE
3,0.28302746632619313,2026-02-02 15:44:12.053986,2026-02-02 15:44:35.214172,0 days 00:00:23.160186,mean,0.0005945198846635522,0.00019544218251577963,"{'val_rmse_mean': 0.8767059445381165, 'val_mae_mean': 0.5877553224563599, 'val_r2_mean': -4.9996771812438965, 'val_rmse_target_0': 0.8767059445381165, 'val_mae_target_0': 0.5877553224563599, 'val_r2_target_0': -4.9996771812438965}",COMPLETE
4,0.29488432108364243,2026-02-02 15:44:35.300450,2026-02-02 15:45:00.481034,0 days 00:00:25.180584,attention,0.00272938000662307,1.8245754416126607e-05,"{'val_rmse_mean': 0.8151520490646362, 'val_mae_mean': 0.6456912755966187, 'val_r2_mean': -0.3168938159942627, 'val_rmse_target_0': 0.8151520490646362, 'val_mae_target_0': 0.6456912755966187, 'val_r2_target_0': -0.3168938159942627}",COMPLETE
5,0.3738331356456641,2026-02-02 15:45:00.566795,2026-02-02 15:45:23.835587,0 days 00:00:23.268792,mean,0.009788374991118065,0.0047245092438151556,"{'val_rmse_mean': 0.9495214819908142, 'val_mae_mean': 0.7282999753952026, 'val_r2_mean': -0.20606768131256104, 'val_rmse_target_0': 0.9495214819908142, 'val_mae_target_0': 0.7282999753952026, 'val_r2_target_0': -0.20606768131256104}",COMPLETE
6,0.26211385775995616,2026-02-02 15:45:23.921767,2026-02-02 15:45:47.912709,0 days 00:00:23.990942,attention,0.0012229583562205506,0.009890554466576305,"{'val_rmse_mean': 0.7710798382759094, 'val_mae_mean': 0.5619033575057983, 'val_r2_mean': -0.5328150987625122, 'val_rmse_target_0': 0.7710798382759094, 'val_mae_target_0': 0.5619033575057983, 'val_r2_target_0': -0.5328150987625122}",COMPLETE
7,0.34575707748256346,2026-02-02 15:45:48.003221,2026-02-02 15:46:13.288361,0 days 00:00:25.285140,attention,0.00018094786564649094,0.004873653743650534,"{'val_rmse_mean': 0.9703196883201599, 'val_mae_mean': 0.6643564701080322, 'val_r2_mean': -14.185685157775879, 'val_rmse_target_0': 0.9703196883201599, 'val_mae_target_0': 0.6643564701080322, 'val_r2_target_0': -14.185685157775879}",COMPLETE
8,0.310524527054238,2026-02-02 15:46:13.375446,2026-02-02 15:46:38.351429,0 days 00:00:24.975983,attention,0.00010844207112754221,6.9796268189301274e-06,"{'val_rmse_mean': 0.948347806930542, 'val_mae_mean': 0.608552098274231, 'val_r2_mean': -18.32447052001953, 'val_rmse_target_0': 0.948347806930542, 'val_mae_target_0': 0.608552098274231, 'val_r2_target_0': -18.32447052001953}",COMPLETE
9,0.3632169488356104,2026-02-02 15:46:38.438663,2026-02-02 15:47:02.986385,0 days 00:00:24.547722,attention,0.00012110239837109434,7.596627700849249e-06,"{'val_rmse_mean': 1.0009709596633911, 'val_mae_mean': 0.6985005736351013, 'val_r2_mean': -9.247957229614258, 'val_rmse_target_0': 1.0009709596633911, 'val_mae_target_0': 0.6985005736351013, 'val_r2_target_0': -9.247957229614258}",COMPLETE
10,0.27993639200253206,2026-02-02 15:47:03.074136,2026-02-02 15:47:25.733100,0 days 00:00:22.658964,mean,0.001204375824074526,0.00017091899155506044,"{'val_rmse_mean': 0.8127421736717224, 'val_mae_mean': 0.5988848805427551, 'val_r2_mean': -0.9553661346435547, 'val_rmse_target_0': 0.8127421736717224, 'val_mae_target_0': 0.5988848805427551, 'val_r2_target_0': -0.9553661346435547}",COMPLETE
11,0.32076442480374007,2026-02-02 15:47:25.820120,2026-02-02 15:47:49.161272,0 days 00:00:23.341152,mean,0.001149501480801301,0.00019224194929535704,"{'val_rmse_mean': 0.9060563445091248, 'val_mae_mean': 0.6511726379394531, 'val_r2_mean': -1.840813159942627, 'val_rmse_target_0': 0.9060563445091248, 'val_mae_target_0': 0.6511726379394531, 'val_r2_target_0': -1.840813159942627}",COMPLETE
