train_loss,val_loss,epoch
0.39286603033542633,0.7210609912872314,1
0.40987077355384827,0.7061519622802734,2
0.3802410811185837,0.6905208826065063,3
0.41021084785461426,0.6741510033607483,4
0.36006078124046326,0.6575720906257629,5
0.3885801136493683,0.6429122090339661,6
0.39015261828899384,0.6289263963699341,7
0.37675338983535767,0.6139925122261047,8
0.3381398022174835,0.5993260741233826,9
0.34848907589912415,0.5859084725379944,10
0.3523201644420624,0.5717908143997192,11
0.3307766616344452,0.5586333274841309,12
0.3257787898182869,0.5465549230575562,13
0.3387804180383682,0.5357072949409485,14
0.31186483055353165,0.5250869393348694,15
0.3105005472898483,0.5149543881416321,16
0.3152211159467697,0.5056045651435852,17
0.31732994318008423,0.4965421259403229,18
0.33505779504776,0.4882001280784607,19
0.3349056541919708,0.48050087690353394,20
0.318797305226326,0.47311294078826904,21
0.30102595686912537,0.4665931761264801,22
0.3467022031545639,0.46062129735946655,23
0.3176494538784027,0.45478659868240356,24
0.3099091872572899,0.4496997892856598,25
0.31339988112449646,0.4453510642051697,26
0.3108602911233902,0.4410642981529236,27
0.3073335140943527,0.43702051043510437,28
0.3146163821220398,0.4328031837940216,29
0.3123728781938553,0.4292422831058502,30
0.34295711666345596,0.42639437317848206,31
0.3035041242837906,0.4235892593860626,32
0.31078487634658813,0.4213500916957855,33
0.3070123940706253,0.4192626476287842,34
0.32388507574796677,0.4175243377685547,35
0.30350151658058167,0.4156511723995209,36
0.27894656360149384,0.41416558623313904,37
0.29972365498542786,0.4130362868309021,38
0.3197523504495621,0.4121612012386322,39
0.2968432903289795,0.41146382689476013,40
0.307402603328228,0.41087597608566284,41
0.2901824861764908,0.410361647605896,42
0.30717170238494873,0.40996620059013367,43
0.3206891193985939,0.40973135828971863,44
0.3092583417892456,0.40951603651046753,45
0.3059743493795395,0.4093798100948334,46
0.3039039969444275,0.4092579185962677,47
0.3134355992078781,0.4091818928718567,48
0.3127567768096924,0.40914851427078247,49
0.309526652097702,0.4091377556324005,50
