number,value,datetime_start,datetime_complete,duration,params_aggregation,params_alpha,params_l1_ratio,params_lr,user_attrs_val_metrics,state
0,0.34408340782479,2026-02-04 23:30:45.779885,2026-02-04 23:31:22.471558,0 days 00:00:36.691673,attention,0.0015624773070513926,0.620470424973936,0.001836107715319508,"{'val_rmse_mean': 0.9165067672729492, 'val_mae_mean': 0.6910336017608643, 'val_r2_mean': -2.662391185760498, 'val_rmse_target_0': 0.9165067672729492, 'val_mae_target_0': 0.6910336017608643, 'val_r2_target_0': -2.662391185760498}",COMPLETE
1,0.39438817270436427,2026-02-04 23:31:22.733751,2026-02-04 23:31:58.398055,0 days 00:00:35.664304,attention,0.00011156928546446758,0.18991913944613703,0.0005155523220411686,"{'val_rmse_mean': 1.014892578125, 'val_mae_mean': 0.7290644645690918, 'val_r2_mean': -15.64346694946289, 'val_rmse_target_0': 1.014892578125, 'val_mae_target_0': 0.7290644645690918, 'val_r2_target_0': -15.64346694946289}",COMPLETE
2,0.3265637868894205,2026-02-04 23:31:58.659981,2026-02-04 23:32:31.946328,0 days 00:00:33.286347,mean,0.000264890526407472,0.3429022527477258,0.000546822697966278,"{'val_rmse_mean': 0.9048324227333069, 'val_mae_mean': 0.6591641902923584, 'val_r2_mean': -10.15553092956543, 'val_rmse_target_0': 0.9048324227333069, 'val_mae_target_0': 0.6591641902923584, 'val_r2_target_0': -10.15553092956543}",COMPLETE
3,0.37169233142618857,2026-02-04 23:32:32.208101,2026-02-04 23:33:05.555674,0 days 00:00:33.347573,mean,0.2858305291183963,0.20090790376107404,0.00015407591921586276,"{'val_rmse_mean': 1.0069999694824219, 'val_mae_mean': 0.7033637762069702, 'val_r2_mean': -34.627471923828125, 'val_rmse_target_0': 1.0069999694824219, 'val_mae_target_0': 0.7033637762069702, 'val_r2_target_0': -34.627471923828125}",COMPLETE
4,0.37029928802641937,2026-02-04 23:33:05.817865,2026-02-04 23:33:39.081213,0 days 00:00:33.263348,mean,0.004549390438679378,0.19246211465646168,0.00023279873753392598,"{'val_rmse_mean': 0.9671245217323303, 'val_mae_mean': 0.7017669677734375, 'val_r2_mean': -22.2327880859375, 'val_rmse_target_0': 0.9671245217323303, 'val_mae_target_0': 0.7017669677734375, 'val_r2_target_0': -22.2327880859375}",COMPLETE
5,0.37683739679643485,2026-02-04 23:33:39.343718,2026-02-04 23:34:12.752666,0 days 00:00:33.408948,mean,0.02257219009372281,0.5687229855356875,0.0004016628939003335,"{'val_rmse_mean': 0.9729989767074585, 'val_mae_mean': 0.7370694279670715, 'val_r2_mean': -20.502286911010742, 'val_rmse_target_0': 0.9729989767074585, 'val_mae_target_0': 0.7370694279670715, 'val_r2_target_0': -20.502286911010742}",COMPLETE
6,0.33421289409441807,2026-02-04 23:34:13.013838,2026-02-04 23:34:46.608361,0 days 00:00:33.594523,mean,0.05943307971086775,0.45127435245609093,0.002867279392515933,"{'val_rmse_mean': 0.8755063414573669, 'val_mae_mean': 0.6820734739303589, 'val_r2_mean': -1.1696467399597168, 'val_rmse_target_0': 0.8755063414573669, 'val_mae_target_0': 0.6820734739303589, 'val_r2_target_0': -1.1696467399597168}",COMPLETE
7,0.41156134311178766,2026-02-04 23:34:46.873726,2026-02-04 23:35:21.713893,0 days 00:00:34.840167,mean,0.16552802971538522,0.11949435760359242,0.00033705930554457246,"{'val_rmse_mean': 1.0271011590957642, 'val_mae_mean': 0.7761095762252808, 'val_r2_mean': -12.51352310180664, 'val_rmse_target_0': 1.0271011590957642, 'val_mae_target_0': 0.7761095762252808, 'val_r2_target_0': -12.51352310180664}",COMPLETE
8,0.3370082745389827,2026-02-04 23:35:21.974066,2026-02-04 23:35:56.777865,0 days 00:00:34.803799,mean,0.01054137022888907,0.5864132989642578,0.003042847001945665,"{'val_rmse_mean': 0.8736920952796936, 'val_mae_mean': 0.6917615532875061, 'val_r2_mean': -1.285118579864502, 'val_rmse_target_0': 0.8736920952796936, 'val_mae_target_0': 0.6917615532875061, 'val_r2_target_0': -1.285118579864502}",COMPLETE
9,0.36924802903107506,2026-02-04 23:35:57.038147,2026-02-04 23:36:30.705521,0 days 00:00:33.667374,mean,0.026017139292875135,0.290957476678232,0.00019935261175007778,"{'val_rmse_mean': 0.9712088108062744, 'val_mae_mean': 0.7348682880401611, 'val_r2_mean': -22.982309341430664, 'val_rmse_target_0': 0.9712088108062744, 'val_mae_target_0': 0.7348682880401611, 'val_r2_target_0': -22.982309341430664}",COMPLETE
10,0.410667692486809,2026-02-04 23:36:30.967862,2026-02-04 23:37:06.197097,0 days 00:00:35.229235,attention,0.00015369387347689852,0.8128144963093236,0.0010722675459393807,"{'val_rmse_mean': 1.016209602355957, 'val_mae_mean': 0.7800001502037048, 'val_r2_mean': -3.6147513389587402, 'val_rmse_target_0': 1.016209602355957, 'val_mae_target_0': 0.7800001502037048, 'val_r2_target_0': -3.6147513389587402}",COMPLETE
11,0.3364403018495068,2026-02-04 23:37:06.458169,2026-02-04 23:37:40.632363,0 days 00:00:34.174194,mean,0.0007201856795761479,0.4446497137343707,0.004977398249194968,"{'val_rmse_mean': 0.8688629269599915, 'val_mae_mean': 0.7095569372177124, 'val_r2_mean': -0.5068397521972656, 'val_rmse_target_0': 0.8688629269599915, 'val_mae_target_0': 0.7095569372177124, 'val_r2_target_0': -0.5068397521972656}",COMPLETE
12,0.30523389154458763,2026-02-04 23:37:40.894518,2026-02-04 23:38:13.214082,0 days 00:00:32.319564,mean,0.07134442807207014,0.38701795184379756,0.0009881351010437947,"{'val_rmse_mean': 0.849517285823822, 'val_mae_mean': 0.6395399570465088, 'val_r2_mean': -3.36356258392334, 'val_rmse_target_0': 0.849517285823822, 'val_mae_target_0': 0.6395399570465088, 'val_r2_target_0': -3.36356258392334}",COMPLETE
