number,value,datetime_start,datetime_complete,duration,params_aggregation,params_alpha,params_l1_ratio,params_lr,user_attrs_val_metrics,state
0,0.3345353877413328,2026-02-03 17:17:26.288871,2026-02-03 17:17:56.571579,0 days 00:00:30.282708,attention,0.09176362588153113,0.24889255876270033,0.0003472714874989525,"{'val_rmse_mean': 0.8447870016098022, 'val_mae_mean': 0.7317256927490234, 'val_r2_mean': -5.085535049438477, 'val_rmse_target_0': 0.8447870016098022, 'val_mae_target_0': 0.7317256927490234, 'val_r2_target_0': -5.085535049438477}",COMPLETE
1,0.3331482571213403,2026-02-03 17:17:56.745068,2026-02-03 17:18:26.950195,0 days 00:00:30.205127,attention,0.1382475303167474,0.30311102609980656,0.001756655118578047,"{'val_rmse_mean': 0.8492748141288757, 'val_mae_mean': 0.7114045023918152, 'val_r2_mean': -0.47814881801605225, 'val_rmse_target_0': 0.8492748141288757, 'val_mae_target_0': 0.7114045023918152, 'val_r2_target_0': -0.47814881801605225}",COMPLETE
2,0.30278467110690177,2026-02-03 17:18:27.123607,2026-02-03 17:18:59.101901,0 days 00:00:31.978294,attention,0.0031012679265827606,0.8986592017385181,0.0020682917612722673,"{'val_rmse_mean': 0.7969675660133362, 'val_mae_mean': 0.6380270719528198, 'val_r2_mean': -0.16100597381591797, 'val_rmse_target_0': 0.7969675660133362, 'val_mae_target_0': 0.6380270719528198, 'val_r2_target_0': -0.16100597381591797}",COMPLETE
3,0.4151822066589914,2026-02-03 17:18:59.276426,2026-02-03 17:19:28.539965,0 days 00:00:29.263539,mean,0.0004556326216049783,0.43331236954373376,0.0033311519274733968,"{'val_rmse_mean': 0.9632611274719238, 'val_mae_mean': 0.8075329661369324, 'val_r2_mean': -0.43414461612701416, 'val_rmse_target_0': 0.9632611274719238, 'val_mae_target_0': 0.8075329661369324, 'val_r2_target_0': -0.43414461612701416}",COMPLETE
4,0.35773433860460363,2026-02-03 17:19:28.714967,2026-02-03 17:19:59.671449,0 days 00:00:30.956482,attention,0.0011123333649403883,0.33392373911648454,0.0014120545266484768,"{'val_rmse_mean': 0.8911640048027039, 'val_mae_mean': 0.725112795829773, 'val_r2_mean': -0.6818853616714478, 'val_rmse_target_0': 0.8911640048027039, 'val_mae_target_0': 0.725112795829773, 'val_r2_target_0': -0.6818853616714478}",COMPLETE
5,0.4650015629724496,2026-02-03 17:19:59.847134,2026-02-03 17:20:30.523064,0 days 00:00:30.675930,attention,0.00843721179509667,0.36285194076580063,0.0001551503384795128,"{'val_rmse_mean': 1.016953706741333, 'val_mae_mean': 0.8796471953392029, 'val_r2_mean': -8.0162992477417, 'val_rmse_target_0': 1.016953706741333, 'val_mae_target_0': 0.8796471953392029, 'val_r2_target_0': -8.0162992477417}",COMPLETE
6,0.3480818432031406,2026-02-03 17:20:30.696862,2026-02-03 17:21:01.052812,0 days 00:00:30.355950,mean,0.011589867353728486,0.7588780353231673,0.0010771167983746686,"{'val_rmse_mean': 0.8623626232147217, 'val_mae_mean': 0.7508500218391418, 'val_r2_mean': -1.3719375133514404, 'val_rmse_target_0': 0.8623626232147217, 'val_mae_target_0': 0.7508500218391418, 'val_r2_target_0': -1.3719375133514404}",COMPLETE
7,0.40025816623259475,2026-02-03 17:21:01.228023,2026-02-03 17:21:29.878366,0 days 00:00:28.650343,mean,0.03848529111257522,0.20798306518380008,0.0001884205259038106,"{'val_rmse_mean': 0.9271897673606873, 'val_mae_mean': 0.809373140335083, 'val_r2_mean': -11.886483192443848, 'val_rmse_target_0': 0.9271897673606873, 'val_mae_target_0': 0.809373140335083, 'val_r2_target_0': -11.886483192443848}",COMPLETE
8,0.4313325020139692,2026-02-03 17:21:30.051532,2026-02-03 17:22:02.805349,0 days 00:00:32.753817,attention,0.015191951570888327,0.26532621942874957,0.00011328005804279263,"{'val_rmse_mean': 0.9790055155754089, 'val_mae_mean': 0.8317771553993225, 'val_r2_mean': -12.203707695007324, 'val_rmse_target_0': 0.9790055155754089, 'val_mae_target_0': 0.8317771553993225, 'val_r2_target_0': -12.203707695007324}",COMPLETE
9,0.4058216796429069,2026-02-03 17:22:02.980539,2026-02-03 17:22:32.657267,0 days 00:00:29.676728,mean,0.00012040583989879478,0.15536993237102098,0.00028061783955955993,"{'val_rmse_mean': 0.9467096924781799, 'val_mae_mean': 0.8147118091583252, 'val_r2_mean': -11.995529174804688, 'val_rmse_target_0': 0.9467096924781799, 'val_mae_target_0': 0.8147118091583252, 'val_r2_target_0': -11.995529174804688}",COMPLETE
10,0.4154480883444194,2026-02-03 17:22:32.830140,2026-02-03 17:23:05.177119,0 days 00:00:32.346979,attention,0.596058986508911,0.8714290662780241,0.004588838721687511,"{'val_rmse_mean': 0.9734834432601929, 'val_mae_mean': 0.8062601685523987, 'val_r2_mean': -0.6868420839309692, 'val_rmse_target_0': 0.9734834432601929, 'val_mae_target_0': 0.8062601685523987, 'val_r2_target_0': -0.6868420839309692}",COMPLETE
11,0.33158815860817276,2026-02-03 17:23:05.350213,2026-02-03 17:23:36.789492,0 days 00:00:31.439279,attention,0.9223041799826,0.622322471476508,0.0018177544786835847,"{'val_rmse_mean': 0.8485231995582581, 'val_mae_mean': 0.7142254114151001, 'val_r2_mean': -0.7896778583526611, 'val_rmse_target_0': 0.8485231995582581, 'val_mae_target_0': 0.7142254114151001, 'val_r2_target_0': -0.7896778583526611}",COMPLETE
12,0.2756309192886369,2026-02-03 17:23:36.963587,2026-02-03 17:24:08.982671,0 days 00:00:32.019084,attention,0.002347585011259198,0.6040242108059074,0.0023973478674655067,"{'val_rmse_mean': 0.7574408650398254, 'val_mae_mean': 0.6389777064323425, 'val_r2_mean': -0.08636152744293213, 'val_rmse_target_0': 0.7574408650398254, 'val_mae_target_0': 0.6389777064323425, 'val_r2_target_0': -0.08636152744293213}",COMPLETE
13,0.3393985426325041,2026-02-03 17:24:09.156523,2026-02-03 17:24:41.883935,0 days 00:00:32.727412,attention,0.0017863725534815863,0.5849750750294476,0.0006764891187172377,"{'val_rmse_mean': 0.8587777018547058, 'val_mae_mean': 0.7346076965332031, 'val_r2_mean': -2.0832748413085938, 'val_rmse_target_0': 0.8587777018547058, 'val_mae_target_0': 0.7346076965332031, 'val_r2_target_0': -2.0832748413085938}",COMPLETE
14,0.29411339386543084,2026-02-03 17:24:42.057241,2026-02-03 17:25:14.983168,0 days 00:00:32.925927,attention,0.002900183640830539,0.8931942445895972,0.002535408865886178,"{'val_rmse_mean': 0.8014096617698669, 'val_mae_mean': 0.6574092507362366, 'val_r2_mean': 0.047077834606170654, 'val_rmse_target_0': 0.8014096617698669, 'val_mae_target_0': 0.6574092507362366, 'val_r2_target_0': 0.047077834606170654}",COMPLETE
15,0.359665907945277,2026-02-03 17:25:15.156796,2026-02-03 17:25:44.759439,0 days 00:00:29.602643,attention,0.00035407414680930854,0.7327486586183461,0.0007009370291681154,"{'val_rmse_mean': 0.8725168108940125, 'val_mae_mean': 0.758482038974762, 'val_r2_mean': -1.4678034782409668, 'val_rmse_target_0': 0.8725168108940125, 'val_mae_target_0': 0.758482038974762, 'val_r2_target_0': -1.4678034782409668}",COMPLETE
16,0.29010129951193114,2026-02-03 17:25:44.932858,2026-02-03 17:26:15.642475,0 days 00:00:30.709617,attention,0.004553451900580673,0.5402867273200853,0.0033191277041724697,"{'val_rmse_mean': 0.7803738117218018, 'val_mae_mean': 0.6613346338272095, 'val_r2_mean': -0.28345787525177, 'val_rmse_target_0': 0.7803738117218018, 'val_mae_target_0': 0.6613346338272095, 'val_r2_target_0': -0.28345787525177}",COMPLETE
17,0.3270672078921322,2026-02-03 17:26:15.815182,2026-02-03 17:26:47.266307,0 days 00:00:31.451125,attention,0.005204187967025016,0.5115407690067231,0.004724961597118362,"{'val_rmse_mean': 0.8351682424545288, 'val_mae_mean': 0.6889818906784058, 'val_r2_mean': -0.2105187177658081, 'val_rmse_target_0': 0.8351682424545288, 'val_mae_target_0': 0.6889818906784058, 'val_r2_target_0': -0.2105187177658081}",COMPLETE
18,0.3254357382928127,2026-02-03 17:26:47.440462,2026-02-03 17:27:17.284962,0 days 00:00:29.844500,mean,0.0009093490104796003,0.6561628768704664,0.0010373156123144852,"{'val_rmse_mean': 0.8241721987724304, 'val_mae_mean': 0.7153591513633728, 'val_r2_mean': -1.4565138816833496, 'val_rmse_target_0': 0.8241721987724304, 'val_mae_target_0': 0.7153591513633728, 'val_r2_target_0': -1.4565138816833496}",COMPLETE
19,0.34607870802857277,2026-02-03 17:27:17.459280,2026-02-03 17:27:48.526227,0 days 00:00:31.066947,attention,0.0313127763065781,0.4759502869037877,0.003074006167141605,"{'val_rmse_mean': 0.8952511548995972, 'val_mae_mean': 0.6901043653488159, 'val_r2_mean': -0.3648463487625122, 'val_rmse_target_0': 0.8952511548995972, 'val_mae_target_0': 0.6901043653488159, 'val_r2_target_0': -0.3648463487625122}",COMPLETE
20,0.40516442501986466,2026-02-03 17:27:48.700358,2026-02-03 17:28:20.011824,0 days 00:00:31.311466,attention,0.0001455517331873963,0.550794011679182,0.000546040234553907,"{'val_rmse_mean': 0.9216408729553223, 'val_mae_mean': 0.8371752500534058, 'val_r2_mean': -3.2197823524475098, 'val_rmse_target_0': 0.9216408729553223, 'val_mae_target_0': 0.8371752500534058, 'val_r2_target_0': -3.2197823524475098}",COMPLETE
21,0.42741312571214857,2026-02-03 17:28:20.187758,2026-02-03 17:28:51.378910,0 days 00:00:31.191152,attention,0.002741270012523459,0.7962715863651247,0.002835495815983705,"{'val_rmse_mean': 0.9774885177612305, 'val_mae_mean': 0.8186869621276855, 'val_r2_mean': -0.6168737411499023, 'val_rmse_target_0': 0.9774885177612305, 'val_mae_target_0': 0.8186869621276855, 'val_r2_target_0': -0.6168737411499023}",COMPLETE
22,0.3251934287006777,2026-02-03 17:28:51.551643,2026-02-03 17:29:21.689969,0 days 00:00:30.138326,attention,0.004599736396992356,0.6842429882666738,0.002365086105724102,"{'val_rmse_mean': 0.8404111266136169, 'val_mae_mean': 0.6866370439529419, 'val_r2_mean': -0.6067267656326294, 'val_rmse_target_0': 0.8404111266136169, 'val_mae_target_0': 0.6866370439529419, 'val_r2_target_0': -0.6067267656326294}",COMPLETE
