number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_lstm,params_dropout_path,params_dropout_reg,params_lr,params_lstm_hidden_dim,params_lstm_layers,params_path_aggregation,params_path_dim,params_regressor_dim,params_weight_decay,user_attrs_val_metrics,state
0,0.25504516839067004,2026-02-03 11:30:45.821481,2026-02-03 11:31:35.269287,0 days 00:00:49.447806,16,False,0.13502125598155482,0.3220180889142765,0.34461456373172017,0.0004110810690726162,32,2,static,8,512,1.9195839668267352e-05,"{'val_rmse_mean': 0.721139669418335, 'val_mae_mean': 0.6199191212654114, 'val_r2_mean': 0.1612018346786499, 'val_rmse_target_0': 0.721139669418335, 'val_mae_target_0': 0.6199191212654114, 'val_r2_target_0': 0.1612018346786499}",COMPLETE
1,0.24522402583641922,2026-02-03 11:31:35.439467,2026-02-03 11:32:23.353774,0 days 00:00:47.914307,16,False,0.11542936849908265,0.29508489920184755,0.31667177592359,0.0001431066320465065,8,2,static,16,512,1.6907831261710534e-05,"{'val_rmse_mean': 0.7096880078315735, 'val_mae_mean': 0.5612415671348572, 'val_r2_mean': -0.2660377025604248, 'val_rmse_target_0': 0.7096880078315735, 'val_mae_target_0': 0.5612415671348572, 'val_r2_target_0': -0.2660377025604248}",COMPLETE
2,0.3102682731459262,2026-02-03 11:32:23.510935,2026-02-03 11:33:11.158396,0 days 00:00:47.647461,16,False,0.20944526971084948,0.3088693501491264,0.31992606318461736,0.00016826342603268053,8,2,static,8,128,1.4045111886351765e-05,"{'val_rmse_mean': 0.8161861896514893, 'val_mae_mean': 0.637166440486908, 'val_r2_mean': -3.801651954650879, 'val_rmse_target_0': 0.8161861896514893, 'val_mae_target_0': 0.637166440486908, 'val_r2_target_0': -3.801651954650879}",COMPLETE
3,0.21843917673842733,2026-02-03 11:33:11.317302,2026-02-03 11:34:00.284933,0 days 00:00:48.967631,16,False,0.29410318204165586,0.2368447386279525,0.3425551173054385,0.0003019587996947155,8,2,static,16,256,0.002883632900525255,"{'val_rmse_mean': 0.6715111136436462, 'val_mae_mean': 0.5461958646774292, 'val_r2_mean': 0.10190850496292114, 'val_rmse_target_0': 0.6715111136436462, 'val_mae_target_0': 0.5461958646774292, 'val_r2_target_0': 0.10190850496292114}",COMPLETE
4,0.27193589986483047,2026-02-03 11:34:00.441935,2026-02-03 11:34:49.367842,0 days 00:00:48.925907,16,False,0.2248348344017369,0.37671950833151713,0.2853109248080734,0.00014316403380854783,16,2,static,16,256,0.001425911336099524,"{'val_rmse_mean': 0.7490138411521912, 'val_mae_mean': 0.581309974193573, 'val_r2_mean': -1.3715226650238037, 'val_rmse_target_0': 0.7490138411521912, 'val_mae_target_0': 0.581309974193573, 'val_r2_target_0': -1.3715226650238037}",COMPLETE
5,0.25131609385344844,2026-02-03 11:34:49.524318,2026-02-03 11:35:38.577293,0 days 00:00:49.052975,16,False,0.18102112914828722,0.22309822963867673,0.35575946365693356,0.00016068070409626113,16,2,static,16,512,0.006360994461985647,"{'val_rmse_mean': 0.7227107286453247, 'val_mae_mean': 0.5569137930870056, 'val_r2_mean': -0.19295740127563477, 'val_rmse_target_0': 0.7227107286453247, 'val_mae_target_0': 0.5569137930870056, 'val_r2_target_0': -0.19295740127563477}",COMPLETE
6,0.2615015642238884,2026-02-03 11:35:38.734960,2026-02-03 11:36:26.337143,0 days 00:00:47.602183,16,False,0.23587974307942491,0.3920860841246282,0.23984534862495469,0.0001066518660105196,8,2,static,16,512,0.00040876693235332564,"{'val_rmse_mean': 0.7384718060493469, 'val_mae_mean': 0.5688006281852722, 'val_r2_mean': -0.8254615068435669, 'val_rmse_target_0': 0.7384718060493469, 'val_mae_target_0': 0.5688006281852722, 'val_r2_target_0': -0.8254615068435669}",COMPLETE
7,0.2596743689975011,2026-02-03 11:36:26.494708,2026-02-03 11:37:15.649983,0 days 00:00:49.155275,16,False,0.24530923611648958,0.2867885170127831,0.29569474916359634,0.00018349811951728416,32,2,static,16,128,0.0015606180035307301,"{'val_rmse_mean': 0.7348534464836121, 'val_mae_mean': 0.5908594727516174, 'val_r2_mean': -1.28672194480896, 'val_rmse_target_0': 0.7348534464836121, 'val_mae_target_0': 0.5908594727516174, 'val_r2_target_0': -1.28672194480896}",COMPLETE
8,0.22660932336994274,2026-02-03 11:37:15.806644,2026-02-03 11:38:03.387331,0 days 00:00:47.580687,16,False,0.24200683039391127,0.3806009770037068,0.23214900293054494,0.0004928475344845611,8,2,static,16,512,0.0023825693072482817,"{'val_rmse_mean': 0.6893296241760254, 'val_mae_mean': 0.5656481385231018, 'val_r2_mean': 0.22672510147094727, 'val_rmse_target_0': 0.6893296241760254, 'val_mae_target_0': 0.5656481385231018, 'val_r2_target_0': 0.22672510147094727}",COMPLETE
9,0.3223019462750682,2026-02-03 11:38:03.546613,2026-02-03 11:38:54.080567,0 days 00:00:50.533954,16,False,0.1804404580310896,0.31396208989115293,0.34534359283443194,0.0001205109702211814,32,2,static,16,128,8.44456154605697e-05,"{'val_rmse_mean': 0.8323363065719604, 'val_mae_mean': 0.6768563389778137, 'val_r2_mean': -8.395998001098633, 'val_rmse_target_0': 0.8323363065719604, 'val_mae_target_0': 0.6768563389778137, 'val_r2_target_0': -8.395998001098633}",COMPLETE
10,0.3344178083033495,2026-02-03 11:38:54.239258,2026-02-03 11:39:43.893326,0 days 00:00:49.654068,16,False,0.293513156651794,0.22011234847532524,0.3841289217483787,5.815720683858579e-05,8,2,static,8,256,0.008890121807031843,"{'val_rmse_mean': 0.8531676530838013, 'val_mae_mean': 0.6751545667648315, 'val_r2_mean': -10.39598274230957, 'val_rmse_target_0': 0.8531676530838013, 'val_mae_target_0': 0.6751545667648315, 'val_r2_target_0': -10.39598274230957}",COMPLETE
11,0.24349722985876993,2026-02-03 11:39:44.052077,2026-02-03 11:40:28.813860,0 days 00:00:44.761783,16,False,0.2999504220078094,0.2565432434119681,0.2244958951972249,0.0004937957883220977,8,2,static,16,256,0.001954121401496207,"{'val_rmse_mean': 0.714013397693634, 'val_mae_mean': 0.6025850772857666, 'val_r2_mean': 0.1943114995956421, 'val_rmse_target_0': 0.714013397693634, 'val_mae_target_0': 0.6025850772857666, 'val_r2_target_0': 0.1943114995956421}",COMPLETE
12,0.23767918966499296,2026-02-03 11:40:28.971003,2026-02-03 11:41:17.191733,0 days 00:00:48.220730,16,False,0.27339668636413206,0.35202542929087355,0.25379172465523653,0.00031796704090022066,8,2,static,16,256,0.0004983921405281158,"{'val_rmse_mean': 0.7012913227081299, 'val_mae_mean': 0.5631296038627625, 'val_r2_mean': 0.1059952974319458, 'val_rmse_target_0': 0.7012913227081299, 'val_mae_target_0': 0.5631296038627625, 'val_r2_target_0': 0.1059952974319458}",COMPLETE
13,0.2521335155233154,2026-02-03 11:41:17.349252,2026-02-03 11:42:05.837726,0 days 00:00:48.488474,16,False,0.2531393613439942,0.25060782597421716,0.2638514407332482,0.0002791361076182436,8,2,static,16,512,0.0032244209561903335,"{'val_rmse_mean': 0.725654125213623, 'val_mae_mean': 0.597581148147583, 'val_r2_mean': 0.08148783445358276, 'val_rmse_target_0': 0.725654125213623, 'val_mae_target_0': 0.597581148147583, 'val_r2_target_0': 0.08148783445358276}",COMPLETE
