number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_lstm,params_dropout_path,params_dropout_reg,params_lr,params_lstm_hidden_dim,params_lstm_layers,params_path_aggregation,params_path_dim,params_regressor_dim,params_weight_decay,user_attrs_val_metrics,state
0,0.503412558891998,2026-02-04 01:53:37.988885,2026-02-04 01:54:28.719376,0 days 00:00:50.730491,16,False,0.27312781867171576,0.27215617255207597,0.3606715314329749,0.0001437052019494735,8,2,static,16,512,0.008397853734832542,"{'val_rmse_mean': 1.0778969526290894, 'val_mae_mean': 0.9094471335411072, 'val_r2_mean': -55.63224792480469, 'val_rmse_target_0': 1.0778969526290894, 'val_mae_target_0': 0.9094471335411072, 'val_r2_target_0': -55.63224792480469}",COMPLETE
1,0.5263932018567714,2026-02-04 01:54:28.920404,2026-02-04 01:55:20.184438,0 days 00:00:51.264034,16,False,0.16365411748151049,0.3466515191115191,0.24626813347793544,0.0003089478219792497,32,2,static,16,128,5.934803084157209e-05,"{'val_rmse_mean': 1.109991192817688, 'val_mae_mean': 0.9025266170501709, 'val_r2_mean': -18.5529727935791, 'val_rmse_target_0': 1.109991192817688, 'val_mae_target_0': 0.9025266170501709, 'val_r2_target_0': -18.5529727935791}",COMPLETE
2,0.5255294589205058,2026-02-04 01:55:20.384466,2026-02-04 01:56:11.829408,0 days 00:00:51.444942,16,False,0.286185855176066,0.20488195925006447,0.36795179724367466,0.00029421609163667023,32,2,static,8,512,2.07089521576501e-05,"{'val_rmse_mean': 1.1068180799484253, 'val_mae_mean': 0.9185867309570312, 'val_r2_mean': -20.01252555847168, 'val_rmse_target_0': 1.1068180799484253, 'val_mae_target_0': 0.9185867309570312, 'val_r2_target_0': -20.01252555847168}",COMPLETE
3,0.46750528969008615,2026-02-04 01:56:12.030121,2026-02-04 01:57:05.436390,0 days 00:00:53.406269,16,False,0.2519989804364283,0.22349942590110083,0.3680572177074943,0.00010568251552613548,16,2,static,8,128,1.1717336304471896e-05,"{'val_rmse_mean': 1.0382673740386963, 'val_mae_mean': 0.8672612309455872, 'val_r2_mean': -139.31039428710938, 'val_rmse_target_0': 1.0382673740386963, 'val_mae_target_0': 0.8672612309455872, 'val_r2_target_0': -139.31039428710938}",COMPLETE
4,0.5018602435871058,2026-02-04 01:57:05.638130,2026-02-04 01:57:56.223149,0 days 00:00:50.585019,16,False,0.21088451087014032,0.2409934205565324,0.35327797547042916,0.0002288345910207613,16,2,static,8,256,0.00015015574242203218,"{'val_rmse_mean': 1.072137713432312, 'val_mae_mean': 0.9084532260894775, 'val_r2_mean': -45.78509521484375, 'val_rmse_target_0': 1.072137713432312, 'val_mae_target_0': 0.9084532260894775, 'val_r2_target_0': -45.78509521484375}",COMPLETE
5,0.5116082967983352,2026-02-04 01:57:56.424271,2026-02-04 01:58:49.572722,0 days 00:00:53.148451,16,False,0.2539766786858166,0.37651294438265426,0.32044044420456597,0.0003564615020007899,32,2,static,8,128,0.0005592261720149559,"{'val_rmse_mean': 1.0780036449432373, 'val_mae_mean': 0.9159573316574097, 'val_r2_mean': -29.12134552001953, 'val_rmse_target_0': 1.0780036449432373, 'val_mae_target_0': 0.9159573316574097, 'val_r2_target_0': -29.12134552001953}",COMPLETE
6,0.5236915788247845,2026-02-04 01:58:49.773824,2026-02-04 01:59:40.985337,0 days 00:00:51.211513,16,False,0.19107951644703286,0.31382018536692735,0.2128745694534505,0.00025909336748185593,32,2,static,16,512,2.705666292222486e-05,"{'val_rmse_mean': 1.0909157991409302, 'val_mae_mean': 0.9115560054779053, 'val_r2_mean': -12.194395065307617, 'val_rmse_target_0': 1.0909157991409302, 'val_mae_target_0': 0.9115560054779053, 'val_r2_target_0': -12.194395065307617}",COMPLETE
7,0.5437932969631489,2026-02-04 01:59:41.186638,2026-02-04 02:00:34.550117,0 days 00:00:53.363479,16,False,0.23873410041156412,0.39691298932852315,0.2856678955983528,0.0004963878851761682,32,2,static,8,512,0.004471130303095405,"{'val_rmse_mean': 1.1211779117584229, 'val_mae_mean': 0.9613233208656311, 'val_r2_mean': -6.101352691650391, 'val_rmse_target_0': 1.1211779117584229, 'val_mae_target_0': 0.9613233208656311, 'val_r2_target_0': -6.101352691650391}",COMPLETE
8,0.48921038106911713,2026-02-04 02:00:34.751366,2026-02-04 02:01:26.072363,0 days 00:00:51.320997,16,False,0.2972498089153308,0.3130316107498681,0.23946334625098478,0.0002920188092333443,8,2,static,8,512,0.000434270048513687,"{'val_rmse_mean': 1.0540249347686768, 'val_mae_mean': 0.906326413154602, 'val_r2_mean': -19.227447509765625, 'val_rmse_target_0': 1.0540249347686768, 'val_mae_target_0': 0.906326413154602, 'val_r2_target_0': -19.227447509765625}",COMPLETE
9,0.4963571750354571,2026-02-04 02:01:26.273840,2026-02-04 02:02:16.884732,0 days 00:00:50.610892,16,False,0.11084135446184953,0.24830522237771105,0.22872445091442623,7.283159045185673e-05,8,2,static,8,256,0.0007099428756868806,"{'val_rmse_mean': 1.0734519958496094, 'val_mae_mean': 0.905864417552948, 'val_r2_mean': -70.33060455322266, 'val_rmse_target_0': 1.0734519958496094, 'val_mae_target_0': 0.905864417552948, 'val_r2_target_0': -70.33060455322266}",COMPLETE
10,0.4436695469819285,2026-02-04 02:02:17.087082,2026-02-04 02:03:08.719620,0 days 00:00:51.632538,16,False,0.14497490580168998,0.20125224565288632,0.31625129377152306,5.4317435885750225e-05,16,2,static,16,128,1.3129044137078314e-05,"{'val_rmse_mean': 1.0118426084518433, 'val_mae_mean': 0.8317259550094604, 'val_r2_mean': -170.43585205078125, 'val_rmse_target_0': 1.0118426084518433, 'val_mae_target_0': 0.8317259550094604, 'val_r2_target_0': -170.43585205078125}",COMPLETE
11,0.47958319036476066,2026-02-04 02:03:08.939554,2026-02-04 02:03:59.278594,0 days 00:00:50.339040,16,False,0.1252579563639576,0.2011796019549475,0.3992909815845183,5.113125414133301e-05,16,2,static,16,128,1.1675035673863089e-05,"{'val_rmse_mean': 1.056778073310852, 'val_mae_mean': 0.8791648149490356, 'val_r2_mean': -132.95648193359375, 'val_rmse_target_0': 1.056778073310852, 'val_mae_target_0': 0.8791648149490356, 'val_r2_target_0': -132.95648193359375}",COMPLETE
12,0.4762520586933803,2026-02-04 02:03:59.480027,2026-02-04 02:04:50.709748,0 days 00:00:51.229721,16,False,0.1531217147528518,0.23237015089482327,0.31517080395709085,0.00010222918432576431,16,2,static,16,128,6.752625414745124e-05,"{'val_rmse_mean': 1.0444064140319824, 'val_mae_mean': 0.8868060111999512, 'val_r2_mean': -119.14390563964844, 'val_rmse_target_0': 1.0444064140319824, 'val_mae_target_0': 0.8868060111999512, 'val_r2_target_0': -119.14390563964844}",COMPLETE
13,0.4933132170020447,2026-02-04 02:04:50.911047,2026-02-04 02:05:40.728385,0 days 00:00:49.817338,16,False,0.21691167384988919,0.27736229137209156,0.2912946035526672,5.009508399271298e-05,16,2,static,16,128,1.0786989729857501e-05,"{'val_rmse_mean': 1.0752464532852173, 'val_mae_mean': 0.9004830121994019, 'val_r2_mean': -78.30485534667969, 'val_rmse_target_0': 1.0752464532852173, 'val_mae_target_0': 0.9004830121994019, 'val_r2_target_0': -78.30485534667969}",COMPLETE
14,0.4967201871331781,2026-02-04 02:05:40.930282,2026-02-04 02:06:30.848493,0 days 00:00:49.918211,16,False,0.17554954579842702,0.22549958199610606,0.33015554798482966,8.995072846730193e-05,16,2,static,8,128,5.7558784399735954e-05,"{'val_rmse_mean': 1.0826711654663086, 'val_mae_mean': 0.8949042558670044, 'val_r2_mean': -67.71189880371094, 'val_rmse_target_0': 1.0826711654663086, 'val_mae_target_0': 0.8949042558670044, 'val_r2_target_0': -67.71189880371094}",COMPLETE
15,0.4903396934365716,2026-02-04 02:06:31.050234,2026-02-04 02:07:21.997640,0 days 00:00:50.947406,16,False,0.14397944640913546,0.2614345545687451,0.39297841704952297,0.00015200945758300942,16,2,static,16,128,0.00018071803797790333,"{'val_rmse_mean': 1.0604702234268188, 'val_mae_mean': 0.8968411684036255, 'val_r2_mean': -94.2735366821289, 'val_rmse_target_0': 1.0604702234268188, 'val_mae_target_0': 0.8968411684036255, 'val_r2_target_0': -94.2735366821289}",COMPLETE
16,0.47149630846817875,2026-02-04 02:07:22.199399,2026-02-04 02:08:12.900619,0 days 00:00:50.701220,16,False,0.24073222762827462,0.21995959650583535,0.28059480943802245,7.114099333291062e-05,16,2,static,16,128,0.0012327738136658924,"{'val_rmse_mean': 1.0524507761001587, 'val_mae_mean': 0.870296061038971, 'val_r2_mean': -93.0498046875, 'val_rmse_target_0': 1.0524507761001587, 'val_mae_target_0': 0.870296061038971, 'val_r2_target_0': -93.0498046875}",COMPLETE
