number,value,datetime_start,datetime_complete,duration,params_aggregation,params_dropout,params_hidden_dim,params_lr,params_weight_decay,user_attrs_val_metrics,state
0,0.3108260416051457,2026-02-02 20:23:22.469578,2026-02-02 20:23:48.452833,0 days 00:00:25.983255,mean,0.006245997175984819,32,0.0006680566435962188,1.9667956543945753e-05,"{'val_rmse_mean': 0.8864198923110962, 'val_mae_mean': 0.6060814261436462, 'val_r2_mean': -1.743396520614624, 'val_rmse_target_0': 0.8864198923110962, 'val_mae_target_0': 0.6060814261436462, 'val_r2_target_0': -1.743396520614624}",COMPLETE
1,0.2946308759214676,2026-02-02 20:23:48.558988,2026-02-02 20:24:16.366215,0 days 00:00:27.807227,mean,0.24143091324639437,128,0.000506097304001602,0.0017503079666235267,"{'val_rmse_mean': 0.845786452293396, 'val_mae_mean': 0.600407063961029, 'val_r2_mean': -1.2114417552947998, 'val_rmse_target_0': 0.845786452293396, 'val_mae_target_0': 0.600407063961029, 'val_r2_target_0': -1.2114417552947998}",COMPLETE
2,0.352337614524071,2026-02-02 20:24:16.469643,2026-02-02 20:24:47.401360,0 days 00:00:30.931717,attention,0.04962143655636413,64,0.0017140528285283815,0.002224529880318758,"{'val_rmse_mean': 0.9000673890113831, 'val_mae_mean': 0.6641437411308289, 'val_r2_mean': -0.9738227128982544, 'val_rmse_target_0': 0.9000673890113831, 'val_mae_target_0': 0.6641437411308289, 'val_r2_target_0': -0.9738227128982544}",COMPLETE
3,0.32274414811938723,2026-02-02 20:24:47.505615,2026-02-02 20:25:15.216039,0 days 00:00:27.710424,mean,0.17214312862205428,32,0.0009787817142126948,0.00012639578611302516,"{'val_rmse_mean': 0.9067131280899048, 'val_mae_mean': 0.6315504908561707, 'val_r2_mean': -1.4686799049377441, 'val_rmse_target_0': 0.9067131280899048, 'val_mae_target_0': 0.6315504908561707, 'val_r2_target_0': -1.4686799049377441}",COMPLETE
4,0.3260692280600779,2026-02-02 20:25:15.320256,2026-02-02 20:25:43.353659,0 days 00:00:28.033403,mean,0.02679788570057258,64,0.0007545847936279313,0.0005063257765680497,"{'val_rmse_mean': 0.9014842510223389, 'val_mae_mean': 0.6252902746200562, 'val_r2_mean': -1.2200603485107422, 'val_rmse_target_0': 0.9014842510223389, 'val_mae_target_0': 0.6252902746200562, 'val_r2_target_0': -1.2200603485107422}",COMPLETE
5,0.3275303720966568,2026-02-02 20:25:43.458117,2026-02-02 20:26:11.456104,0 days 00:00:27.997987,mean,0.39835816935488744,64,0.0009949785359056743,0.004979081899662955,"{'val_rmse_mean': 0.8983027338981628, 'val_mae_mean': 0.653390645980835, 'val_r2_mean': -1.4288547039031982, 'val_rmse_target_0': 0.8983027338981628, 'val_mae_target_0': 0.653390645980835, 'val_r2_target_0': -1.4288547039031982}",COMPLETE
6,0.32678485147792985,2026-02-02 20:26:11.562063,2026-02-02 20:26:41.689584,0 days 00:00:30.127521,attention,0.11455719285472528,64,0.00012472048081344034,0.000922352495041096,"{'val_rmse_mean': 0.9285046458244324, 'val_mae_mean': 0.6666497588157654, 'val_r2_mean': -30.767498016357422, 'val_rmse_target_0': 0.9285046458244324, 'val_mae_target_0': 0.6666497588157654, 'val_r2_target_0': -30.767498016357422}",COMPLETE
7,0.32613366407652694,2026-02-02 20:26:41.795543,2026-02-02 20:27:08.692739,0 days 00:00:26.897196,mean,0.30633673983959664,128,0.0008361119950357017,0.001575923518020778,"{'val_rmse_mean': 0.8970695734024048, 'val_mae_mean': 0.6461163759231567, 'val_r2_mean': -1.2194828987121582, 'val_rmse_target_0': 0.8970695734024048, 'val_mae_target_0': 0.6461163759231567, 'val_r2_target_0': -1.2194828987121582}",COMPLETE
8,0.3249764161012502,2026-02-02 20:27:08.795569,2026-02-02 20:27:36.920188,0 days 00:00:28.124619,mean,0.3919108082452339,128,0.001785975003405898,0.001907641398437085,"{'val_rmse_mean': 0.9033834338188171, 'val_mae_mean': 0.6208754777908325, 'val_r2_mean': -1.2044482231140137, 'val_rmse_target_0': 0.9033834338188171, 'val_mae_target_0': 0.6208754777908325, 'val_r2_target_0': -1.2044482231140137}",COMPLETE
9,0.40727929583388484,2026-02-02 20:27:37.024605,2026-02-02 20:28:07.543050,0 days 00:00:30.518445,attention,0.3924326719224054,128,0.00082337712100278,1.575013781155215e-05,"{'val_rmse_mean': 1.0264252424240112, 'val_mae_mean': 0.736970841884613, 'val_r2_mean': -2.5898118019104004, 'val_rmse_target_0': 1.0264252424240112, 'val_mae_target_0': 0.736970841884613, 'val_r2_target_0': -2.5898118019104004}",COMPLETE
