number,value,datetime_start,datetime_complete,duration,params_aggregation,params_lr,params_weight_decay,user_attrs_val_metrics,state
0,0.29848865987851575,2026-02-05 00:15:18.921023,2026-02-05 00:15:53.347447,0 days 00:00:34.426424,mean,0.004133448141407267,0.0016883093328691674,"{'val_rmse_mean': 0.8116273880004883, 'val_mae_mean': 0.619987428188324, 'val_r2_mean': -0.5850988626480103, 'val_rmse_target_0': 0.8116273880004883, 'val_mae_target_0': 0.619987428188324, 'val_r2_target_0': -0.5850988626480103}",COMPLETE
1,0.40919944369320377,2026-02-05 00:15:53.612067,2026-02-05 00:16:29.074645,0 days 00:00:35.462578,attention,0.00012637664144110621,0.0012583325904440654,"{'val_rmse_mean': 1.0240675210952759, 'val_mae_mean': 0.7517799139022827, 'val_r2_mean': -14.124353408813477, 'val_rmse_target_0': 1.0240675210952759, 'val_mae_target_0': 0.7517799139022827, 'val_r2_target_0': -14.124353408813477}",COMPLETE
2,0.3594695178218427,2026-02-05 00:16:29.345077,2026-02-05 00:17:03.449456,0 days 00:00:34.104379,mean,0.0077855152174888045,0.00014715414796345972,"{'val_rmse_mean': 0.896551787853241, 'val_mae_mean': 0.74689781665802, 'val_r2_mean': -0.49107182025909424, 'val_rmse_target_0': 0.896551787853241, 'val_mae_target_0': 0.74689781665802, 'val_r2_target_0': -0.49107182025909424}",COMPLETE
3,0.3897552901158903,2026-02-05 00:17:03.715642,2026-02-05 00:17:38.169296,0 days 00:00:34.453654,mean,0.0002669891118295149,0.0010617708285449543,"{'val_rmse_mean': 0.9919601082801819, 'val_mae_mean': 0.7643060088157654, 'val_r2_mean': -15.800195693969727, 'val_rmse_target_0': 0.9919601082801819, 'val_mae_target_0': 0.7643060088157654, 'val_r2_target_0': -15.800195693969727}",COMPLETE
4,0.3072894549695775,2026-02-05 00:17:38.433469,2026-02-05 00:18:13.387241,0 days 00:00:34.953772,mean,0.006075515742592115,0.005984624954310456,"{'val_rmse_mean': 0.8228374123573303, 'val_mae_mean': 0.6626344323158264, 'val_r2_mean': -0.301479697227478, 'val_rmse_target_0': 0.8228374123573303, 'val_mae_target_0': 0.6626344323158264, 'val_r2_target_0': -0.301479697227478}",COMPLETE
5,0.39915624389390425,2026-02-05 00:18:13.651273,2026-02-05 00:18:49.658522,0 days 00:00:36.007249,attention,0.0001358895920009716,1.6975994140006455e-06,"{'val_rmse_mean': 1.0033555030822754, 'val_mae_mean': 0.7700645327568054, 'val_r2_mean': -18.82921028137207, 'val_rmse_target_0': 1.0033555030822754, 'val_mae_target_0': 0.7700645327568054, 'val_r2_target_0': -18.82921028137207}",COMPLETE
6,0.41347343631409955,2026-02-05 00:18:49.923053,2026-02-05 00:19:26.528946,0 days 00:00:36.605893,attention,0.006788839600079148,0.0006438059367638565,"{'val_rmse_mean': 0.9852847456932068, 'val_mae_mean': 0.7795199751853943, 'val_r2_mean': -0.4058690071105957, 'val_rmse_target_0': 0.9852847456932068, 'val_mae_target_0': 0.7795199751853943, 'val_r2_target_0': -0.4058690071105957}",COMPLETE
7,0.43802347300677663,2026-02-05 00:19:26.794450,2026-02-05 00:20:02.831799,0 days 00:00:36.037349,attention,0.0023271563498769706,1.530702545834109e-06,"{'val_rmse_mean': 0.99764484167099, 'val_mae_mean': 0.8205326795578003, 'val_r2_mean': -1.0801959037780762, 'val_rmse_target_0': 0.99764484167099, 'val_mae_target_0': 0.8205326795578003, 'val_r2_target_0': -1.0801959037780762}",COMPLETE
8,0.4181456894493075,2026-02-05 00:20:03.095357,2026-02-05 00:20:39.330191,0 days 00:00:36.234834,attention,0.0036370599320445164,8.810134765010472e-05,"{'val_rmse_mean': 1.0197803974151611, 'val_mae_mean': 0.780526876449585, 'val_r2_mean': -1.481571912765503, 'val_rmse_target_0': 1.0197803974151611, 'val_mae_target_0': 0.780526876449585, 'val_r2_target_0': -1.481571912765503}",COMPLETE
9,0.3829955076108928,2026-02-05 00:20:39.595024,2026-02-05 00:21:16.746987,0 days 00:00:37.151963,attention,0.0002825274428663556,0.0008936812447711043,"{'val_rmse_mean': 0.9938585162162781, 'val_mae_mean': 0.7356787323951721, 'val_r2_mean': -11.618104934692383, 'val_rmse_target_0': 0.9938585162162781, 'val_mae_target_0': 0.7356787323951721, 'val_r2_target_0': -11.618104934692383}",COMPLETE
10,0.338279652952527,2026-02-05 00:21:17.011991,2026-02-05 00:21:51.295946,0 days 00:00:34.283955,mean,0.0011859086509045048,1.6371473817813424e-05,"{'val_rmse_mean': 0.9068589806556702, 'val_mae_mean': 0.6684055328369141, 'val_r2_mean': -3.8695473670959473, 'val_rmse_target_0': 0.9068589806556702, 'val_mae_target_0': 0.6684055328369141, 'val_r2_target_0': -3.8695473670959473}",COMPLETE
11,0.3302186667447763,2026-02-05 00:21:51.560516,2026-02-05 00:22:26.439083,0 days 00:00:34.878567,mean,0.002603492713028355,0.008486280514182605,"{'val_rmse_mean': 0.8669790029525757, 'val_mae_mean': 0.6760558485984802, 'val_r2_mean': -1.2383172512054443, 'val_rmse_target_0': 0.8669790029525757, 'val_mae_target_0': 0.6760558485984802, 'val_r2_target_0': -1.2383172512054443}",COMPLETE
12,0.3082480425256546,2026-02-05 00:22:26.703464,2026-02-05 00:23:01.930939,0 days 00:00:35.227475,mean,0.0010940067560674385,0.008607074403048344,"{'val_rmse_mean': 0.8654862642288208, 'val_mae_mean': 0.6426288485527039, 'val_r2_mean': -3.259533405303955, 'val_rmse_target_0': 0.8654862642288208, 'val_mae_target_0': 0.6426288485527039, 'val_r2_target_0': -3.259533405303955}",COMPLETE
13,0.33407473923310776,2026-02-05 00:23:02.194533,2026-02-05 00:23:36.061557,0 days 00:00:33.867024,mean,0.004521777961815675,0.0029343620906134528,"{'val_rmse_mean': 0.8660820722579956, 'val_mae_mean': 0.6927961707115173, 'val_r2_mean': -0.6039923429489136, 'val_rmse_target_0': 0.8660820722579956, 'val_mae_target_0': 0.6927961707115173, 'val_r2_target_0': -0.6039923429489136}",COMPLETE
14,0.3181172784256382,2026-02-05 00:23:36.327341,2026-02-05 00:24:11.019388,0 days 00:00:34.692047,mean,0.009014218539234014,0.00017671869209940456,"{'val_rmse_mean': 0.8338873982429504, 'val_mae_mean': 0.6968711018562317, 'val_r2_mean': -0.04784035682678223, 'val_rmse_target_0': 0.8338873982429504, 'val_mae_target_0': 0.6968711018562317, 'val_r2_target_0': -0.04784035682678223}",COMPLETE
15,0.33276182529300935,2026-02-05 00:24:11.283872,2026-02-05 00:24:46.118454,0 days 00:00:34.834582,mean,0.0018094655779118687,0.0024882094176574164,"{'val_rmse_mean': 0.882358193397522, 'val_mae_mean': 0.6737460494041443, 'val_r2_mean': -2.017500638961792, 'val_rmse_target_0': 0.882358193397522, 'val_mae_target_0': 0.6737460494041443, 'val_r2_target_0': -2.017500638961792}",COMPLETE
16,0.31125751108575733,2026-02-05 00:24:46.383523,2026-02-05 00:25:20.156248,0 days 00:00:33.772725,mean,0.0006202947236630342,2.6263695118041753e-05,"{'val_rmse_mean': 0.8529605865478516, 'val_mae_mean': 0.6392108798027039, 'val_r2_mean': -5.1657304763793945, 'val_rmse_target_0': 0.8529605865478516, 'val_mae_target_0': 0.6392108798027039, 'val_r2_target_0': -5.1657304763793945}",COMPLETE
17,0.3199820811558446,2026-02-05 00:25:20.420826,2026-02-05 00:25:53.743536,0 days 00:00:33.322710,mean,0.004618287095011505,0.0037191406528033263,"{'val_rmse_mean': 0.8419986963272095, 'val_mae_mean': 0.6836560368537903, 'val_r2_mean': -0.40042102336883545, 'val_rmse_target_0': 0.8419986963272095, 'val_mae_target_0': 0.6836560368537903, 'val_r2_target_0': -0.40042102336883545}",COMPLETE
18,0.3539462753627352,2026-02-05 00:25:54.007700,2026-02-05 00:26:27.820631,0 days 00:00:33.812931,mean,0.0006674651162777412,0.00045730132729739016,"{'val_rmse_mean': 0.9483789801597595, 'val_mae_mean': 0.6964541673660278, 'val_r2_mean': -7.013162612915039, 'val_rmse_target_0': 0.9483789801597595, 'val_mae_target_0': 0.6964541673660278, 'val_r2_target_0': -7.013162612915039}",COMPLETE
19,0.3595118099366556,2026-02-05 00:26:28.085813,2026-02-05 00:27:02.197292,0 days 00:00:34.111479,mean,0.005113871475428704,0.00031161058331313155,"{'val_rmse_mean': 0.9078021049499512, 'val_mae_mean': 0.7229301929473877, 'val_r2_mean': -0.66343092918396, 'val_rmse_target_0': 0.9078021049499512, 'val_mae_target_0': 0.7229301929473877, 'val_r2_target_0': -0.66343092918396}",COMPLETE
20,0.3043964679187007,2026-02-05 00:27:02.461553,2026-02-05 00:27:37.465576,0 days 00:00:35.004023,mean,0.001615301671125933,4.351282336414927e-05,"{'val_rmse_mean': 0.8447384834289551, 'val_mae_mean': 0.6326503157615662, 'val_r2_mean': -2.0575666427612305, 'val_rmse_target_0': 0.8447384834289551, 'val_mae_target_0': 0.6326503157615662, 'val_r2_target_0': -2.0575666427612305}",COMPLETE
21,0.3251913034365754,2026-02-05 00:27:37.729251,2026-02-05 00:28:11.984185,0 days 00:00:34.254934,mean,0.0017315570508359285,4.170767940995535e-05,"{'val_rmse_mean': 0.8739086389541626, 'val_mae_mean': 0.667390763759613, 'val_r2_mean': -2.820172071456909, 'val_rmse_target_0': 0.8739086389541626, 'val_mae_target_0': 0.667390763759613, 'val_r2_target_0': -2.820172071456909}",COMPLETE
22,0.3328212009684545,2026-02-05 00:28:12.249087,2026-02-05 00:28:46.123121,0 days 00:00:33.874034,mean,0.0025362604034068763,1.5146368835590847e-05,"{'val_rmse_mean': 0.8753646612167358, 'val_mae_mean': 0.6764151453971863, 'val_r2_mean': -1.3151895999908447, 'val_rmse_target_0': 0.8753646612167358, 'val_mae_target_0': 0.6764151453971863, 'val_r2_target_0': -1.3151895999908447}",COMPLETE
23,0.32110674363125496,2026-02-05 00:28:46.391104,2026-02-05 00:29:20.812573,0 days 00:00:34.421469,mean,0.0032126616087311934,7.960422817178147e-06,"{'val_rmse_mean': 0.8460417985916138, 'val_mae_mean': 0.6686393618583679, 'val_r2_mean': -0.9713796377182007, 'val_rmse_target_0': 0.8460417985916138, 'val_mae_target_0': 0.6686393618583679, 'val_r2_target_0': -0.9713796377182007}",COMPLETE
24,0.3339758596905961,2026-02-05 00:29:21.077028,2026-02-05 00:29:55.434973,0 days 00:00:34.357945,mean,0.005376187591124866,0.004345441001624048,"{'val_rmse_mean': 0.8567622303962708, 'val_mae_mean': 0.7021284699440002, 'val_r2_mean': -0.2838083505630493, 'val_rmse_target_0': 0.8567622303962708, 'val_mae_target_0': 0.7021284699440002, 'val_r2_target_0': -0.2838083505630493}",COMPLETE
25,0.315274553252729,2026-02-05 00:29:55.699176,2026-02-05 00:30:29.384958,0 days 00:00:33.685782,mean,0.0015788457525987008,4.84214908551739e-06,"{'val_rmse_mean': 0.8631870746612549, 'val_mae_mean': 0.6742748022079468, 'val_r2_mean': -2.6086788177490234, 'val_rmse_target_0': 0.8631870746612549, 'val_mae_target_0': 0.6742748022079468, 'val_r2_target_0': -2.6086788177490234}",COMPLETE
26,0.36303915439121837,2026-02-05 00:30:29.649102,2026-02-05 00:31:02.932960,0 days 00:00:33.283858,mean,0.0007054838039914338,5.517802012813121e-05,"{'val_rmse_mean': 0.9358478784561157, 'val_mae_mean': 0.707978367805481, 'val_r2_mean': -6.0695719718933105, 'val_rmse_target_0': 0.9358478784561157, 'val_mae_target_0': 0.707978367805481, 'val_r2_target_0': -6.0695719718933105}",COMPLETE
27,0.33393326919111943,2026-02-05 00:31:03.198543,2026-02-05 00:31:36.157600,0 days 00:00:32.959057,mean,0.0064869467568768446,0.0017205093978214189,"{'val_rmse_mean': 0.8705130815505981, 'val_mae_mean': 0.6987912654876709, 'val_r2_mean': -0.3831818103790283, 'val_rmse_target_0': 0.8705130815505981, 'val_mae_target_0': 0.6987912654876709, 'val_r2_target_0': -0.3831818103790283}",COMPLETE
28,0.31840771255176353,2026-02-05 00:31:36.420207,2026-02-05 00:32:10.260086,0 days 00:00:33.839879,mean,0.0036889963172290884,0.009105007770665046,"{'val_rmse_mean': 0.8671882748603821, 'val_mae_mean': 0.6486437320709229, 'val_r2_mean': -0.795242428779602, 'val_rmse_target_0': 0.8671882748603821, 'val_mae_target_0': 0.6486437320709229, 'val_r2_target_0': -0.795242428779602}",COMPLETE
29,0.3646978596225381,2026-02-05 00:32:10.525362,2026-02-05 00:32:46.204701,0 days 00:00:35.679339,attention,0.0004616344246377808,0.0003200825286514552,"{'val_rmse_mean': 0.9523835778236389, 'val_mae_mean': 0.735489547252655, 'val_r2_mean': -7.704564094543457, 'val_rmse_target_0': 0.9523835778236389, 'val_mae_target_0': 0.735489547252655, 'val_r2_target_0': -7.704564094543457}",COMPLETE
30,0.3221628823429691,2026-02-05 00:32:46.468092,2026-02-05 00:33:19.663656,0 days 00:00:33.195564,mean,0.009979836960290981,0.001436071595369464,"{'val_rmse_mean': 0.8290948867797852, 'val_mae_mean': 0.7015604376792908, 'val_r2_mean': -0.08467936515808105, 'val_rmse_target_0': 0.8290948867797852, 'val_mae_target_0': 0.7015604376792908, 'val_r2_target_0': -0.08467936515808105}",COMPLETE
31,0.3286632320830702,2026-02-05 00:33:19.927680,2026-02-05 00:33:54.468372,0 days 00:00:34.540692,mean,0.0009762637946826194,0.005556246517043963,"{'val_rmse_mean': 0.8965070843696594, 'val_mae_mean': 0.6736746430397034, 'val_r2_mean': -4.816927909851074, 'val_rmse_target_0': 0.8965070843696594, 'val_mae_target_0': 0.6736746430397034, 'val_r2_target_0': -4.816927909851074}",COMPLETE
32,0.33975419036492155,2026-02-05 00:33:54.732344,2026-02-05 00:34:28.721577,0 days 00:00:33.989233,mean,0.0012035733853663936,0.006105677401498258,"{'val_rmse_mean': 0.9064925909042358, 'val_mae_mean': 0.6804713010787964, 'val_r2_mean': -4.060546875, 'val_rmse_target_0': 0.9064925909042358, 'val_mae_target_0': 0.6804713010787964, 'val_r2_target_0': -4.060546875}",COMPLETE
33,0.3402182574655281,2026-02-05 00:34:28.986849,2026-02-05 00:35:04.107110,0 days 00:00:35.120261,mean,0.0013298150995520064,0.009955675142347327,"{'val_rmse_mean': 0.9168481230735779, 'val_mae_mean': 0.6682801842689514, 'val_r2_mean': -3.2754039764404297, 'val_rmse_target_0': 0.9168481230735779, 'val_mae_target_0': 0.6682801842689514, 'val_r2_target_0': -3.2754039764404297}",COMPLETE
34,0.30978655797877797,2026-02-05 00:35:04.371025,2026-02-05 00:35:39.654133,0 days 00:00:35.283108,mean,0.0009175182348601026,0.002248542036175735,"{'val_rmse_mean': 0.864263653755188, 'val_mae_mean': 0.6646837592124939, 'val_r2_mean': -4.324238300323486, 'val_rmse_target_0': 0.864263653755188, 'val_mae_target_0': 0.6646837592124939, 'val_r2_target_0': -4.324238300323486}",COMPLETE
35,0.37361368109877396,2026-02-05 00:35:39.918210,2026-02-05 00:36:14.378882,0 days 00:00:34.460672,mean,0.0003975373920166582,0.00016888895173569678,"{'val_rmse_mean': 0.9493072032928467, 'val_mae_mean': 0.7210673093795776, 'val_r2_mean': -11.681331634521484, 'val_rmse_target_0': 0.9493072032928467, 'val_mae_target_0': 0.7210673093795776, 'val_r2_target_0': -11.681331634521484}",COMPLETE
36,0.47848954593279847,2026-02-05 00:36:14.642732,2026-02-05 00:36:52.448701,0 days 00:00:37.805969,attention,0.002000978802243016,0.0010387019622388482,"{'val_rmse_mean': 1.0773369073867798, 'val_mae_mean': 0.8762109279632568, 'val_r2_mean': -1.8710081577301025, 'val_rmse_target_0': 1.0773369073867798, 'val_mae_target_0': 0.8762109279632568, 'val_r2_target_0': -1.8710081577301025}",COMPLETE
37,0.3280470718961657,2026-02-05 00:36:52.714029,2026-02-05 00:37:27.314071,0 days 00:00:34.600042,mean,0.006415722777560587,0.00010813687734922548,"{'val_rmse_mean': 0.8539915084838867, 'val_mae_mean': 0.7052310109138489, 'val_r2_mean': -0.31150007247924805, 'val_rmse_target_0': 0.8539915084838867, 'val_mae_target_0': 0.7052310109138489, 'val_r2_target_0': -0.31150007247924805}",COMPLETE
38,0.4375178916024096,2026-02-05 00:37:27.579244,2026-02-05 00:38:05.207433,0 days 00:00:37.628189,attention,0.0031033221485297813,0.0005899909770060511,"{'val_rmse_mean': 1.0239217281341553, 'val_mae_mean': 0.832528829574585, 'val_r2_mean': -1.4022870063781738, 'val_rmse_target_0': 1.0239217281341553, 'val_mae_target_0': 0.832528829574585, 'val_r2_target_0': -1.4022870063781738}",COMPLETE
39,0.41029296845577107,2026-02-05 00:38:05.472514,2026-02-05 00:38:39.973980,0 days 00:00:34.501466,mean,0.00013964890604525217,0.00513800357890857,"{'val_rmse_mean': 1.0185869932174683, 'val_mae_mean': 0.7636314630508423, 'val_r2_mean': -25.927318572998047, 'val_rmse_target_0': 1.0185869932174683, 'val_mae_target_0': 0.7636314630508423, 'val_r2_target_0': -25.927318572998047}",COMPLETE
40,0.39168581654006696,2026-02-05 00:38:40.241090,2026-02-05 00:39:17.371794,0 days 00:00:37.130704,attention,0.007731959007241373,0.002051176853841263,"{'val_rmse_mean': 0.9985589385032654, 'val_mae_mean': 0.7095240354537964, 'val_r2_mean': -1.7469978332519531, 'val_rmse_target_0': 0.9985589385032654, 'val_mae_target_0': 0.7095240354537964, 'val_r2_target_0': -1.7469978332519531}",COMPLETE
41,0.3442653083863358,2026-02-05 00:39:17.643080,2026-02-05 00:39:52.278651,0 days 00:00:34.635571,mean,0.0008810559159542637,0.0033159781139916367,"{'val_rmse_mean': 0.8888108134269714, 'val_mae_mean': 0.7369229793548584, 'val_r2_mean': -4.062019348144531, 'val_rmse_target_0': 0.8888108134269714, 'val_mae_target_0': 0.7369229793548584, 'val_r2_target_0': -4.062019348144531}",COMPLETE
42,0.33494869806279504,2026-02-05 00:39:52.543554,2026-02-05 00:40:26.808692,0 days 00:00:34.265138,mean,0.0008586024979110378,0.000935697397836101,"{'val_rmse_mean': 0.900471031665802, 'val_mae_mean': 0.6740013360977173, 'val_r2_mean': -4.03066873550415, 'val_rmse_target_0': 0.900471031665802, 'val_mae_target_0': 0.6740013360977173, 'val_r2_target_0': -4.03066873550415}",COMPLETE
43,0.3563766401321455,2026-02-05 00:40:27.074414,2026-02-05 00:41:01.793899,0 days 00:00:34.719485,mean,0.0013992583393466237,0.0023071737059284234,"{'val_rmse_mean': 0.9351744651794434, 'val_mae_mean': 0.7097144722938538, 'val_r2_mean': -3.621035099029541, 'val_rmse_target_0': 0.9351744651794434, 'val_mae_target_0': 0.7097144722938538, 'val_r2_target_0': -3.621035099029541}",COMPLETE
44,0.36210946223905516,2026-02-05 00:41:02.057353,2026-02-05 00:41:36.628075,0 days 00:00:34.570722,mean,0.00047323596481402177,6.134538794645677e-05,"{'val_rmse_mean': 0.9478916525840759, 'val_mae_mean': 0.6955703496932983, 'val_r2_mean': -7.842272758483887, 'val_rmse_target_0': 0.9478916525840759, 'val_mae_target_0': 0.6955703496932983, 'val_r2_target_0': -7.842272758483887}",COMPLETE
