number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_num_conv_layers,params_path_attention_type,params_path_dim,params_regressor_dim,params_ts_out_channels,params_weight_decay,user_attrs_val_metrics,state
14,0.28319589017472163,2026-02-03 10:48:42.330076,2026-02-03 10:49:23.783534,0 days 00:00:41.453458,16,0.4414602513485759,0.0002920673605907323,2,mean,16,128,16,0.0031745167715360235,"{'val_rmse_mean': 0.7692693471908569, 'val_mae_mean': 0.6076319813728333, 'val_r2_mean': -1.6482131481170654, 'val_rmse_target_0': 0.7692693471908569, 'val_mae_target_0': 0.6076319813728333, 'val_r2_target_0': -1.6482131481170654}",COMPLETE
15,0.2552571514225511,2026-02-03 10:49:23.938059,2026-02-03 10:50:05.563658,0 days 00:00:41.625599,16,0.2975152344034479,0.000310066981806863,2,mean,16,128,16,0.003452422741919455,"{'val_rmse_mean': 0.7286193370819092, 'val_mae_mean': 0.5727702379226685, 'val_r2_mean': -0.6552110910415649, 'val_rmse_target_0': 0.7286193370819092, 'val_mae_target_0': 0.5727702379226685, 'val_r2_target_0': -0.6552110910415649}",COMPLETE
16,0.26657791791324226,2026-02-03 10:50:05.719815,2026-02-03 10:50:46.168520,0 days 00:00:40.448705,16,0.41356774653244954,0.0002604355013656011,2,mean,16,128,16,0.00235676697215936,"{'val_rmse_mean': 0.7486680150032043, 'val_mae_mean': 0.5903781652450562, 'val_r2_mean': -1.4830000400543213, 'val_rmse_target_0': 0.7486680150032043, 'val_mae_target_0': 0.5903781652450562, 'val_r2_target_0': -1.4830000400543213}",COMPLETE
17,0.2635205677595675,2026-02-03 10:50:46.322659,2026-02-03 10:51:26.278552,0 days 00:00:39.955893,16,0.49347200990758167,0.0003830981331317879,2,mean,8,128,16,0.004382546444069109,"{'val_rmse_mean': 0.7511105537414551, 'val_mae_mean': 0.577492356300354, 'val_r2_mean': -0.8581050634384155, 'val_rmse_target_0': 0.7511105537414551, 'val_mae_target_0': 0.577492356300354, 'val_r2_target_0': -0.8581050634384155}",COMPLETE
18,0.2727375257031613,2026-02-03 10:51:26.434018,2026-02-03 10:52:06.713227,0 days 00:00:40.279209,16,0.3171833208999565,0.0003694655784870232,2,mean,16,32,16,0.004183021447028345,"{'val_rmse_mean': 0.760096549987793, 'val_mae_mean': 0.6186599731445312, 'val_r2_mean': -2.1687939167022705, 'val_rmse_target_0': 0.760096549987793, 'val_mae_target_0': 0.6186599731445312, 'val_r2_target_0': -2.1687939167022705}",COMPLETE
19,0.23816033404458453,2026-02-03 10:52:06.868395,2026-02-03 10:52:48.649098,0 days 00:00:41.780703,16,0.2579809376649074,0.0004938333150545744,2,mean,16,64,16,0.002268731048924033,"{'val_rmse_mean': 0.7048550844192505, 'val_mae_mean': 0.5787007212638855, 'val_r2_mean': -0.3186628818511963, 'val_rmse_target_0': 0.7048550844192505, 'val_mae_target_0': 0.5787007212638855, 'val_r2_target_0': -0.3186628818511963}",COMPLETE
20,0.3196556007676042,2026-02-03 10:52:48.802988,2026-02-03 10:53:29.509018,0 days 00:00:40.706030,16,0.399115288928872,0.0001516896735044265,2,mean,16,128,16,0.0016115891779421966,"{'val_rmse_mean': 0.8287619352340698, 'val_mae_mean': 0.6595765352249146, 'val_r2_mean': -6.655826568603516, 'val_rmse_target_0': 0.8287619352340698, 'val_mae_target_0': 0.6595765352249146, 'val_r2_target_0': -6.655826568603516}",COMPLETE
21,0.27239474292353544,2026-02-03 10:53:29.664685,2026-02-03 10:54:07.341554,0 days 00:00:37.676869,16,0.2567101338325343,0.0004761003639483444,2,mean,16,64,16,0.002345706964916927,"{'val_rmse_mean': 0.7588737607002258, 'val_mae_mean': 0.6167016625404358, 'val_r2_mean': -0.7006000280380249, 'val_rmse_target_0': 0.7588737607002258, 'val_mae_target_0': 0.6167016625404358, 'val_r2_target_0': -0.7006000280380249}",COMPLETE
22,0.24957992496934753,2026-02-03 10:54:07.496400,2026-02-03 10:54:45.470583,0 days 00:00:37.974183,16,0.24996649648220573,0.000490362973547808,2,mean,16,64,16,0.002506415191213958,"{'val_rmse_mean': 0.7198678255081177, 'val_mae_mean': 0.5911950469017029, 'val_r2_mean': -0.3257197141647339, 'val_rmse_target_0': 0.7198678255081177, 'val_mae_target_0': 0.5911950469017029, 'val_r2_target_0': -0.3257197141647339}",COMPLETE
23,0.2850379614155827,2026-02-03 10:54:45.625044,2026-02-03 10:55:26.891317,0 days 00:00:41.266273,16,0.29855241028906676,0.0003664989914294378,2,mean,16,64,16,0.002057812987258336,"{'val_rmse_mean': 0.7771548628807068, 'val_mae_mean': 0.618398904800415, 'val_r2_mean': -1.2580971717834473, 'val_rmse_target_0': 0.7771548628807068, 'val_mae_target_0': 0.618398904800415, 'val_r2_target_0': -1.2580971717834473}",COMPLETE
24,0.2901606187194745,2026-02-03 10:55:27.047519,2026-02-03 10:56:04.151570,0 days 00:00:37.104051,16,0.3253300381843246,0.0002612430035356042,2,mean,16,64,16,0.0012001604508501567,"{'val_rmse_mean': 0.7844346165657043, 'val_mae_mean': 0.6289162635803223, 'val_r2_mean': -2.5191590785980225, 'val_rmse_target_0': 0.7844346165657043, 'val_mae_target_0': 0.6289162635803223, 'val_r2_target_0': -2.5191590785980225}",COMPLETE
25,0.27421467350128564,2026-02-03 10:56:04.306707,2026-02-03 10:56:45.315541,0 days 00:00:41.008834,16,0.26152186433231067,0.0004245109013950322,2,mean,8,128,16,0.0016995779651801965,"{'val_rmse_mean': 0.757961630821228, 'val_mae_mean': 0.6052262187004089, 'val_r2_mean': -0.5229864120483398, 'val_rmse_target_0': 0.757961630821228, 'val_mae_target_0': 0.6052262187004089, 'val_r2_target_0': -0.5229864120483398}",COMPLETE
26,0.3214740646847834,2026-02-03 10:56:45.472843,2026-02-03 10:57:26.373425,0 days 00:00:40.900582,16,0.47202817619190807,0.0003137146298467304,2,mean,16,64,16,0.0038145875750325935,"{'val_rmse_mean': 0.829383909702301, 'val_mae_mean': 0.6758780479431152, 'val_r2_mean': -5.273512840270996, 'val_rmse_target_0': 0.829383909702301, 'val_mae_target_0': 0.6758780479431152, 'val_r2_target_0': -5.273512840270996}",COMPLETE
27,0.4317586701535792,2026-02-03 10:57:26.528022,2026-02-03 10:58:04.634921,0 days 00:00:38.106899,16,0.30569105420447307,7.76313509552355e-05,2,mean,16,32,16,0.002718664435470872,"{'val_rmse_mean': 0.9822372794151306, 'val_mae_mean': 0.816076397895813, 'val_r2_mean': -89.25993347167969, 'val_rmse_target_0': 0.9822372794151306, 'val_mae_target_0': 0.816076397895813, 'val_r2_target_0': -89.25993347167969}",COMPLETE
28,0.2497476142986367,2026-02-03 10:58:04.788959,2026-02-03 10:58:46.269697,0 days 00:00:41.480738,16,0.24658492956626094,0.00041009657931640126,2,mean,16,128,16,0.004991945118237711,"{'val_rmse_mean': 0.7246468663215637, 'val_mae_mean': 0.5983969569206238, 'val_r2_mean': -0.15880882740020752, 'val_rmse_target_0': 0.7246468663215637, 'val_mae_target_0': 0.5983969569206238, 'val_r2_target_0': -0.15880882740020752}",COMPLETE
29,0.34918886079901346,2026-02-03 10:58:46.425533,2026-02-03 10:59:24.105580,0 days 00:00:37.680047,16,0.3386653823101121,5.189461828217772e-05,2,mean,8,256,16,0.002099021396039814,"{'val_rmse_mean': 0.8744429349899292, 'val_mae_mean': 0.7142570614814758, 'val_r2_mean': -17.3911190032959, 'val_rmse_target_0': 0.8744429349899292, 'val_mae_target_0': 0.7142570614814758, 'val_r2_target_0': -17.3911190032959}",COMPLETE
30,0.3197012882101936,2026-02-03 10:59:24.259261,2026-02-03 11:00:05.782019,0 days 00:00:41.522758,16,0.38738796724522206,0.0001899874082338182,2,mean,16,64,16,0.0018426998075913095,"{'val_rmse_mean': 0.8303273320198059, 'val_mae_mean': 0.6710026860237122, 'val_r2_mean': -9.26476764678955, 'val_rmse_target_0': 0.8303273320198059, 'val_mae_target_0': 0.6710026860237122, 'val_r2_target_0': -9.26476764678955}",COMPLETE
31,0.22495112774076578,2026-02-03 11:00:05.936394,2026-02-03 11:00:41.808199,0 days 00:00:35.871805,16,0.2740001594591445,0.0003166358929971144,2,mean,16,128,16,0.0014290917458244135,"{'val_rmse_mean': 0.685166597366333, 'val_mae_mean': 0.5285854339599609, 'val_r2_mean': -0.2727785110473633, 'val_rmse_target_0': 0.685166597366333, 'val_mae_target_0': 0.5285854339599609, 'val_r2_target_0': -0.2727785110473633}",COMPLETE
32,0.2379384971982627,2026-02-03 11:00:41.963581,2026-02-03 11:01:18.309672,0 days 00:00:36.346091,16,0.23695725907691834,0.00026914618452166477,2,mean,16,128,16,0.0013392292897834606,"{'val_rmse_mean': 0.704607367515564, 'val_mae_mean': 0.566982626914978, 'val_r2_mean': -0.2592421770095825, 'val_rmse_target_0': 0.704607367515564, 'val_mae_target_0': 0.566982626914978, 'val_r2_target_0': -0.2592421770095825}",COMPLETE
33,0.2547085215573369,2026-02-03 11:01:18.464579,2026-02-03 11:01:55.352719,0 days 00:00:36.888140,16,0.2310631442147335,0.00027446010348801663,2,mean,16,128,16,0.0013260070992049404,"{'val_rmse_mean': 0.7258572578430176, 'val_mae_mean': 0.580916166305542, 'val_r2_mean': -0.6041384935379028, 'val_rmse_target_0': 0.7258572578430176, 'val_mae_target_0': 0.580916166305542, 'val_r2_target_0': -0.6041384935379028}",COMPLETE
34,0.23522526602836377,2026-02-03 11:01:55.511437,2026-02-03 11:02:34.358591,0 days 00:00:38.847154,16,0.29061165265294836,0.0002227271415985795,2,mean,16,128,16,0.0010740753598735143,"{'val_rmse_mean': 0.6960927248001099, 'val_mae_mean': 0.5623427629470825, 'val_r2_mean': -0.8072429895401001, 'val_rmse_target_0': 0.6960927248001099, 'val_mae_target_0': 0.5623427629470825, 'val_r2_target_0': -0.8072429895401001}",COMPLETE
35,0.28398563407568467,2026-02-03 11:02:34.512285,2026-02-03 11:03:13.111037,0 days 00:00:38.598752,16,0.2366540524200465,0.0002332109457955323,2,mean,4,128,16,0.0010081263440174066,"{'val_rmse_mean': 0.7740252614021301, 'val_mae_mean': 0.604702353477478, 'val_r2_mean': -1.6814672946929932, 'val_rmse_target_0': 0.7740252614021301, 'val_mae_target_0': 0.604702353477478, 'val_r2_target_0': -1.6814672946929932}",COMPLETE
36,0.25604319637123907,2026-02-03 11:03:13.265020,2026-02-03 11:03:53.956688,0 days 00:00:40.691668,16,0.21273634213348122,0.00013441073739788977,2,mean,16,256,16,0.0011905481505913311,"{'val_rmse_mean': 0.7260125875473022, 'val_mae_mean': 0.5759863257408142, 'val_r2_mean': -1.5717389583587646, 'val_rmse_target_0': 0.7260125875473022, 'val_mae_target_0': 0.5759863257408142, 'val_r2_target_0': -1.5717389583587646}",COMPLETE
37,0.3085827384967598,2026-02-03 11:03:54.111550,2026-02-03 11:04:33.305081,0 days 00:00:39.193531,16,0.3465041671869805,0.00021009815090278377,2,mean,4,128,16,0.0014643495329512647,"{'val_rmse_mean': 0.8098706603050232, 'val_mae_mean': 0.6452555060386658, 'val_r2_mean': -2.9992599487304688, 'val_rmse_target_0': 0.8098706603050232, 'val_mae_target_0': 0.6452555060386658, 'val_r2_target_0': -2.9992599487304688}",COMPLETE
38,0.27177537652810485,2026-02-03 11:04:33.459230,2026-02-03 11:05:14.803154,0 days 00:00:41.343924,16,0.2679453309094855,0.00016795835545781364,2,mean,16,128,16,0.0011890740738071755,"{'val_rmse_mean': 0.7583101987838745, 'val_mae_mean': 0.5900262594223022, 'val_r2_mean': -2.299891710281372, 'val_rmse_target_0': 0.7583101987838745, 'val_mae_target_0': 0.5900262594223022, 'val_r2_target_0': -2.299891710281372}",COMPLETE
39,0.3571533616632223,2026-02-03 11:05:14.957786,2026-02-03 11:05:55.635609,0 days 00:00:40.677823,16,0.3179122547176284,0.0001015630799536367,2,mean,16,128,16,0.0014069090576687463,"{'val_rmse_mean': 0.8831815123558044, 'val_mae_mean': 0.7310789823532104, 'val_r2_mean': -18.23700714111328, 'val_rmse_target_0': 0.8831815123558044, 'val_mae_target_0': 0.7310789823532104, 'val_r2_target_0': -18.23700714111328}",COMPLETE
40,0.2437702167040967,2026-02-03 11:05:55.790261,2026-02-03 11:06:37.022290,0 days 00:00:41.232029,16,0.42104040085213135,0.00023945128283349424,2,mean,4,256,16,0.0015488255097201792,"{'val_rmse_mean': 0.7099832892417908, 'val_mae_mean': 0.5504888892173767, 'val_r2_mean': -0.3249192237854004, 'val_rmse_target_0': 0.7099832892417908, 'val_mae_target_0': 0.5504888892173767, 'val_r2_target_0': -0.3249192237854004}",COMPLETE
41,0.23207682471601637,2026-02-03 11:06:37.193229,2026-02-03 11:07:17.980214,0 days 00:00:40.786985,16,0.2816593106800102,0.0003486218124961957,2,mean,16,128,16,0.0016877842563254141,"{'val_rmse_mean': 0.6962171792984009, 'val_mae_mean': 0.5600882768630981, 'val_r2_mean': -0.2506507635116577, 'val_rmse_target_0': 0.6962171792984009, 'val_mae_target_0': 0.5600882768630981, 'val_r2_target_0': -0.2506507635116577}",COMPLETE
42,0.23937565032974817,2026-02-03 11:07:18.135960,2026-02-03 11:07:55.378664,0 days 00:00:37.242704,16,0.273339873206199,0.0003348660324596766,2,mean,16,128,16,0.0016913862396951262,"{'val_rmse_mean': 0.7110070586204529, 'val_mae_mean': 0.5679839253425598, 'val_r2_mean': -0.36152446269989014, 'val_rmse_target_0': 0.7110070586204529, 'val_mae_target_0': 0.5679839253425598, 'val_r2_target_0': -0.36152446269989014}",COMPLETE
43,0.22860944306012243,2026-02-03 11:07:55.533479,2026-02-03 11:08:32.379467,0 days 00:00:36.845988,16,0.21741486159190965,0.0002785461111221017,2,mean,16,128,16,0.001110230648222319,"{'val_rmse_mean': 0.6920683979988098, 'val_mae_mean': 0.540460467338562, 'val_r2_mean': -0.1318211555480957, 'val_rmse_target_0': 0.6920683979988098, 'val_mae_target_0': 0.540460467338562, 'val_r2_target_0': -0.1318211555480957}",COMPLETE
44,0.26738249631027966,2026-02-03 11:08:32.534206,2026-02-03 11:09:11.342556,0 days 00:00:38.808350,16,0.2193197873892675,0.0003461894034098879,2,mean,16,128,16,0.0010932463892154261,"{'val_rmse_mean': 0.7504668235778809, 'val_mae_mean': 0.5939217805862427, 'val_r2_mean': -0.24349915981292725, 'val_rmse_target_0': 0.7504668235778809, 'val_mae_target_0': 0.5939217805862427, 'val_r2_target_0': -0.24349915981292725}",COMPLETE
45,0.263551470461405,2026-02-03 11:09:11.498683,2026-02-03 11:09:51.151618,0 days 00:00:39.652935,16,0.20120678813560453,0.0004148358412696804,2,mean,16,128,16,0.0011333441801385522,"{'val_rmse_mean': 0.7420235872268677, 'val_mae_mean': 0.6206907629966736, 'val_r2_mean': -0.20654797554016113, 'val_rmse_target_0': 0.7420235872268677, 'val_mae_target_0': 0.6206907629966736, 'val_r2_target_0': -0.20654797554016113}",COMPLETE
46,0.3138387657796826,2026-02-03 11:09:51.306080,2026-02-03 11:10:31.340930,0 days 00:00:40.034850,16,0.28548755346858756,0.000286790438358805,2,mean,16,32,16,0.0010014013995986333,"{'val_rmse_mean': 0.8190839290618896, 'val_mae_mean': 0.6700911521911621, 'val_r2_mean': -4.032232761383057, 'val_rmse_target_0': 0.8190839290618896, 'val_mae_target_0': 0.6700911521911621, 'val_r2_target_0': -4.032232761383057}",COMPLETE
47,0.28392408827467414,2026-02-03 11:10:31.494518,2026-02-03 11:11:12.774372,0 days 00:00:41.279854,16,0.356417685685205,0.0002073110802237338,2,mean,8,128,16,0.001259194854152605,"{'val_rmse_mean': 0.7804224491119385, 'val_mae_mean': 0.6086899042129517, 'val_r2_mean': -2.75447416305542, 'val_rmse_target_0': 0.7804224491119385, 'val_mae_target_0': 0.6086899042129517, 'val_r2_target_0': -2.75447416305542}",COMPLETE
48,0.25268503829526406,2026-02-03 11:11:12.928776,2026-02-03 11:11:54.262881,0 days 00:00:41.334105,16,0.30160165699729324,0.00024425812634139987,2,mean,16,128,16,0.001820540305140973,"{'val_rmse_mean': 0.7205225825309753, 'val_mae_mean': 0.5731059312820435, 'val_r2_mean': -1.024348258972168, 'val_rmse_target_0': 0.7205225825309753, 'val_mae_target_0': 0.5731059312820435, 'val_r2_target_0': -1.024348258972168}",COMPLETE
49,0.24712199189795042,2026-02-03 11:11:54.418163,2026-02-03 11:12:33.919265,0 days 00:00:39.501102,16,0.3645981420676196,0.0004244367841957611,2,mean,4,128,16,0.0015302002855359029,"{'val_rmse_mean': 0.7130407094955444, 'val_mae_mean': 0.559780478477478, 'val_r2_mean': -0.29464399814605713, 'val_rmse_target_0': 0.7130407094955444, 'val_mae_target_0': 0.559780478477478, 'val_r2_target_0': -0.29464399814605713}",COMPLETE
