number,value,datetime_start,datetime_complete,duration,params_aggregation,params_dropout,params_hidden_dim,params_lr,params_weight_decay,user_attrs_val_metrics,state
0,0.43793577507690146,2026-02-01 20:12:08.224168,2026-02-01 20:12:37.447595,0 days 00:00:29.223427,attention,0.19012735793705238,128,0.0011381071043242688,0.00011574910308055011,"{'val_rmse_mean': 1.0191007852554321, 'val_mae_mean': 0.8049708604812622, 'val_r2_mean': -2.27422833442688, 'val_rmse_target_0': 1.0187273025512695, 'val_mae_target_0': 0.7273821830749512, 'val_r2_target_0': -1.723027229309082, 'val_rmse_target_1': 1.102973461151123, 'val_mae_target_1': 0.7778523564338684, 'val_r2_target_1': -3.4624314308166504, 'val_rmse_target_2': 0.7356894612312317, 'val_mae_target_2': 0.576151430606842, 'val_r2_target_2': -0.18042945861816406, 'val_rmse_target_3': 1.0242981910705566, 'val_mae_target_3': 0.8139357566833496, 'val_r2_target_3': -2.9918246269226074, 'val_rmse_target_4': 0.9277574419975281, 'val_mae_target_4': 0.7760789394378662, 'val_r2_target_4': -1.4358103275299072, 'val_rmse_target_5': 1.0110775232315063, 'val_mae_target_5': 0.8274982571601868, 'val_r2_target_5': -1.7806341648101807, 'val_rmse_target_6': 1.0809905529022217, 'val_mae_target_6': 0.8788803219795227, 'val_r2_target_6': -2.0372774600982666, 'val_rmse_target_7': 1.007397174835205, 'val_mae_target_7': 0.7891345024108887, 'val_r2_target_7': -1.9467628002166748, 'val_rmse_target_8': 1.3764920234680176, 'val_mae_target_8': 1.154274344444275, 'val_r2_target_8': -4.069355010986328, 'val_rmse_target_9': 0.7718983888626099, 'val_mae_target_9': 0.5997686982154846, 'val_r2_target_9': -0.7627261877059937, 'val_rmse_target_10': 1.0986052751541138, 'val_mae_target_10': 0.9496746063232422, 'val_r2_target_10': -2.039658784866333, 'val_rmse_target_11': 1.169146180152893, 'val_mae_target_11': 0.8895329833030701, 'val_r2_target_11': -5.875755786895752, 'val_rmse_target_12': 1.106395959854126, 'val_mae_target_12': 0.851508378982544, 'val_r2_target_12': -2.49601674079895, 'val_rmse_target_13': 0.8359630703926086, 'val_mae_target_13': 0.6579196453094482, 'val_r2_target_13': -1.0374832153320312}",COMPLETE
1,0.39003073010179734,2026-02-01 20:12:37.523085,2026-02-01 20:13:05.591701,0 days 00:00:28.068616,attention,0.06358924999128526,32,0.0008107918890027213,0.006703060697201858,"{'val_rmse_mean': 0.955468475818634, 'val_mae_mean': 0.7442343831062317, 'val_r2_mean': -4.159260272979736, 'val_rmse_target_0': 1.0297541618347168, 'val_mae_target_0': 0.6989457607269287, 'val_r2_target_0': -3.5849900245666504, 'val_rmse_target_1': 1.008953332901001, 'val_mae_target_1': 0.7194012403488159, 'val_r2_target_1': -3.939816474914551, 'val_rmse_target_2': 0.7475593686103821, 'val_mae_target_2': 0.5601986646652222, 'val_r2_target_2': -0.3564469814300537, 'val_rmse_target_3': 1.0293121337890625, 'val_mae_target_3': 0.8011754155158997, 'val_r2_target_3': -2.779942750930786, 'val_rmse_target_4': 0.9328537583351135, 'val_mae_target_4': 0.7559531331062317, 'val_r2_target_4': -1.1911320686340332, 'val_rmse_target_5': 0.9490906000137329, 'val_mae_target_5': 0.7828106880187988, 'val_r2_target_5': -2.0007972717285156, 'val_rmse_target_6': 1.0029098987579346, 'val_mae_target_6': 0.8672807216644287, 'val_r2_target_6': -3.276987075805664, 'val_rmse_target_7': 1.0040342807769775, 'val_mae_target_7': 0.8383006453514099, 'val_r2_target_7': -3.979193687438965, 'val_rmse_target_8': 1.1532063484191895, 'val_mae_target_8': 0.9364125728607178, 'val_r2_target_8': -11.033517837524414, 'val_rmse_target_9': 0.7454641461372375, 'val_mae_target_9': 0.5571253299713135, 'val_r2_target_9': -0.8700175285339355, 'val_rmse_target_10': 0.918388843536377, 'val_mae_target_10': 0.7865904569625854, 'val_r2_target_10': -1.594299077987671, 'val_rmse_target_11': 1.1473771333694458, 'val_mae_target_11': 0.8335173726081848, 'val_r2_target_11': -18.338911056518555, 'val_rmse_target_12': 0.8972451090812683, 'val_mae_target_12': 0.6597060561180115, 'val_r2_target_12': -4.059277534484863, 'val_rmse_target_13': 0.8104093670845032, 'val_mae_target_13': 0.6218629479408264, 'val_r2_target_13': -1.2243108749389648}",COMPLETE
2,0.36815623387142465,2026-02-01 20:13:05.677229,2026-02-01 20:13:31.588710,0 days 00:00:25.911481,mean,0.1372442044092904,64,0.0006751919984593447,0.009689233346101172,"{'val_rmse_mean': 0.9219139218330383, 'val_mae_mean': 0.7211542725563049, 'val_r2_mean': -5.438168048858643, 'val_rmse_target_0': 0.9529739022254944, 'val_mae_target_0': 0.6394744515419006, 'val_r2_target_0': -4.72413969039917, 'val_rmse_target_1': 1.0569347143173218, 'val_mae_target_1': 0.7377816438674927, 'val_r2_target_1': -4.098308563232422, 'val_rmse_target_2': 0.6696973443031311, 'val_mae_target_2': 0.5270464420318604, 'val_r2_target_2': -0.12770307064056396, 'val_rmse_target_3': 0.9778779745101929, 'val_mae_target_3': 0.7733456492424011, 'val_r2_target_3': -2.073347568511963, 'val_rmse_target_4': 0.8275018334388733, 'val_mae_target_4': 0.6759949922561646, 'val_r2_target_4': -0.6266274452209473, 'val_rmse_target_5': 0.8456024527549744, 'val_mae_target_5': 0.7011780738830566, 'val_r2_target_5': -1.9884138107299805, 'val_rmse_target_6': 0.9504161477088928, 'val_mae_target_6': 0.8145066499710083, 'val_r2_target_6': -3.6406946182250977, 'val_rmse_target_7': 0.9681872725486755, 'val_mae_target_7': 0.783737301826477, 'val_r2_target_7': -5.512607097625732, 'val_rmse_target_8': 1.1546519994735718, 'val_mae_target_8': 0.9883513450622559, 'val_r2_target_8': -16.584827423095703, 'val_rmse_target_9': 0.761792004108429, 'val_mae_target_9': 0.6007660031318665, 'val_r2_target_9': -1.1093971729278564, 'val_rmse_target_10': 0.8911571502685547, 'val_mae_target_10': 0.7581935524940491, 'val_r2_target_10': -1.5086307525634766, 'val_rmse_target_11': 1.0722861289978027, 'val_mae_target_11': 0.7721850872039795, 'val_r2_target_11': -28.312580108642578, 'val_rmse_target_12': 0.977001428604126, 'val_mae_target_12': 0.7249708771705627, 'val_r2_target_12': -4.400604724884033, 'val_rmse_target_13': 0.8007137775421143, 'val_mae_target_13': 0.5986270904541016, 'val_r2_target_13': -1.4264822006225586}",COMPLETE
3,0.4016900774505403,2026-02-01 20:13:31.664357,2026-02-01 20:13:55.777604,0 days 00:00:24.113247,mean,0.24766231995851928,64,0.00017281386474327684,0.008656041932467861,"{'val_rmse_mean': 0.9805001020431519, 'val_mae_mean': 0.7642168402671814, 'val_r2_mean': -56.53388595581055, 'val_rmse_target_0': 0.9745148420333862, 'val_mae_target_0': 0.6170187592506409, 'val_r2_target_0': -66.53752899169922, 'val_rmse_target_1': 0.9925342798233032, 'val_mae_target_1': 0.7066705226898193, 'val_r2_target_1': -79.41119384765625, 'val_rmse_target_2': 0.9333794116973877, 'val_mae_target_2': 0.7600405812263489, 'val_r2_target_2': -48.04777908325195, 'val_rmse_target_3': 0.9703377485275269, 'val_mae_target_3': 0.7408204078674316, 'val_r2_target_3': -48.738685607910156, 'val_rmse_target_4': 0.9546188116073608, 'val_mae_target_4': 0.79897141456604, 'val_r2_target_4': -17.56711769104004, 'val_rmse_target_5': 0.9800626039505005, 'val_mae_target_5': 0.8210344910621643, 'val_r2_target_5': -47.38374710083008, 'val_rmse_target_6': 0.998720645904541, 'val_mae_target_6': 0.8699395060539246, 'val_r2_target_6': -49.56056594848633, 'val_rmse_target_7': 0.9648965001106262, 'val_mae_target_7': 0.7980149388313293, 'val_r2_target_7': -62.27107238769531, 'val_rmse_target_8': 1.068013072013855, 'val_mae_target_8': 0.8961743116378784, 'val_r2_target_8': -64.91410064697266, 'val_rmse_target_9': 0.919106662273407, 'val_mae_target_9': 0.7078495025634766, 'val_r2_target_9': -30.110212326049805, 'val_rmse_target_10': 0.9677324295043945, 'val_mae_target_10': 0.783511757850647, 'val_r2_target_10': -48.913631439208984, 'val_rmse_target_11': 1.0084788799285889, 'val_mae_target_11': 0.7013903260231018, 'val_r2_target_11': -104.0443344116211, 'val_rmse_target_12': 1.035323977470398, 'val_mae_target_12': 0.7421839833259583, 'val_r2_target_12': -90.74933624267578, 'val_rmse_target_13': 0.9592807292938232, 'val_mae_target_13': 0.755414605140686, 'val_r2_target_13': -33.225189208984375}",COMPLETE
4,0.3977576129966312,2026-02-01 20:13:55.854722,2026-02-01 20:14:21.749837,0 days 00:00:25.895115,attention,0.2709139459733972,128,0.00010232911912693504,4.102288698116795e-05,"{'val_rmse_mean': 0.9759073853492737, 'val_mae_mean': 0.760437548160553, 'val_r2_mean': -65.86665344238281, 'val_rmse_target_0': 0.9904604554176331, 'val_mae_target_0': 0.606721818447113, 'val_r2_target_0': -119.41433715820312, 'val_rmse_target_1': 0.9628249406814575, 'val_mae_target_1': 0.6754310131072998, 'val_r2_target_1': -67.36746215820312, 'val_rmse_target_2': 0.9089997410774231, 'val_mae_target_2': 0.755522608757019, 'val_r2_target_2': -29.900312423706055, 'val_rmse_target_3': 0.9769558310508728, 'val_mae_target_3': 0.7601062655448914, 'val_r2_target_3': -24.39313507080078, 'val_rmse_target_4': 0.9458509683609009, 'val_mae_target_4': 0.7972477078437805, 'val_r2_target_4': -40.60309600830078, 'val_rmse_target_5': 0.9644706845283508, 'val_mae_target_5': 0.8285682797431946, 'val_r2_target_5': -41.66727828979492, 'val_rmse_target_6': 0.9993541240692139, 'val_mae_target_6': 0.8641716837882996, 'val_r2_target_6': -48.176719665527344, 'val_rmse_target_7': 0.9688003063201904, 'val_mae_target_7': 0.784471869468689, 'val_r2_target_7': -63.37653350830078, 'val_rmse_target_8': 1.0449550151824951, 'val_mae_target_8': 0.8823850154876709, 'val_r2_target_8': -139.84652709960938, 'val_rmse_target_9': 0.9557254910469055, 'val_mae_target_9': 0.7305023670196533, 'val_r2_target_9': -58.30141830444336, 'val_rmse_target_10': 0.980867862701416, 'val_mae_target_10': 0.7838906645774841, 'val_r2_target_10': -52.77703094482422, 'val_rmse_target_11': 1.0194259881973267, 'val_mae_target_11': 0.7153437733650208, 'val_r2_target_11': -106.69481658935547, 'val_rmse_target_12': 1.010594129562378, 'val_mae_target_12': 0.7259520292282104, 'val_r2_target_12': -95.8790512084961, 'val_rmse_target_13': 0.9334160685539246, 'val_mae_target_13': 0.7358112335205078, 'val_r2_target_13': -33.73540496826172}",COMPLETE
5,0.37177422256381426,2026-02-01 20:14:21.835083,2026-02-01 20:14:49.480829,0 days 00:00:27.645746,attention,0.1738086252837832,64,0.0007321401807426953,0.000691048436140865,"{'val_rmse_mean': 0.9255828857421875, 'val_mae_mean': 0.7248836159706116, 'val_r2_mean': -3.7538902759552, 'val_rmse_target_0': 0.9218743443489075, 'val_mae_target_0': 0.5965573191642761, 'val_r2_target_0': -4.2715325355529785, 'val_rmse_target_1': 0.9762107729911804, 'val_mae_target_1': 0.6741726398468018, 'val_r2_target_1': -4.836424350738525, 'val_rmse_target_2': 0.7483744621276855, 'val_mae_target_2': 0.6045405864715576, 'val_r2_target_2': -0.3806877136230469, 'val_rmse_target_3': 0.9116864800453186, 'val_mae_target_3': 0.7409511804580688, 'val_r2_target_3': -1.3657972812652588, 'val_rmse_target_4': 0.8109214305877686, 'val_mae_target_4': 0.6763867735862732, 'val_r2_target_4': -0.5298148393630981, 'val_rmse_target_5': 0.9526693224906921, 'val_mae_target_5': 0.7719924449920654, 'val_r2_target_5': -1.3027276992797852, 'val_rmse_target_6': 0.9531103372573853, 'val_mae_target_6': 0.8053799271583557, 'val_r2_target_6': -2.172610282897949, 'val_rmse_target_7': 1.0157073736190796, 'val_mae_target_7': 0.8195648193359375, 'val_r2_target_7': -3.655015468597412, 'val_rmse_target_8': 1.143573522567749, 'val_mae_target_8': 0.9625483155250549, 'val_r2_target_8': -10.512584686279297, 'val_rmse_target_9': 0.7788192629814148, 'val_mae_target_9': 0.566297709941864, 'val_r2_target_9': -1.104067087173462, 'val_rmse_target_10': 0.8931400179862976, 'val_mae_target_10': 0.755206286907196, 'val_r2_target_10': -1.5435993671417236, 'val_rmse_target_11': 1.0593656301498413, 'val_mae_target_11': 0.7906659245491028, 'val_r2_target_11': -15.619770050048828, 'val_rmse_target_12': 0.9824129939079285, 'val_mae_target_12': 0.7290913462638855, 'val_r2_target_12': -4.191678047180176, 'val_rmse_target_13': 0.8102946281433105, 'val_mae_target_13': 0.6550159454345703, 'val_r2_target_13': -1.06815505027771}",COMPLETE
6,0.3748833117661653,2026-02-01 20:14:49.566166,2026-02-01 20:15:15.598538,0 days 00:00:26.032372,mean,0.3859109492905178,32,0.0017425406718876723,0.0003123150271332738,"{'val_rmse_mean': 0.9328290224075317, 'val_mae_mean': 0.7280387282371521, 'val_r2_mean': -4.292957305908203, 'val_rmse_target_0': 0.9625226855278015, 'val_mae_target_0': 0.6168544888496399, 'val_r2_target_0': -4.68082332611084, 'val_rmse_target_1': 1.0087368488311768, 'val_mae_target_1': 0.6780675053596497, 'val_r2_target_1': -3.258110523223877, 'val_rmse_target_2': 0.6928945779800415, 'val_mae_target_2': 0.5582923293113708, 'val_r2_target_2': -0.44779324531555176, 'val_rmse_target_3': 0.9708290100097656, 'val_mae_target_3': 0.7959133386611938, 'val_r2_target_3': -1.6692039966583252, 'val_rmse_target_4': 0.8522111773490906, 'val_mae_target_4': 0.7328265309333801, 'val_r2_target_4': -0.8636457920074463, 'val_rmse_target_5': 0.9102323651313782, 'val_mae_target_5': 0.7434215545654297, 'val_r2_target_5': -1.8431627750396729, 'val_rmse_target_6': 0.9556702375411987, 'val_mae_target_6': 0.8200829029083252, 'val_r2_target_6': -2.188884973526001, 'val_rmse_target_7': 0.981613039970398, 'val_mae_target_7': 0.7584485411643982, 'val_r2_target_7': -3.5657296180725098, 'val_rmse_target_8': 1.1176656484603882, 'val_mae_target_8': 0.9242787957191467, 'val_r2_target_8': -19.99342918395996, 'val_rmse_target_9': 0.7946656346321106, 'val_mae_target_9': 0.6035370826721191, 'val_r2_target_9': -0.9190763235092163, 'val_rmse_target_10': 0.925864040851593, 'val_mae_target_10': 0.764769434928894, 'val_r2_target_10': -1.9982032775878906, 'val_rmse_target_11': 1.0501171350479126, 'val_mae_target_11': 0.7720606327056885, 'val_r2_target_11': -14.186098098754883, 'val_rmse_target_12': 1.0497304201126099, 'val_mae_target_12': 0.7877797484397888, 'val_r2_target_12': -3.7549338340759277, 'val_rmse_target_13': 0.7868533134460449, 'val_mae_target_13': 0.6362099051475525, 'val_r2_target_13': -0.7323102951049805}",COMPLETE
7,0.3689864291637032,2026-02-01 20:15:15.673855,2026-02-01 20:15:44.187965,0 days 00:00:28.514110,attention,0.21316757440949627,32,0.0011704939983110212,0.00018423083090975844,"{'val_rmse_mean': 0.9282899498939514, 'val_mae_mean': 0.7158104777336121, 'val_r2_mean': -3.905691385269165, 'val_rmse_target_0': 0.951057493686676, 'val_mae_target_0': 0.614814817905426, 'val_r2_target_0': -2.9865260124206543, 'val_rmse_target_1': 1.0278936624526978, 'val_mae_target_1': 0.7021429538726807, 'val_r2_target_1': -4.787659645080566, 'val_rmse_target_2': 0.6829959154129028, 'val_mae_target_2': 0.543679416179657, 'val_r2_target_2': -0.18124771118164062, 'val_rmse_target_3': 0.9593648910522461, 'val_mae_target_3': 0.7484292387962341, 'val_r2_target_3': -1.810229778289795, 'val_rmse_target_4': 0.8371504545211792, 'val_mae_target_4': 0.6969359517097473, 'val_r2_target_4': -0.5769816637039185, 'val_rmse_target_5': 0.9011553525924683, 'val_mae_target_5': 0.7205813527107239, 'val_r2_target_5': -1.3146560192108154, 'val_rmse_target_6': 0.939949631690979, 'val_mae_target_6': 0.7755101323127747, 'val_r2_target_6': -1.662039041519165, 'val_rmse_target_7': 0.9523624181747437, 'val_mae_target_7': 0.7498404383659363, 'val_r2_target_7': -3.393953800201416, 'val_rmse_target_8': 1.1974332332611084, 'val_mae_target_8': 0.989478588104248, 'val_r2_target_8': -14.67481517791748, 'val_rmse_target_9': 0.7629850506782532, 'val_mae_target_9': 0.5556456446647644, 'val_r2_target_9': -0.9673159122467041, 'val_rmse_target_10': 0.9128965139389038, 'val_mae_target_10': 0.7566241025924683, 'val_r2_target_10': -1.104567289352417, 'val_rmse_target_11': 1.114707112312317, 'val_mae_target_11': 0.8102715611457825, 'val_r2_target_11': -17.088665008544922, 'val_rmse_target_12': 1.0101492404937744, 'val_mae_target_12': 0.7556008100509644, 'val_r2_target_12': -3.336143970489502, 'val_rmse_target_13': 0.7459582686424255, 'val_mae_target_13': 0.6017921566963196, 'val_r2_target_13': -0.7948750257492065}",COMPLETE
8,0.3767486275346191,2026-02-01 20:15:44.273500,2026-02-01 20:16:09.267883,0 days 00:00:24.994383,mean,0.15408203375668386,128,0.00022366267918555072,0.0017311428224533667,"{'val_rmse_mean': 0.9428616166114807, 'val_mae_mean': 0.7328877449035645, 'val_r2_mean': -21.4344539642334, 'val_rmse_target_0': 0.9796127080917358, 'val_mae_target_0': 0.6043258309364319, 'val_r2_target_0': -19.875957489013672, 'val_rmse_target_1': 1.0025320053100586, 'val_mae_target_1': 0.6833911538124084, 'val_r2_target_1': -21.834430694580078, 'val_rmse_target_2': 0.7837393879890442, 'val_mae_target_2': 0.6461876034736633, 'val_r2_target_2': -3.6067147254943848, 'val_rmse_target_3': 0.9278622269630432, 'val_mae_target_3': 0.7129161953926086, 'val_r2_target_3': -6.153162956237793, 'val_rmse_target_4': 0.8439357876777649, 'val_mae_target_4': 0.7222558259963989, 'val_r2_target_4': -3.237118721008301, 'val_rmse_target_5': 0.922476589679718, 'val_mae_target_5': 0.7707366943359375, 'val_r2_target_5': -9.732743263244629, 'val_rmse_target_6': 0.9638338685035706, 'val_mae_target_6': 0.8442540764808655, 'val_r2_target_6': -14.513928413391113, 'val_rmse_target_7': 0.9980924725532532, 'val_mae_target_7': 0.8141623735427856, 'val_r2_target_7': -20.21722984313965, 'val_rmse_target_8': 1.0886895656585693, 'val_mae_target_8': 0.9098851680755615, 'val_r2_target_8': -65.14691162109375, 'val_rmse_target_9': 0.8482912182807922, 'val_mae_target_9': 0.6562119722366333, 'val_r2_target_9': -9.853275299072266, 'val_rmse_target_10': 0.9247748851776123, 'val_mae_target_10': 0.7452274560928345, 'val_r2_target_10': -14.998074531555176, 'val_rmse_target_11': 1.0484917163848877, 'val_mae_target_11': 0.7510532736778259, 'val_r2_target_11': -52.6368293762207, 'val_rmse_target_12': 0.9981852769851685, 'val_mae_target_12': 0.7204433679580688, 'val_r2_target_12': -52.79792404174805, 'val_rmse_target_13': 0.8695454001426697, 'val_mae_target_13': 0.6793763041496277, 'val_r2_target_13': -5.478043556213379}",COMPLETE
9,0.39181547308409653,2026-02-01 20:16:09.345929,2026-02-01 20:16:37.474597,0 days 00:00:28.128668,attention,0.02614661548698365,128,0.0004501526384006568,0.00012304073508315725,"{'val_rmse_mean': 0.9560028910636902, 'val_mae_mean': 0.7483425140380859, 'val_r2_mean': -3.7992918491363525, 'val_rmse_target_0': 0.9406723976135254, 'val_mae_target_0': 0.5730552673339844, 'val_r2_target_0': -3.596573829650879, 'val_rmse_target_1': 1.0068362951278687, 'val_mae_target_1': 0.7159652709960938, 'val_r2_target_1': -3.6814827919006348, 'val_rmse_target_2': 0.7701632380485535, 'val_mae_target_2': 0.6161502003669739, 'val_r2_target_2': -0.5407551527023315, 'val_rmse_target_3': 0.9923913478851318, 'val_mae_target_3': 0.7923588156700134, 'val_r2_target_3': -1.5958170890808105, 'val_rmse_target_4': 0.8757539391517639, 'val_mae_target_4': 0.7188436985015869, 'val_r2_target_4': -0.8040573596954346, 'val_rmse_target_5': 0.8862262964248657, 'val_mae_target_5': 0.7530966997146606, 'val_r2_target_5': -2.0217537879943848, 'val_rmse_target_6': 0.9821289777755737, 'val_mae_target_6': 0.854792058467865, 'val_r2_target_6': -2.148780345916748, 'val_rmse_target_7': 0.943684458732605, 'val_mae_target_7': 0.7447570562362671, 'val_r2_target_7': -2.6000607013702393, 'val_rmse_target_8': 1.2149789333343506, 'val_mae_target_8': 1.0162409543991089, 'val_r2_target_8': -13.559052467346191, 'val_rmse_target_9': 0.8339977860450745, 'val_mae_target_9': 0.6189587116241455, 'val_r2_target_9': -0.711682915687561, 'val_rmse_target_10': 0.9457927346229553, 'val_mae_target_10': 0.7783553600311279, 'val_r2_target_10': -1.3933136463165283, 'val_rmse_target_11': 1.1240437030792236, 'val_mae_target_11': 0.857946515083313, 'val_r2_target_11': -16.158466339111328, 'val_rmse_target_12': 1.0109223127365112, 'val_mae_target_12': 0.7638993859291077, 'val_r2_target_12': -3.4417810440063477, 'val_rmse_target_13': 0.856448233127594, 'val_mae_target_13': 0.6723746061325073, 'val_r2_target_13': -0.9365036487579346}",COMPLETE
