number,value,datetime_start,datetime_complete,duration,params_aggregation,params_lr,params_weight_decay,user_attrs_val_metrics,state
17,0.3475006757890461,2026-02-03 08:50:33.339576,2026-02-03 08:51:00.889123,0 days 00:00:27.549547,attention,0.00020690791151085108,0.0014872346286490619,"{'val_rmse_mean': 0.8579314351081848, 'val_mae_mean': 0.7126258015632629, 'val_r2_mean': -3.1444458961486816, 'val_rmse_target_0': 0.8579314351081848, 'val_mae_target_0': 0.7126258015632629, 'val_r2_target_0': -3.1444458961486816}",COMPLETE
18,0.3387092788107111,2026-02-03 08:51:01.035403,2026-02-03 08:51:29.573329,0 days 00:00:28.537926,attention,0.0020041696722187187,0.0001153193554943967,"{'val_rmse_mean': 0.8530161380767822, 'val_mae_mean': 0.6978485584259033, 'val_r2_mean': -0.26001572608947754, 'val_rmse_target_0': 0.8530161380767822, 'val_mae_target_0': 0.6978485584259033, 'val_r2_target_0': -0.26001572608947754}",COMPLETE
19,0.3036492824968364,2026-02-03 08:51:29.734349,2026-02-03 08:51:58.523414,0 days 00:00:28.789065,attention,0.000563715413967724,0.0004916184263643855,"{'val_rmse_mean': 0.8016685247421265, 'val_mae_mean': 0.6698347926139832, 'val_r2_mean': -0.967316746711731, 'val_rmse_target_0': 0.8016685247421265, 'val_mae_target_0': 0.6698347926139832, 'val_r2_target_0': -0.967316746711731}",COMPLETE
20,0.3500266189221293,2026-02-03 08:51:58.670693,2026-02-03 08:52:27.702464,0 days 00:00:29.031771,attention,0.00035101703722848,0.0025340639821631017,"{'val_rmse_mean': 0.8753781318664551, 'val_mae_mean': 0.7060127258300781, 'val_r2_mean': -1.3834857940673828, 'val_rmse_target_0': 0.8753781318664551, 'val_mae_target_0': 0.7060127258300781, 'val_r2_target_0': -1.3834857940673828}",COMPLETE
21,0.30195282606076,2026-02-03 08:52:27.849401,2026-02-03 08:52:56.644187,0 days 00:00:28.794786,attention,0.0018561306956559399,0.00101557897264775,"{'val_rmse_mean': 0.8160548806190491, 'val_mae_mean': 0.6571469306945801, 'val_r2_mean': 0.1831827163696289, 'val_rmse_target_0': 0.8160548806190491, 'val_mae_target_0': 0.6571469306945801, 'val_r2_target_0': 0.1831827163696289}",COMPLETE
22,0.28089565395688015,2026-02-03 08:52:56.790797,2026-02-03 08:53:26.316562,0 days 00:00:29.525765,attention,0.0010589805917009256,0.0024657879255309822,"{'val_rmse_mean': 0.7675017714500427, 'val_mae_mean': 0.6500102877616882, 'val_r2_mean': -0.10577857494354248, 'val_rmse_target_0': 0.7675017714500427, 'val_mae_target_0': 0.6500102877616882, 'val_r2_target_0': -0.10577857494354248}",COMPLETE
23,0.30913587859524544,2026-02-03 08:53:26.463287,2026-02-03 08:53:54.493509,0 days 00:00:28.030222,attention,0.0017750341653007414,0.0002223824091113313,"{'val_rmse_mean': 0.8230258226394653, 'val_mae_mean': 0.6330010890960693, 'val_r2_mean': -0.33047258853912354, 'val_rmse_target_0': 0.8230258226394653, 'val_mae_target_0': 0.6330010890960693, 'val_r2_target_0': -0.33047258853912354}",COMPLETE
24,0.29475300318207937,2026-02-03 08:53:54.641267,2026-02-03 08:54:23.671121,0 days 00:00:29.029854,attention,0.002766721099372616,0.0007897109987408887,"{'val_rmse_mean': 0.7907055020332336, 'val_mae_mean': 0.6471383571624756, 'val_r2_mean': 0.05087447166442871, 'val_rmse_target_0': 0.7907055020332336, 'val_mae_target_0': 0.6471383571624756, 'val_r2_target_0': 0.05087447166442871}",COMPLETE
25,0.35730405757904343,2026-02-03 08:54:23.818591,2026-02-03 08:54:52.262269,0 days 00:00:28.443678,attention,0.0009537811605051972,7.341847475002223e-05,"{'val_rmse_mean': 0.8828718066215515, 'val_mae_mean': 0.7181559801101685, 'val_r2_mean': -0.4440547227859497, 'val_rmse_target_0': 0.8828718066215515, 'val_mae_target_0': 0.7181559801101685, 'val_r2_target_0': -0.4440547227859497}",COMPLETE
26,0.31566131908308576,2026-02-03 08:54:52.410387,2026-02-03 08:55:21.475636,0 days 00:00:29.065249,attention,0.0007902949257592679,0.0026120305825788983,"{'val_rmse_mean': 0.8177205920219421, 'val_mae_mean': 0.693017840385437, 'val_r2_mean': -0.4416768550872803, 'val_rmse_target_0': 0.8177205920219421, 'val_mae_target_0': 0.693017840385437, 'val_r2_target_0': -0.4416768550872803}",COMPLETE
27,0.30407922987231156,2026-02-03 08:55:21.622586,2026-02-03 08:55:51.887118,0 days 00:00:30.264532,attention,0.001428924049625271,0.009035810774052726,"{'val_rmse_mean': 0.8281938433647156, 'val_mae_mean': 0.6747357249259949, 'val_r2_mean': 0.08941131830215454, 'val_rmse_target_0': 0.8281938433647156, 'val_mae_target_0': 0.6747357249259949, 'val_r2_target_0': 0.08941131830215454}",COMPLETE
28,0.3338451599702239,2026-02-03 08:55:52.034364,2026-02-03 08:56:21.169761,0 days 00:00:29.135397,attention,0.002669650236297329,0.0001945489534189537,"{'val_rmse_mean': 0.8615209460258484, 'val_mae_mean': 0.6830430030822754, 'val_r2_mean': -0.03879392147064209, 'val_rmse_target_0': 0.8615209460258484, 'val_mae_target_0': 0.6830430030822754, 'val_r2_target_0': -0.03879392147064209}",COMPLETE
29,0.26157543007111933,2026-02-03 08:56:21.317129,2026-02-03 08:56:48.984262,0 days 00:00:27.667133,mean,0.0013634921459038858,3.781004195372468e-05,"{'val_rmse_mean': 0.7428609132766724, 'val_mae_mean': 0.6077000498771667, 'val_r2_mean': -0.16197502613067627, 'val_rmse_target_0': 0.7428609132766724, 'val_mae_target_0': 0.6077000498771667, 'val_r2_target_0': -0.16197502613067627}",COMPLETE
30,0.26920665914399755,2026-02-03 08:56:49.132956,2026-02-03 08:57:16.622133,0 days 00:00:27.489177,mean,0.0005433619119759326,2.759508731618045e-05,"{'val_rmse_mean': 0.759217381477356, 'val_mae_mean': 0.6079950928688049, 'val_r2_mean': -0.8353151082992554, 'val_rmse_target_0': 0.759217381477356, 'val_mae_target_0': 0.6079950928688049, 'val_r2_target_0': -0.8353151082992554}",COMPLETE
31,0.2873884521066901,2026-02-03 08:57:16.791529,2026-02-03 08:57:43.893922,0 days 00:00:27.102393,mean,0.0004829300388431261,2.8219548560459378e-05,"{'val_rmse_mean': 0.776043713092804, 'val_mae_mean': 0.6286190748214722, 'val_r2_mean': -1.0117077827453613, 'val_rmse_target_0': 0.776043713092804, 'val_mae_target_0': 0.6286190748214722, 'val_r2_target_0': -1.0117077827453613}",COMPLETE
32,0.29752874632308873,2026-02-03 08:57:44.041080,2026-02-03 08:58:11.057393,0 days 00:00:27.016313,mean,0.0008152418823856184,7.882670514875168e-06,"{'val_rmse_mean': 0.7895621657371521, 'val_mae_mean': 0.6529008150100708, 'val_r2_mean': -0.33702540397644043, 'val_rmse_target_0': 0.7895621657371521, 'val_mae_target_0': 0.6529008150100708, 'val_r2_target_0': -0.33702540397644043}",COMPLETE
33,0.3252164671532767,2026-02-03 08:58:11.202835,2026-02-03 08:58:38.061245,0 days 00:00:26.858410,mean,0.00035593303392704017,3.882588607598172e-05,"{'val_rmse_mean': 0.8398834466934204, 'val_mae_mean': 0.6839145421981812, 'val_r2_mean': -1.2152671813964844, 'val_rmse_target_0': 0.8398834466934204, 'val_mae_target_0': 0.6839145421981812, 'val_r2_target_0': -1.2152671813964844}",COMPLETE
34,0.2611542121950252,2026-02-03 08:58:38.207390,2026-02-03 08:59:05.448122,0 days 00:00:27.240732,mean,0.0013169900185355616,2.02927435340557e-05,"{'val_rmse_mean': 0.748984694480896, 'val_mae_mean': 0.5892724394798279, 'val_r2_mean': -0.3840212821960449, 'val_rmse_target_0': 0.748984694480896, 'val_mae_target_0': 0.5892724394798279, 'val_r2_target_0': -0.3840212821960449}",COMPLETE
35,0.3471808567825334,2026-02-03 08:59:05.595429,2026-02-03 08:59:32.135301,0 days 00:00:26.539872,mean,0.0013345903898481248,1.4545638510876236e-05,"{'val_rmse_mean': 0.8610056638717651, 'val_mae_mean': 0.7081655859947205, 'val_r2_mean': -0.5547373294830322, 'val_rmse_target_0': 0.8610056638717651, 'val_mae_target_0': 0.7081655859947205, 'val_r2_target_0': -0.5547373294830322}",COMPLETE
36,0.30190270138727676,2026-02-03 08:59:32.282828,2026-02-03 08:59:58.378359,0 days 00:00:26.095531,mean,0.002253625658622817,4.284288706984228e-06,"{'val_rmse_mean': 0.8060411810874939, 'val_mae_mean': 0.6557125449180603, 'val_r2_mean': -0.32150232791900635, 'val_rmse_target_0': 0.8060411810874939, 'val_mae_target_0': 0.6557125449180603, 'val_r2_target_0': -0.32150232791900635}",COMPLETE
37,0.3582895340923979,2026-02-03 08:59:58.525157,2026-02-03 09:00:24.806193,0 days 00:00:26.281036,mean,0.0036775084343449236,5.1571177423845796e-05,"{'val_rmse_mean': 0.8899781703948975, 'val_mae_mean': 0.7048324942588806, 'val_r2_mean': -0.32531821727752686, 'val_rmse_target_0': 0.8899781703948975, 'val_mae_target_0': 0.7048324942588806, 'val_r2_target_0': -0.32531821727752686}",COMPLETE
38,0.40854108812399553,2026-02-03 09:00:24.952841,2026-02-03 09:00:49.705316,0 days 00:00:24.752475,mean,0.006842418124918282,6.810707716279203e-05,"{'val_rmse_mean': 0.9705666303634644, 'val_mae_mean': 0.7686269283294678, 'val_r2_mean': -0.3126676082611084, 'val_rmse_target_0': 0.9705666303634644, 'val_mae_target_0': 0.7686269283294678, 'val_r2_target_0': -0.3126676082611084}",COMPLETE
39,0.28903609867794094,2026-02-03 09:00:49.852364,2026-02-03 09:01:15.713440,0 days 00:00:25.861076,mean,0.0013950139367638263,2.155111601447453e-06,"{'val_rmse_mean': 0.7857423424720764, 'val_mae_mean': 0.6445972323417664, 'val_r2_mean': -0.3535095453262329, 'val_rmse_target_0': 0.7857423424720764, 'val_mae_target_0': 0.6445972323417664, 'val_r2_target_0': -0.3535095453262329}",COMPLETE
40,0.2757239222776628,2026-02-03 09:01:15.863999,2026-02-03 09:01:43.127421,0 days 00:00:27.263422,mean,0.0008858125245492763,1.86509317664867e-05,"{'val_rmse_mean': 0.7586174607276917, 'val_mae_mean': 0.620893120765686, 'val_r2_mean': -0.6321319341659546, 'val_rmse_target_0': 0.7586174607276917, 'val_mae_target_0': 0.620893120765686, 'val_r2_target_0': -0.6321319341659546}",COMPLETE
41,0.26959410394327415,2026-02-03 09:01:43.274183,2026-02-03 09:02:09.353214,0 days 00:00:26.079031,mean,0.0006220808521999213,2.6101907271160936e-05,"{'val_rmse_mean': 0.7534214854240417, 'val_mae_mean': 0.6100835204124451, 'val_r2_mean': -0.6712057590484619, 'val_rmse_target_0': 0.7534214854240417, 'val_mae_target_0': 0.6100835204124451, 'val_r2_target_0': -0.6712057590484619}",COMPLETE
42,0.27298010722545396,2026-02-03 09:02:09.506950,2026-02-03 09:02:36.025029,0 days 00:00:26.518079,mean,0.0011489533936836127,6.486614825884921e-06,"{'val_rmse_mean': 0.7639456391334534, 'val_mae_mean': 0.5782884955406189, 'val_r2_mean': -0.5174896717071533, 'val_rmse_target_0': 0.7639456391334534, 'val_mae_target_0': 0.5782884955406189, 'val_r2_target_0': -0.5174896717071533}",COMPLETE
43,0.2562435038519955,2026-02-03 09:02:36.172947,2026-02-03 09:03:03.601912,0 days 00:00:27.428965,mean,0.00047214741133334853,3.9873305824414034e-05,"{'val_rmse_mean': 0.7301823496818542, 'val_mae_mean': 0.5899381637573242, 'val_r2_mean': -0.21835803985595703, 'val_rmse_target_0': 0.7301823496818542, 'val_mae_target_0': 0.5899381637573242, 'val_r2_target_0': -0.21835803985595703}",COMPLETE
44,0.2994478849987327,2026-02-03 09:03:03.749362,2026-02-03 09:03:30.488327,0 days 00:00:26.738965,mean,0.00025042496900100895,8.209045869381825e-05,"{'val_rmse_mean': 0.7901420593261719, 'val_mae_mean': 0.6714684963226318, 'val_r2_mean': -2.0085794925689697, 'val_rmse_target_0': 0.7901420593261719, 'val_mae_target_0': 0.6714684963226318, 'val_r2_target_0': -2.0085794925689697}",COMPLETE
45,0.3337204715288762,2026-02-03 09:03:30.634956,2026-02-03 09:03:57.746893,0 days 00:00:27.111937,mean,0.00015730389123670588,4.1623874868714106e-05,"{'val_rmse_mean': 0.8446151614189148, 'val_mae_mean': 0.6956984996795654, 'val_r2_mean': -3.298966407775879, 'val_rmse_target_0': 0.8446151614189148, 'val_mae_target_0': 0.6956984996795654, 'val_r2_target_0': -3.298966407775879}",COMPLETE
46,0.2934012703804506,2026-02-03 09:03:57.894556,2026-02-03 09:04:23.880241,0 days 00:00:25.985685,mean,0.0004235775712710546,0.0004846911145260557,"{'val_rmse_mean': 0.79377681016922, 'val_mae_mean': 0.6377165913581848, 'val_r2_mean': -1.130387306213379, 'val_rmse_target_0': 0.79377681016922, 'val_mae_target_0': 0.6377165913581848, 'val_r2_target_0': -1.130387306213379}",COMPLETE
47,0.29244898729612706,2026-02-03 09:04:24.027269,2026-02-03 09:04:51.592898,0 days 00:00:27.565629,mean,0.0007769195218306958,1.3638805507027211e-05,"{'val_rmse_mean': 0.7887431383132935, 'val_mae_mean': 0.6559021472930908, 'val_r2_mean': -0.5233948230743408, 'val_rmse_target_0': 0.7887431383132935, 'val_mae_target_0': 0.6559021472930908, 'val_r2_target_0': -0.5233948230743408}",COMPLETE
48,0.31318754659689685,2026-02-03 09:04:51.740817,2026-02-03 09:05:18.553274,0 days 00:00:26.812457,mean,0.0016005896383766095,0.00015113481753960584,"{'val_rmse_mean': 0.8168097138404846, 'val_mae_mean': 0.6564875841140747, 'val_r2_mean': -0.7572134733200073, 'val_rmse_target_0': 0.8168097138404846, 'val_mae_target_0': 0.6564875841140747, 'val_r2_target_0': -0.7572134733200073}",COMPLETE
49,0.26338426691250383,2026-02-03 09:05:18.701736,2026-02-03 09:05:45.822400,0 days 00:00:27.120664,mean,0.0011219771111563607,2.029088255141338e-05,"{'val_rmse_mean': 0.7474743723869324, 'val_mae_mean': 0.5997365117073059, 'val_r2_mean': -0.5051928758621216, 'val_rmse_target_0': 0.7474743723869324, 'val_mae_target_0': 0.5997365117073059, 'val_r2_target_0': -0.5051928758621216}",COMPLETE
