number,value,datetime_start,datetime_complete,duration,params_aggregation,params_depth,params_dropout,params_hidden_dim,params_lr,params_weight_decay,user_attrs_val_metrics,state
10,0.3474791973596104,2026-02-02 16:53:47.817187,2026-02-02 16:54:16.060675,0 days 00:00:28.243488,mean,3,0.4931966867900003,32,0.0003704701181382078,7.333523378366243e-05,"{'val_rmse_mean': 1.0289361476898193, 'val_mae_mean': 0.6430623531341553, 'val_r2_mean': -94.6173324584961, 'val_rmse_target_0': 1.0289361476898193, 'val_mae_target_0': 0.6430623531341553, 'val_r2_target_0': -94.6173324584961}",COMPLETE
11,0.3353096666105557,2026-02-02 16:54:16.151834,2026-02-02 16:54:38.182798,0 days 00:00:22.030964,mean,1,0.3435800549664216,32,0.00016273477540528118,0.00042269961873717446,"{'val_rmse_mean': 0.9909716248512268, 'val_mae_mean': 0.636197566986084, 'val_r2_mean': -33.12067413330078, 'val_rmse_target_0': 0.9909716248512268, 'val_mae_target_0': 0.636197566986084, 'val_r2_target_0': -33.12067413330078}",COMPLETE
12,0.32976159339563715,2026-02-02 16:54:38.274046,2026-02-02 16:55:03.198015,0 days 00:00:24.923969,mean,1,0.40540899198001684,32,0.00027720760569613877,0.0024179772933132265,"{'val_rmse_mean': 0.9711800217628479, 'val_mae_mean': 0.6243755221366882, 'val_r2_mean': -16.142635345458984, 'val_rmse_target_0': 0.9711800217628479, 'val_mae_target_0': 0.6243755221366882, 'val_r2_target_0': -16.142635345458984}",COMPLETE
13,0.3231122407661233,2026-02-02 16:55:03.289054,2026-02-02 16:55:32.759708,0 days 00:00:29.470654,mean,3,0.30332515675631033,32,0.000326096492597548,0.00024555818944362186,"{'val_rmse_mean': 0.9750946164131165, 'val_mae_mean': 0.6330046653747559, 'val_r2_mean': -29.49712562561035, 'val_rmse_target_0': 0.9750946164131165, 'val_mae_target_0': 0.6330046653747559, 'val_r2_target_0': -29.49712562561035}",COMPLETE
14,0.3368781905586797,2026-02-02 16:55:32.851096,2026-02-02 16:55:57.066554,0 days 00:00:24.215458,mean,1,0.40763380510678326,32,0.0001110540150980646,0.0004772691857440269,"{'val_rmse_mean': 1.0243594646453857, 'val_mae_mean': 0.6251553893089294, 'val_r2_mean': -36.31108474731445, 'val_rmse_target_0': 1.0243594646453857, 'val_mae_target_0': 0.6251553893089294, 'val_r2_target_0': -36.31108474731445}",COMPLETE
15,0.32267142741626165,2026-02-02 16:55:57.157268,2026-02-02 16:56:21.380476,0 days 00:00:24.223208,mean,1,0.2915613263162262,32,0.0007346326953996669,8.975049419573448e-05,"{'val_rmse_mean': 0.8950977921485901, 'val_mae_mean': 0.6607807278633118, 'val_r2_mean': -1.8539526462554932, 'val_rmse_target_0': 0.8950977921485901, 'val_mae_target_0': 0.6607807278633118, 'val_r2_target_0': -1.8539526462554932}",COMPLETE
16,0.33092188075066686,2026-02-02 16:56:21.471412,2026-02-02 16:56:47.612175,0 days 00:00:26.140763,mean,2,0.379485035359692,32,0.0002183110835576107,0.0029041902693680895,"{'val_rmse_mean': 0.990349531173706, 'val_mae_mean': 0.6227225661277771, 'val_r2_mean': -95.48834991455078, 'val_rmse_target_0': 0.990349531173706, 'val_mae_target_0': 0.6227225661277771, 'val_r2_target_0': -95.48834991455078}",COMPLETE
17,0.33531913141659636,2026-02-02 16:56:47.703128,2026-02-02 16:57:14.803468,0 days 00:00:27.100340,mean,3,0.44363909560362336,32,0.0005402950010141798,1.428038926917468e-05,"{'val_rmse_mean': 0.9983143210411072, 'val_mae_mean': 0.6381917595863342, 'val_r2_mean': -17.702024459838867, 'val_rmse_target_0': 0.9983143210411072, 'val_mae_target_0': 0.6381917595863342, 'val_r2_target_0': -17.702024459838867}",COMPLETE
18,0.300650510999958,2026-02-02 16:57:14.894359,2026-02-02 16:57:41.174165,0 days 00:00:26.279806,attention,1,0.01687468427600211,32,0.0012598060809011248,0.0007893344162435189,"{'val_rmse_mean': 0.8917372822761536, 'val_mae_mean': 0.6290996074676514, 'val_r2_mean': -1.1736023426055908, 'val_rmse_target_0': 0.8917372822761536, 'val_mae_target_0': 0.6290996074676514, 'val_r2_target_0': -1.1736023426055908}",COMPLETE
19,0.34872435098858895,2026-02-02 16:57:41.267922,2026-02-02 16:58:07.442175,0 days 00:00:26.174253,attention,2,0.02785183485449482,64,0.0014685153060802214,0.0006039074614392791,"{'val_rmse_mean': 0.9263064861297607, 'val_mae_mean': 0.69573974609375, 'val_r2_mean': -1.2317016124725342, 'val_rmse_target_0': 0.9263064861297607, 'val_mae_target_0': 0.69573974609375, 'val_r2_target_0': -1.2317016124725342}",COMPLETE
20,0.3480819023941337,2026-02-02 16:58:07.534441,2026-02-02 16:58:35.602457,0 days 00:00:28.068016,attention,3,0.09437691383341651,32,0.0010655759297519894,0.00015214019465125035,"{'val_rmse_mean': 0.9304667115211487, 'val_mae_mean': 0.6756682395935059, 'val_r2_mean': -1.4892892837524414, 'val_rmse_target_0': 0.9304667115211487, 'val_mae_target_0': 0.6756682395935059, 'val_r2_target_0': -1.4892892837524414}",COMPLETE
21,0.283749012535231,2026-02-02 16:58:35.693548,2026-02-02 16:59:00.086444,0 days 00:00:24.392896,attention,1,0.2589704191200326,32,0.00042050145238959154,0.0013194333399230906,"{'val_rmse_mean': 0.8460733294487, 'val_mae_mean': 0.5874531269073486, 'val_r2_mean': -2.212172746658325, 'val_rmse_target_0': 0.8460733294487, 'val_mae_target_0': 0.5874531269073486, 'val_r2_target_0': -2.212172746658325}",COMPLETE
22,0.3098638569291068,2026-02-02 16:59:00.178457,2026-02-02 16:59:23.606356,0 days 00:00:23.427899,attention,1,0.24704935500498018,32,0.0005005876855922514,0.0007569400758417063,"{'val_rmse_mean': 0.9011960625648499, 'val_mae_mean': 0.6187328696250916, 'val_r2_mean': -3.293412685394287, 'val_rmse_target_0': 0.9011960625648499, 'val_mae_target_0': 0.6187328696250916, 'val_r2_target_0': -3.293412685394287}",COMPLETE
23,0.30911556641674703,2026-02-02 16:59:23.697712,2026-02-02 16:59:49.421236,0 days 00:00:25.723524,attention,1,0.257556973679349,32,0.0005665187719873936,0.0008378540754044836,"{'val_rmse_mean': 0.8818121552467346, 'val_mae_mean': 0.6524155139923096, 'val_r2_mean': -2.128366231918335, 'val_rmse_target_0': 0.8818121552467346, 'val_mae_target_0': 0.6524155139923096, 'val_r2_target_0': -2.128366231918335}",COMPLETE
24,0.3254799910872761,2026-02-02 16:59:49.512541,2026-02-02 17:00:15.470979,0 days 00:00:25.958438,attention,1,0.24355338646885719,32,0.0016096933971615705,0.0029943061992944863,"{'val_rmse_mean': 0.9183112382888794, 'val_mae_mean': 0.664376437664032, 'val_r2_mean': -1.590773344039917, 'val_rmse_target_0': 0.9183112382888794, 'val_mae_target_0': 0.664376437664032, 'val_r2_target_0': -1.590773344039917}",COMPLETE
25,0.32859904399029566,2026-02-02 17:00:15.562698,2026-02-02 17:00:41.626269,0 days 00:00:26.063571,attention,1,0.1502943596371918,32,0.0008236098355481762,0.004771082487635491,"{'val_rmse_mean': 0.9032421112060547, 'val_mae_mean': 0.6492527723312378, 'val_r2_mean': -1.3610990047454834, 'val_rmse_target_0': 0.9032421112060547, 'val_mae_target_0': 0.6492527723312378, 'val_r2_target_0': -1.3610990047454834}",COMPLETE
26,0.34668764378013156,2026-02-02 17:00:41.716803,2026-02-02 17:01:07.316333,0 days 00:00:25.599530,attention,1,0.27201474854064067,32,0.0004117300777438345,0.0013135661823032714,"{'val_rmse_mean': 0.9873012900352478, 'val_mae_mean': 0.6527085304260254, 'val_r2_mean': -4.788403034210205, 'val_rmse_target_0': 0.9873012900352478, 'val_mae_target_0': 0.6527085304260254, 'val_r2_target_0': -4.788403034210205}",COMPLETE
27,0.3370396598660995,2026-02-02 17:01:07.407134,2026-02-02 17:01:32.992142,0 days 00:00:25.585008,attention,1,0.03472175600970637,32,0.0009796682591793685,0.00017117811936776922,"{'val_rmse_mean': 0.9067773222923279, 'val_mae_mean': 0.6620565056800842, 'val_r2_mean': -0.728479266166687, 'val_rmse_target_0': 0.9067773222923279, 'val_mae_target_0': 0.6620565056800842, 'val_r2_target_0': -0.728479266166687}",COMPLETE
28,0.36382066119134565,2026-02-02 17:01:33.084402,2026-02-02 17:01:58.960361,0 days 00:00:25.875959,attention,1,0.14006443468817442,64,0.0005814518586968056,2.830532470842218e-05,"{'val_rmse_mean': 0.956545352935791, 'val_mae_mean': 0.6800820231437683, 'val_r2_mean': -1.5029242038726807, 'val_rmse_target_0': 0.956545352935791, 'val_mae_target_0': 0.6800820231437683, 'val_r2_target_0': -1.5029242038726807}",COMPLETE
29,0.34181166524804546,2026-02-02 17:01:59.052266,2026-02-02 17:02:25.871719,0 days 00:00:26.819453,attention,1,0.22106075863175007,128,0.0020076359917855727,0.0007291953288057285,"{'val_rmse_mean': 0.9547554850578308, 'val_mae_mean': 0.6512607932090759, 'val_r2_mean': -1.209153175354004, 'val_rmse_target_0': 0.9547554850578308, 'val_mae_target_0': 0.6512607932090759, 'val_r2_target_0': -1.209153175354004}",COMPLETE
30,0.32510057801637565,2026-02-02 17:02:25.963452,2026-02-02 17:02:53.164537,0 days 00:00:27.201085,attention,1,0.33102423235943695,32,0.00024528117758194765,0.0020186225130244097,"{'val_rmse_mean': 0.9711691737174988, 'val_mae_mean': 0.6319984793663025, 'val_r2_mean': -14.824284553527832, 'val_rmse_target_0': 0.9711691737174988, 'val_mae_target_0': 0.6319984793663025, 'val_r2_target_0': -14.824284553527832}",COMPLETE
31,0.35815663361939154,2026-02-02 17:02:53.258550,2026-02-02 17:03:18.992862,0 days 00:00:25.734312,attention,1,0.26215838845270395,32,0.0004661365183012909,0.0008007801802029349,"{'val_rmse_mean': 0.9492816925048828, 'val_mae_mean': 0.6981377005577087, 'val_r2_mean': -2.712244987487793, 'val_rmse_target_0': 0.9492816925048828, 'val_mae_target_0': 0.6981377005577087, 'val_r2_target_0': -2.712244987487793}",COMPLETE
32,0.34067260822538864,2026-02-02 17:03:19.083776,2026-02-02 17:03:45.634227,0 days 00:00:26.550451,attention,1,0.006372019602164158,32,0.0005377614233157218,0.001002245196031748,"{'val_rmse_mean': 0.9529452323913574, 'val_mae_mean': 0.6620989441871643, 'val_r2_mean': -2.1196417808532715, 'val_rmse_target_0': 0.9529452323913574, 'val_mae_target_0': 0.6620989441871643, 'val_r2_target_0': -2.1196417808532715}",COMPLETE
33,0.30483714192760764,2026-02-02 17:03:45.726146,2026-02-02 17:04:12.307434,0 days 00:00:26.581288,attention,1,0.23255030912372535,32,0.0014505960733355446,0.00040470348711599464,"{'val_rmse_mean': 0.8878653645515442, 'val_mae_mean': 0.6277295351028442, 'val_r2_mean': -1.2685363292694092, 'val_rmse_target_0': 0.8878653645515442, 'val_mae_target_0': 0.6277295351028442, 'val_r2_target_0': -1.2685363292694092}",COMPLETE
34,0.3172428144817887,2026-02-02 17:04:12.398158,2026-02-02 17:04:38.726902,0 days 00:00:26.328744,attention,1,0.07282149546716415,32,0.004571553248140095,0.0002903421063587225,"{'val_rmse_mean': 0.8777903318405151, 'val_mae_mean': 0.6459496021270752, 'val_r2_mean': -0.5001904964447021, 'val_rmse_target_0': 0.8777903318405151, 'val_mae_target_0': 0.6459496021270752, 'val_r2_target_0': -0.5001904964447021}",COMPLETE
35,0.3419591137175707,2026-02-02 17:04:38.818833,2026-02-02 17:05:04.603366,0 days 00:00:25.784533,attention,1,0.20903974613634133,128,0.0013633433092152126,0.0003568184890617466,"{'val_rmse_mean': 0.9417080879211426, 'val_mae_mean': 0.6406692862510681, 'val_r2_mean': -1.110673427581787, 'val_rmse_target_0': 0.9417080879211426, 'val_mae_target_0': 0.6406692862510681, 'val_r2_target_0': -1.110673427581787}",COMPLETE
36,0.3406287572234524,2026-02-02 17:05:04.694655,2026-02-02 17:05:32.193652,0 days 00:00:27.498997,attention,1,0.17033542454928546,32,0.0009577463503015201,0.004468109729025552,"{'val_rmse_mean': 0.9457294940948486, 'val_mae_mean': 0.6671673059463501, 'val_r2_mean': -1.8459827899932861, 'val_rmse_target_0': 0.9457294940948486, 'val_mae_target_0': 0.6671673059463501, 'val_r2_target_0': -1.8459827899932861}",COMPLETE
37,0.34483336814946175,2026-02-02 17:05:32.287496,2026-02-02 17:05:57.812432,0 days 00:00:25.524936,attention,1,0.33322246085172935,32,0.0035750397466311977,0.0013129872260174624,"{'val_rmse_mean': 0.9492539167404175, 'val_mae_mean': 0.6379427909851074, 'val_r2_mean': -1.660330057144165, 'val_rmse_target_0': 0.9492539167404175, 'val_mae_target_0': 0.6379427909851074, 'val_r2_target_0': -1.660330057144165}",COMPLETE
38,0.30471390012556826,2026-02-02 17:05:57.904495,2026-02-02 17:06:26.779195,0 days 00:00:28.874700,attention,2,0.23380160586696813,32,0.00204128828735421,0.0005732025010824077,"{'val_rmse_mean': 0.8636273741722107, 'val_mae_mean': 0.606265664100647, 'val_r2_mean': -1.0335702896118164, 'val_rmse_target_0': 0.8636273741722107, 'val_mae_target_0': 0.606265664100647, 'val_r2_target_0': -1.0335702896118164}",COMPLETE
39,0.3704082316569973,2026-02-02 17:06:26.871153,2026-02-02 17:06:54.826686,0 days 00:00:27.955533,attention,2,0.12456030390393973,64,0.0019367441755141163,0.0005396790863161998,"{'val_rmse_mean': 0.986000120639801, 'val_mae_mean': 0.690581202507019, 'val_r2_mean': -1.9221835136413574, 'val_rmse_target_0': 0.986000120639801, 'val_mae_target_0': 0.690581202507019, 'val_r2_target_0': -1.9221835136413574}",COMPLETE
40,0.2768297862192547,2026-02-02 17:06:54.919329,2026-02-02 17:07:21.977376,0 days 00:00:27.058047,attention,2,0.18355248911027328,128,0.003541062590042896,0.00021287759957565658,"{'val_rmse_mean': 0.8216820955276489, 'val_mae_mean': 0.6036280989646912, 'val_r2_mean': -1.1621630191802979, 'val_rmse_target_0': 0.8216820955276489, 'val_mae_target_0': 0.6036280989646912, 'val_r2_target_0': -1.1621630191802979}",COMPLETE
41,0.28027653634651667,2026-02-02 17:07:22.069567,2026-02-02 17:07:51.218879,0 days 00:00:29.149312,attention,2,0.22472574707876838,128,0.0032024523697299578,0.00014836492459472094,"{'val_rmse_mean': 0.8516547679901123, 'val_mae_mean': 0.5833121538162231, 'val_r2_mean': -1.9371483325958252, 'val_rmse_target_0': 0.8516547679901123, 'val_mae_target_0': 0.5833121538162231, 'val_r2_target_0': -1.9371483325958252}",COMPLETE
42,0.30744036742436476,2026-02-02 17:07:51.310878,2026-02-02 17:08:19.444682,0 days 00:00:28.133804,attention,2,0.17743256100156443,128,0.003117463742240839,0.0001045226416915184,"{'val_rmse_mean': 0.8739284873008728, 'val_mae_mean': 0.6218973994255066, 'val_r2_mean': -1.1306827068328857, 'val_rmse_target_0': 0.8739284873008728, 'val_mae_target_0': 0.6218973994255066, 'val_r2_target_0': -1.1306827068328857}",COMPLETE
43,0.3262100861069889,2026-02-02 17:08:19.536033,2026-02-02 17:08:46.611555,0 days 00:00:27.075522,attention,2,0.18550134873217428,128,0.003950836131692236,5.2696833053141136e-05,"{'val_rmse_mean': 0.9119618535041809, 'val_mae_mean': 0.6428720951080322, 'val_r2_mean': -0.905773401260376, 'val_rmse_target_0': 0.9119618535041809, 'val_mae_target_0': 0.6428720951080322, 'val_r2_target_0': -0.905773401260376}",COMPLETE
44,0.3190906803572067,2026-02-02 17:08:46.703146,2026-02-02 17:09:15.703408,0 days 00:00:29.000262,attention,2,0.2178391380400757,128,0.002461750229205966,0.00023233436726628412,"{'val_rmse_mean': 0.8826031684875488, 'val_mae_mean': 0.6548528075218201, 'val_r2_mean': -1.455087423324585, 'val_rmse_target_0': 0.8826031684875488, 'val_mae_target_0': 0.6548528075218201, 'val_r2_target_0': -1.455087423324585}",COMPLETE
45,0.3133528440602176,2026-02-02 17:09:15.802256,2026-02-02 17:09:45.566964,0 days 00:00:29.764708,attention,2,0.27808123858355877,128,0.004914046481119529,0.00012989470082065414,"{'val_rmse_mean': 0.9222961068153381, 'val_mae_mean': 0.6377782225608826, 'val_r2_mean': -2.8007376194000244, 'val_rmse_target_0': 0.9222961068153381, 'val_mae_target_0': 0.6377782225608826, 'val_r2_target_0': -2.8007376194000244}",COMPLETE
46,0.33878155799821896,2026-02-02 17:09:45.658706,2026-02-02 17:10:14.068791,0 days 00:00:28.410085,attention,2,0.06007267852258178,128,0.002029862963411284,5.803025909418863e-05,"{'val_rmse_mean': 0.923855721950531, 'val_mae_mean': 0.6718029379844666, 'val_r2_mean': -1.894085168838501, 'val_rmse_target_0': 0.923855721950531, 'val_mae_target_0': 0.6718029379844666, 'val_r2_target_0': -1.894085168838501}",COMPLETE
47,0.3353109046551658,2026-02-02 17:10:14.162223,2026-02-02 17:10:42.334202,0 days 00:00:28.171979,attention,2,0.31102611917789047,128,0.003058317118043115,0.00017293193164457805,"{'val_rmse_mean': 0.9258497953414917, 'val_mae_mean': 0.6645384430885315, 'val_r2_mean': -1.1319403648376465, 'val_rmse_target_0': 0.9258497953414917, 'val_mae_target_0': 0.6645384430885315, 'val_r2_target_0': -1.1319403648376465}",COMPLETE
48,0.3025250352519733,2026-02-02 17:10:42.425852,2026-02-02 17:11:07.685472,0 days 00:00:25.259620,attention,2,0.11519766551544693,128,0.0017893386244997934,0.001742820163010131,"{'val_rmse_mean': 0.8664212226867676, 'val_mae_mean': 0.6314110159873962, 'val_r2_mean': -0.9782094955444336, 'val_rmse_target_0': 0.8664212226867676, 'val_mae_target_0': 0.6314110159873962, 'val_r2_target_0': -0.9782094955444336}",COMPLETE
49,0.3349937681574644,2026-02-02 17:11:07.777826,2026-02-02 17:11:36.459470,0 days 00:00:28.681644,attention,3,0.12640831433339939,128,0.003979425536357943,0.0016966700056273633,"{'val_rmse_mean': 0.9302597641944885, 'val_mae_mean': 0.6645012497901917, 'val_r2_mean': -1.5380024909973145, 'val_rmse_target_0': 0.9302597641944885, 'val_mae_target_0': 0.6645012497901917, 'val_r2_target_0': -1.5380024909973145}",COMPLETE
