number,value,datetime_start,datetime_complete,duration,params_aggregation,params_lr,params_weight_decay,user_attrs_val_metrics,state
11,0.29467532188735074,2026-02-02 19:54:26.486120,2026-02-02 19:54:51.659756,0 days 00:00:25.173636,mean,0.0008452920031004743,6.824310296992117e-05,"{'val_rmse_mean': 0.8477542996406555, 'val_mae_mean': 0.6314483880996704, 'val_r2_mean': -2.8767271041870117, 'val_rmse_target_0': 0.8477542996406555, 'val_mae_target_0': 0.6314483880996704, 'val_r2_target_0': -2.8767271041870117}",COMPLETE
12,0.3410674638472739,2026-02-02 19:54:51.761172,2026-02-02 19:55:17.482240,0 days 00:00:25.721068,mean,0.00029811025653913735,8.810214712435857e-05,"{'val_rmse_mean': 0.9202630519866943, 'val_mae_mean': 0.6914551258087158, 'val_r2_mean': -12.891125679016113, 'val_rmse_target_0': 0.9202630519866943, 'val_mae_target_0': 0.6914551258087158, 'val_r2_target_0': -12.891125679016113}",COMPLETE
13,0.2739402193757188,2026-02-02 19:55:17.590723,2026-02-02 19:55:43.134948,0 days 00:00:25.544225,mean,0.0017300531917682118,0.0003448892132523231,"{'val_rmse_mean': 0.7970290780067444, 'val_mae_mean': 0.5790036916732788, 'val_r2_mean': -1.2072315216064453, 'val_rmse_target_0': 0.7970290780067444, 'val_mae_target_0': 0.5790036916732788, 'val_r2_target_0': -1.2072315216064453}",COMPLETE
14,0.2757022960048306,2026-02-02 19:55:43.236514,2026-02-02 19:56:09.652335,0 days 00:00:26.415821,mean,0.0004065414500791546,2.9202632094976305e-05,"{'val_rmse_mean': 0.8246845006942749, 'val_mae_mean': 0.6055638790130615, 'val_r2_mean': -7.809761047363281, 'val_rmse_target_0': 0.8246845006942749, 'val_mae_target_0': 0.6055638790130615, 'val_r2_target_0': -7.809761047363281}",COMPLETE
15,0.2814016803969434,2026-02-02 19:56:09.754368,2026-02-02 19:56:35.535632,0 days 00:00:25.781264,mean,0.0014990757928669478,1.0206515309066865e-06,"{'val_rmse_mean': 0.8206350803375244, 'val_mae_mean': 0.5916035175323486, 'val_r2_mean': -1.2304425239562988, 'val_rmse_target_0': 0.8206350803375244, 'val_mae_target_0': 0.5916035175323486, 'val_r2_target_0': -1.2304425239562988}",COMPLETE
16,0.35244610402366594,2026-02-02 19:56:35.637160,2026-02-02 19:57:00.845434,0 days 00:00:25.208274,mean,0.00016632528003457275,0.00019721750005680902,"{'val_rmse_mean': 0.9382128715515137, 'val_mae_mean': 0.6984252333641052, 'val_r2_mean': -14.399861335754395, 'val_rmse_target_0': 0.9382128715515137, 'val_mae_target_0': 0.6984252333641052, 'val_r2_target_0': -14.399861335754395}",COMPLETE
17,0.30532771530037117,2026-02-02 19:57:00.947331,2026-02-02 19:57:27.839852,0 days 00:00:26.892521,attention,0.0010860876841748402,3.161459260224532e-05,"{'val_rmse_mean': 0.8704894185066223, 'val_mae_mean': 0.6092164516448975, 'val_r2_mean': -1.527580738067627, 'val_rmse_target_0': 0.8704894185066223, 'val_mae_target_0': 0.6092164516448975, 'val_r2_target_0': -1.527580738067627}",COMPLETE
18,0.24455577958401087,2026-02-02 19:57:27.941868,2026-02-02 19:57:54.109055,0 days 00:00:26.167187,mean,0.0006362483804535805,0.00031414674774805305,"{'val_rmse_mean': 0.769501268863678, 'val_mae_mean': 0.5454491376876831, 'val_r2_mean': -1.7320430278778076, 'val_rmse_target_0': 0.769501268863678, 'val_mae_target_0': 0.5454491376876831, 'val_r2_target_0': -1.7320430278778076}",COMPLETE
19,0.30886272441158424,2026-02-02 19:57:54.211102,2026-02-02 19:58:20.407247,0 days 00:00:26.196145,mean,0.00025251166140574893,0.0012416055581904242,"{'val_rmse_mean': 0.8957721590995789, 'val_mae_mean': 0.6302165985107422, 'val_r2_mean': -14.851896286010742, 'val_rmse_target_0': 0.8957721590995789, 'val_mae_target_0': 0.6302165985107422, 'val_r2_target_0': -14.851896286010742}",COMPLETE
20,0.2881958534837597,2026-02-02 19:58:20.508505,2026-02-02 19:58:46.376768,0 days 00:00:25.868263,mean,0.0006261912116101377,0.0003564450261814437,"{'val_rmse_mean': 0.838890552520752, 'val_mae_mean': 0.6443488597869873, 'val_r2_mean': -5.7592549324035645, 'val_rmse_target_0': 0.838890552520752, 'val_mae_target_0': 0.6443488597869873, 'val_r2_target_0': -5.7592549324035645}",COMPLETE
21,0.28555678600745255,2026-02-02 19:58:46.477121,2026-02-02 19:59:12.245452,0 days 00:00:25.768331,mean,0.0020052811796808074,0.0001685357666686295,"{'val_rmse_mean': 0.8378035426139832, 'val_mae_mean': 0.5939404368400574, 'val_r2_mean': -0.7039133310317993, 'val_rmse_target_0': 0.8378035426139832, 'val_mae_target_0': 0.5939404368400574, 'val_r2_target_0': -0.7039133310317993}",COMPLETE
22,0.28733898716638107,2026-02-02 19:59:12.347965,2026-02-02 19:59:37.181809,0 days 00:00:24.833844,mean,0.0009945797571845048,4.980439314162518e-05,"{'val_rmse_mean': 0.836769163608551, 'val_mae_mean': 0.6115290522575378, 'val_r2_mean': -1.568859338760376, 'val_rmse_target_0': 0.836769163608551, 'val_mae_target_0': 0.6115290522575378, 'val_r2_target_0': -1.568859338760376}",COMPLETE
23,0.2981677876270152,2026-02-02 19:59:37.283337,2026-02-02 20:00:04.664785,0 days 00:00:27.381448,attention,0.0006482291988227036,0.00037052007246751327,"{'val_rmse_mean': 0.846930980682373, 'val_mae_mean': 0.615014910697937, 'val_r2_mean': -2.8762781620025635, 'val_rmse_target_0': 0.846930980682373, 'val_mae_target_0': 0.615014910697937, 'val_r2_target_0': -2.8762781620025635}",COMPLETE
24,0.31310127340947036,2026-02-02 20:00:04.766723,2026-02-02 20:00:30.420816,0 days 00:00:25.654093,mean,0.0004886658907285412,0.0028788435602246803,"{'val_rmse_mean': 0.8894429802894592, 'val_mae_mean': 0.6533703804016113, 'val_r2_mean': -5.106482028961182, 'val_rmse_target_0': 0.8894429802894592, 'val_mae_target_0': 0.6533703804016113, 'val_r2_target_0': -5.106482028961182}",COMPLETE
25,0.3247902851327564,2026-02-02 20:00:30.522337,2026-02-02 20:00:56.253486,0 days 00:00:25.731149,mean,0.00032939783154519207,0.0001440847148043491,"{'val_rmse_mean': 0.8925794959068298, 'val_mae_mean': 0.6755432486534119, 'val_r2_mean': -11.276389122009277, 'val_rmse_target_0': 0.8925794959068298, 'val_mae_target_0': 0.6755432486534119, 'val_r2_target_0': -11.276389122009277}",COMPLETE
26,0.29630257108605024,2026-02-02 20:00:56.354906,2026-02-02 20:01:25.159705,0 days 00:00:28.804799,attention,0.0013009886779032065,1.5489948742541814e-05,"{'val_rmse_mean': 0.8761827945709229, 'val_mae_mean': 0.5904572606086731, 'val_r2_mean': -1.8166229724884033, 'val_rmse_target_0': 0.8761827945709229, 'val_mae_target_0': 0.5904572606086731, 'val_r2_target_0': -1.8166229724884033}",COMPLETE
27,0.2956242536428262,2026-02-02 20:01:25.261700,2026-02-02 20:01:51.485221,0 days 00:00:26.223521,mean,0.0007708297403523216,0.0022182969640140667,"{'val_rmse_mean': 0.8353104591369629, 'val_mae_mean': 0.6024055480957031, 'val_r2_mean': -2.363966703414917, 'val_rmse_target_0': 0.8353104591369629, 'val_mae_target_0': 0.6024055480957031, 'val_r2_target_0': -2.363966703414917}",COMPLETE
28,0.42751553156590993,2026-02-02 20:01:51.589213,2026-02-02 20:02:20.813271,0 days 00:00:29.224058,attention,0.0023535847176950494,0.0005177393810936396,"{'val_rmse_mean': 1.0729522705078125, 'val_mae_mean': 0.7624506950378418, 'val_r2_mean': -1.720456600189209, 'val_rmse_target_0': 1.0729522705078125, 'val_mae_target_0': 0.7624506950378418, 'val_r2_target_0': -1.720456600189209}",COMPLETE
29,0.3335779531582914,2026-02-02 20:02:20.915189,2026-02-02 20:02:48.108289,0 days 00:00:27.193100,attention,0.00019918282571801366,1.1145775554809124e-05,"{'val_rmse_mean': 0.968689501285553, 'val_mae_mean': 0.6772617697715759, 'val_r2_mean': -12.233194351196289, 'val_rmse_target_0': 0.968689501285553, 'val_mae_target_0': 0.6772617697715759, 'val_r2_target_0': -12.233194351196289}",COMPLETE
30,0.2741532422800514,2026-02-02 20:02:48.210505,2026-02-02 20:03:12.837148,0 days 00:00:24.626643,mean,0.00039861406383191777,3.985321217279679e-05,"{'val_rmse_mean': 0.8127661943435669, 'val_mae_mean': 0.6149975657463074, 'val_r2_mean': -4.574121475219727, 'val_rmse_target_0': 0.8127661943435669, 'val_mae_target_0': 0.6149975657463074, 'val_r2_target_0': -4.574121475219727}",COMPLETE
31,0.25219219636131096,2026-02-02 20:03:12.939670,2026-02-02 20:03:38.119255,0 days 00:00:25.179585,mean,0.0012779243650817226,0.0003002440937798143,"{'val_rmse_mean': 0.7705772519111633, 'val_mae_mean': 0.5405442714691162, 'val_r2_mean': -0.6631959676742554, 'val_rmse_target_0': 0.7705772519111633, 'val_mae_target_0': 0.5405442714691162, 'val_r2_target_0': -0.6631959676742554}",COMPLETE
32,0.24626232920261962,2026-02-02 20:03:38.221337,2026-02-02 20:04:02.913483,0 days 00:00:24.692146,mean,0.0012033983081454682,0.00011896183850058139,"{'val_rmse_mean': 0.7626780271530151, 'val_mae_mean': 0.5449149012565613, 'val_r2_mean': -0.7301194667816162, 'val_rmse_target_0': 0.7626780271530151, 'val_mae_target_0': 0.5449149012565613, 'val_r2_target_0': -0.7301194667816162}",COMPLETE
33,0.28460532916236575,2026-02-02 20:04:03.015838,2026-02-02 20:04:28.599920,0 days 00:00:25.584082,mean,0.0025614782634865627,0.0006250379116067453,"{'val_rmse_mean': 0.8245925903320312, 'val_mae_mean': 0.5716301798820496, 'val_r2_mean': -0.6889016628265381, 'val_rmse_target_0': 0.8245925903320312, 'val_mae_target_0': 0.5716301798820496, 'val_r2_target_0': -0.6889016628265381}",COMPLETE
34,0.3125027493590972,2026-02-02 20:04:28.710481,2026-02-02 20:04:53.945223,0 days 00:00:25.234742,mean,0.003791363986026712,0.00024034760937426553,"{'val_rmse_mean': 0.8834269642829895, 'val_mae_mean': 0.6298885345458984, 'val_r2_mean': -0.3211108446121216, 'val_rmse_target_0': 0.8834269642829895, 'val_mae_target_0': 0.6298885345458984, 'val_r2_target_0': -0.3211108446121216}",COMPLETE
35,0.2516772764200276,2026-02-02 20:04:54.047188,2026-02-02 20:05:19.313895,0 days 00:00:25.266707,mean,0.0007821513598985612,7.825488973692591e-05,"{'val_rmse_mean': 0.7866239547729492, 'val_mae_mean': 0.5677210688591003, 'val_r2_mean': -2.355745315551758, 'val_rmse_target_0': 0.7866239547729492, 'val_mae_target_0': 0.5677210688591003, 'val_r2_target_0': -2.355745315551758}",COMPLETE
36,0.26798243877581424,2026-02-02 20:05:19.414995,2026-02-02 20:05:45.224599,0 days 00:00:25.809604,mean,0.001305356766121152,9.78045975144891e-05,"{'val_rmse_mean': 0.803896963596344, 'val_mae_mean': 0.5956917405128479, 'val_r2_mean': -1.2547962665557861, 'val_rmse_target_0': 0.803896963596344, 'val_mae_target_0': 0.5956917405128479, 'val_r2_target_0': -1.2547962665557861}",COMPLETE
37,0.27656332976712966,2026-02-02 20:05:45.325953,2026-02-02 20:06:09.972819,0 days 00:00:24.646866,mean,0.0008240070248216393,0.0015198003946724791,"{'val_rmse_mean': 0.8152320981025696, 'val_mae_mean': 0.5745305418968201, 'val_r2_mean': -2.072981595993042, 'val_rmse_target_0': 0.8152320981025696, 'val_mae_target_0': 0.5745305418968201, 'val_r2_target_0': -2.072981595993042}",COMPLETE
38,0.2896057123542522,2026-02-02 20:06:10.075075,2026-02-02 20:06:36.512583,0 days 00:00:26.437508,mean,0.0017319440353030665,0.00023155833948884007,"{'val_rmse_mean': 0.8517891764640808, 'val_mae_mean': 0.6121289730072021, 'val_r2_mean': -1.5110692977905273, 'val_rmse_target_0': 0.8517891764640808, 'val_mae_target_0': 0.6121289730072021, 'val_r2_target_0': -1.5110692977905273}",COMPLETE
39,0.31683942921118713,2026-02-02 20:06:36.614293,2026-02-02 20:07:00.322530,0 days 00:00:23.708237,mean,0.00048108250594469567,0.0006026505718379542,"{'val_rmse_mean': 0.8892054557800293, 'val_mae_mean': 0.6691098213195801, 'val_r2_mean': -4.785038948059082, 'val_rmse_target_0': 0.8892054557800293, 'val_mae_target_0': 0.6691098213195801, 'val_r2_target_0': -4.785038948059082}",COMPLETE
40,0.32261612279237145,2026-02-02 20:07:00.423682,2026-02-02 20:07:26.481626,0 days 00:00:26.057944,mean,0.0033599587615492166,0.0001106388341018535,"{'val_rmse_mean': 0.8642295598983765, 'val_mae_mean': 0.6451014876365662, 'val_r2_mean': -0.5011965036392212, 'val_rmse_target_0': 0.8642295598983765, 'val_mae_target_0': 0.6451014876365662, 'val_r2_target_0': -0.5011965036392212}",COMPLETE
41,0.27392460511354905,2026-02-02 20:07:26.583965,2026-02-02 20:07:51.932241,0 days 00:00:25.348276,mean,0.0006534590904608965,7.551111173883226e-05,"{'val_rmse_mean': 0.8053694367408752, 'val_mae_mean': 0.6031473875045776, 'val_r2_mean': -3.281525135040283, 'val_rmse_target_0': 0.8053694367408752, 'val_mae_target_0': 0.6031473875045776, 'val_r2_target_0': -3.281525135040283}",COMPLETE
42,0.21778732715325463,2026-02-02 20:07:52.036416,2026-02-02 20:08:18.297786,0 days 00:00:26.261370,mean,0.00096329115882006,2.322463525465603e-05,"{'val_rmse_mean': 0.7142043709754944, 'val_mae_mean': 0.5195348262786865, 'val_r2_mean': -0.7948993444442749, 'val_rmse_target_0': 0.7142043709754944, 'val_mae_target_0': 0.5195348262786865, 'val_r2_target_0': -0.7948993444442749}",COMPLETE
43,0.28897174839383094,2026-02-02 20:08:18.399515,2026-02-02 20:08:43.926238,0 days 00:00:25.526723,mean,0.0009592454153102176,1.8334000464990064e-05,"{'val_rmse_mean': 0.8288426995277405, 'val_mae_mean': 0.6021168231964111, 'val_r2_mean': -1.6563146114349365, 'val_rmse_target_0': 0.8288426995277405, 'val_mae_target_0': 0.6021168231964111, 'val_r2_target_0': -1.6563146114349365}",COMPLETE
44,0.2771515102919053,2026-02-02 20:08:44.030356,2026-02-02 20:09:09.416564,0 days 00:00:25.386208,mean,0.0012733961669980673,6.202383665884114e-06,"{'val_rmse_mean': 0.8024367690086365, 'val_mae_mean': 0.6039310097694397, 'val_r2_mean': -0.7426484823226929, 'val_rmse_target_0': 0.8024367690086365, 'val_mae_target_0': 0.6039310097694397, 'val_r2_target_0': -0.7426484823226929}",COMPLETE
45,0.37317418654371676,2026-02-02 20:09:09.518743,2026-02-02 20:09:35.563001,0 days 00:00:26.044258,mean,0.0066723154869268745,1.9982893789468458e-05,"{'val_rmse_mean': 0.9454706311225891, 'val_mae_mean': 0.7215135097503662, 'val_r2_mean': -0.3891777992248535, 'val_rmse_target_0': 0.9454706311225891, 'val_mae_target_0': 0.7215135097503662, 'val_r2_target_0': -0.3891777992248535}",COMPLETE
46,0.29071820182380853,2026-02-02 20:09:35.665575,2026-02-02 20:10:00.105903,0 days 00:00:24.440328,mean,0.0007605551226302714,1.0289763101576599e-05,"{'val_rmse_mean': 0.8201708793640137, 'val_mae_mean': 0.6474918127059937, 'val_r2_mean': -1.9535386562347412, 'val_rmse_target_0': 0.8201708793640137, 'val_mae_target_0': 0.6474918127059937, 'val_r2_target_0': -1.9535386562347412}",COMPLETE
47,0.2754746682427409,2026-02-02 20:10:00.208573,2026-02-02 20:10:26.270050,0 days 00:00:26.061477,mean,0.0015626847634939358,5.3215305394974925e-05,"{'val_rmse_mean': 0.8120349049568176, 'val_mae_mean': 0.5793957710266113, 'val_r2_mean': -1.1022720336914062, 'val_rmse_target_0': 0.8120349049568176, 'val_mae_target_0': 0.5793957710266113, 'val_r2_target_0': -1.1022720336914062}",COMPLETE
48,0.2795862077241677,2026-02-02 20:10:26.371662,2026-02-02 20:10:52.320008,0 days 00:00:25.948346,mean,0.0021902322728993198,2.681349366027365e-05,"{'val_rmse_mean': 0.8194150328636169, 'val_mae_mean': 0.5750321745872498, 'val_r2_mean': -1.2718584537506104, 'val_rmse_target_0': 0.8194150328636169, 'val_mae_target_0': 0.5750321745872498, 'val_r2_target_0': -1.2718584537506104}",COMPLETE
49,0.23696257182853986,2026-02-02 20:10:52.422266,2026-02-02 20:11:18.380280,0 days 00:00:25.958014,mean,0.0009483676249594375,0.000280320800356496,"{'val_rmse_mean': 0.7436925172805786, 'val_mae_mean': 0.544326663017273, 'val_r2_mean': -0.8615069389343262, 'val_rmse_target_0': 0.7436925172805786, 'val_mae_target_0': 0.544326663017273, 'val_r2_target_0': -0.8615069389343262}",COMPLETE
