number,value,datetime_start,datetime_complete,duration,params_aggregation,params_lr,params_weight_decay,user_attrs_val_metrics,state
0,0.3313345949475964,2026-02-03 00:04:05.323288,2026-02-03 00:04:31.750036,0 days 00:00:26.426748,mean,0.006944285724693253,1.1192714613850596e-06,"{'val_rmse_mean': 0.8712032437324524, 'val_mae_mean': 0.6927391290664673, 'val_r2_mean': 0.17441540956497192, 'val_rmse_target_0': 0.8712032437324524, 'val_mae_target_0': 0.6927391290664673, 'val_r2_target_0': 0.17441540956497192}",COMPLETE
1,0.2865834123076638,2026-02-03 00:04:31.866270,2026-02-03 00:04:57.649359,0 days 00:00:25.783089,mean,0.00046530675111797036,3.745358539124412e-05,"{'val_rmse_mean': 0.784144937992096, 'val_mae_mean': 0.6310120820999146, 'val_r2_mean': -1.044790506362915, 'val_rmse_target_0': 0.784144937992096, 'val_mae_target_0': 0.6310120820999146, 'val_r2_target_0': -1.044790506362915}",COMPLETE
2,0.29215039487166905,2026-02-03 00:04:57.766285,2026-02-03 00:05:23.070909,0 days 00:00:25.304624,mean,0.00011866107642886859,0.00440194927322726,"{'val_rmse_mean': 0.7918363213539124, 'val_mae_mean': 0.6147654056549072, 'val_r2_mean': -4.0280375480651855, 'val_rmse_target_0': 0.7918363213539124, 'val_mae_target_0': 0.6147654056549072, 'val_r2_target_0': -4.0280375480651855}",COMPLETE
3,0.25405380541148287,2026-02-03 00:05:23.189078,2026-02-03 00:05:48.619550,0 days 00:00:25.430472,mean,0.0006297673908164512,0.0015054371124558466,"{'val_rmse_mean': 0.7452764511108398, 'val_mae_mean': 0.5906914472579956, 'val_r2_mean': -0.4422600269317627, 'val_rmse_target_0': 0.7452764511108398, 'val_mae_target_0': 0.5906914472579956, 'val_r2_target_0': -0.4422600269317627}",COMPLETE
4,0.23632893159514493,2026-02-03 00:05:48.735873,2026-02-03 00:06:14.039983,0 days 00:00:25.304110,mean,0.0011629895031216404,4.463424190180895e-05,"{'val_rmse_mean': 0.7309767603874207, 'val_mae_mean': 0.5534664988517761, 'val_r2_mean': -0.13852858543395996, 'val_rmse_target_0': 0.7309767603874207, 'val_mae_target_0': 0.5534664988517761, 'val_r2_target_0': -0.13852858543395996}",COMPLETE
5,0.23411386233055964,2026-02-03 00:06:14.156941,2026-02-03 00:06:40.661798,0 days 00:00:26.504857,mean,0.0007108491792617868,0.0032809230853694917,"{'val_rmse_mean': 0.7103216648101807, 'val_mae_mean': 0.546689510345459, 'val_r2_mean': -0.1729670763015747, 'val_rmse_target_0': 0.7103216648101807, 'val_mae_target_0': 0.546689510345459, 'val_r2_target_0': -0.1729670763015747}",COMPLETE
6,0.31153225413166824,2026-02-03 00:06:40.778269,2026-02-03 00:07:09.443901,0 days 00:00:28.665632,attention,0.004258027581640786,0.0036845425362999123,"{'val_rmse_mean': 0.8352362513542175, 'val_mae_mean': 0.6384999752044678, 'val_r2_mean': 0.2963380217552185, 'val_rmse_target_0': 0.8352362513542175, 'val_mae_target_0': 0.6384999752044678, 'val_r2_target_0': 0.2963380217552185}",COMPLETE
7,0.2531006642233546,2026-02-03 00:07:09.561546,2026-02-03 00:07:38.313783,0 days 00:00:28.752237,attention,0.0007208241511894824,2.617442003112763e-06,"{'val_rmse_mean': 0.7344864010810852, 'val_mae_mean': 0.5835780501365662, 'val_r2_mean': -0.29216527938842773, 'val_rmse_target_0': 0.7344864010810852, 'val_mae_target_0': 0.5835780501365662, 'val_r2_target_0': -0.29216527938842773}",COMPLETE
8,0.27108800249482523,2026-02-03 00:07:38.430921,2026-02-03 00:08:06.586281,0 days 00:00:28.155360,attention,0.0061415848779829115,0.002028330588726872,"{'val_rmse_mean': 0.8121951222419739, 'val_mae_mean': 0.5952587127685547, 'val_r2_mean': 0.34400641918182373, 'val_rmse_target_0': 0.8121951222419739, 'val_mae_target_0': 0.5952587127685547, 'val_r2_target_0': 0.34400641918182373}",COMPLETE
9,0.25158540477342384,2026-02-03 00:08:06.702919,2026-02-03 00:08:32.890116,0 days 00:00:26.187197,mean,0.0030465599158385707,9.93326228658677e-05,"{'val_rmse_mean': 0.7516815066337585, 'val_mae_mean': 0.5826746225357056, 'val_r2_mean': 0.16756534576416016, 'val_rmse_target_0': 0.7516815066337585, 'val_mae_target_0': 0.5826746225357056, 'val_r2_target_0': 0.16756534576416016}",COMPLETE
