number,value,datetime_start,datetime_complete,duration,params_aggregation,params_dropout,params_hidden_dim,params_lr,params_weight_decay,user_attrs_val_metrics,state
0,0.31877388156890113,2026-02-04 14:24:26.958641,2026-02-04 14:25:00.837110,0 days 00:00:33.878469,mean,0.09697464766640854,32,0.00037435738302917334,6.641324150834552e-05,"{'val_rmse_mean': 0.8286797404289246, 'val_mae_mean': 0.6654924750328064, 'val_r2_mean': -2.0546042919158936, 'val_rmse_target_0': 0.8286797404289246, 'val_mae_target_0': 0.6654924750328064, 'val_r2_target_0': -2.0546042919158936}",COMPLETE
1,0.3094933613001895,2026-02-04 14:25:01.080721,2026-02-04 14:25:39.163329,0 days 00:00:38.082608,attention,0.2773917130857998,64,0.0025131971309211745,0.00021826734253025868,"{'val_rmse_mean': 0.8032395243644714, 'val_mae_mean': 0.6615715622901917, 'val_r2_mean': -0.7065424919128418, 'val_rmse_target_0': 0.8032395243644714, 'val_mae_target_0': 0.6615715622901917, 'val_r2_target_0': -0.7065424919128418}",COMPLETE
2,0.348936441355801,2026-02-04 14:25:39.406952,2026-02-04 14:26:16.518981,0 days 00:00:37.112029,attention,0.2305660755283924,64,0.0004890586701102639,0.001480399641094014,"{'val_rmse_mean': 0.8677792549133301, 'val_mae_mean': 0.7044854760169983, 'val_r2_mean': -1.2262651920318604, 'val_rmse_target_0': 0.8677792549133301, 'val_mae_target_0': 0.7044854760169983, 'val_r2_target_0': -1.2262651920318604}",COMPLETE
3,0.33124584709811544,2026-02-04 14:26:16.762027,2026-02-04 14:26:52.655258,0 days 00:00:35.893231,mean,0.19590264175477767,64,0.00016255633307304647,5.5686214559356666e-05,"{'val_rmse_mean': 0.8504784107208252, 'val_mae_mean': 0.676341712474823, 'val_r2_mean': -8.411539077758789, 'val_rmse_target_0': 0.8504784107208252, 'val_mae_target_0': 0.676341712474823, 'val_r2_target_0': -8.411539077758789}",COMPLETE
4,0.30910501415470476,2026-02-04 14:26:52.896621,2026-02-04 14:27:27.670579,0 days 00:00:34.773958,mean,0.06037412644321871,128,0.003784022000906126,0.009154516778256063,"{'val_rmse_mean': 0.8104697465896606, 'val_mae_mean': 0.6716762185096741, 'val_r2_mean': -0.34066808223724365, 'val_rmse_target_0': 0.8104697465896606, 'val_mae_target_0': 0.6716762185096741, 'val_r2_target_0': -0.34066808223724365}",COMPLETE
5,0.3320419547346521,2026-02-04 14:27:27.913230,2026-02-04 14:28:06.026853,0 days 00:00:38.113623,attention,0.09913931949918214,32,0.0003729974575252502,0.0001858183841419409,"{'val_rmse_mean': 0.8488059043884277, 'val_mae_mean': 0.6822273135185242, 'val_r2_mean': -1.787381649017334, 'val_rmse_target_0': 0.8488059043884277, 'val_mae_target_0': 0.6822273135185242, 'val_r2_target_0': -1.787381649017334}",COMPLETE
6,0.2978228094101791,2026-02-04 14:28:06.269785,2026-02-04 14:28:45.032619,0 days 00:00:38.762834,attention,0.28444586677915346,128,0.0023507082614744675,7.736779387458692e-05,"{'val_rmse_mean': 0.8131394386291504, 'val_mae_mean': 0.6399765014648438, 'val_r2_mean': -0.42235875129699707, 'val_rmse_target_0': 0.8131394386291504, 'val_mae_target_0': 0.6399765014648438, 'val_r2_target_0': -0.42235875129699707}",COMPLETE
7,0.3357352214667049,2026-02-04 14:28:45.275884,2026-02-04 14:29:23.202394,0 days 00:00:37.926510,attention,0.2157301313630829,128,0.0007623486586245276,2.663289369357232e-05,"{'val_rmse_mean': 0.8489267230033875, 'val_mae_mean': 0.6815236210823059, 'val_r2_mean': -1.1534478664398193, 'val_rmse_target_0': 0.8489267230033875, 'val_mae_target_0': 0.6815236210823059, 'val_r2_target_0': -1.1534478664398193}",COMPLETE
8,0.34583255506543165,2026-02-04 14:29:23.445255,2026-02-04 14:30:00.064534,0 days 00:00:36.619279,attention,0.2622175088877001,128,0.00135968190156334,5.621775827706449e-05,"{'val_rmse_mean': 0.8686717748641968, 'val_mae_mean': 0.7084813117980957, 'val_r2_mean': -0.9438945055007935, 'val_rmse_target_0': 0.8686717748641968, 'val_mae_target_0': 0.7084813117980957, 'val_r2_target_0': -0.9438945055007935}",COMPLETE
9,0.30898520161496923,2026-02-04 14:30:00.307641,2026-02-04 14:30:35.480187,0 days 00:00:35.172546,mean,0.27086717141354283,32,0.002891000396994656,0.004252315123007043,"{'val_rmse_mean': 0.8152546286582947, 'val_mae_mean': 0.6593521237373352, 'val_r2_mean': -0.6281592845916748, 'val_rmse_target_0': 0.8152546286582947, 'val_mae_target_0': 0.6593521237373352, 'val_r2_target_0': -0.6281592845916748}",COMPLETE
