number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_lstm,params_dropout_path,params_dropout_reg,params_lr,params_lstm_hidden_dim,params_lstm_layers,params_path_aggregation,params_path_dim,params_regressor_dim,params_weight_decay,user_attrs_val_metrics,state
10,0.35137099369334196,2026-02-04 11:57:30.939573,2026-02-04 11:58:24.715270,0 days 00:00:53.775697,16,False,0.290762350644431,0.29215515232701295,0.20333911710550248,0.00043569612810866464,16,2,static,16,128,0.006860666905439303,"{'val_rmse_mean': 0.8818827271461487, 'val_mae_mean': 0.7061310410499573, 'val_r2_mean': -1.0804917812347412, 'val_rmse_target_0': 0.8818827271461487, 'val_mae_target_0': 0.7061310410499573, 'val_r2_target_0': -1.0804917812347412}",COMPLETE
11,0.3397516340472201,2026-02-04 11:58:24.946086,2026-02-04 11:59:17.177927,0 days 00:00:52.231841,16,False,0.29978430263287176,0.29403788228315475,0.2024416797750931,0.0004902845161348312,16,2,static,16,128,0.00857012686564666,"{'val_rmse_mean': 0.8542914390563965, 'val_mae_mean': 0.7055779695510864, 'val_r2_mean': -0.8722975254058838, 'val_rmse_target_0': 0.8542914390563965, 'val_mae_target_0': 0.7055779695510864, 'val_r2_target_0': -0.8722975254058838}",COMPLETE
12,0.3769295171395815,2026-02-04 11:59:17.407365,2026-02-04 12:00:10.227399,0 days 00:00:52.820034,16,False,0.24913063379658124,0.3194910992049837,0.24165381773571926,0.0004971950092277974,16,2,static,16,128,0.008066175855160139,"{'val_rmse_mean': 0.9116467237472534, 'val_mae_mean': 0.7443832159042358, 'val_r2_mean': -1.1783771514892578, 'val_rmse_target_0': 0.9116467237472534, 'val_mae_target_0': 0.7443832159042358, 'val_r2_target_0': -1.1783771514892578}",COMPLETE
13,0.3712384769487134,2026-02-04 12:00:10.459093,2026-02-04 12:01:00.858637,0 days 00:00:50.399544,16,False,0.23655489943723088,0.3194584456574586,0.30805413296793493,0.00030633375561360483,16,2,static,16,128,0.0020385289250392613,"{'val_rmse_mean': 0.9003380537033081, 'val_mae_mean': 0.7344738841056824, 'val_r2_mean': -2.3457491397857666, 'val_rmse_target_0': 0.9003380537033081, 'val_mae_target_0': 0.7344738841056824, 'val_r2_target_0': -2.3457491397857666}",COMPLETE
14,0.3595615330183743,2026-02-04 12:01:01.090465,2026-02-04 12:01:54.542478,0 days 00:00:53.452013,16,False,0.29474783074676775,0.26808475801614373,0.3131819214277059,0.00032241916849134897,16,2,static,16,128,0.0004614261457299637,"{'val_rmse_mean': 0.8854585886001587, 'val_mae_mean': 0.72200608253479, 'val_r2_mean': -2.3883230686187744, 'val_rmse_target_0': 0.8854585886001587, 'val_mae_target_0': 0.72200608253479, 'val_r2_target_0': -2.3883230686187744}",COMPLETE
15,0.3748260400763549,2026-02-04 12:01:54.772441,2026-02-04 12:02:45.808451,0 days 00:00:51.036010,16,False,0.2618754486496987,0.3425068735936929,0.2504515536617854,0.00022243324985292404,16,2,static,16,512,0.00012967706970524415,"{'val_rmse_mean': 0.9092742800712585, 'val_mae_mean': 0.738288164138794, 'val_r2_mean': -2.058896064758301, 'val_rmse_target_0': 0.9092742800712585, 'val_mae_target_0': 0.738288164138794, 'val_r2_target_0': -2.058896064758301}",COMPLETE
16,0.3301188891407407,2026-02-04 12:02:46.038637,2026-02-04 12:03:39.499285,0 days 00:00:53.460648,16,False,0.18093403320847998,0.26601786543014333,0.2128141529402585,0.0003788310867078651,32,2,static,16,128,0.004295269936493334,"{'val_rmse_mean': 0.8450036644935608, 'val_mae_mean': 0.6802067160606384, 'val_r2_mean': -0.7040116786956787, 'val_rmse_target_0': 0.8450036644935608, 'val_mae_target_0': 0.6802067160606384, 'val_r2_target_0': -0.7040116786956787}",COMPLETE
17,0.3839358283536664,2026-02-04 12:03:39.730033,2026-02-04 12:04:31.564688,0 days 00:00:51.834655,16,False,0.18123322791484078,0.2633425602911349,0.20723203383935734,0.00021218371831982925,32,2,static,16,128,0.0007604826637043943,"{'val_rmse_mean': 0.9217893481254578, 'val_mae_mean': 0.7395316362380981, 'val_r2_mean': -3.7501039505004883, 'val_rmse_target_0': 0.9217893481254578, 'val_mae_target_0': 0.7395316362380981, 'val_r2_target_0': -3.7501039505004883}",COMPLETE
18,0.3504248051708769,2026-02-04 12:04:31.794104,2026-02-04 12:05:25.726130,0 days 00:00:53.932026,16,False,0.12814843424296568,0.26746235933544305,0.22915916140619208,0.0003975367123665827,32,2,static,16,256,0.0038307484036928813,"{'val_rmse_mean': 0.8681179881095886, 'val_mae_mean': 0.7227267026901245, 'val_r2_mean': -0.9919252395629883, 'val_rmse_target_0': 0.8681179881095886, 'val_mae_target_0': 0.7227267026901245, 'val_r2_target_0': -0.9919252395629883}",COMPLETE
19,0.36346864160919656,2026-02-04 12:05:25.956601,2026-02-04 12:06:18.103549,0 days 00:00:52.146948,16,False,0.1807931792316566,0.24994286061226273,0.22339162728855214,0.0002743058664325088,32,2,static,16,512,0.0001400369060405035,"{'val_rmse_mean': 0.8871212601661682, 'val_mae_mean': 0.732164740562439, 'val_r2_mean': -0.8462715148925781, 'val_rmse_target_0': 0.8871212601661682, 'val_mae_target_0': 0.732164740562439, 'val_r2_target_0': -0.8462715148925781}",COMPLETE
20,0.3425071035787739,2026-02-04 12:06:18.335576,2026-02-04 12:07:10.376087,0 days 00:00:52.040511,16,False,0.20370053407677835,0.2939978702643131,0.26038085581743053,0.0004886855748564405,32,2,static,16,128,0.0009660766678662775,"{'val_rmse_mean': 0.8615931868553162, 'val_mae_mean': 0.7145722508430481, 'val_r2_mean': -0.7617640495300293, 'val_rmse_target_0': 0.8615931868553162, 'val_mae_target_0': 0.7145722508430481, 'val_r2_target_0': -0.7617640495300293}",COMPLETE
21,0.32081871334014944,2026-02-04 12:07:10.612057,2026-02-04 12:08:02.147373,0 days 00:00:51.535316,16,False,0.19075536580187796,0.29936339181107297,0.258300264727462,0.0004945225845353585,32,2,static,16,128,0.003697604486588928,"{'val_rmse_mean': 0.8275519609451294, 'val_mae_mean': 0.691344678401947, 'val_r2_mean': -0.6801409721374512, 'val_rmse_target_0': 0.8275519609451294, 'val_mae_target_0': 0.691344678401947, 'val_r2_target_0': -0.6801409721374512}",COMPLETE
22,0.3604659421673407,2026-02-04 12:08:02.388157,2026-02-04 12:08:53.098452,0 days 00:00:50.710295,16,False,0.18060952323701204,0.30845530604896076,0.22397986526727576,0.00038615166265728,32,2,static,16,128,0.0036805083987386297,"{'val_rmse_mean': 0.8876449465751648, 'val_mae_mean': 0.713913083076477, 'val_r2_mean': -1.2206816673278809, 'val_rmse_target_0': 0.8876449465751648, 'val_mae_target_0': 0.713913083076477, 'val_r2_target_0': -1.2206816673278809}",COMPLETE
23,0.3308098555604644,2026-02-04 12:08:53.328561,2026-02-04 12:09:46.753847,0 days 00:00:53.425286,16,False,0.15901330885531484,0.2806548250917866,0.2660589619583038,0.00025497600004494486,32,2,static,16,128,0.0037651342036535943,"{'val_rmse_mean': 0.8464180827140808, 'val_mae_mean': 0.682406485080719, 'val_r2_mean': -2.7065858840942383, 'val_rmse_target_0': 0.8464180827140808, 'val_mae_target_0': 0.682406485080719, 'val_r2_target_0': -2.7065858840942383}",COMPLETE
24,0.35147494693821363,2026-02-04 12:09:46.984644,2026-02-04 12:10:39.879267,0 days 00:00:52.894623,16,False,0.15878540231424468,0.2758374780690958,0.2714228959010927,0.0002550907046147717,32,2,static,16,128,0.0011812272633746194,"{'val_rmse_mean': 0.8762359023094177, 'val_mae_mean': 0.6975398063659668, 'val_r2_mean': -2.446126699447632, 'val_rmse_target_0': 0.8762359023094177, 'val_mae_target_0': 0.6975398063659668, 'val_r2_target_0': -2.446126699447632}",COMPLETE
25,0.33657053105148577,2026-02-04 12:10:40.110459,2026-02-04 12:11:31.759628,0 days 00:00:51.649169,16,False,0.12506166688568782,0.2489506262885982,0.3292582712283341,0.0003544343119975853,32,2,static,16,128,0.003450042645362481,"{'val_rmse_mean': 0.8484799861907959, 'val_mae_mean': 0.6905834674835205, 'val_r2_mean': -1.0933778285980225, 'val_rmse_target_0': 0.8484799861907959, 'val_mae_target_0': 0.6905834674835205, 'val_r2_target_0': -1.0933778285980225}",COMPLETE
26,0.39840271187346876,2026-02-04 12:11:31.990469,2026-02-04 12:12:25.620398,0 days 00:00:53.629929,16,False,0.1893792112477073,0.2808922202280731,0.285920210188377,0.00025029353654373203,32,2,static,8,128,0.00017700243118792044,"{'val_rmse_mean': 0.9515275359153748, 'val_mae_mean': 0.7535511255264282, 'val_r2_mean': -4.7824225425720215, 'val_rmse_target_0': 0.9515275359153748, 'val_mae_target_0': 0.7535511255264282, 'val_r2_target_0': -4.7824225425720215}",COMPLETE
27,0.41748261028314354,2026-02-04 12:12:25.850326,2026-02-04 12:13:19.970923,0 days 00:00:54.120597,16,False,0.16059751883383436,0.3073024790715229,0.2414230453222561,0.00018190076844391248,32,2,static,16,128,0.0006971489764435482,"{'val_rmse_mean': 0.9773129224777222, 'val_mae_mean': 0.7809839844703674, 'val_r2_mean': -12.27739143371582, 'val_rmse_target_0': 0.9773129224777222, 'val_mae_target_0': 0.7809839844703674, 'val_r2_target_0': -12.27739143371582}",COMPLETE
28,0.31023488829291807,2026-02-04 12:13:20.200780,2026-02-04 12:14:11.107500,0 days 00:00:50.906720,16,False,0.2136565819014473,0.25522964789931263,0.26383880636168017,0.00042941490976886715,32,2,static,16,256,0.005050803012646352,"{'val_rmse_mean': 0.814570426940918, 'val_mae_mean': 0.6761136054992676, 'val_r2_mean': -0.6798886060714722, 'val_rmse_target_0': 0.814570426940918, 'val_mae_target_0': 0.6761136054992676, 'val_r2_target_0': -0.6798886060714722}",COMPLETE
29,0.3639980588977104,2026-02-04 12:14:11.340090,2026-02-04 12:15:03.762383,0 days 00:00:52.422293,16,False,0.21900945191507729,0.37588244822167705,0.29333709559722426,0.0004224728141308102,32,2,static,16,256,0.0003039973055433283,"{'val_rmse_mean': 0.8822140097618103, 'val_mae_mean': 0.7422144412994385, 'val_r2_mean': -1.2219250202178955, 'val_rmse_target_0': 0.8822140097618103, 'val_mae_target_0': 0.7422144412994385, 'val_r2_target_0': -1.2219250202178955}",COMPLETE
30,0.418955074686757,2026-02-04 12:15:03.994235,2026-02-04 12:15:56.866640,0 days 00:00:52.872405,16,False,0.2306501194580978,0.25147332773810877,0.2848421479902157,0.00011167404173707409,8,2,static,16,256,0.002144625279958884,"{'val_rmse_mean': 0.9720860123634338, 'val_mae_mean': 0.7789098024368286, 'val_r2_mean': -22.145811080932617, 'val_rmse_target_0': 0.9720860123634338, 'val_mae_target_0': 0.7789098024368286, 'val_r2_target_0': -22.145811080932617}",COMPLETE
31,0.35535777318539286,2026-02-04 12:15:57.097897,2026-02-04 12:16:50.564519,0 days 00:00:53.466622,16,False,0.19414570692607427,0.22642643619122324,0.2622294597263134,0.00034244044755289867,32,2,static,16,256,0.004993703007990729,"{'val_rmse_mean': 0.8791691064834595, 'val_mae_mean': 0.7284015417098999, 'val_r2_mean': -1.0289289951324463, 'val_rmse_target_0': 0.8791691064834595, 'val_mae_target_0': 0.7284015417098999, 'val_r2_target_0': -1.0289289951324463}",COMPLETE
32,0.39230024268747204,2026-02-04 12:16:50.798118,2026-02-04 12:17:42.469242,0 days 00:00:51.671124,16,False,0.209838336192748,0.2626052299620341,0.25239959932146266,0.00042257692605009194,32,2,static,16,256,0.0029714390511344194,"{'val_rmse_mean': 0.9303461909294128, 'val_mae_mean': 0.7700526714324951, 'val_r2_mean': -1.418835163116455, 'val_rmse_target_0': 0.9303461909294128, 'val_mae_target_0': 0.7700526714324951, 'val_r2_target_0': -1.418835163116455}",COMPLETE
33,0.3597596139332516,2026-02-04 12:17:42.701391,2026-02-04 12:18:36.741451,0 days 00:00:54.040060,16,False,0.1704494653038664,0.27518486178942386,0.2736168972326219,0.0002890495162481421,32,2,static,16,512,0.004929913379705125,"{'val_rmse_mean': 0.8854793906211853, 'val_mae_mean': 0.7144293785095215, 'val_r2_mean': -1.758467435836792, 'val_rmse_target_0': 0.8854793906211853, 'val_mae_target_0': 0.7144293785095215, 'val_r2_target_0': -1.758467435836792}",COMPLETE
34,0.3423492053385686,2026-02-04 12:18:36.975360,2026-02-04 12:19:28.636522,0 days 00:00:51.661162,16,False,0.13746639570964334,0.30605300863449053,0.236964241964286,0.0004452610088550082,32,2,static,16,128,0.00982466192013638,"{'val_rmse_mean': 0.8629238605499268, 'val_mae_mean': 0.7049316167831421, 'val_r2_mean': -0.8845652341842651, 'val_rmse_target_0': 0.8629238605499268, 'val_mae_target_0': 0.7049316167831421, 'val_r2_target_0': -0.8845652341842651}",COMPLETE
35,0.36074246441448515,2026-02-04 12:19:28.866719,2026-02-04 12:20:19.249556,0 days 00:00:50.382837,16,False,0.17026678270600012,0.254747590004553,0.25773218962870215,0.00034301380179389503,32,2,static,16,256,0.0017156429476839206,"{'val_rmse_mean': 0.8890480995178223, 'val_mae_mean': 0.713589608669281, 'val_r2_mean': -1.2945516109466553, 'val_rmse_target_0': 0.8890480995178223, 'val_mae_target_0': 0.713589608669281, 'val_r2_target_0': -1.2945516109466553}",COMPLETE
36,0.40259329980579894,2026-02-04 12:20:19.479393,2026-02-04 12:21:10.296315,0 days 00:00:50.816922,16,False,0.21793584724119475,0.2370456938315308,0.2160897834697863,0.00024845157887260915,32,2,static,8,128,0.0014710442985370095,"{'val_rmse_mean': 0.9653300642967224, 'val_mae_mean': 0.7679150104522705, 'val_r2_mean': -5.3700127601623535, 'val_rmse_target_0': 0.9653300642967224, 'val_mae_target_0': 0.7679150104522705, 'val_r2_target_0': -5.3700127601623535}",COMPLETE
37,0.3766430011192925,2026-02-04 12:21:10.526548,2026-02-04 12:22:01.909288,0 days 00:00:51.382740,16,False,0.14772139302115594,0.21766610247591556,0.32219030699381684,0.00017572392017747303,8,2,static,16,512,6.717643672493606e-05,"{'val_rmse_mean': 0.9154757857322693, 'val_mae_mean': 0.7310454249382019, 'val_r2_mean': -3.4659624099731445, 'val_rmse_target_0': 0.9154757857322693, 'val_mae_target_0': 0.7310454249382019, 'val_r2_target_0': -3.4659624099731445}",COMPLETE
38,0.3625714654385861,2026-02-04 12:22:02.138676,2026-02-04 12:22:56.134435,0 days 00:00:53.995759,16,False,0.19196188459039612,0.33746657527115453,0.2687405400260126,0.00037631609654629507,32,2,static,8,256,0.004753889379534847,"{'val_rmse_mean': 0.8887732028961182, 'val_mae_mean': 0.7187309265136719, 'val_r2_mean': -1.288177728652954, 'val_rmse_target_0': 0.8887732028961182, 'val_mae_target_0': 0.7187309265136719, 'val_r2_target_0': -1.288177728652954}",COMPLETE
39,0.4354214364279027,2026-02-04 12:22:56.365352,2026-02-04 12:23:49.509126,0 days 00:00:53.143774,16,False,0.20651774169236686,0.28318914465407113,0.39156851904895085,7.469212570280424e-05,32,2,static,16,128,0.0027953428782077528,"{'val_rmse_mean': 0.9830822944641113, 'val_mae_mean': 0.7986271381378174, 'val_r2_mean': -49.819847106933594, 'val_rmse_target_0': 0.9830822944641113, 'val_mae_target_0': 0.7986271381378174, 'val_r2_target_0': -49.819847106933594}",COMPLETE
40,0.4122211683748497,2026-02-04 12:23:49.746031,2026-02-04 12:24:39.517102,0 days 00:00:49.771071,16,False,0.10750369153025488,0.24318326380224367,0.28027443877329566,5.1834215378187885e-05,8,2,static,8,128,0.005711029404274153,"{'val_rmse_mean': 0.9619264006614685, 'val_mae_mean': 0.7741909027099609, 'val_r2_mean': -50.367801666259766, 'val_rmse_target_0': 0.9619264006614685, 'val_mae_target_0': 0.7741909027099609, 'val_r2_target_0': -50.367801666259766}",COMPLETE
41,0.3451848782507888,2026-02-04 12:24:39.747298,2026-02-04 12:25:33.445088,0 days 00:00:53.697790,16,False,0.11876813798741495,0.2578656914154719,0.3320846907915882,0.0003426472751226264,32,2,static,16,128,0.004078505724567171,"{'val_rmse_mean': 0.8648499250411987, 'val_mae_mean': 0.7087425589561462, 'val_r2_mean': -1.3072490692138672, 'val_rmse_target_0': 0.8648499250411987, 'val_mae_target_0': 0.7087425589561462, 'val_r2_target_0': -1.3072490692138672}",COMPLETE
42,0.32840318428093773,2026-02-04 12:25:33.677985,2026-02-04 12:26:27.389917,0 days 00:00:53.711932,16,False,0.12868617230139265,0.24469449931992,0.3470378358679811,0.0004552092688492928,32,2,static,16,128,0.0030263304263537225,"{'val_rmse_mean': 0.8444705009460449, 'val_mae_mean': 0.6876453757286072, 'val_r2_mean': -0.9335799217224121, 'val_rmse_target_0': 0.8444705009460449, 'val_mae_target_0': 0.6876453757286072, 'val_r2_target_0': -0.9335799217224121}",COMPLETE
43,0.3393975066503993,2026-02-04 12:26:27.621976,2026-02-04 12:27:18.758203,0 days 00:00:51.136227,16,False,0.14566735120413432,0.22666954877223647,0.34221244385537214,0.00043645838575269056,32,2,static,16,128,0.002531156206932991,"{'val_rmse_mean': 0.8558518886566162, 'val_mae_mean': 0.7097496390342712, 'val_r2_mean': -0.9338251352310181, 'val_rmse_target_0': 0.8558518886566162, 'val_mae_target_0': 0.7097496390342712, 'val_r2_target_0': -0.9338251352310181}",COMPLETE
44,0.36601810776456084,2026-02-04 12:27:18.993261,2026-02-04 12:28:13.341223,0 days 00:00:54.347962,16,False,0.1574127778819928,0.27480521175433725,0.29366112757973817,0.0004998239808221113,32,2,static,16,128,0.006262505627028594,"{'val_rmse_mean': 0.8942282199859619, 'val_mae_mean': 0.741841733455658, 'val_r2_mean': -0.9740716218948364, 'val_rmse_target_0': 0.8942282199859619, 'val_mae_target_0': 0.741841733455658, 'val_r2_target_0': -0.9740716218948364}",COMPLETE
45,0.33337965686978016,2026-02-04 12:28:13.571933,2026-02-04 12:29:06.065729,0 days 00:00:52.493796,16,False,0.16775769868164775,0.21387620114563322,0.3866804711554156,0.0003959402528897501,32,2,static,16,128,0.0017338616396920896,"{'val_rmse_mean': 0.8329502940177917, 'val_mae_mean': 0.7052302360534668, 'val_r2_mean': -1.0772411823272705, 'val_rmse_target_0': 0.8329502940177917, 'val_mae_target_0': 0.7052302360534668, 'val_r2_target_0': -1.0772411823272705}",COMPLETE
46,0.38029863585048856,2026-02-04 12:29:06.295801,2026-02-04 12:29:58.318472,0 days 00:00:52.022671,16,False,0.1347242450652836,0.29767031442307973,0.24776559956166766,0.0003016977200761498,32,2,static,16,256,0.001263323666780047,"{'val_rmse_mean': 0.909336268901825, 'val_mae_mean': 0.7475703954696655, 'val_r2_mean': -1.5238394737243652, 'val_rmse_target_0': 0.909336268901825, 'val_mae_target_0': 0.7475703954696655, 'val_r2_target_0': -1.5238394737243652}",COMPLETE
47,0.3344959500504451,2026-02-04 12:29:58.549320,2026-02-04 12:30:52.085500,0 days 00:00:53.536180,16,False,0.11559051656810156,0.28615384001901256,0.3046253380969144,0.0004508614226117551,8,2,static,16,128,0.007435072857333481,"{'val_rmse_mean': 0.8452572822570801, 'val_mae_mean': 0.7123419642448425, 'val_r2_mean': -1.138777732849121, 'val_rmse_target_0': 0.8452572822570801, 'val_mae_target_0': 0.7123419642448425, 'val_r2_target_0': -1.138777732849121}",COMPLETE
48,0.38316861636660715,2026-02-04 12:30:52.317108,2026-02-04 12:31:46.799074,0 days 00:00:54.481966,16,False,0.1977810996472784,0.24298802662109958,0.31590907313721317,0.0004593584875222958,32,2,static,16,512,0.002868315394830742,"{'val_rmse_mean': 0.9172220826148987, 'val_mae_mean': 0.7904572486877441, 'val_r2_mean': -0.910620927810669, 'val_rmse_target_0': 0.9172220826148987, 'val_mae_target_0': 0.7904572486877441, 'val_r2_target_0': -0.910620927810669}",COMPLETE
49,0.4252622268387213,2026-02-04 12:31:47.028852,2026-02-04 12:32:41.070396,0 days 00:00:54.041544,16,False,0.22408019230169593,0.23031571025291847,0.21445877073993797,0.00014990882901674338,32,2,static,8,128,0.0006162447401314142,"{'val_rmse_mean': 0.9852941632270813, 'val_mae_mean': 0.7816032767295837, 'val_r2_mean': -14.912887573242188, 'val_rmse_target_0': 0.9852941632270813, 'val_mae_target_0': 0.7816032767295837, 'val_r2_target_0': -14.912887573242188}",COMPLETE
