number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_lstm,params_dropout_path,params_dropout_reg,params_lr,params_lstm_hidden_dim,params_lstm_layers,params_path_aggregation,params_path_dim,params_regressor_dim,params_weight_decay,user_attrs_val_metrics,state
0,0.3792477325026724,2026-02-03 02:48:17.728475,2026-02-03 02:49:02.819043,0 days 00:00:45.090568,16,False,0.1105487962256969,0.3462421441070196,0.30713485457517775,5.007168247196911e-05,32,2,static,16,512,0.008263173256509783,"{'val_rmse_mean': 0.9436947107315063, 'val_mae_mean': 0.6992236375808716, 'val_r2_mean': -20.394163131713867, 'val_rmse_target_0': 0.9436947107315063, 'val_mae_target_0': 0.6992236375808716, 'val_r2_target_0': -20.394163131713867}",COMPLETE
1,0.3690548362297974,2026-02-03 02:49:02.946863,2026-02-03 02:49:49.741274,0 days 00:00:46.794411,16,False,0.24769958401119666,0.21684987208808004,0.30885311417262795,0.00013003157675671906,8,2,static,16,128,0.0032425071969438305,"{'val_rmse_mean': 0.9257065057754517, 'val_mae_mean': 0.6934111714363098, 'val_r2_mean': -17.005035400390625, 'val_rmse_target_0': 0.9257065057754517, 'val_mae_target_0': 0.6934111714363098, 'val_r2_target_0': -17.005035400390625}",COMPLETE
2,0.3845826632481206,2026-02-03 02:49:49.868948,2026-02-03 02:50:35.399167,0 days 00:00:45.530219,16,False,0.16137784123052418,0.3630201498555694,0.23705771040218604,0.0004967824316498303,32,2,static,8,512,0.0011216407692093214,"{'val_rmse_mean': 0.9035097360610962, 'val_mae_mean': 0.7842182517051697, 'val_r2_mean': -0.33223748207092285, 'val_rmse_target_0': 0.9035097360610962, 'val_mae_target_0': 0.7842182517051697, 'val_r2_target_0': -0.33223748207092285}",COMPLETE
3,0.3638076266299861,2026-02-03 02:50:35.524543,2026-02-03 02:51:20.127141,0 days 00:00:44.602598,16,False,0.2945777682119543,0.28895914652444504,0.38194774089913447,0.00016847842021948668,16,2,static,8,128,1.2172490838753807e-05,"{'val_rmse_mean': 0.9236503839492798, 'val_mae_mean': 0.6700384616851807, 'val_r2_mean': -11.77401351928711, 'val_rmse_target_0': 0.9236503839492798, 'val_mae_target_0': 0.6700384616851807, 'val_r2_target_0': -11.77401351928711}",COMPLETE
4,0.3529075859538959,2026-02-03 02:51:20.253685,2026-02-03 02:52:06.507762,0 days 00:00:46.254077,16,False,0.1279661327577934,0.35094762048310574,0.3349984103085043,0.00016487555726505963,32,2,static,16,128,0.002975501662383572,"{'val_rmse_mean': 0.8945766687393188, 'val_mae_mean': 0.6614400148391724, 'val_r2_mean': -5.606951713562012, 'val_rmse_target_0': 0.8945766687393188, 'val_mae_target_0': 0.6614400148391724, 'val_r2_target_0': -5.606951713562012}",COMPLETE
5,0.387902339938861,2026-02-03 02:52:06.639366,2026-02-03 02:52:53.753668,0 days 00:00:47.114302,16,False,0.12240696347348866,0.20643292928167378,0.3872322612885263,0.00010931740394235538,16,2,static,16,128,7.777944701733974e-05,"{'val_rmse_mean': 0.9528421759605408, 'val_mae_mean': 0.7116310596466064, 'val_r2_mean': -24.766950607299805, 'val_rmse_target_0': 0.9528421759605408, 'val_mae_target_0': 0.7116310596466064, 'val_r2_target_0': -24.766950607299805}",COMPLETE
6,0.4358789556418759,2026-02-03 02:52:53.881227,2026-02-03 02:53:39.750817,0 days 00:00:45.869590,16,False,0.14207321476936025,0.2817375438388049,0.333186892593249,5.5721575552913066e-05,16,2,static,8,128,0.002716628922319936,"{'val_rmse_mean': 1.0259778499603271, 'val_mae_mean': 0.7798068523406982, 'val_r2_mean': -48.73757553100586, 'val_rmse_target_0': 1.0259778499603271, 'val_mae_target_0': 0.7798068523406982, 'val_r2_target_0': -48.73757553100586}",COMPLETE
7,0.34346130201178043,2026-02-03 02:53:39.878031,2026-02-03 02:54:25.914219,0 days 00:00:46.036188,16,False,0.1571699838307756,0.26738499189863923,0.2061516683425729,0.0002157013737896011,16,2,static,8,128,0.00016280795935730866,"{'val_rmse_mean': 0.8835949301719666, 'val_mae_mean': 0.654907763004303, 'val_r2_mean': -4.59983491897583, 'val_rmse_target_0': 0.8835949301719666, 'val_mae_target_0': 0.654907763004303, 'val_r2_target_0': -4.59983491897583}",COMPLETE
8,0.3905585239710355,2026-02-03 02:54:26.040637,2026-02-03 02:55:10.971964,0 days 00:00:44.931327,16,False,0.11277549658984827,0.3998677134038915,0.3797310648830209,0.0004265859761328664,16,2,static,16,512,1.306492589472395e-05,"{'val_rmse_mean': 0.9108263850212097, 'val_mae_mean': 0.7772499322891235, 'val_r2_mean': -0.33256614208221436, 'val_rmse_target_0': 0.9108263850212097, 'val_mae_target_0': 0.7772499322891235, 'val_r2_target_0': -0.33256614208221436}",COMPLETE
9,0.35678670917015415,2026-02-03 02:55:11.098906,2026-02-03 02:55:58.084215,0 days 00:00:46.985309,16,False,0.21154968337758318,0.28561002687919196,0.23913752928317455,0.0001338468010918045,8,2,static,16,512,0.0043529556550492635,"{'val_rmse_mean': 0.9039456844329834, 'val_mae_mean': 0.6858179569244385, 'val_r2_mean': -2.725400686264038, 'val_rmse_target_0': 0.9039456844329834, 'val_mae_target_0': 0.6858179569244385, 'val_r2_target_0': -2.725400686264038}",COMPLETE
