train_loss,val_loss,epoch
0.381468845738305,0.7147203087806702,1
0.3937729398409526,0.6926753520965576,2
0.377568577726682,0.6658943295478821,3
0.36110174987051225,0.6440725326538086,4
0.3527028759320577,0.6235389113426208,5
0.35180996192826164,0.603528618812561,6
0.3470406499173906,0.5864954590797424,7
0.3428741859065162,0.5709768533706665,8
0.3281344887283113,0.5566534996032715,9
0.33620202872488236,0.5386274456977844,10
0.3364187975724538,0.5213080048561096,11
0.32635124027729034,0.5071962475776672,12
0.33303248551156783,0.49329903721809387,13
0.32084572811921436,0.4791308641433716,14
0.3158838715818193,0.46998515725135803,15
0.3251383933756087,0.45900294184684753,16
0.32033008999294704,0.45017606019973755,17
0.3141033483876122,0.44228097796440125,18
0.3225766039556927,0.433855265378952,19
0.31777824958165485,0.4252546429634094,20
0.31525347961319816,0.4190649688243866,21
0.3081675072511037,0.4141649007797241,22
0.3092103749513626,0.40959399938583374,23
0.329477416144477,0.4049995243549347,24
0.3176431490315331,0.3997957408428192,25
0.31600920028156704,0.39498212933540344,26
0.3053736951616075,0.3905072808265686,27
0.3181755757994122,0.3884540796279907,28
0.3023516486088435,0.38562536239624023,29
0.30820660293102264,0.38340696692466736,30
0.3134110238817003,0.38090386986732483,31
0.2951854285266664,0.3797453045845032,32
0.2968554198741913,0.37882310152053833,33
0.30610184205902946,0.3774089813232422,34
0.2996370626820458,0.3761504590511322,35
0.30083740254243213,0.3752399981021881,36
0.3010947671201494,0.37469419836997986,37
0.295594722032547,0.3739473819732666,38
0.29781510432561237,0.373536616563797,39
0.2957863377200233,0.3731028735637665,40
0.30637528002262115,0.3727470636367798,41
0.31237969795862836,0.37239503860473633,42
0.3126046458880107,0.3719174563884735,43
0.3012423796786202,0.3715131878852844,44
0.29770392841762966,0.3712097704410553,45
0.31064024402035606,0.3710213899612427,46
0.3025606589184867,0.3709324598312378,47
0.31156301829550004,0.37086066603660583,48
0.321989956829283,0.3708377480506897,49
0.31485819816589355,0.3708333969116211,50
