number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_num_conv_layers,params_path_attention_type,params_path_dim,params_regressor_dim,params_ts_out_channels,params_weight_decay,user_attrs_val_metrics,state
0,0.39079995508547183,2026-02-02 09:28:14.146114,2026-02-02 09:28:53.174023,0 days 00:00:39.027909,16,0.3111044490012467,5.5020883311662026e-05,2,mean,8,64,16,0.001502588562639608,"{'val_rmse_mean': 1.0077223777770996, 'val_mae_mean': 0.7411094903945923, 'val_r2_mean': -60.02243423461914, 'val_rmse_target_0': 1.0255475044250488, 'val_mae_target_0': 0.6742425560951233, 'val_r2_target_0': -72.76244354248047, 'val_rmse_target_1': 1.0023444890975952, 'val_mae_target_1': 0.7234673500061035, 'val_r2_target_1': -50.63090515136719, 'val_rmse_target_2': 0.9861359596252441, 'val_mae_target_2': 0.8491939902305603, 'val_r2_target_2': -45.997257232666016, 'val_rmse_target_3': 1.0168616771697998, 'val_mae_target_3': 0.7175341248512268, 'val_r2_target_3': -70.69911193847656}",COMPLETE
1,0.37193873352198686,2026-02-02 09:28:53.247715,2026-02-02 09:29:28.303763,0 days 00:00:35.056048,16,0.2516413409356166,6.621990533159082e-05,2,mean,8,128,16,0.0013184396988257367,"{'val_rmse_mean': 0.9853922128677368, 'val_mae_mean': 0.7054309844970703, 'val_r2_mean': -104.42989349365234, 'val_rmse_target_0': 0.9963357448577881, 'val_mae_target_0': 0.6199895143508911, 'val_r2_target_0': -143.82664489746094, 'val_rmse_target_1': 0.9993352293968201, 'val_mae_target_1': 0.6960837244987488, 'val_r2_target_1': -140.52487182617188, 'val_rmse_target_2': 0.9154990911483765, 'val_mae_target_2': 0.7890276312828064, 'val_r2_target_2': -27.621633529663086, 'val_rmse_target_3': 1.0303988456726074, 'val_mae_target_3': 0.716623067855835, 'val_r2_target_3': -105.74642944335938}",COMPLETE
2,0.39703846667651777,2026-02-02 09:29:28.374106,2026-02-02 09:30:04.452946,0 days 00:00:36.078840,16,0.2720654641595927,0.0001162555716782142,2,mean,4,32,16,0.0018127724063907876,"{'val_rmse_mean': 1.018357515335083, 'val_mae_mean': 0.7477975487709045, 'val_r2_mean': -48.276527404785156, 'val_rmse_target_0': 1.0271532535552979, 'val_mae_target_0': 0.6565746665000916, 'val_r2_target_0': -69.906982421875, 'val_rmse_target_1': 1.008844017982483, 'val_mae_target_1': 0.7431187629699707, 'val_r2_target_1': -26.66659164428711, 'val_rmse_target_2': 0.9782263040542603, 'val_mae_target_2': 0.8431233167648315, 'val_r2_target_2': -30.303251266479492, 'val_rmse_target_3': 1.059206247329712, 'val_mae_target_3': 0.74837327003479, 'val_r2_target_3': -66.22929382324219}",COMPLETE
3,0.366511400513075,2026-02-02 09:30:04.523561,2026-02-02 09:30:41.929059,0 days 00:00:37.405498,16,0.277181833209597,0.0001276427682319725,2,mean,4,128,16,0.005375696478286625,"{'val_rmse_mean': 0.9822061657905579, 'val_mae_mean': 0.7016556262969971, 'val_r2_mean': -58.53400802612305, 'val_rmse_target_0': 1.0042005777359009, 'val_mae_target_0': 0.6333484053611755, 'val_r2_target_0': -104.90229797363281, 'val_rmse_target_1': 0.9898149371147156, 'val_mae_target_1': 0.6597323417663574, 'val_r2_target_1': -50.56123733520508, 'val_rmse_target_2': 0.8732382655143738, 'val_mae_target_2': 0.7531657218933105, 'val_r2_target_2': -10.161495208740234, 'val_rmse_target_3': 1.0615708827972412, 'val_mae_target_3': 0.7603759765625, 'val_r2_target_3': -68.51101684570312}",COMPLETE
4,0.37915364701162885,2026-02-02 09:30:42.000387,2026-02-02 09:31:18.022073,0 days 00:00:36.021686,16,0.305511921512013,8.250382030419717e-05,2,mean,16,32,16,0.0036691422646688864,"{'val_rmse_mean': 0.9917968511581421, 'val_mae_mean': 0.7275922894477844, 'val_r2_mean': -93.36428833007812, 'val_rmse_target_0': 1.0002694129943848, 'val_mae_target_0': 0.6334013342857361, 'val_r2_target_0': -155.27874755859375, 'val_rmse_target_1': 1.0096381902694702, 'val_mae_target_1': 0.7334397435188293, 'val_r2_target_1': -83.4228286743164, 'val_rmse_target_2': 0.9619597792625427, 'val_mae_target_2': 0.8326217532157898, 'val_r2_target_2': -58.17832565307617, 'val_rmse_target_3': 0.9953199625015259, 'val_mae_target_3': 0.7109063267707825, 'val_r2_target_3': -76.57726287841797}",COMPLETE
5,0.35554010338253444,2026-02-02 09:31:18.093292,2026-02-02 09:31:55.768943,0 days 00:00:37.675651,16,0.49754011448650304,0.00012205668912482403,2,mean,16,256,16,0.0026643004194371383,"{'val_rmse_mean': 0.9580041170120239, 'val_mae_mean': 0.6913021802902222, 'val_r2_mean': -47.43682098388672, 'val_rmse_target_0': 1.005189299583435, 'val_mae_target_0': 0.630382776260376, 'val_r2_target_0': -76.3075180053711, 'val_rmse_target_1': 0.9509444832801819, 'val_mae_target_1': 0.6659334897994995, 'val_r2_target_1': -29.512590408325195, 'val_rmse_target_2': 0.8380618095397949, 'val_mae_target_2': 0.7308735251426697, 'val_r2_target_2': -7.342581748962402, 'val_rmse_target_3': 1.0378206968307495, 'val_mae_target_3': 0.7380188703536987, 'val_r2_target_3': -76.5845947265625}",COMPLETE
6,0.3818375122285,2026-02-02 09:31:55.841135,2026-02-02 09:32:30.833727,0 days 00:00:34.992592,16,0.323135851118048,7.579855230362235e-05,2,mean,16,64,16,0.006089234851256143,"{'val_rmse_mean': 0.9983104467391968, 'val_mae_mean': 0.7180152535438538, 'val_r2_mean': -107.67504119873047, 'val_rmse_target_0': 1.0062754154205322, 'val_mae_target_0': 0.6397385001182556, 'val_r2_target_0': -97.9723892211914, 'val_rmse_target_1': 1.0310126543045044, 'val_mae_target_1': 0.7420787215232849, 'val_r2_target_1': -84.99905395507812, 'val_rmse_target_2': 0.9403034448623657, 'val_mae_target_2': 0.7909752726554871, 'val_r2_target_2': -60.85686111450195, 'val_rmse_target_3': 1.0156502723693848, 'val_mae_target_3': 0.6992685794830322, 'val_r2_target_3': -186.87188720703125}",COMPLETE
7,0.35334317248176644,2026-02-02 09:32:30.909480,2026-02-02 09:33:08.514663,0 days 00:00:37.605183,16,0.2614567733061318,0.0003060348914904691,2,mean,16,128,16,0.0010241757907689714,"{'val_rmse_mean': 0.9445154666900635, 'val_mae_mean': 0.7088470458984375, 'val_r2_mean': -21.001266479492188, 'val_rmse_target_0': 1.0028375387191772, 'val_mae_target_0': 0.6650090217590332, 'val_r2_target_0': -27.15453338623047, 'val_rmse_target_1': 0.9901478886604309, 'val_mae_target_1': 0.7459349632263184, 'val_r2_target_1': -11.8622407913208, 'val_rmse_target_2': 0.7367722392082214, 'val_mae_target_2': 0.6516223549842834, 'val_r2_target_2': -1.394660472869873, 'val_rmse_target_3': 1.0483042001724243, 'val_mae_target_3': 0.7728219032287598, 'val_r2_target_3': -43.593624114990234}",COMPLETE
8,0.37666945573356414,2026-02-02 09:33:08.586836,2026-02-02 09:33:45.416794,0 days 00:00:36.829958,16,0.22376849316441158,8.931363026859093e-05,2,mean,8,64,16,0.0038172688177665576,"{'val_rmse_mean': 0.9961643218994141, 'val_mae_mean': 0.7199536561965942, 'val_r2_mean': -88.95319366455078, 'val_rmse_target_0': 0.9922164678573608, 'val_mae_target_0': 0.6352947950363159, 'val_r2_target_0': -139.8657684326172, 'val_rmse_target_1': 1.0422067642211914, 'val_mae_target_1': 0.7282738089561462, 'val_r2_target_1': -140.20053100585938, 'val_rmse_target_2': 0.9172976613044739, 'val_mae_target_2': 0.7856124639511108, 'val_r2_target_2': -31.49030303955078, 'val_rmse_target_3': 1.032936453819275, 'val_mae_target_3': 0.7306336164474487, 'val_r2_target_3': -44.256202697753906}",COMPLETE
9,0.39188925080277304,2026-02-02 09:33:45.488476,2026-02-02 09:34:22.842096,0 days 00:00:37.353620,16,0.44420822353046596,7.255412930617564e-05,2,mean,4,64,16,0.008205147038446695,"{'val_rmse_mean': 1.0106966495513916, 'val_mae_mean': 0.7528966069221497, 'val_r2_mean': -44.264705657958984, 'val_rmse_target_0': 1.0624721050262451, 'val_mae_target_0': 0.7081434726715088, 'val_r2_target_0': -53.86380386352539, 'val_rmse_target_1': 1.013403058052063, 'val_mae_target_1': 0.7237182855606079, 'val_r2_target_1': -61.86336898803711, 'val_rmse_target_2': 0.9469680190086365, 'val_mae_target_2': 0.8409370183944702, 'val_r2_target_2': -28.431625366210938, 'val_rmse_target_3': 1.0199432373046875, 'val_mae_target_3': 0.7387875914573669, 'val_r2_target_3': -32.90000915527344}",COMPLETE
