number,value,datetime_start,datetime_complete,duration,params_aggregation,params_depth,params_dropout,params_hidden_dim,params_lr,params_weight_decay,user_attrs_val_metrics,state
10,0.40482648462057114,2026-01-30 19:03:54.089525,2026-01-30 19:04:09.005852,0 days 00:00:14.916327,mean,1,0.47335741918364077,64,0.0016037587418012793,8.155833770888423e-05,"{'val_rmse_mean': 1.0073076486587524, 'val_mae_mean': 0.7600498199462891, 'val_r2_mean': -4.52431583404541, 'val_rmse_target_0': 0.987153947353363, 'val_mae_target_0': 0.6780602931976318, 'val_r2_target_0': -2.0860648155212402, 'val_rmse_target_1': 1.0327931642532349, 'val_mae_target_1': 0.7476689219474792, 'val_r2_target_1': -3.6286797523498535, 'val_rmse_target_2': 0.9241155385971069, 'val_mae_target_2': 0.82181316614151, 'val_r2_target_2': -3.2049999237060547, 'val_rmse_target_3': 1.0851680040359497, 'val_mae_target_3': 0.7926569581031799, 'val_r2_target_3': -9.177518844604492}",COMPLETE
11,0.3826214774615235,2026-01-30 19:04:09.105596,2026-01-30 19:04:24.975585,0 days 00:00:15.869989,mean,1,0.26829473654992075,64,0.00011334039197845848,0.008842494135613074,"{'val_rmse_mean': 0.9924078583717346, 'val_mae_mean': 0.7271577715873718, 'val_r2_mean': -71.09712219238281, 'val_rmse_target_0': 1.0087690353393555, 'val_mae_target_0': 0.6762550473213196, 'val_r2_target_0': -55.54853820800781, 'val_rmse_target_1': 0.9996075630187988, 'val_mae_target_1': 0.7005086541175842, 'val_r2_target_1': -89.7903823852539, 'val_rmse_target_2': 1.0043026208877563, 'val_mae_target_2': 0.8691563606262207, 'val_r2_target_2': -69.60063171386719, 'val_rmse_target_3': 0.9569523930549622, 'val_mae_target_3': 0.662710964679718, 'val_r2_target_3': -69.44892883300781}",COMPLETE
12,0.366591293140556,2026-01-30 19:04:25.067338,2026-01-30 19:04:38.596732,0 days 00:00:13.529394,mean,1,0.2632379031590741,64,0.0003310205633992719,0.0017123528764171746,"{'val_rmse_mean': 0.9663800001144409, 'val_mae_mean': 0.6996808052062988, 'val_r2_mean': -36.747013092041016, 'val_rmse_target_0': 0.9274337291717529, 'val_mae_target_0': 0.5704149007797241, 'val_r2_target_0': -24.000341415405273, 'val_rmse_target_1': 0.9741557240486145, 'val_mae_target_1': 0.7077643871307373, 'val_r2_target_1': -28.18345069885254, 'val_rmse_target_2': 0.9342163801193237, 'val_mae_target_2': 0.8029136657714844, 'val_r2_target_2': -31.315074920654297, 'val_rmse_target_3': 1.0297142267227173, 'val_mae_target_3': 0.7176305055618286, 'val_r2_target_3': -63.48918914794922}",COMPLETE
13,0.38291569985449314,2026-01-30 19:04:38.686849,2026-01-30 19:04:54.825021,0 days 00:00:16.138172,mean,2,0.499399391751547,64,0.00034316236701697166,0.0016942330415859253,"{'val_rmse_mean': 1.004302740097046, 'val_mae_mean': 0.7215397357940674, 'val_r2_mean': -232.90740966796875, 'val_rmse_target_0': 0.9834163188934326, 'val_mae_target_0': 0.6264420747756958, 'val_r2_target_0': -184.97459411621094, 'val_rmse_target_1': 1.016252040863037, 'val_mae_target_1': 0.7024275660514832, 'val_r2_target_1': -332.8328552246094, 'val_rmse_target_2': 0.989342987537384, 'val_mae_target_2': 0.8493787050247192, 'val_r2_target_2': -150.28164672851562, 'val_rmse_target_3': 1.028199553489685, 'val_mae_target_3': 0.7079105973243713, 'val_r2_target_3': -263.54052734375}",COMPLETE
14,0.3820140374203523,2026-01-30 19:04:54.916918,2026-01-30 19:05:11.098842,0 days 00:00:16.181924,mean,2,0.2905744314293899,64,0.0010626195787825387,0.00014954925777905498,"{'val_rmse_mean': 0.9749124646186829, 'val_mae_mean': 0.729063868522644, 'val_r2_mean': -4.907313346862793, 'val_rmse_target_0': 0.9501895308494568, 'val_mae_target_0': 0.6457595825195312, 'val_r2_target_0': -3.270754814147949, 'val_rmse_target_1': 0.9731320142745972, 'val_mae_target_1': 0.7081156969070435, 'val_r2_target_1': -3.4435462951660156, 'val_rmse_target_2': 0.9146634340286255, 'val_mae_target_2': 0.7922930121421814, 'val_r2_target_2': -2.4086132049560547, 'val_rmse_target_3': 1.0616648197174072, 'val_mae_target_3': 0.7700873017311096, 'val_r2_target_3': -10.506339073181152}",COMPLETE
15,0.37149302758000513,2026-01-30 19:05:11.199783,2026-01-30 19:05:26.085003,0 days 00:00:14.885220,mean,1,0.3934144857324587,64,0.000403017403787231,0.0010369862933510689,"{'val_rmse_mean': 0.973975658416748, 'val_mae_mean': 0.7141777276992798, 'val_r2_mean': -31.8211669921875, 'val_rmse_target_0': 0.9255734086036682, 'val_mae_target_0': 0.6063360571861267, 'val_r2_target_0': -19.01015853881836, 'val_rmse_target_1': 0.9702215194702148, 'val_mae_target_1': 0.6968204975128174, 'val_r2_target_1': -35.91560745239258, 'val_rmse_target_2': 0.968555212020874, 'val_mae_target_2': 0.8307358622550964, 'val_r2_target_2': -24.57769775390625, 'val_rmse_target_3': 1.0315524339675903, 'val_mae_target_3': 0.7228184342384338, 'val_r2_target_3': -47.78120803833008}",COMPLETE
16,0.37828602110622106,2026-01-30 19:05:26.184644,2026-01-30 19:05:41.996844,0 days 00:00:15.812200,mean,1,0.3265349396208701,128,0.0003560972640797359,0.0009427474772813162,"{'val_rmse_mean': 0.9857635498046875, 'val_mae_mean': 0.7184215784072876, 'val_r2_mean': -30.993465423583984, 'val_rmse_target_0': 0.9301172494888306, 'val_mae_target_0': 0.604109525680542, 'val_r2_target_0': -15.385576248168945, 'val_rmse_target_1': 0.9709171652793884, 'val_mae_target_1': 0.6848537921905518, 'val_r2_target_1': -37.286075592041016, 'val_rmse_target_2': 0.9946577548980713, 'val_mae_target_2': 0.8547733426094055, 'val_r2_target_2': -19.341154098510742, 'val_rmse_target_3': 1.047362208366394, 'val_mae_target_3': 0.7299497127532959, 'val_r2_target_3': -51.96105194091797}",COMPLETE
17,0.3851409644164421,2026-01-30 19:05:42.087960,2026-01-30 19:05:57.754859,0 days 00:00:15.666899,mean,1,0.44202579661685987,64,0.00010439981270224362,0.0012645847492558926,"{'val_rmse_mean': 1.0016955137252808, 'val_mae_mean': 0.732533872127533, 'val_r2_mean': -64.29098510742188, 'val_rmse_target_0': 0.9899790287017822, 'val_mae_target_0': 0.6659672260284424, 'val_r2_target_0': -57.241188049316406, 'val_rmse_target_1': 1.0531952381134033, 'val_mae_target_1': 0.74245685338974, 'val_r2_target_1': -71.69686126708984, 'val_rmse_target_2': 0.9789700508117676, 'val_mae_target_2': 0.8334405422210693, 'val_r2_target_2': -60.99697494506836, 'val_rmse_target_3': 0.9846377968788147, 'val_mae_target_3': 0.6882708668708801, 'val_r2_target_3': -67.22893524169922}",COMPLETE
18,0.4502247829956037,2026-01-30 19:05:57.845937,2026-01-30 19:06:12.989152,0 days 00:00:15.143215,mean,1,0.23247458621951753,64,0.004295079683844791,0.0034000278782738273,"{'val_rmse_mean': 1.0759457349777222, 'val_mae_mean': 0.8134499788284302, 'val_r2_mean': -1.8738657236099243, 'val_rmse_target_0': 1.0562834739685059, 'val_mae_target_0': 0.743513822555542, 'val_r2_target_0': -1.2430856227874756, 'val_rmse_target_1': 1.1336613893508911, 'val_mae_target_1': 0.7895745635032654, 'val_r2_target_1': -1.7181875705718994, 'val_rmse_target_2': 0.9765707850456238, 'val_mae_target_2': 0.8319106698036194, 'val_r2_target_2': -1.1854710578918457, 'val_rmse_target_3': 1.1372673511505127, 'val_mae_target_3': 0.888800859451294, 'val_r2_target_3': -3.3487181663513184}",COMPLETE
19,0.37587246919671696,2026-01-30 19:06:13.085430,2026-01-30 19:06:28.627200,0 days 00:00:15.541770,mean,1,0.12467461490492873,128,0.00042826415572460897,0.0003665202109398267,"{'val_rmse_mean': 0.9750623106956482, 'val_mae_mean': 0.7174670100212097, 'val_r2_mean': -16.239837646484375, 'val_rmse_target_0': 0.8988849520683289, 'val_mae_target_0': 0.5972890257835388, 'val_r2_target_0': -8.999015808105469, 'val_rmse_target_1': 0.9918212294578552, 'val_mae_target_1': 0.7031069993972778, 'val_r2_target_1': -12.796415328979492, 'val_rmse_target_2': 0.9601742625236511, 'val_mae_target_2': 0.8341727256774902, 'val_r2_target_2': -11.125904083251953, 'val_rmse_target_3': 1.0493688583374023, 'val_mae_target_3': 0.7352993488311768, 'val_r2_target_3': -32.03801345825195}",COMPLETE
20,0.3775329253187886,2026-01-30 19:06:28.727706,2026-01-30 19:06:44.190302,0 days 00:00:15.462596,mean,1,0.3273992457288502,64,0.0008882520288071939,0.0008772576629451259,"{'val_rmse_mean': 0.9738643765449524, 'val_mae_mean': 0.7204462885856628, 'val_r2_mean': -8.212913513183594, 'val_rmse_target_0': 0.9553571939468384, 'val_mae_target_0': 0.6232076287269592, 'val_r2_target_0': -4.481548309326172, 'val_rmse_target_1': 0.9758861064910889, 'val_mae_target_1': 0.7019469141960144, 'val_r2_target_1': -7.77912712097168, 'val_rmse_target_2': 0.9235209822654724, 'val_mae_target_2': 0.8098855018615723, 'val_r2_target_2': -5.238676071166992, 'val_rmse_target_3': 1.0406932830810547, 'val_mae_target_3': 0.7467450499534607, 'val_r2_target_3': -15.352302551269531}",COMPLETE
21,0.37681443996175573,2026-01-30 19:06:44.281841,2026-01-30 19:06:59.183297,0 days 00:00:14.901456,mean,1,0.12795600479698196,128,0.0003743052608617431,0.00028212257966879863,"{'val_rmse_mean': 0.9810527563095093, 'val_mae_mean': 0.7145669460296631, 'val_r2_mean': -21.09754753112793, 'val_rmse_target_0': 0.9384300708770752, 'val_mae_target_0': 0.5991122722625732, 'val_r2_target_0': -11.730216026306152, 'val_rmse_target_1': 0.981076717376709, 'val_mae_target_1': 0.6925754547119141, 'val_r2_target_1': -20.380165100097656, 'val_rmse_target_2': 0.9476634860038757, 'val_mae_target_2': 0.8328112363815308, 'val_r2_target_2': -8.35505485534668, 'val_rmse_target_3': 1.0570405721664429, 'val_mae_target_3': 0.7337689995765686, 'val_r2_target_3': -43.924739837646484}",COMPLETE
22,0.3706798035720432,2026-01-30 19:06:59.283179,2026-01-30 19:07:15.415595,0 days 00:00:16.132416,mean,1,0.24216631246496406,128,0.0002580483100031105,0.0005106533410509927,"{'val_rmse_mean': 0.9711396098136902, 'val_mae_mean': 0.7021722793579102, 'val_r2_mean': -35.85216522216797, 'val_rmse_target_0': 0.9003339409828186, 'val_mae_target_0': 0.5737757682800293, 'val_r2_target_0': -17.73865509033203, 'val_rmse_target_1': 0.9633588194847107, 'val_mae_target_1': 0.659958004951477, 'val_r2_target_1': -37.04631805419922, 'val_rmse_target_2': 0.9774876832962036, 'val_mae_target_2': 0.8624903559684753, 'val_r2_target_2': -30.85074234008789, 'val_rmse_target_3': 1.0433781147003174, 'val_mae_target_3': 0.7124650478363037, 'val_r2_target_3': -57.77294921875}",COMPLETE
23,0.3686099550169375,2026-01-30 19:07:15.515079,2026-01-30 19:07:30.858933,0 days 00:00:15.343854,mean,1,0.2392540722928905,128,0.00023232875911374375,0.0023547159971062455,"{'val_rmse_mean': 0.9722625017166138, 'val_mae_mean': 0.701265275478363, 'val_r2_mean': -48.19984436035156, 'val_rmse_target_0': 0.9400140047073364, 'val_mae_target_0': 0.5798465013504028, 'val_r2_target_0': -40.15903091430664, 'val_rmse_target_1': 0.9830425381660461, 'val_mae_target_1': 0.690631091594696, 'val_r2_target_1': -53.13691329956055, 'val_rmse_target_2': 0.9484442472457886, 'val_mae_target_2': 0.8294417262077332, 'val_r2_target_2': -32.430545806884766, 'val_rmse_target_3': 1.01754891872406, 'val_mae_target_3': 0.7051418423652649, 'val_r2_target_3': -67.0728988647461}",COMPLETE
24,0.37475756072887667,2026-01-30 19:07:30.950985,2026-01-30 19:07:46.599884,0 days 00:00:15.648899,mean,1,0.24870721578219362,128,0.00026911306763007696,0.003065873401476655,"{'val_rmse_mean': 0.9784289598464966, 'val_mae_mean': 0.7153260707855225, 'val_r2_mean': -40.189666748046875, 'val_rmse_target_0': 0.9029685258865356, 'val_mae_target_0': 0.6024339199066162, 'val_r2_target_0': -13.074816703796387, 'val_rmse_target_1': 0.9852602481842041, 'val_mae_target_1': 0.6792250871658325, 'val_r2_target_1': -37.50901412963867, 'val_rmse_target_2': 0.9956324100494385, 'val_mae_target_2': 0.8681039214134216, 'val_r2_target_2': -26.89613914489746, 'val_rmse_target_3': 1.0298547744750977, 'val_mae_target_3': 0.711541473865509, 'val_r2_target_3': -83.27870178222656}",COMPLETE
25,0.3761445398407954,2026-01-30 19:07:46.700756,2026-01-30 19:08:02.527646,0 days 00:00:15.826890,mean,2,0.2118482073745417,128,0.00014479076809824153,0.006155050818218815,"{'val_rmse_mean': 0.9883283376693726, 'val_mae_mean': 0.712248682975769, 'val_r2_mean': -153.20501708984375, 'val_rmse_target_0': 0.960853099822998, 'val_mae_target_0': 0.6031830310821533, 'val_r2_target_0': -141.66761779785156, 'val_rmse_target_1': 0.9987087249755859, 'val_mae_target_1': 0.6920099854469299, 'val_r2_target_1': -146.76412963867188, 'val_rmse_target_2': 0.9627816677093506, 'val_mae_target_2': 0.8327741026878357, 'val_r2_target_2': -82.82901000976562, 'val_rmse_target_3': 1.0309698581695557, 'val_mae_target_3': 0.721027672290802, 'val_r2_target_3': -241.55931091308594}",COMPLETE
26,0.3671170011576679,2026-01-30 19:08:02.627765,2026-01-30 19:08:17.618142,0 days 00:00:14.990377,mean,1,0.28991008850800176,128,0.00025220630175144137,0.002043114200066612,"{'val_rmse_mean': 0.9725661277770996, 'val_mae_mean': 0.6975229978561401, 'val_r2_mean': -37.07799530029297, 'val_rmse_target_0': 0.9319345355033875, 'val_mae_target_0': 0.5748172402381897, 'val_r2_target_0': -30.73302459716797, 'val_rmse_target_1': 0.9682151079177856, 'val_mae_target_1': 0.6797410249710083, 'val_r2_target_1': -40.95828628540039, 'val_rmse_target_2': 0.9544755220413208, 'val_mae_target_2': 0.8423240780830383, 'val_r2_target_2': -34.645469665527344, 'val_rmse_target_3': 1.0356394052505493, 'val_mae_target_3': 0.693209707736969, 'val_r2_target_3': -41.97519302368164}",COMPLETE
27,0.376247619520183,2026-01-30 19:08:17.719228,2026-01-30 19:08:32.414122,0 days 00:00:14.694894,mean,2,0.2820853881134044,128,0.00019744394888368053,0.002043689667615748,"{'val_rmse_mean': 0.9896364212036133, 'val_mae_mean': 0.7064127326011658, 'val_r2_mean': -142.0982666015625, 'val_rmse_target_0': 0.9708514213562012, 'val_mae_target_0': 0.6002054810523987, 'val_r2_target_0': -105.09014892578125, 'val_rmse_target_1': 0.9964698553085327, 'val_mae_target_1': 0.6923384070396423, 'val_r2_target_1': -135.64137268066406, 'val_rmse_target_2': 0.9766271710395813, 'val_mae_target_2': 0.8418651819229126, 'val_r2_target_2': -127.85076904296875, 'val_rmse_target_3': 1.0145972967147827, 'val_mae_target_3': 0.691241979598999, 'val_r2_target_3': -199.810791015625}",COMPLETE
28,0.3757534516216428,2026-01-30 19:08:32.504620,2026-01-30 19:08:47.767654,0 days 00:00:15.263034,mean,1,0.16088661357296025,128,0.0001480925169500083,0.004879431836730217,"{'val_rmse_mean': 0.9804329872131348, 'val_mae_mean': 0.7084279656410217, 'val_r2_mean': -80.3305892944336, 'val_rmse_target_0': 0.9304097294807434, 'val_mae_target_0': 0.586053729057312, 'val_r2_target_0': -32.90351486206055, 'val_rmse_target_1': 0.9752651453018188, 'val_mae_target_1': 0.6780987977981567, 'val_r2_target_1': -68.88006591796875, 'val_rmse_target_2': 0.9990072250366211, 'val_mae_target_2': 0.8545203804969788, 'val_r2_target_2': -120.15668487548828, 'val_rmse_target_3': 1.0170499086380005, 'val_mae_target_3': 0.715039074420929, 'val_r2_target_3': -99.38211059570312}",COMPLETE
29,0.37740083369943833,2026-01-30 19:08:47.867802,2026-01-30 19:09:04.815580,0 days 00:00:16.947778,attention,2,0.30863527388136713,128,0.0002799837803813196,0.009533938653086927,"{'val_rmse_mean': 0.9865838289260864, 'val_mae_mean': 0.7074874639511108, 'val_r2_mean': -60.1635627746582, 'val_rmse_target_0': 0.9463903307914734, 'val_mae_target_0': 0.5994196534156799, 'val_r2_target_0': -37.522239685058594, 'val_rmse_target_1': 1.0077040195465088, 'val_mae_target_1': 0.6989384293556213, 'val_r2_target_1': -31.881996154785156, 'val_rmse_target_2': 0.9721943140029907, 'val_mae_target_2': 0.833797812461853, 'val_r2_target_2': -20.43454360961914, 'val_rmse_target_3': 1.0200468301773071, 'val_mae_target_3': 0.6977939009666443, 'val_r2_target_3': -150.81546020507812}",COMPLETE
30,0.3685153693098713,2026-01-30 19:09:04.914880,2026-01-30 19:09:19.615996,0 days 00:00:14.701116,mean,1,0.3558617523212292,128,0.0005058110595956358,0.001747444272888379,"{'val_rmse_mean': 0.9660622477531433, 'val_mae_mean': 0.7045575380325317, 'val_r2_mean': -18.621660232543945, 'val_rmse_target_0': 0.900532066822052, 'val_mae_target_0': 0.5764515399932861, 'val_r2_target_0': -9.053093910217285, 'val_rmse_target_1': 0.9928801655769348, 'val_mae_target_1': 0.7144336104393005, 'val_r2_target_1': -16.367511749267578, 'val_rmse_target_2': 0.9374028444290161, 'val_mae_target_2': 0.8175193667411804, 'val_r2_target_2': -12.780569076538086, 'val_rmse_target_3': 1.0334339141845703, 'val_mae_target_3': 0.7098253965377808, 'val_r2_target_3': -36.285465240478516}",COMPLETE
31,0.3860659810403983,2026-01-30 19:09:19.707678,2026-01-30 19:09:35.008595,0 days 00:00:15.300917,mean,1,0.36003519439396464,128,0.0005454511723571576,0.001670755460027098,"{'val_rmse_mean': 0.9913543462753296, 'val_mae_mean': 0.731839120388031, 'val_r2_mean': -12.547027587890625, 'val_rmse_target_0': 0.922072172164917, 'val_mae_target_0': 0.6109524369239807, 'val_r2_target_0': -8.384232521057129, 'val_rmse_target_1': 1.0061557292938232, 'val_mae_target_1': 0.7126189470291138, 'val_r2_target_1': -9.812601089477539, 'val_rmse_target_2': 0.9497619271278381, 'val_mae_target_2': 0.8283213973045349, 'val_r2_target_2': -6.342154026031494, 'val_rmse_target_3': 1.0874274969100952, 'val_mae_target_3': 0.7754636406898499, 'val_r2_target_3': -25.64912223815918}",COMPLETE
32,0.3851929972017253,2026-01-30 19:09:35.099701,2026-01-30 19:09:51.056450,0 days 00:00:15.956749,mean,1,0.35469155657899604,128,0.0006552510977922926,0.002687486510799852,"{'val_rmse_mean': 0.989564836025238, 'val_mae_mean': 0.721065104007721, 'val_r2_mean': -10.041227340698242, 'val_rmse_target_0': 0.9212679862976074, 'val_mae_target_0': 0.5933488011360168, 'val_r2_target_0': -4.9611663818359375, 'val_rmse_target_1': 1.0388554334640503, 'val_mae_target_1': 0.7220736742019653, 'val_r2_target_1': -8.693360328674316, 'val_rmse_target_2': 0.9302899241447449, 'val_mae_target_2': 0.8196051120758057, 'val_r2_target_2': -5.438533782958984, 'val_rmse_target_3': 1.0678460597991943, 'val_mae_target_3': 0.749232828617096, 'val_r2_target_3': -21.071855545043945}",COMPLETE
