train_loss,val_loss,epoch
0.37226090473788126,9.285692613048013e-06,1
0.28327165118285585,0.0034499079920351505,2
0.22907345103366034,0.004775960464030504,3
0.17439992832286016,0.004972685594111681,4
0.1267652330654008,0.0017234233673661947,5
0.09499764761754445,0.00026987932506017387,6
0.07064072495060307,6.415390885194938e-07,7
0.05202870815992355,7.52033301978372e-05,8
0.03976869796003614,0.0038630070630460978,9
0.03385830723813602,0.004604714922606945,10
0.02815698167043073,0.00046130604459904134,11
0.026325780765286515,0.0006799324764870107,12
0.02539803074406726,3.209912028978579e-05,13
0.020219739925648485,0.00033137312857434154,14
0.023492698690720966,8.576101390644908e-05,15
0.023420156511877264,5.5113723647082224e-05,16
0.02138576197570988,0.0025747395120561123,17
0.02664596926687019,0.0015509823570027947,18
0.013839841022023134,0.00015600622282363474,19
0.017496842691408738,9.088910155696794e-05,20
0.016163162953619446,0.0007207475136965513,21
0.024637031901095594,3.152619319735095e-05,22
0.013772879328046526,0.0013148520374670625,23
0.0197525043040514,0.0026947506703436375,24
0.020289929849760874,0.0011297607561573386,25
0.01572343460949404,0.0004822575720027089,26
0.021579395181366375,7.390976406895788e-06,27
0.014145952117230211,0.0002568097843322903,28
0.01549137303871768,0.0005014582420699298,29
0.016792172832148417,0.0004519850481301546,30
0.01452447846531868,0.0001432768622180447,31
0.015195692157638925,2.6193447411060333e-10,32
0.016587591863104274,5.460587090055924e-06,33
0.020255325495132377,7.007605017861351e-05,34
0.012146747039098824,0.00034768087789416313,35
0.01577696031225579,0.00020742624474223703,36
0.013658896354692323,3.356629531481303e-05,37
0.01946859367723976,9.894077265926171e-06,38
0.022224615461059978,0.0001209220863529481,39
0.012118215473102672,0.00019864895148202777,40
0.013372297531792096,0.00021709431894123554,41
0.01679179404995271,0.0001854082365753129,42
0.012842088139482908,8.589523349655792e-05,43
0.016463524661958218,5.417249121819623e-05,44
0.014123851832534586,3.328519233036786e-05,45
0.016991463356784413,1.9661394617287442e-05,46
0.014867897012404032,1.113233702199068e-05,47
0.0134546580458326,7.093652129697148e-06,48
0.020244258855070387,6.1252071645867545e-06,49
0.020290367970509187,6.083502285036957e-06,50
