number,value,datetime_start,datetime_complete,duration,params_aggregation,params_lr,params_weight_decay,user_attrs_val_metrics,state
0,0.4102400178434672,2026-02-04 18:57:25.815762,2026-02-04 18:58:02.513222,0 days 00:00:36.697460,attention,0.009837989992351791,0.0031505078906698004,"{'val_rmse_mean': 0.9464536309242249, 'val_mae_mean': 0.8102802038192749, 'val_r2_mean': -0.7035177946090698, 'val_rmse_target_0': 0.9464536309242249, 'val_mae_target_0': 0.8102802038192749, 'val_r2_target_0': -0.7035177946090698}",COMPLETE
1,0.3771059672986936,2026-02-04 18:58:02.763542,2026-02-04 18:58:39.719191,0 days 00:00:36.955649,attention,0.0016665115060204077,2.7823306750566005e-06,"{'val_rmse_mean': 0.9320839047431946, 'val_mae_mean': 0.7207276821136475, 'val_r2_mean': -2.760279655456543, 'val_rmse_target_0': 0.9320839047431946, 'val_mae_target_0': 0.7207276821136475, 'val_r2_target_0': -2.760279655456543}",COMPLETE
2,0.5157365756679576,2026-02-04 18:58:39.968243,2026-02-04 18:59:16.350706,0 days 00:00:36.382463,attention,0.007008699967503563,0.0006539442319010456,"{'val_rmse_mean': 1.115342140197754, 'val_mae_mean': 0.877617359161377, 'val_r2_mean': -2.0360124111175537, 'val_rmse_target_0': 1.115342140197754, 'val_mae_target_0': 0.877617359161377, 'val_r2_target_0': -2.0360124111175537}",COMPLETE
3,0.40844360950480524,2026-02-04 18:59:16.600581,2026-02-04 18:59:49.581115,0 days 00:00:32.980534,mean,0.000328849080721869,0.000476414962188396,"{'val_rmse_mean': 0.998005211353302, 'val_mae_mean': 0.7522507905960083, 'val_r2_mean': -11.718234062194824, 'val_rmse_target_0': 0.998005211353302, 'val_mae_target_0': 0.7522507905960083, 'val_r2_target_0': -11.718234062194824}",COMPLETE
4,0.45588629139173364,2026-02-04 18:59:49.831468,2026-02-04 19:00:26.524511,0 days 00:00:36.693043,attention,0.0028462171864552326,0.005686455161977768,"{'val_rmse_mean': 1.0099095106124878, 'val_mae_mean': 0.8772056698799133, 'val_r2_mean': -1.5939829349517822, 'val_rmse_target_0': 1.0099095106124878, 'val_mae_target_0': 0.8772056698799133, 'val_r2_target_0': -1.5939829349517822}",COMPLETE
5,0.376709565041686,2026-02-04 19:00:26.774301,2026-02-04 19:01:00.237635,0 days 00:00:33.463334,mean,0.00026770788072477333,0.0016874336946439265,"{'val_rmse_mean': 0.9443186521530151, 'val_mae_mean': 0.7056140303611755, 'val_r2_mean': -16.035625457763672, 'val_rmse_target_0': 0.9443186521530151, 'val_mae_target_0': 0.7056140303611755, 'val_r2_target_0': -16.035625457763672}",COMPLETE
6,0.37706895519362726,2026-02-04 19:01:00.487371,2026-02-04 19:01:35.008772,0 days 00:00:34.521401,mean,0.0020188185429869444,1.2839145749666323e-06,"{'val_rmse_mean': 0.9119436144828796, 'val_mae_mean': 0.7660298943519592, 'val_r2_mean': -2.8883981704711914, 'val_rmse_target_0': 0.9119436144828796, 'val_mae_target_0': 0.7660298943519592, 'val_r2_target_0': -2.8883981704711914}",COMPLETE
7,0.3480715240196635,2026-02-04 19:01:35.258510,2026-02-04 19:02:12.923188,0 days 00:00:37.664678,attention,0.0001550538689686679,1.635658089812163e-05,"{'val_rmse_mean': 0.9174674153327942, 'val_mae_mean': 0.6585991382598877, 'val_r2_mean': -17.2868709564209, 'val_rmse_target_0': 0.9174674153327942, 'val_mae_target_0': 0.6585991382598877, 'val_r2_target_0': -17.2868709564209}",COMPLETE
8,0.4467817633159467,2026-02-04 19:02:13.171497,2026-02-04 19:02:49.828087,0 days 00:00:36.656590,attention,0.0002764749053745333,0.0009097090323416084,"{'val_rmse_mean': 1.0684518814086914, 'val_mae_mean': 0.7807193398475647, 'val_r2_mean': -19.60024070739746, 'val_rmse_target_0': 1.0684518814086914, 'val_mae_target_0': 0.7807193398475647, 'val_r2_target_0': -19.60024070739746}",COMPLETE
9,0.4141002500998891,2026-02-04 19:02:50.076885,2026-02-04 19:03:26.874264,0 days 00:00:36.797379,attention,0.008965289659578516,1.554647218739036e-05,"{'val_rmse_mean': 0.9894975423812866, 'val_mae_mean': 0.7971903681755066, 'val_r2_mean': -0.900025486946106, 'val_rmse_target_0': 0.9894975423812866, 'val_mae_target_0': 0.7971903681755066, 'val_r2_target_0': -0.900025486946106}",COMPLETE
