number,value,datetime_start,datetime_complete,duration,params_aggregation,params_depth,params_dropout,params_hidden_dim,params_lr,params_weight_decay,user_attrs_val_metrics,state
10,0.3896682966259067,2026-02-02 12:57:23.223021,2026-02-02 12:57:47.488125,0 days 00:00:24.265104,mean,1,0.359705770130208,128,0.0005207546513870114,0.009472011084434288,"{'val_rmse_mean': 0.982759416103363, 'val_mae_mean': 0.730564296245575, 'val_r2_mean': -5.367670059204102, 'val_rmse_target_0': 0.9489049315452576, 'val_mae_target_0': 0.6490692496299744, 'val_r2_target_0': -3.219210147857666, 'val_rmse_target_1': 1.0425618886947632, 'val_mae_target_1': 0.7470332384109497, 'val_r2_target_1': -3.674258232116699, 'val_rmse_target_2': 0.891751229763031, 'val_mae_target_2': 0.7830179929733276, 'val_r2_target_2': -2.9374287128448486, 'val_rmse_target_3': 1.0478196144104004, 'val_mae_target_3': 0.7431366443634033, 'val_r2_target_3': -11.639782905578613}",COMPLETE
11,0.38500708107043197,2026-02-02 12:57:47.569299,2026-02-02 12:58:12.617152,0 days 00:00:25.047853,mean,1,0.4684440758211883,128,0.0006462745447519924,0.0002504632185673543,"{'val_rmse_mean': 0.9755120277404785, 'val_mae_mean': 0.7292780876159668, 'val_r2_mean': -4.204379081726074, 'val_rmse_target_0': 0.944065511226654, 'val_mae_target_0': 0.6500205993652344, 'val_r2_target_0': -2.823213815689087, 'val_rmse_target_1': 1.0332493782043457, 'val_mae_target_1': 0.7491827607154846, 'val_r2_target_1': -3.4562506675720215, 'val_rmse_target_2': 0.9007911086082458, 'val_mae_target_2': 0.7674723863601685, 'val_r2_target_2': -2.788719415664673, 'val_rmse_target_3': 1.023941993713379, 'val_mae_target_3': 0.7504367232322693, 'val_r2_target_3': -7.749332427978516}",COMPLETE
12,0.3672770606698813,2026-02-02 12:58:12.697280,2026-02-02 12:58:38.627440,0 days 00:00:25.930160,mean,1,0.38573504979174733,128,0.0003371177701790711,8.863209047000229e-05,"{'val_rmse_mean': 0.9624321460723877, 'val_mae_mean': 0.704351544380188, 'val_r2_mean': -10.115528106689453, 'val_rmse_target_0': 0.9164883494377136, 'val_mae_target_0': 0.6096180081367493, 'val_r2_target_0': -7.257990837097168, 'val_rmse_target_1': 0.9997156858444214, 'val_mae_target_1': 0.716833233833313, 'val_r2_target_1': -9.122355461120605, 'val_rmse_target_2': 0.9017037153244019, 'val_mae_target_2': 0.7793130278587341, 'val_r2_target_2': -6.437296390533447, 'val_rmse_target_3': 1.0318208932876587, 'val_mae_target_3': 0.7116417288780212, 'val_r2_target_3': -17.64447021484375}",COMPLETE
13,0.3760185768758809,2026-02-02 12:58:38.707107,2026-02-02 12:59:03.890486,0 days 00:00:25.183379,mean,1,0.3548626946090582,128,0.00026095606511217733,0.000613376728436139,"{'val_rmse_mean': 0.975521445274353, 'val_mae_mean': 0.7180784344673157, 'val_r2_mean': -15.166068077087402, 'val_rmse_target_0': 0.9235768914222717, 'val_mae_target_0': 0.6024028658866882, 'val_r2_target_0': -9.054152488708496, 'val_rmse_target_1': 0.9746136665344238, 'val_mae_target_1': 0.6836873292922974, 'val_r2_target_1': -12.590917587280273, 'val_rmse_target_2': 0.9556834101676941, 'val_mae_target_2': 0.8433486223220825, 'val_r2_target_2': -11.999181747436523, 'val_rmse_target_3': 1.0482118129730225, 'val_mae_target_3': 0.7428749203681946, 'val_r2_target_3': -27.020021438598633}",COMPLETE
14,0.3819147875463521,2026-02-02 12:59:03.973759,2026-02-02 12:59:29.302098,0 days 00:00:25.328339,mean,1,0.3644058872608009,128,0.00020890096357884124,0.00011555811588503157,"{'val_rmse_mean': 0.9842945337295532, 'val_mae_mean': 0.7272864580154419, 'val_r2_mean': -24.66632080078125, 'val_rmse_target_0': 0.9319272041320801, 'val_mae_target_0': 0.5887248516082764, 'val_r2_target_0': -12.092992782592773, 'val_rmse_target_1': 0.9850919246673584, 'val_mae_target_1': 0.7211337685585022, 'val_r2_target_1': -21.393688201904297, 'val_rmse_target_2': 0.9741243124008179, 'val_mae_target_2': 0.8528120517730713, 'val_r2_target_2': -20.652376174926758, 'val_rmse_target_3': 1.046034812927246, 'val_mae_target_3': 0.7464752793312073, 'val_r2_target_3': -44.526222229003906}",COMPLETE
15,0.37442801106307244,2026-02-02 12:59:29.380916,2026-02-02 12:59:55.896154,0 days 00:00:26.515238,mean,1,0.18395517156546815,128,0.0003412768272878443,0.0004877354089358076,"{'val_rmse_mean': 0.9754594564437866, 'val_mae_mean': 0.7064699530601501, 'val_r2_mean': -11.115870475769043, 'val_rmse_target_0': 0.9018033146858215, 'val_mae_target_0': 0.5562501549720764, 'val_r2_target_0': -4.955472946166992, 'val_rmse_target_1': 1.0437231063842773, 'val_mae_target_1': 0.7369236946105957, 'val_r2_target_1': -7.952554702758789, 'val_rmse_target_2': 0.9140934348106384, 'val_mae_target_2': 0.7995949983596802, 'val_r2_target_2': -6.32103967666626, 'val_rmse_target_3': 1.0422180891036987, 'val_mae_target_3': 0.7331110835075378, 'val_r2_target_3': -25.23442268371582}",COMPLETE
16,0.4231416541669104,2026-02-02 12:59:55.975990,2026-02-02 13:00:22.943176,0 days 00:00:26.967186,mean,1,0.1825744280876084,128,0.0011757998339758573,0.0018206670701646356,"{'val_rmse_mean': 1.034955620765686, 'val_mae_mean': 0.7748229503631592, 'val_r2_mean': -2.2926113605499268, 'val_rmse_target_0': 0.9682304859161377, 'val_mae_target_0': 0.6772766709327698, 'val_r2_target_0': -1.373600959777832, 'val_rmse_target_1': 1.1613889932632446, 'val_mae_target_1': 0.8057889342308044, 'val_r2_target_1': -2.4924871921539307, 'val_rmse_target_2': 0.9589513540267944, 'val_mae_target_2': 0.7838519811630249, 'val_r2_target_2': -1.3227386474609375, 'val_rmse_target_3': 1.0512512922286987, 'val_mae_target_3': 0.832374095916748, 'val_r2_target_3': -3.9816203117370605}",COMPLETE
17,0.37494804999894565,2026-02-02 13:00:23.023429,2026-02-02 13:00:49.225267,0 days 00:00:26.201838,mean,1,0.19042463740829554,128,0.00034740216007077957,0.00047870048465204157,"{'val_rmse_mean': 0.9658210277557373, 'val_mae_mean': 0.7195965647697449, 'val_r2_mean': -7.843428611755371, 'val_rmse_target_0': 0.901771605014801, 'val_mae_target_0': 0.6193598508834839, 'val_r2_target_0': -3.7529940605163574, 'val_rmse_target_1': 1.0181150436401367, 'val_mae_target_1': 0.7289717197418213, 'val_r2_target_1': -7.095942497253418, 'val_rmse_target_2': 0.8837674856185913, 'val_mae_target_2': 0.7668755054473877, 'val_r2_target_2': -5.723721027374268, 'val_rmse_target_3': 1.0596297979354858, 'val_mae_target_3': 0.7631790637969971, 'val_r2_target_3': -14.801055908203125}",COMPLETE
18,0.3861694578771238,2026-02-02 13:00:49.305250,2026-02-02 13:01:15.311306,0 days 00:00:26.006056,mean,1,0.06506273603226348,64,0.0003878785798105993,0.0013625750871617509,"{'val_rmse_mean': 0.9930030107498169, 'val_mae_mean': 0.7315276265144348, 'val_r2_mean': -12.953814506530762, 'val_rmse_target_0': 0.9274789690971375, 'val_mae_target_0': 0.6029521226882935, 'val_r2_target_0': -7.569397926330566, 'val_rmse_target_1': 1.0411123037338257, 'val_mae_target_1': 0.7496898770332336, 'val_r2_target_1': -10.523504257202148, 'val_rmse_target_2': 0.9399460554122925, 'val_mae_target_2': 0.8221697211265564, 'val_r2_target_2': -7.273571968078613, 'val_rmse_target_3': 1.0634746551513672, 'val_mae_target_3': 0.7512986660003662, 'val_r2_target_3': -26.44878387451172}",COMPLETE
19,0.4256131941521609,2026-02-02 13:01:15.391542,2026-02-02 13:01:44.163537,0 days 00:00:28.771995,mean,2,0.1437637378899123,128,0.0008480332756664171,0.003765498180359389,"{'val_rmse_mean': 1.0257447957992554, 'val_mae_mean': 0.7911478877067566, 'val_r2_mean': -1.912642002105713, 'val_rmse_target_0': 1.0129632949829102, 'val_mae_target_0': 0.7267794013023376, 'val_r2_target_0': -1.4187722206115723, 'val_rmse_target_1': 1.0854363441467285, 'val_mae_target_1': 0.7642996311187744, 'val_r2_target_1': -2.2517197132110596, 'val_rmse_target_2': 0.9400027990341187, 'val_mae_target_2': 0.7891420722007751, 'val_r2_target_2': -1.211639165878296, 'val_rmse_target_3': 1.064576506614685, 'val_mae_target_3': 0.8843703269958496, 'val_r2_target_3': -2.768436908721924}",COMPLETE
20,0.43112470651114426,2026-02-02 13:01:44.243716,2026-02-02 13:02:10.245202,0 days 00:00:26.001486,mean,1,0.49631591922731766,128,0.002152657384924305,0.0005009081069907631,"{'val_rmse_mean': 1.0354465246200562, 'val_mae_mean': 0.7874271273612976, 'val_r2_mean': -2.3203301429748535, 'val_rmse_target_0': 0.967246949672699, 'val_mae_target_0': 0.684003472328186, 'val_r2_target_0': -1.335322618484497, 'val_rmse_target_1': 1.1527926921844482, 'val_mae_target_1': 0.837348222732544, 'val_r2_target_1': -2.2068276405334473, 'val_rmse_target_2': 0.9376065731048584, 'val_mae_target_2': 0.7899724245071411, 'val_r2_target_2': -1.3294517993927002, 'val_rmse_target_3': 1.0841399431228638, 'val_mae_target_3': 0.8383843898773193, 'val_r2_target_3': -4.4097185134887695}",COMPLETE
21,0.38019511731410466,2026-02-02 13:02:10.326997,2026-02-02 13:02:36.095874,0 days 00:00:25.768877,mean,1,0.3084059562322096,128,0.00013992729513538402,8.443095078842022e-05,"{'val_rmse_mean': 0.9886747002601624, 'val_mae_mean': 0.7213443517684937, 'val_r2_mean': -43.35984420776367, 'val_rmse_target_0': 0.9523014426231384, 'val_mae_target_0': 0.5982357859611511, 'val_r2_target_0': -32.7159538269043, 'val_rmse_target_1': 0.9947223663330078, 'val_mae_target_1': 0.7122649550437927, 'val_r2_target_1': -40.07981491088867, 'val_rmse_target_2': 0.9822500944137573, 'val_mae_target_2': 0.8676403164863586, 'val_r2_target_2': -24.54509162902832, 'val_rmse_target_3': 1.0254247188568115, 'val_mae_target_3': 0.7072363495826721, 'val_r2_target_3': -76.0985107421875}",COMPLETE
22,0.37214547285327204,2026-02-02 13:02:36.176235,2026-02-02 13:03:02.349981,0 days 00:00:26.173746,mean,1,0.3960278185710929,128,0.00018450571084805678,0.00014882086184114305,"{'val_rmse_mean': 0.9773271679878235, 'val_mae_mean': 0.7089300155639648, 'val_r2_mean': -28.38861083984375, 'val_rmse_target_0': 0.9251016974449158, 'val_mae_target_0': 0.5741106867790222, 'val_r2_target_0': -16.59221839904785, 'val_rmse_target_1': 0.9863387942314148, 'val_mae_target_1': 0.6939076781272888, 'val_r2_target_1': -33.147926330566406, 'val_rmse_target_2': 0.9511526226997375, 'val_mae_target_2': 0.8321849703788757, 'val_r2_target_2': -17.53799819946289, 'val_rmse_target_3': 1.046715497970581, 'val_mae_target_3': 0.7355166673660278, 'val_r2_target_3': -46.276302337646484}",COMPLETE
23,0.3733163678811656,2026-02-02 13:03:02.430094,2026-02-02 13:03:28.431296,0 days 00:00:26.001202,mean,1,0.23912813110251016,128,0.0004001466886561461,0.00018595530293156714,"{'val_rmse_mean': 0.9700431823730469, 'val_mae_mean': 0.70824134349823, 'val_r2_mean': -7.275549411773682, 'val_rmse_target_0': 0.864892303943634, 'val_mae_target_0': 0.5841602683067322, 'val_r2_target_0': -2.977684736251831, 'val_rmse_target_1': 1.038449764251709, 'val_mae_target_1': 0.7328413724899292, 'val_r2_target_1': -5.8641037940979, 'val_rmse_target_2': 0.918847382068634, 'val_mae_target_2': 0.7776766419410706, 'val_r2_target_2': -4.950425148010254, 'val_rmse_target_3': 1.0579833984375, 'val_mae_target_3': 0.7382872700691223, 'val_r2_target_3': -15.30998420715332}",COMPLETE
24,0.3778969628943337,2026-02-02 13:03:28.511421,2026-02-02 13:03:54.780684,0 days 00:00:26.269263,mean,1,0.23717349331399573,128,0.0004358478610279717,0.00018313650435081695,"{'val_rmse_mean': 0.9673473834991455, 'val_mae_mean': 0.7170751094818115, 'val_r2_mean': -6.142434120178223, 'val_rmse_target_0': 0.8943501114845276, 'val_mae_target_0': 0.5884171724319458, 'val_r2_target_0': -2.8254518508911133, 'val_rmse_target_1': 1.0223274230957031, 'val_mae_target_1': 0.7346413731575012, 'val_r2_target_1': -4.240207195281982, 'val_rmse_target_2': 0.9096354842185974, 'val_mae_target_2': 0.7977588176727295, 'val_r2_target_2': -4.444112777709961, 'val_rmse_target_3': 1.0430763959884644, 'val_mae_target_3': 0.7474831342697144, 'val_r2_target_3': -13.059967041015625}",COMPLETE
25,0.38711572203923156,2026-02-02 13:03:54.861246,2026-02-02 13:04:20.245956,0 days 00:00:25.384710,mean,1,0.41215994180398174,64,0.00017166678541219896,5.355135697067111e-05,"{'val_rmse_mean': 1.0026955604553223, 'val_mae_mean': 0.7273935079574585, 'val_r2_mean': -51.612918853759766, 'val_rmse_target_0': 0.9687773585319519, 'val_mae_target_0': 0.6010397672653198, 'val_r2_target_0': -51.0445556640625, 'val_rmse_target_1': 1.0154210329055786, 'val_mae_target_1': 0.7257677912712097, 'val_r2_target_1': -50.11320877075195, 'val_rmse_target_2': 0.9734781384468079, 'val_mae_target_2': 0.8323127031326294, 'val_r2_target_2': -46.621768951416016, 'val_rmse_target_3': 1.0531055927276611, 'val_mae_target_3': 0.7504539489746094, 'val_r2_target_3': -58.672142028808594}",COMPLETE
26,0.37066890230333366,2026-02-02 13:04:20.325053,2026-02-02 13:04:48.742550,0 days 00:00:28.417497,mean,2,0.324165337396183,128,0.0002878527325783681,0.00017278267559416916,"{'val_rmse_mean': 0.9597031474113464, 'val_mae_mean': 0.7235358953475952, 'val_r2_mean': -9.637754440307617, 'val_rmse_target_0': 0.8905655145645142, 'val_mae_target_0': 0.6086304187774658, 'val_r2_target_0': -4.768009662628174, 'val_rmse_target_1': 0.9876537322998047, 'val_mae_target_1': 0.7118790149688721, 'val_r2_target_1': -7.082897186279297, 'val_rmse_target_2': 0.9019291400909424, 'val_mae_target_2': 0.8099327683448792, 'val_r2_target_2': -2.961634397506714, 'val_rmse_target_3': 1.058664083480835, 'val_mae_target_3': 0.7637015581130981, 'val_r2_target_3': -23.738475799560547}",COMPLETE
27,0.3662208608455128,2026-02-02 13:04:48.823335,2026-02-02 13:05:16.539483,0 days 00:00:27.716148,mean,2,0.3292433728240867,128,0.00025693657725010994,0.00031430093136290097,"{'val_rmse_mean': 0.9686224460601807, 'val_mae_mean': 0.7024444341659546, 'val_r2_mean': -13.58637523651123, 'val_rmse_target_0': 0.9165644645690918, 'val_mae_target_0': 0.5863744020462036, 'val_r2_target_0': -9.398848533630371, 'val_rmse_target_1': 1.0104185342788696, 'val_mae_target_1': 0.6926521062850952, 'val_r2_target_1': -11.699395179748535, 'val_rmse_target_2': 0.9049930572509766, 'val_mae_target_2': 0.7948240637779236, 'val_r2_target_2': -5.420140743255615, 'val_rmse_target_3': 1.0425137281417847, 'val_mae_target_3': 0.7359272241592407, 'val_r2_target_3': -27.827119827270508}",COMPLETE
28,0.3791312546365791,2026-02-02 13:05:16.619296,2026-02-02 13:05:44.861567,0 days 00:00:28.242271,mean,2,0.31839202551615187,128,0.0002936322225800397,0.0003009887990552196,"{'val_rmse_mean': 0.9793456792831421, 'val_mae_mean': 0.7166730761528015, 'val_r2_mean': -6.865598678588867, 'val_rmse_target_0': 0.9434307813644409, 'val_mae_target_0': 0.6136139631271362, 'val_r2_target_0': -5.4977545738220215, 'val_rmse_target_1': 1.0155316591262817, 'val_mae_target_1': 0.713077187538147, 'val_r2_target_1': -6.680032730102539, 'val_rmse_target_2': 0.9023603796958923, 'val_mae_target_2': 0.7856153845787048, 'val_r2_target_2': -2.571392297744751, 'val_rmse_target_3': 1.0560598373413086, 'val_mae_target_3': 0.754385769367218, 'val_r2_target_3': -12.713218688964844}",COMPLETE
29,0.4235194779380604,2026-02-02 13:05:44.942110,2026-02-02 13:06:12.914974,0 days 00:00:27.972864,mean,2,0.3308299444765011,128,0.000828310720013938,0.0009959760994493532,"{'val_rmse_mean': 1.0316014289855957, 'val_mae_mean': 0.7794171571731567, 'val_r2_mean': -2.1544837951660156, 'val_rmse_target_0': 1.0064101219177246, 'val_mae_target_0': 0.6937933564186096, 'val_r2_target_0': -1.9696667194366455, 'val_rmse_target_1': 1.1494661569595337, 'val_mae_target_1': 0.8201150298118591, 'val_r2_target_1': -2.100194215774536, 'val_rmse_target_2': 0.9200311899185181, 'val_mae_target_2': 0.7810638546943665, 'val_r2_target_2': -0.9321600198745728, 'val_rmse_target_3': 1.050498604774475, 'val_mae_target_3': 0.8226965665817261, 'val_r2_target_3': -3.6159143447875977}",COMPLETE
30,0.3834817718576502,2026-02-02 13:06:12.995638,2026-02-02 13:06:41.178979,0 days 00:00:28.183341,mean,2,0.39286895340757516,64,0.0002284665393972749,0.00011161173177158893,"{'val_rmse_mean': 1.0014625787734985, 'val_mae_mean': 0.7192735075950623, 'val_r2_mean': -86.999755859375, 'val_rmse_target_0': 0.9590789079666138, 'val_mae_target_0': 0.6136127710342407, 'val_r2_target_0': -61.828609466552734, 'val_rmse_target_1': 1.0298283100128174, 'val_mae_target_1': 0.7154203057289124, 'val_r2_target_1': -91.21342468261719, 'val_rmse_target_2': 0.9902846813201904, 'val_mae_target_2': 0.8433127403259277, 'val_r2_target_2': -59.1207389831543, 'val_rmse_target_3': 1.0266584157943726, 'val_mae_target_3': 0.7047482132911682, 'val_r2_target_3': -135.8362274169922}",COMPLETE
31,0.3723953960946313,2026-02-02 13:06:41.259214,2026-02-02 13:07:08.022601,0 days 00:00:26.763387,mean,2,0.3794415699849562,128,0.00017918422579301933,0.00011782221195450822,"{'val_rmse_mean': 0.9818128347396851, 'val_mae_mean': 0.7080181837081909, 'val_r2_mean': -46.960182189941406, 'val_rmse_target_0': 0.936060905456543, 'val_mae_target_0': 0.572094738483429, 'val_r2_target_0': -32.5423583984375, 'val_rmse_target_1': 1.0035655498504639, 'val_mae_target_1': 0.7040948271751404, 'val_r2_target_1': -33.14811325073242, 'val_rmse_target_2': 0.9433051347732544, 'val_mae_target_2': 0.8248152136802673, 'val_r2_target_2': -44.80354309082031, 'val_rmse_target_3': 1.0443196296691895, 'val_mae_target_3': 0.7310680150985718, 'val_r2_target_3': -77.34671020507812}",COMPLETE
32,0.37421057290501064,2026-02-02 13:07:08.103392,2026-02-02 13:07:35.250682,0 days 00:00:27.147290,mean,2,0.33884013258494633,128,0.00013699233361726397,0.0003018961823756671,"{'val_rmse_mean': 0.9873659610748291, 'val_mae_mean': 0.7066320180892944, 'val_r2_mean': -94.55033874511719, 'val_rmse_target_0': 0.9449905753135681, 'val_mae_target_0': 0.5873374938964844, 'val_r2_target_0': -53.29914474487305, 'val_rmse_target_1': 1.0109553337097168, 'val_mae_target_1': 0.6972189545631409, 'val_r2_target_1': -79.3410415649414, 'val_rmse_target_2': 0.9620702862739563, 'val_mae_target_2': 0.833419919013977, 'val_r2_target_2': -55.356163024902344, 'val_rmse_target_3': 1.0314476490020752, 'val_mae_target_3': 0.7085518836975098, 'val_r2_target_3': -190.20506286621094}",COMPLETE
