number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_lstm,params_dropout_path,params_dropout_reg,params_lr,params_lstm_hidden_dim,params_lstm_layers,params_path_aggregation,params_path_dim,params_regressor_dim,params_weight_decay,user_attrs_val_metrics,state
0,0.302660515807845,2026-02-03 16:12:48.224385,2026-02-03 16:13:40.220407,0 days 00:00:51.996022,16,False,0.15913922408158726,0.25224648354983426,0.23435482223564355,0.00010174870994240002,32,2,static,8,256,0.0003869031092932357,"{'val_rmse_mean': 0.8033486604690552, 'val_mae_mean': 0.6969989538192749, 'val_r2_mean': -4.21014404296875, 'val_rmse_target_0': 0.8033486604690552, 'val_mae_target_0': 0.6969989538192749, 'val_r2_target_0': -4.21014404296875}",COMPLETE
1,0.24876881212090934,2026-02-03 16:13:40.396338,2026-02-03 16:14:28.661440,0 days 00:00:48.265102,16,False,0.21963317407150157,0.30346540009087813,0.327528083475945,0.0002418514105377304,8,2,static,8,256,0.0019650761260841965,"{'val_rmse_mean': 0.7115206122398376, 'val_mae_mean': 0.6225507259368896, 'val_r2_mean': -0.1833336353302002, 'val_rmse_target_0': 0.7115206122398376, 'val_mae_target_0': 0.6225507259368896, 'val_r2_target_0': -0.1833336353302002}",COMPLETE
2,0.42155144666321576,2026-02-03 16:14:28.836612,2026-02-03 16:15:18.541460,0 days 00:00:49.704848,16,False,0.10758246266672132,0.32525904956825646,0.3012691301556366,5.2476386966970535e-05,16,2,static,16,128,0.0001014995329789375,"{'val_rmse_mean': 0.9625039100646973, 'val_mae_mean': 0.8175790309906006, 'val_r2_mean': -65.42799377441406, 'val_rmse_target_0': 0.9625039100646973, 'val_mae_target_0': 0.8175790309906006, 'val_r2_target_0': -65.42799377441406}",COMPLETE
3,0.2524047536016614,2026-02-03 16:15:18.718847,2026-02-03 16:16:09.600873,0 days 00:00:50.882026,16,False,0.11294567079292138,0.3427773017555798,0.2917489964545651,0.00022972288684266204,8,2,static,8,256,1.7952136142252423e-05,"{'val_rmse_mean': 0.7180663347244263, 'val_mae_mean': 0.6197777390480042, 'val_r2_mean': -0.1845468282699585, 'val_rmse_target_0': 0.7180663347244263, 'val_mae_target_0': 0.6197777390480042, 'val_r2_target_0': -0.1845468282699585}",COMPLETE
4,0.28507329513215357,2026-02-03 16:16:09.775189,2026-02-03 16:16:59.515966,0 days 00:00:49.740777,16,False,0.20846377434772417,0.2753968921789071,0.2059761290364872,0.00013237599397767218,16,2,static,16,256,2.574577191462145e-05,"{'val_rmse_mean': 0.7716578245162964, 'val_mae_mean': 0.6826145052909851, 'val_r2_mean': -2.116107702255249, 'val_rmse_target_0': 0.7716578245162964, 'val_mae_target_0': 0.6826145052909851, 'val_r2_target_0': -2.116107702255249}",COMPLETE
5,0.2972366062587955,2026-02-03 16:16:59.691934,2026-02-03 16:17:51.763536,0 days 00:00:52.071602,16,False,0.17195742038191483,0.31699638518172096,0.33936476498681795,0.000171301471193118,32,2,static,16,128,1.5110575724146365e-05,"{'val_rmse_mean': 0.7895509600639343, 'val_mae_mean': 0.6997517943382263, 'val_r2_mean': -3.436436653137207, 'val_rmse_target_0': 0.7895509600639343, 'val_mae_target_0': 0.6997517943382263, 'val_r2_target_0': -3.436436653137207}",COMPLETE
6,0.2831614073703787,2026-02-03 16:17:51.938162,2026-02-03 16:18:42.554573,0 days 00:00:50.616411,16,False,0.23936750439990925,0.2933390219655282,0.251598478371138,0.0004955954691093117,16,2,static,16,256,0.0005417070386241639,"{'val_rmse_mean': 0.7651919722557068, 'val_mae_mean': 0.6106845140457153, 'val_r2_mean': 0.16240721940994263, 'val_rmse_target_0': 0.7651919722557068, 'val_mae_target_0': 0.6106845140457153, 'val_r2_target_0': 0.16240721940994263}",COMPLETE
7,0.2355639225613602,2026-02-03 16:18:42.730103,2026-02-03 16:19:32.699191,0 days 00:00:49.969088,16,False,0.12512613936694159,0.32985738101681594,0.29555401549908056,0.0002922631297194421,16,2,static,16,256,0.0013637579446891031,"{'val_rmse_mean': 0.6943689584732056, 'val_mae_mean': 0.5810054540634155, 'val_r2_mean': 0.04466027021408081, 'val_rmse_target_0': 0.6943689584732056, 'val_mae_target_0': 0.5810054540634155, 'val_r2_target_0': 0.04466027021408081}",COMPLETE
8,0.30786538189621987,2026-02-03 16:19:32.874244,2026-02-03 16:20:23.162575,0 days 00:00:50.288331,16,False,0.13381783470300476,0.23034267277218068,0.23246660796366547,5.0311718192184604e-05,16,2,static,8,512,0.0008923455467041974,"{'val_rmse_mean': 0.8121800422668457, 'val_mae_mean': 0.6950350403785706, 'val_r2_mean': -5.3831634521484375, 'val_rmse_target_0': 0.8121800422668457, 'val_mae_target_0': 0.6950350403785706, 'val_r2_target_0': -5.3831634521484375}",COMPLETE
9,0.24433061043668272,2026-02-03 16:20:23.337729,2026-02-03 16:21:12.807673,0 days 00:00:49.469944,16,False,0.1888201637703646,0.37873833541643986,0.3399432611379958,0.00035874922318938066,8,2,static,16,128,0.0009542203040885911,"{'val_rmse_mean': 0.7064538598060608, 'val_mae_mean': 0.6017876267433167, 'val_r2_mean': -0.0742560625076294, 'val_rmse_target_0': 0.7064538598060608, 'val_mae_target_0': 0.6017876267433167, 'val_r2_target_0': -0.0742560625076294}",COMPLETE
10,0.25952832715497437,2026-02-03 16:21:12.983227,2026-02-03 16:22:02.245628,0 days 00:00:49.262401,16,False,0.291767060708945,0.3979649767850659,0.3946923072684069,0.00031639247855283026,16,2,static,16,512,0.006639647365912984,"{'val_rmse_mean': 0.7292398810386658, 'val_mae_mean': 0.5923280715942383, 'val_r2_mean': 0.0021411776542663574, 'val_rmse_target_0': 0.7292398810386658, 'val_mae_target_0': 0.5923280715942383, 'val_r2_target_0': 0.0021411776542663574}",COMPLETE
11,0.24338488644032083,2026-02-03 16:22:02.422274,2026-02-03 16:22:52.306241,0 days 00:00:49.883967,16,False,0.17203631823875068,0.3714735657111378,0.3683712539088004,0.000452468572701041,8,2,static,16,128,0.0028109497428785994,"{'val_rmse_mean': 0.7036995887756348, 'val_mae_mean': 0.5811042189598083, 'val_r2_mean': 0.07998460531234741, 'val_rmse_target_0': 0.7036995887756348, 'val_mae_target_0': 0.5811042189598083, 'val_r2_target_0': 0.07998460531234741}",COMPLETE
12,0.2683814210527257,2026-02-03 16:22:52.480687,2026-02-03 16:23:42.207433,0 days 00:00:49.726746,16,False,0.14805372009385842,0.3590888176270232,0.3735715677045103,0.0004887219263853192,8,2,static,16,128,0.009056441838051777,"{'val_rmse_mean': 0.7438851594924927, 'val_mae_mean': 0.6003799438476562, 'val_r2_mean': -0.037972092628479004, 'val_rmse_target_0': 0.7438851594924927, 'val_mae_target_0': 0.6003799438476562, 'val_r2_target_0': -0.037972092628479004}",COMPLETE
13,0.24797642413499557,2026-02-03 16:23:42.383339,2026-02-03 16:24:33.286774,0 days 00:00:50.903435,16,False,0.1332691145486673,0.3604210090228683,0.28211915249906244,0.00033430868395311925,8,2,static,16,128,0.0023401334014241234,"{'val_rmse_mean': 0.7171235084533691, 'val_mae_mean': 0.5930317044258118, 'val_r2_mean': -0.10219061374664307, 'val_rmse_target_0': 0.7171235084533691, 'val_mae_target_0': 0.5930317044258118, 'val_r2_target_0': -0.10219061374664307}",COMPLETE
14,0.24386829501492213,2026-02-03 16:24:33.460720,2026-02-03 16:25:23.743672,0 days 00:00:50.282952,16,False,0.17800566714223442,0.39061763149852313,0.38118047817549244,0.00023287532102017722,32,2,static,16,512,9.615781740096521e-05,"{'val_rmse_mean': 0.7078459858894348, 'val_mae_mean': 0.5861518979072571, 'val_r2_mean': 0.07462871074676514, 'val_rmse_target_0': 0.7078459858894348, 'val_mae_target_0': 0.5861518979072571, 'val_r2_target_0': 0.07462871074676514}",COMPLETE
15,0.2518913109735068,2026-02-03 16:25:23.920154,2026-02-03 16:26:14.529498,0 days 00:00:50.609344,16,False,0.2442932104875235,0.33795441439666357,0.31403030431026724,0.000372292196041419,16,2,static,16,256,0.004275395194978759,"{'val_rmse_mean': 0.7260369658470154, 'val_mae_mean': 0.5843465328216553, 'val_r2_mean': 0.043243348598480225, 'val_rmse_target_0': 0.7260369658470154, 'val_mae_target_0': 0.5843465328216553, 'val_r2_target_0': 0.043243348598480225}",COMPLETE
16,0.3067391109739051,2026-02-03 16:26:14.704752,2026-02-03 16:27:03.500261,0 days 00:00:48.795509,16,False,0.10197925695525126,0.20155246019703404,0.3614788625865675,0.00017512001221373663,8,2,static,16,128,0.00016823436991820725,"{'val_rmse_mean': 0.8062629103660583, 'val_mae_mean': 0.6984859704971313, 'val_r2_mean': -4.4107985496521, 'val_rmse_target_0': 0.8062629103660583, 'val_mae_target_0': 0.6984859704971313, 'val_r2_target_0': -4.4107985496521}",COMPLETE
17,0.32885858220268144,2026-02-03 16:27:03.675083,2026-02-03 16:27:54.582532,0 days 00:00:50.907449,16,False,0.1352337301807337,0.36653471364458673,0.2620616348023036,8.90894995496341e-05,16,2,static,16,256,0.0022529896410802756,"{'val_rmse_mean': 0.833570659160614, 'val_mae_mean': 0.7226153016090393, 'val_r2_mean': -6.793055534362793, 'val_rmse_target_0': 0.833570659160614, 'val_mae_target_0': 0.7226153016090393, 'val_r2_target_0': -6.793055534362793}",COMPLETE
18,0.2614008940247543,2026-02-03 16:27:54.758962,2026-02-03 16:28:42.590332,0 days 00:00:47.831370,16,False,0.15779444776368773,0.2800730704677007,0.3545411784346783,0.00028061559453185567,8,2,static,8,128,0.0012599329760891024,"{'val_rmse_mean': 0.736677885055542, 'val_mae_mean': 0.6443465948104858, 'val_r2_mean': -0.9691452980041504, 'val_rmse_target_0': 0.736677885055542, 'val_mae_target_0': 0.6443465948104858, 'val_r2_target_0': -0.9691452980041504}",COMPLETE
19,0.28379521867571855,2026-02-03 16:28:42.764672,2026-02-03 16:29:32.132466,0 days 00:00:49.367794,16,False,0.19491574302087233,0.3449322198194735,0.2753545132968837,0.0004345885431622466,32,2,static,16,512,0.004584725989789764,"{'val_rmse_mean': 0.7681086659431458, 'val_mae_mean': 0.6245941519737244, 'val_r2_mean': 0.16212713718414307, 'val_rmse_target_0': 0.7681086659431458, 'val_mae_target_0': 0.6245941519737244, 'val_r2_target_0': 0.16212713718414307}",COMPLETE
20,0.24904679556170273,2026-02-03 16:29:32.308461,2026-02-03 16:30:22.228630,0 days 00:00:49.920169,16,False,0.2989914308845676,0.3186540416486417,0.31303021371022594,0.0002018444000182104,8,2,static,16,256,0.00022097239838263311,"{'val_rmse_mean': 0.7148309946060181, 'val_mae_mean': 0.6303237676620483, 'val_r2_mean': -0.36756038665771484, 'val_rmse_target_0': 0.7148309946060181, 'val_mae_target_0': 0.6303237676620483, 'val_r2_target_0': -0.36756038665771484}",COMPLETE
21,0.27820210130906803,2026-02-03 16:30:22.404124,2026-02-03 16:31:13.830025,0 days 00:00:51.425901,16,False,0.17917330052146282,0.39933940202452006,0.39625199288403645,0.00027231986795639364,32,2,static,16,512,5.7162543622798536e-05,"{'val_rmse_mean': 0.7621341347694397, 'val_mae_mean': 0.6319236755371094, 'val_r2_mean': 0.07152551412582397, 'val_rmse_target_0': 0.7621341347694397, 'val_mae_target_0': 0.6319236755371094, 'val_r2_target_0': 0.07152551412582397}",COMPLETE
22,0.28129207261156774,2026-02-03 16:31:14.004561,2026-02-03 16:32:05.623146,0 days 00:00:51.618585,16,False,0.1666600266492328,0.3814582405299289,0.37560994370004114,0.0004152583742685728,32,2,static,16,512,4.840435600354849e-05,"{'val_rmse_mean': 0.7631329298019409, 'val_mae_mean': 0.6210065484046936, 'val_r2_mean': 0.17585766315460205, 'val_rmse_target_0': 0.7631329298019409, 'val_mae_target_0': 0.6210065484046936, 'val_r2_target_0': 0.17585766315460205}",COMPLETE
23,0.2497509268146974,2026-02-03 16:32:05.797727,2026-02-03 16:32:55.544492,0 days 00:00:49.746765,16,False,0.21914857662953746,0.38394181123167337,0.3770298944641074,0.00020785772625823794,32,2,static,16,512,0.0005311786095907348,"{'val_rmse_mean': 0.7194687128067017, 'val_mae_mean': 0.6035013794898987, 'val_r2_mean': 0.03845810890197754, 'val_rmse_target_0': 0.7194687128067017, 'val_mae_target_0': 0.6035013794898987, 'val_r2_target_0': 0.03845810890197754}",COMPLETE
24,0.24378782530375584,2026-02-03 16:32:55.719808,2026-02-03 16:33:45.651965,0 days 00:00:49.932157,16,False,0.14523251677913734,0.367505912405272,0.34827608910618457,0.0002891047590638154,32,2,static,16,512,9.897992366057503e-05,"{'val_rmse_mean': 0.7079676985740662, 'val_mae_mean': 0.5647258162498474, 'val_r2_mean': 0.22378981113433838, 'val_rmse_target_0': 0.7079676985740662, 'val_mae_target_0': 0.5647258162498474, 'val_r2_target_0': 0.22378981113433838}",COMPLETE
25,0.243589395264819,2026-02-03 16:33:45.827508,2026-02-03 16:34:36.865388,0 days 00:00:51.037880,16,False,0.11985409862405327,0.3687588568292215,0.3504833090080499,0.0002952269672768307,32,2,static,16,128,0.0034691731529041888,"{'val_rmse_mean': 0.7090892791748047, 'val_mae_mean': 0.6212149262428284, 'val_r2_mean': -0.3483699560165405, 'val_rmse_target_0': 0.7090892791748047, 'val_mae_target_0': 0.6212149262428284, 'val_r2_target_0': -0.3483699560165405}",COMPLETE
26,0.33881952698963386,2026-02-03 16:34:37.040434,2026-02-03 16:35:27.933882,0 days 00:00:50.893448,16,False,0.12022598507744398,0.3495376811239451,0.3208825957100133,0.00013673543590551725,16,2,static,8,128,0.003640964743566182,"{'val_rmse_mean': 0.8516591191291809, 'val_mae_mean': 0.7438643574714661, 'val_r2_mean': -6.900790691375732, 'val_rmse_target_0': 0.8516591191291809, 'val_mae_target_0': 0.7438643574714661, 'val_r2_target_0': -6.900790691375732}",COMPLETE
