folder,model,augmentation_ratio,note,n_targets,mean_rmse_val,mean_rmse_test,robotrainer_front_rmse_val,robotrainer_front_r2_val,robotrainer_front_baseline_rmse_val,robotrainer_front_rmse_test,robotrainer_front_r2_test,robotrainer_front_baseline_rmse_test,robotrainer_left_rmse_val,robotrainer_left_r2_val,robotrainer_left_baseline_rmse_val,robotrainer_left_rmse_test,robotrainer_left_r2_test,robotrainer_left_baseline_rmse_test,robotrainer_right_rmse_val,robotrainer_right_r2_val,robotrainer_right_baseline_rmse_val,robotrainer_right_rmse_test,robotrainer_right_r2_test,robotrainer_right_baseline_rmse_test,hand_grip_left_rmse_val,hand_grip_left_r2_val,hand_grip_left_baseline_rmse_val,hand_grip_left_rmse_test,hand_grip_left_r2_test,hand_grip_left_baseline_rmse_test,hand_grip_right_rmse_val,hand_grip_right_r2_val,hand_grip_right_baseline_rmse_val,hand_grip_right_rmse_test,hand_grip_right_r2_test,hand_grip_right_baseline_rmse_test,jump_and_reach_rmse_val,jump_and_reach_r2_val,jump_and_reach_baseline_rmse_val,jump_and_reach_rmse_test,jump_and_reach_r2_test,jump_and_reach_baseline_rmse_test,figure_8_walk_rmse_val,figure_8_walk_r2_val,figure_8_walk_baseline_rmse_val,figure_8_walk_rmse_test,figure_8_walk_r2_test,figure_8_walk_baseline_rmse_test,ruler_drop_test_rmse_val,ruler_drop_test_r2_val,ruler_drop_test_baseline_rmse_val,ruler_drop_test_rmse_test,ruler_drop_test_r2_test,ruler_drop_test_baseline_rmse_test
20260223_193856_LinearRegression,LinearRegression,0,Single targets comparison,8,0.9558770656585693,0.8326708674430847,0.8899857997894287,,1.0903788805007935,0.7202628254890442,0.4977457523345947,1.1361829042434692,0.9759977459907532,,1.087052583694458,2.0611531734466553,0.16684657335281372,2.4783425331115723,0.8923966288566589,,1.0774803161621094,1.2026443481445312,0.224501371383667,1.3789987564086914,0.9462162852287292,,1.0713231563568115,0.18216514587402344,0.906193733215332,0.613203227519989,1.0010713338851929,,1.0731843709945679,0.7440398335456848,0.38733547925949097,1.014451265335083,1.1416878700256348,,1.0801255702972412,0.46450379490852356,-2.301603078842163,0.30628517270088196,0.9195610284805298,,1.163689136505127,0.8453189730644226,-4.035762310028076,0.5285353660583496,0.8800999522209167,,1.069595456123352,0.44127893447875977,-2.883418321609497,0.37942326068878174
20260223_200137_ElasticNet,ElasticNet,0,Single targets comparison,8,0.9700566530227661,0.852932870388031,0.897915780544281,,1.0903788805007935,0.7852365970611572,0.4030435085296631,1.1361829042434692,1.0173879861831665,,1.087052583694458,2.2577037811279297,0.0003719329833984375,2.4783425331115723,0.895901083946228,,1.0774803161621094,1.194827914237976,0.23454922437667847,1.3789987564086914,0.9061703085899353,,1.0713231563568115,0.4907582700252533,0.3191736340522766,0.613203227519989,0.9825432896614075,,1.0731843709945679,0.9807429909706116,-0.06448793411254883,1.014451265335083,1.0813708305358887,,1.0801255702972412,0.3207451403141022,-0.5742238759994507,0.30628517270088196,1.0109044313430786,,1.163689136505127,0.6007710695266724,-1.5435600280761719,0.5285353660583496,0.9682601690292358,,1.069595456123352,0.19267728924751282,0.2596299648284912,0.37942326068878174
20260223_202510_SVR,SVR,0,Single targets comparison,8,0.9536482532642074,0.8420690629403628,0.8608777923102892,,1.0903788805007935,0.7822927382279977,0.40751118459564406,1.1361829042434692,0.9512246675829664,,1.087052583694458,2.0319747105580146,0.19026840636996922,2.4783425331115723,0.8700576675118205,,1.0774803161621094,1.2246562514026156,0.19585379677708037,1.3789987564086914,0.9537084654743825,,1.0713231563568115,0.2954174693236843,0.7532975303430604,0.613203227519989,0.9903663753948532,,1.0731843709945679,0.8424703609070239,0.21451191522223745,1.014451265335083,1.1726025645479758,,1.0801255702972412,0.39569815267738084,-1.3959316174526957,0.30628517270088196,0.9438380994138751,,1.163689136505127,0.7722729285500228,-3.2030602182765255,0.5285353660583496,0.8865103938774971,,1.069595456123352,0.3917698918761629,-2.0609052161713746,0.37942326068878174
20260223_204554_RandomForest,RandomForest,0,Single targets comparison,8,0.9695372340962141,0.8961342247965798,0.8488223377561656,,1.0903788805007935,1.0061345549657335,0.019937689193887387,1.1361829042434692,0.8875136293344977,,1.087052583694458,2.21526218052293,0.03760190656756579,2.4783425331115723,0.9171027726807242,,1.0774803161621094,1.1998666342682163,0.22807952317010105,1.3789987564086914,0.9759087592986913,,1.0713231563568115,0.4969328825078302,0.30193378282097594,0.613203227519989,0.9653118332705038,,1.0731843709945679,1.0289308487988764,-0.1716630019014922,1.014451265335083,1.1329571468479271,,1.0801255702972412,0.24887499920919617,0.05221699614051156,0.30628517270088196,1.0983738410284927,,1.163689136505127,0.5258286999627491,-0.9485545239901134,0.5285353660583496,0.9303075525527105,,1.069595456123352,0.44724299813710683,-2.989099493069084,0.37942326068878174
20260228_184306_BASE_BaselineFLAT,BASE_BaselineFLAT,0,First with early stopping,8,0.8671800494194031,0.730429470539093,0.8722293972969055,,1.0903788805007935,0.9603225588798523,0.107155442237854,1.1361829042434692,0.8726492524147034,,1.087052583694458,1.9738210439682007,0.23595303297042847,2.4783425331115723,0.8021863698959351,,1.0774803161621094,0.9631888270378113,0.5025728344917297,1.3789987564086914,0.7443825602531433,,1.0713231563568115,0.2258976697921753,0.8557470440864563,0.613203227519989,0.8082889318466187,,1.0731843709945679,0.4368436932563782,0.7888055443763733,1.014451265335083,0.9649617671966553,,1.0801255702972412,0.30117133259773254,-0.38794922828674316,0.30628517270088196,0.9674555063247681,,1.163689136505127,0.7346735000610352,-2.8037569522857666,0.5285353660583496,0.9052867293357849,,1.069595456123352,0.24751712381839752,-0.2217947244644165,0.37942326068878174
20260228_220438_LSTM_Baseline,LSTM_Baseline,0,Final experiment,8,0.8712624311447144,0.8012006282806396,0.8379412889480591,,1.0903788805007935,0.9769957661628723,0.07588303089141846,1.1361829042434692,0.8718946576118469,,1.087052583694458,2.260852813720703,-0.00241851806640625,2.4783425331115723,0.8005093336105347,,1.0774803161621094,1.1682562828063965,0.2682161331176758,1.3789987564086914,0.698638916015625,,1.0713231563568115,0.2472216635942459,0.8272276520729065,0.613203227519989,0.805988609790802,,1.0731843709945679,0.6377228498458862,0.5499151945114136,1.014451265335083,0.9871005415916443,,1.0801255702972412,0.3139864206314087,-0.5085791349411011,0.30628517270088196,1.0498476028442383,,1.163689136505127,0.6030324101448059,-1.562744140625,0.5285353660583496,0.9181780815124512,,1.069595456123352,0.20153695344924927,0.18997740745544434,0.37942326068878174
20260301_104401_CNN_BaselineNOEMBED,CNN_BaselineNOEMBED,0,Final experiment,8,0.8436892032623291,0.7784536480903625,0.7876673340797424,,1.0903788805007935,0.7408937811851501,0.46856093406677246,1.1361829042434692,0.8352874517440796,,1.087052583694458,2.069375514984131,0.16018599271774292,2.4783425331115723,0.766973614692688,,1.0774803161621094,1.135109305381775,0.3091529607772827,1.3789987564086914,0.6510602831840515,,1.0713231563568115,0.0839020311832428,0.9801003336906433,0.613203227519989,0.7262110710144043,,1.0731843709945679,0.6574546098709106,0.521632194519043,1.014451265335083,0.9847473502159119,,1.0801255702972412,0.4145846664905548,-1.630103349685669,0.30628517270088196,1.0560811758041382,,1.163689136505127,0.6521466374397278,-1.9971911907196045,0.5285353660583496,0.9414854645729065,,1.069595456123352,0.4741627275943756,-3.483762264251709,0.37942326068878174
20260301_145413_MLP_Baseline,MLP_Baseline,0,Final experiment,8,0.8912596106529236,0.7170763611793518,0.8594918251037598,,1.0903788805007935,0.9136462211608887,0.19183939695358276,1.1361829042434692,0.7878883481025696,,1.087052583694458,2.0210227966308594,0.19897353649139404,2.4783425331115723,0.7448246479034424,,1.0774803161621094,0.9489845037460327,0.5171359777450562,1.3789987564086914,0.8360376954078674,,1.0713231563568115,0.19830013811588287,0.88884037733078,0.613203227519989,0.8898162841796875,,1.0731843709945679,0.6777993440628052,0.49156826734542847,1.014451265335083,1.0375422239303589,,1.0801255702972412,0.05541462078690529,0.953011155128479,0.30628517270088196,1.1045410633087158,,1.163689136505127,0.5268468856811523,-0.9561079740524292,0.5285353660583496,0.8699347972869873,,1.069595456123352,0.39459648728370667,-2.1052329540252686,0.37942326068878174
20260301_165727_TabPFN,TabPFN,0,Final experiment,8,0.9386814832687378,0.8197655081748962,0.8574732542037964,,1.0903788805007935,0.8957875967025757,0.22312408685684204,1.1361829042434692,0.8602789640426636,,1.087052583694458,2.131687641143799,0.1088484525680542,2.4783425331115723,0.9137597680091858,,1.0774803161621094,1.223594069480896,0.19724810123443604,1.3789987564086914,0.8283594846725464,,1.0713231563568115,0.1724376231431961,0.9159446954727173,0.613203227519989,0.8834941983222961,,1.0731843709945679,0.6833419799804688,0.4832189679145813,1.014451265335083,1.1087161302566528,,1.0801255702972412,0.2569763660430908,-0.010491728782653809,0.30628517270088196,1.1096516847610474,,1.163689136505127,0.6232960224151611,-1.7378690242767334,0.5285353660583496,0.9477187991142273,,1.069595456123352,0.5710026025772095,-5.502254009246826,0.37942326068878174
