number,value,datetime_start,datetime_complete,duration,params_aggregation,params_depth,params_dropout,params_hidden_dim,params_lr,params_weight_decay,user_attrs_val_metrics,state
0,0.3779873979467623,2026-02-03 14:32:20.114561,2026-02-03 14:32:52.840263,0 days 00:00:32.725702,attention,1,0.280761972243561,32,0.00012698870199833546,5.627067518832049e-05,"{'val_rmse_mean': 0.8955908417701721, 'val_mae_mean': 0.7635214328765869, 'val_r2_mean': -12.035475730895996, 'val_rmse_target_0': 0.8955908417701721, 'val_mae_target_0': 0.7635214328765869, 'val_r2_target_0': -12.035475730895996}",COMPLETE
1,0.27067046787124127,2026-02-03 14:32:53.007637,2026-02-03 14:33:25.191778,0 days 00:00:32.184141,mean,2,0.00968478947193846,32,0.0003504489727522274,4.9854842269210554e-05,"{'val_rmse_mean': 0.7494575381278992, 'val_mae_mean': 0.6463713645935059, 'val_r2_mean': -0.8769222497940063, 'val_rmse_target_0': 0.7494575381278992, 'val_mae_target_0': 0.6463713645935059, 'val_r2_target_0': -0.8769222497940063}",COMPLETE
2,0.3096580778063206,2026-02-03 14:33:25.372245,2026-02-03 14:33:59.012806,0 days 00:00:33.640561,attention,2,0.06802709649914807,64,0.002670725843150843,0.00479888986586673,"{'val_rmse_mean': 0.8163250088691711, 'val_mae_mean': 0.6836127042770386, 'val_r2_mean': -0.5307224988937378, 'val_rmse_target_0': 0.8163250088691711, 'val_mae_target_0': 0.6836127042770386, 'val_r2_target_0': -0.5307224988937378}",COMPLETE
3,0.2937825794525216,2026-02-03 14:33:59.181540,2026-02-03 14:34:34.755914,0 days 00:00:35.574374,attention,3,0.4765603491924755,32,0.0007498510878871026,0.005048538724506224,"{'val_rmse_mean': 0.7855021953582764, 'val_mae_mean': 0.6748464107513428, 'val_r2_mean': -1.7160301208496094, 'val_rmse_target_0': 0.7855021953582764, 'val_mae_target_0': 0.6748464107513428, 'val_r2_target_0': -1.7160301208496094}",COMPLETE
4,0.2735627070414247,2026-02-03 14:34:34.925043,2026-02-03 14:35:04.348613,0 days 00:00:29.423570,mean,1,0.34266278638197484,32,0.0009470192847956302,0.0008235352759000989,"{'val_rmse_mean': 0.7637296915054321, 'val_mae_mean': 0.6370821595191956, 'val_r2_mean': -0.44320809841156006, 'val_rmse_target_0': 0.7637296915054321, 'val_mae_target_0': 0.6370821595191956, 'val_r2_target_0': -0.44320809841156006}",COMPLETE
5,0.2658545835346794,2026-02-03 14:35:04.514722,2026-02-03 14:35:40.321016,0 days 00:00:35.806294,attention,3,0.2140390261124096,64,0.004484671243366344,0.0004626985734965664,"{'val_rmse_mean': 0.7460036873817444, 'val_mae_mean': 0.618000328540802, 'val_r2_mean': -0.363932728767395, 'val_rmse_target_0': 0.7460036873817444, 'val_mae_target_0': 0.618000328540802, 'val_r2_target_0': -0.363932728767395}",COMPLETE
6,0.28204557289265925,2026-02-03 14:35:40.487435,2026-02-03 14:36:13.354386,0 days 00:00:32.866951,attention,2,0.20857511673459084,64,0.00019647461479669237,0.00013711208946801784,"{'val_rmse_mean': 0.7607752084732056, 'val_mae_mean': 0.6626842617988586, 'val_r2_mean': -1.3165044784545898, 'val_rmse_target_0': 0.7607752084732056, 'val_mae_target_0': 0.6626842617988586, 'val_r2_target_0': -1.3165044784545898}",COMPLETE
7,0.27476806953779737,2026-02-03 14:36:13.523472,2026-02-03 14:36:44.673614,0 days 00:00:31.150142,mean,2,0.1519052141878912,128,0.0012551649795163307,0.0004952557770793384,"{'val_rmse_mean': 0.7698835730552673, 'val_mae_mean': 0.6251282691955566, 'val_r2_mean': -0.270116925239563, 'val_rmse_target_0': 0.7698835730552673, 'val_mae_target_0': 0.6251282691955566, 'val_r2_target_0': -0.270116925239563}",COMPLETE
8,0.2592178203856471,2026-02-03 14:36:44.840905,2026-02-03 14:37:16.132991,0 days 00:00:31.292086,attention,2,0.05274991553504249,64,0.0003919638189079425,0.004901187312175,"{'val_rmse_mean': 0.7485266327857971, 'val_mae_mean': 0.5954437255859375, 'val_r2_mean': -0.5529980659484863, 'val_rmse_target_0': 0.7485266327857971, 'val_mae_target_0': 0.5954437255859375, 'val_r2_target_0': -0.5529980659484863}",COMPLETE
9,0.3988839872914401,2026-02-03 14:37:16.300517,2026-02-03 14:37:48.512374,0 days 00:00:32.211857,mean,2,0.2396734954289959,32,0.0001941647970588726,2.0145288190896102e-05,"{'val_rmse_mean': 0.939734697341919, 'val_mae_mean': 0.7850636839866638, 'val_r2_mean': -18.85210418701172, 'val_rmse_target_0': 0.939734697341919, 'val_mae_target_0': 0.7850636839866638, 'val_r2_target_0': -18.85210418701172}",COMPLETE
