number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_num_conv_layers,params_path_attention_type,params_path_dim,params_regressor_dim,params_ts_out_channels,params_weight_decay,user_attrs_val_metrics,state
10,0.36168778453160216,2026-01-30 22:39:33.987506,2026-01-30 22:40:07.802191,0 days 00:00:33.814685,16,0.3061933115348014,0.00021031205944485267,2,mean,8,256,16,0.001021612249612279,"{'val_rmse_mean': 0.961866021156311, 'val_mae_mean': 0.707429051399231, 'val_r2_mean': -16.584854125976562, 'val_rmse_target_0': 1.049304723739624, 'val_mae_target_0': 0.690434992313385, 'val_r2_target_0': -24.427865982055664, 'val_rmse_target_1': 0.97757488489151, 'val_mae_target_1': 0.7057503461837769, 'val_r2_target_1': -7.482963562011719, 'val_rmse_target_2': 0.7645081281661987, 'val_mae_target_2': 0.6706727147102356, 'val_r2_target_2': -0.9190614223480225, 'val_rmse_target_3': 1.0560765266418457, 'val_mae_target_3': 0.7628580927848816, 'val_r2_target_3': -33.5095329284668}",COMPLETE
11,0.3630312810893412,2026-01-30 22:40:07.911536,2026-01-30 22:40:44.619278,0 days 00:00:36.707742,16,0.2868905845998724,0.0004860388879699205,2,mean,8,128,16,0.008465345684631538,"{'val_rmse_mean': 0.9530280828475952, 'val_mae_mean': 0.7030453681945801, 'val_r2_mean': -10.443168640136719, 'val_rmse_target_0': 1.0284138917922974, 'val_mae_target_0': 0.6809945702552795, 'val_r2_target_0': -10.843841552734375, 'val_rmse_target_1': 0.9443874359130859, 'val_mae_target_1': 0.7044176459312439, 'val_r2_target_1': -4.347893238067627, 'val_rmse_target_2': 0.7517111301422119, 'val_mae_target_2': 0.6310843825340271, 'val_r2_target_2': -0.38748371601104736, 'val_rmse_target_3': 1.0875998735427856, 'val_mae_target_3': 0.7956848740577698, 'val_r2_target_3': -26.19345474243164}",COMPLETE
12,0.3619840020934741,2026-01-30 22:40:44.726925,2026-01-30 22:41:21.360864,0 days 00:00:36.633939,16,0.3020275209216622,0.00022746264054590508,2,mean,4,128,16,0.004211604808338578,"{'val_rmse_mean': 0.9672123789787292, 'val_mae_mean': 0.706816554069519, 'val_r2_mean': -26.681537628173828, 'val_rmse_target_0': 1.073623776435852, 'val_mae_target_0': 0.7009018659591675, 'val_r2_target_0': -32.28832244873047, 'val_rmse_target_1': 0.9421448111534119, 'val_mae_target_1': 0.6585627198219299, 'val_r2_target_1': -19.293651580810547, 'val_rmse_target_2': 0.823180615901947, 'val_mae_target_2': 0.7226927876472473, 'val_r2_target_2': -2.9091289043426514, 'val_rmse_target_3': 1.029900312423706, 'val_mae_target_3': 0.7451088428497314, 'val_r2_target_3': -52.235050201416016}",COMPLETE
13,0.3643831177442162,2026-01-30 22:41:21.469881,2026-01-30 22:41:55.238764,0 days 00:00:33.768883,16,0.25895073532695634,0.0003782831790850817,2,mean,8,128,16,0.006180001823954655,"{'val_rmse_mean': 0.9654552936553955, 'val_mae_mean': 0.7083932161331177, 'val_r2_mean': -11.02122974395752, 'val_rmse_target_0': 1.0380016565322876, 'val_mae_target_0': 0.6675112247467041, 'val_r2_target_0': -15.848215103149414, 'val_rmse_target_1': 0.993498682975769, 'val_mae_target_1': 0.7374415993690491, 'val_r2_target_1': -6.002121448516846, 'val_rmse_target_2': 0.7834072709083557, 'val_mae_target_2': 0.6678110957145691, 'val_r2_target_2': -0.7415288686752319, 'val_rmse_target_3': 1.046913743019104, 'val_mae_target_3': 0.7608090043067932, 'val_r2_target_3': -21.49304962158203}",COMPLETE
14,0.3556580093723756,2026-01-30 22:41:55.347269,2026-01-30 22:42:33.514795,0 days 00:00:38.167526,16,0.33201394550292196,0.00019058549432629762,2,mean,8,256,16,0.0013383913594114598,"{'val_rmse_mean': 0.9549376964569092, 'val_mae_mean': 0.6973263025283813, 'val_r2_mean': -25.845523834228516, 'val_rmse_target_0': 1.0409631729125977, 'val_mae_target_0': 0.6683921813964844, 'val_r2_target_0': -50.8881721496582, 'val_rmse_target_1': 0.952404260635376, 'val_mae_target_1': 0.6802352070808411, 'val_r2_target_1': -9.538857460021973, 'val_rmse_target_2': 0.7847066521644592, 'val_mae_target_2': 0.6971922516822815, 'val_r2_target_2': -1.364133596420288, 'val_rmse_target_3': 1.0416768789291382, 'val_mae_target_3': 0.7434857487678528, 'val_r2_target_3': -41.59091567993164}",COMPLETE
15,0.3573619910964259,2026-01-30 22:42:33.623567,2026-01-30 22:43:13.732947,0 days 00:00:40.109380,16,0.33610370968524905,0.00018997177744196588,2,mean,8,256,16,0.0012167853035877868,"{'val_rmse_mean': 0.9600066542625427, 'val_mae_mean': 0.697933554649353, 'val_r2_mean': -22.711353302001953, 'val_rmse_target_0': 1.0645381212234497, 'val_mae_target_0': 0.6797766089439392, 'val_r2_target_0': -43.09171676635742, 'val_rmse_target_1': 0.9606531262397766, 'val_mae_target_1': 0.6899925470352173, 'val_r2_target_1': -8.593453407287598, 'val_rmse_target_2': 0.7680618762969971, 'val_mae_target_2': 0.6648064255714417, 'val_r2_target_2': -1.3808050155639648, 'val_rmse_target_3': 1.0467734336853027, 'val_mae_target_3': 0.757158637046814, 'val_r2_target_3': -37.7794303894043}",COMPLETE
16,0.35911396476957536,2026-01-30 22:43:13.842017,2026-01-30 22:43:49.996618,0 days 00:00:36.154601,16,0.43479774143503536,0.00010005016529306331,2,mean,8,256,16,0.0014330802579561902,"{'val_rmse_mean': 0.9669128656387329, 'val_mae_mean': 0.6944456100463867, 'val_r2_mean': -53.41801834106445, 'val_rmse_target_0': 1.0235124826431274, 'val_mae_target_0': 0.6487829685211182, 'val_r2_target_0': -66.09581756591797, 'val_rmse_target_1': 0.9742565751075745, 'val_mae_target_1': 0.6791117787361145, 'val_r2_target_1': -45.44332504272461, 'val_rmse_target_2': 0.8392171859741211, 'val_mae_target_2': 0.7239906191825867, 'val_r2_target_2': -6.26978874206543, 'val_rmse_target_3': 1.0306652784347534, 'val_mae_target_3': 0.7258971929550171, 'val_r2_target_3': -95.86312866210938}",COMPLETE
17,0.3549672971583075,2026-01-30 22:43:50.105301,2026-01-30 22:44:26.288755,0 days 00:00:36.183454,16,0.33706407178076025,0.00016408558974218015,2,mean,8,256,16,0.0016024235466548938,"{'val_rmse_mean': 0.9593126773834229, 'val_mae_mean': 0.6901098489761353, 'val_r2_mean': -29.825651168823242, 'val_rmse_target_0': 1.0379915237426758, 'val_mae_target_0': 0.6547130346298218, 'val_r2_target_0': -45.615055084228516, 'val_rmse_target_1': 0.9646690487861633, 'val_mae_target_1': 0.6853260397911072, 'val_r2_target_1': -14.465683937072754, 'val_rmse_target_2': 0.7850046157836914, 'val_mae_target_2': 0.6770206689834595, 'val_r2_target_2': -2.0597667694091797, 'val_rmse_target_3': 1.0495854616165161, 'val_mae_target_3': 0.7433794736862183, 'val_r2_target_3': -57.1620979309082}",COMPLETE
18,0.35840959322673305,2026-01-30 22:44:26.397541,2026-01-30 22:45:02.579649,0 days 00:00:36.182108,16,0.40436813316021814,0.000151662191177989,2,mean,8,256,16,0.001488470122413794,"{'val_rmse_mean': 0.9655603766441345, 'val_mae_mean': 0.6992607116699219, 'val_r2_mean': -35.39695739746094, 'val_rmse_target_0': 1.0608173608779907, 'val_mae_target_0': 0.6776260733604431, 'val_r2_target_0': -69.43321228027344, 'val_rmse_target_1': 0.9573741555213928, 'val_mae_target_1': 0.6924207210540771, 'val_r2_target_1': -11.91345500946045, 'val_rmse_target_2': 0.8105044960975647, 'val_mae_target_2': 0.695510745048523, 'val_r2_target_2': -2.608567237854004, 'val_rmse_target_3': 1.0335454940795898, 'val_mae_target_3': 0.7314853072166443, 'val_r2_target_3': -57.63258743286133}",COMPLETE
19,0.36383569337151667,2026-01-30 22:45:02.687933,2026-01-30 22:45:39.160552,0 days 00:00:36.472619,16,0.3660044630710433,9.266843395161915e-05,2,mean,8,256,16,0.002888076403281573,"{'val_rmse_mean': 0.9746952056884766, 'val_mae_mean': 0.6967498660087585, 'val_r2_mean': -70.68955993652344, 'val_rmse_target_0': 1.0464231967926025, 'val_mae_target_0': 0.665180504322052, 'val_r2_target_0': -156.05735778808594, 'val_rmse_target_1': 0.955135703086853, 'val_mae_target_1': 0.6736608147621155, 'val_r2_target_1': -28.574077606201172, 'val_rmse_target_2': 0.8542916774749756, 'val_mae_target_2': 0.7165969014167786, 'val_r2_target_2': -7.663347244262695, 'val_rmse_target_3': 1.0429303646087646, 'val_mae_target_3': 0.7315611243247986, 'val_r2_target_3': -90.46344757080078}",COMPLETE
20,0.37872133762748156,2026-01-30 22:45:39.269928,2026-01-30 22:46:14.111192,0 days 00:00:34.841264,16,0.28254256164054264,0.00015899161511871837,2,mean,8,32,16,0.0017935399219979268,"{'val_rmse_mean': 1.0048511028289795, 'val_mae_mean': 0.7167450189590454, 'val_r2_mean': -83.06404113769531, 'val_rmse_target_0': 1.0313383340835571, 'val_mae_target_0': 0.6598089933395386, 'val_r2_target_0': -54.821083068847656, 'val_rmse_target_1': 1.028542160987854, 'val_mae_target_1': 0.704273521900177, 'val_r2_target_1': -79.62169647216797, 'val_rmse_target_2': 0.9430704116821289, 'val_mae_target_2': 0.8028433918952942, 'val_r2_target_2': -34.1440544128418, 'val_rmse_target_3': 1.0164532661437988, 'val_mae_target_3': 0.7000542879104614, 'val_r2_target_3': -163.66932678222656}",COMPLETE
21,0.35455426546158614,2026-01-30 22:46:14.219341,2026-01-30 22:46:46.961800,0 days 00:00:32.742459,16,0.33213308620284193,0.00017651735621402123,2,mean,8,256,16,0.0014689978821695125,"{'val_rmse_mean': 0.9531359672546387, 'val_mae_mean': 0.694966197013855, 'val_r2_mean': -21.860960006713867, 'val_rmse_target_0': 1.0449401140213013, 'val_mae_target_0': 0.6830188035964966, 'val_r2_target_0': -32.71234130859375, 'val_rmse_target_1': 0.9545444846153259, 'val_mae_target_1': 0.6816357970237732, 'val_r2_target_1': -11.002509117126465, 'val_rmse_target_2': 0.7676088213920593, 'val_mae_target_2': 0.6674531102180481, 'val_r2_target_2': -1.4854750633239746, 'val_rmse_target_3': 1.0454503297805786, 'val_mae_target_3': 0.7477573156356812, 'val_r2_target_3': -42.2435188293457}",COMPLETE
22,0.3581955739883361,2026-01-30 22:46:47.070097,2026-01-30 22:47:22.272796,0 days 00:00:35.202699,16,0.3266696019183087,0.0001553875264227726,2,mean,8,256,16,0.0010114355822259862,"{'val_rmse_mean': 0.963283896446228, 'val_mae_mean': 0.6969618797302246, 'val_r2_mean': -35.66412353515625, 'val_rmse_target_0': 1.0521007776260376, 'val_mae_target_0': 0.6830125451087952, 'val_r2_target_0': -74.01675415039062, 'val_rmse_target_1': 0.9422824382781982, 'val_mae_target_1': 0.650325357913971, 'val_r2_target_1': -17.025075912475586, 'val_rmse_target_2': 0.8132302761077881, 'val_mae_target_2': 0.7000343203544617, 'val_r2_target_2': -2.376702308654785, 'val_rmse_target_3': 1.0455223321914673, 'val_mae_target_3': 0.7544753551483154, 'val_r2_target_3': -49.237979888916016}",COMPLETE
23,0.3620182791793788,2026-01-30 22:47:22.380485,2026-01-30 22:47:59.471132,0 days 00:00:37.090647,16,0.352082208526501,0.00023742296224549695,2,mean,8,256,16,0.0016491362304415715,"{'val_rmse_mean': 0.9599826335906982, 'val_mae_mean': 0.7055280208587646, 'val_r2_mean': -16.718015670776367, 'val_rmse_target_0': 1.0562098026275635, 'val_mae_target_0': 0.6812835335731506, 'val_r2_target_0': -31.318904876708984, 'val_rmse_target_1': 0.9571565389633179, 'val_mae_target_1': 0.6989634037017822, 'val_r2_target_1': -7.471317291259766, 'val_rmse_target_2': 0.7608534097671509, 'val_mae_target_2': 0.658410906791687, 'val_r2_target_2': -0.6795315742492676, 'val_rmse_target_3': 1.0657109022140503, 'val_mae_target_3': 0.7834544777870178, 'val_r2_target_3': -27.40230941772461}",COMPLETE
24,0.3643788121364735,2026-01-30 22:47:59.581073,2026-01-30 22:48:32.089805,0 days 00:00:32.508732,16,0.3923741181042674,0.00012118799640086231,2,mean,8,256,16,0.0031883712194046357,"{'val_rmse_mean': 0.9782023429870605, 'val_mae_mean': 0.7052193880081177, 'val_r2_mean': -44.19374465942383, 'val_rmse_target_0': 1.0549252033233643, 'val_mae_target_0': 0.6806048154830933, 'val_r2_target_0': -70.8042221069336, 'val_rmse_target_1': 0.9850345849990845, 'val_mae_target_1': 0.688542902469635, 'val_r2_target_1': -23.87116813659668, 'val_rmse_target_2': 0.8272668719291687, 'val_mae_target_2': 0.7154082655906677, 'val_r2_target_2': -6.475779056549072, 'val_rmse_target_3': 1.04558265209198, 'val_mae_target_3': 0.7363213300704956, 'val_r2_target_3': -75.6238021850586}",COMPLETE
25,0.36316540347481213,2026-01-30 22:48:32.198165,2026-01-30 22:49:07.010698,0 days 00:00:34.812533,16,0.3085726226183911,9.163142240885322e-05,2,mean,8,256,16,0.0015983959054385937,"{'val_rmse_mean': 0.9752972722053528, 'val_mae_mean': 0.6972699761390686, 'val_r2_mean': -61.77195358276367, 'val_rmse_target_0': 1.0418199300765991, 'val_mae_target_0': 0.6606761813163757, 'val_r2_target_0': -106.68494415283203, 'val_rmse_target_1': 0.9929373860359192, 'val_mae_target_1': 0.6829926371574402, 'val_r2_target_1': -32.36339569091797, 'val_rmse_target_2': 0.8360182046890259, 'val_mae_target_2': 0.7127886414527893, 'val_r2_target_2': -6.332616806030273, 'val_rmse_target_3': 1.0304133892059326, 'val_mae_target_3': 0.7326223850250244, 'val_r2_target_3': -101.70686340332031}",COMPLETE
26,0.36166281667020583,2026-01-30 22:49:07.117352,2026-01-30 22:49:44.208207,0 days 00:00:37.090855,16,0.2736466654151959,0.0001709393455677924,2,mean,8,256,16,0.0011925376066014121,"{'val_rmse_mean': 0.9678519368171692, 'val_mae_mean': 0.7076525092124939, 'val_r2_mean': -26.71371078491211, 'val_rmse_target_0': 1.0553096532821655, 'val_mae_target_0': 0.6669644117355347, 'val_r2_target_0': -55.31391906738281, 'val_rmse_target_1': 0.9726946353912354, 'val_mae_target_1': 0.7108326554298401, 'val_r2_target_1': -10.668269157409668, 'val_rmse_target_2': 0.7815433144569397, 'val_mae_target_2': 0.6881787776947021, 'val_r2_target_2': -1.6207513809204102, 'val_rmse_target_3': 1.0618603229522705, 'val_mae_target_3': 0.7646341919898987, 'val_r2_target_3': -39.251914978027344}",COMPLETE
27,0.35286105424165726,2026-01-30 22:49:44.315357,2026-01-30 22:50:21.226377,0 days 00:00:36.911020,16,0.34741810174588644,0.00025862225879561104,2,mean,8,256,16,0.0021974542737449943,"{'val_rmse_mean': 0.945152997970581, 'val_mae_mean': 0.6964694857597351, 'val_r2_mean': -16.258872985839844, 'val_rmse_target_0': 1.032694935798645, 'val_mae_target_0': 0.6872961521148682, 'val_r2_target_0': -29.09351348876953, 'val_rmse_target_1': 0.9532758593559265, 'val_mae_target_1': 0.6979854106903076, 'val_r2_target_1': -7.286842346191406, 'val_rmse_target_2': 0.7641662955284119, 'val_mae_target_2': 0.6586046814918518, 'val_r2_target_2': -0.7935159206390381, 'val_rmse_target_3': 1.0304750204086304, 'val_mae_target_3': 0.7419918179512024, 'val_r2_target_3': -27.861616134643555}",COMPLETE
28,0.3817346205038053,2026-01-30 22:50:21.335126,2026-01-30 22:50:59.440485,0 days 00:00:38.105359,16,0.4292465365976259,0.00029544721416467135,2,mean,8,32,16,0.0021449446374340224,"{'val_rmse_mean': 1.0016735792160034, 'val_mae_mean': 0.720163106918335, 'val_r2_mean': -51.007469177246094, 'val_rmse_target_0': 1.036579966545105, 'val_mae_target_0': 0.6791532039642334, 'val_r2_target_0': -37.98942565917969, 'val_rmse_target_1': 0.9901673197746277, 'val_mae_target_1': 0.6672090888023376, 'val_r2_target_1': -50.940147399902344, 'val_rmse_target_2': 0.9603465795516968, 'val_mae_target_2': 0.8272820711135864, 'val_r2_target_2': -38.57555389404297, 'val_rmse_target_3': 1.01960027217865, 'val_mae_target_3': 0.7070079445838928, 'val_r2_target_3': -76.5247573852539}",COMPLETE
29,0.3607263852048803,2026-01-30 22:50:59.549051,2026-01-30 22:51:38.103205,0 days 00:00:38.554154,16,0.2316231022359076,0.0002720375323057214,2,mean,16,64,16,0.002233010750180626,"{'val_rmse_mean': 0.9659904837608337, 'val_mae_mean': 0.6936876773834229, 'val_r2_mean': -29.90460205078125, 'val_rmse_target_0': 0.9874866604804993, 'val_mae_target_0': 0.6100792288780212, 'val_r2_target_0': -44.14224624633789, 'val_rmse_target_1': 0.9785269498825073, 'val_mae_target_1': 0.6783909797668457, 'val_r2_target_1': -19.748432159423828, 'val_rmse_target_2': 0.8746546506881714, 'val_mae_target_2': 0.7422436475753784, 'val_r2_target_2': -6.429875373840332, 'val_rmse_target_3': 1.0232937335968018, 'val_mae_target_3': 0.7440367937088013, 'val_r2_target_3': -49.29785919189453}",COMPLETE
30,0.37398555488498125,2026-01-30 22:51:38.212847,2026-01-30 22:52:10.620916,0 days 00:00:32.408069,16,0.3511510362443341,0.0004918803366531864,2,mean,16,256,16,0.0031391436677768196,"{'val_rmse_mean': 0.9537279605865479, 'val_mae_mean': 0.7224643230438232, 'val_r2_mean': -4.929797172546387, 'val_rmse_target_0': 0.994283139705658, 'val_mae_target_0': 0.6876923441886902, 'val_r2_target_0': -5.609528541564941, 'val_rmse_target_1': 0.9729868173599243, 'val_mae_target_1': 0.7705875039100647, 'val_r2_target_1': -2.696340799331665, 'val_rmse_target_2': 0.7754058837890625, 'val_mae_target_2': 0.6365967392921448, 'val_r2_target_2': -0.02718985080718994, 'val_rmse_target_3': 1.0722359418869019, 'val_mae_target_3': 0.7949807643890381, 'val_r2_target_3': -11.38613224029541}",COMPLETE
31,0.3690268426305718,2026-01-30 22:52:10.730005,2026-01-30 22:52:49.076661,0 days 00:00:38.346656,16,0.32181692555647384,0.00035147159887600235,2,mean,8,256,16,0.0018910451448651655,"{'val_rmse_mean': 0.9634238481521606, 'val_mae_mean': 0.7117764353752136, 'val_r2_mean': -9.707368850708008, 'val_rmse_target_0': 1.0502026081085205, 'val_mae_target_0': 0.7003609538078308, 'val_r2_target_0': -10.271992683410645, 'val_rmse_target_1': 0.9756883978843689, 'val_mae_target_1': 0.7246588468551636, 'val_r2_target_1': -4.999169826507568, 'val_rmse_target_2': 0.7557075023651123, 'val_mae_target_2': 0.6305620670318604, 'val_r2_target_2': -0.2612661123275757, 'val_rmse_target_3': 1.0720967054367065, 'val_mae_target_3': 0.7915238738059998, 'val_r2_target_3': -23.297042846679688}",COMPLETE
32,0.35637403569287723,2026-01-30 22:52:49.186637,2026-01-30 22:53:24.355370,0 days 00:00:35.168733,16,0.3550601103569948,0.00013901453730940793,2,mean,8,256,16,0.002665077514148694,"{'val_rmse_mean': 0.9606472253799438, 'val_mae_mean': 0.701061487197876, 'val_r2_mean': -31.106857299804688, 'val_rmse_target_0': 1.048722743988037, 'val_mae_target_0': 0.668769359588623, 'val_r2_target_0': -53.51590347290039, 'val_rmse_target_1': 0.9616848230361938, 'val_mae_target_1': 0.683020830154419, 'val_r2_target_1': -18.38018798828125, 'val_rmse_target_2': 0.7822812795639038, 'val_mae_target_2': 0.6895014643669128, 'val_r2_target_2': -2.686894178390503, 'val_rmse_target_3': 1.0499000549316406, 'val_mae_target_3': 0.7629541754722595, 'val_r2_target_3': -49.84444046020508}",COMPLETE
