number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_lstm,params_dropout_path,params_dropout_reg,params_lr,params_lstm_hidden_dim,params_lstm_layers,params_path_aggregation,params_path_dim,params_regressor_dim,params_weight_decay,user_attrs_val_metrics,state
0,0.3740365597531544,2026-02-02 14:16:46.939400,2026-02-02 14:17:32.618574,0 days 00:00:45.679174,16,False,0.17421072160297527,0.36163177354968545,0.37498660509645476,0.000180792063749563,32,2,static,8,512,0.002134400609392589,"{'val_rmse_mean': 1.0479761362075806, 'val_mae_mean': 0.6919593811035156, 'val_r2_mean': -11.929075241088867, 'val_rmse_target_0': 1.0479761362075806, 'val_mae_target_0': 0.6919593811035156, 'val_r2_target_0': -11.929075241088867}",COMPLETE
1,0.3400793306597431,2026-02-02 14:17:32.701873,2026-02-02 14:18:14.552667,0 days 00:00:41.850794,16,False,0.19916048511020873,0.2562369037332011,0.2863418693038068,0.0004621883351116775,16,2,static,8,128,0.001278258551962078,"{'val_rmse_mean': 0.9697315692901611, 'val_mae_mean': 0.6511169075965881, 'val_r2_mean': -6.607105731964111, 'val_rmse_target_0': 0.9697315692901611, 'val_mae_target_0': 0.6511169075965881, 'val_r2_target_0': -6.607105731964111}",COMPLETE
2,0.37182199229762236,2026-02-02 14:18:14.634561,2026-02-02 14:18:57.924737,0 days 00:00:43.290176,16,False,0.1659387097601108,0.35416734460354726,0.2149675250417199,0.0001034757384892165,16,2,static,8,512,0.00011477901645648347,"{'val_rmse_mean': 1.06610906124115, 'val_mae_mean': 0.6875874400138855, 'val_r2_mean': -30.759998321533203, 'val_rmse_target_0': 1.06610906124115, 'val_mae_target_0': 0.6875874400138855, 'val_r2_target_0': -30.759998321533203}",COMPLETE
3,0.3547184387287214,2026-02-02 14:18:58.007348,2026-02-02 14:19:43.199697,0 days 00:00:45.192349,16,False,0.28244291188394144,0.2727643452032053,0.22832195422550994,6.438593232328144e-05,16,2,static,8,128,0.00034944996660087437,"{'val_rmse_mean': 1.0570313930511475, 'val_mae_mean': 0.6465436220169067, 'val_r2_mean': -141.44798278808594, 'val_rmse_target_0': 1.0570313930511475, 'val_mae_target_0': 0.6465436220169067, 'val_r2_target_0': -141.44798278808594}",COMPLETE
4,0.34361703802359345,2026-02-02 14:19:43.281800,2026-02-02 14:20:26.340976,0 days 00:00:43.059176,16,False,0.14509452491969388,0.30019522545446115,0.37099042122548953,0.0004154116152469434,16,2,static,8,512,0.0004884812898337034,"{'val_rmse_mean': 0.9413547515869141, 'val_mae_mean': 0.661354124546051, 'val_r2_mean': -2.3907418251037598, 'val_rmse_target_0': 0.9413547515869141, 'val_mae_target_0': 0.661354124546051, 'val_r2_target_0': -2.3907418251037598}",COMPLETE
5,0.3573598693754455,2026-02-02 14:20:26.423319,2026-02-02 14:21:09.517524,0 days 00:00:43.094205,16,False,0.13482813161351218,0.3798153463009858,0.37160618568459103,0.0003275862000862715,32,2,static,8,128,0.0031560933862175983,"{'val_rmse_mean': 1.0147067308425903, 'val_mae_mean': 0.6785599589347839, 'val_r2_mean': -12.262380599975586, 'val_rmse_target_0': 1.0147067308425903, 'val_mae_target_0': 0.6785599589347839, 'val_r2_target_0': -12.262380599975586}",COMPLETE
6,0.32089196598260766,2026-02-02 14:21:09.599910,2026-02-02 14:21:49.704377,0 days 00:00:40.104467,16,False,0.21314640096400067,0.25942722470204066,0.2783229044960402,0.0004646304032174943,8,2,static,16,512,0.00010707653526450448,"{'val_rmse_mean': 0.903878927230835, 'val_mae_mean': 0.6613485813140869, 'val_r2_mean': -1.3307123184204102, 'val_rmse_target_0': 0.903878927230835, 'val_mae_target_0': 0.6613485813140869, 'val_r2_target_0': -1.3307123184204102}",COMPLETE
7,0.36749094475291283,2026-02-02 14:21:49.786602,2026-02-02 14:22:33.929325,0 days 00:00:44.142723,16,False,0.2923683069906967,0.3767915555700354,0.33162332473572076,5.2604733829146307e-05,8,2,static,16,128,0.0018593647133888108,"{'val_rmse_mean': 1.0690809488296509, 'val_mae_mean': 0.6706458330154419, 'val_r2_mean': -112.74752044677734, 'val_rmse_target_0': 1.0690809488296509, 'val_mae_target_0': 0.6706458330154419, 'val_r2_target_0': -112.74752044677734}",COMPLETE
8,0.35400925796582466,2026-02-02 14:22:34.012388,2026-02-02 14:23:17.242792,0 days 00:00:43.230404,16,False,0.2997959183074464,0.2154349137558655,0.2647808459892119,6.0365395360119963e-05,8,2,static,8,128,0.0033975461074992395,"{'val_rmse_mean': 1.0463157892227173, 'val_mae_mean': 0.6582924127578735, 'val_r2_mean': -116.96221160888672, 'val_rmse_target_0': 1.0463157892227173, 'val_mae_target_0': 0.6582924127578735, 'val_r2_target_0': -116.96221160888672}",COMPLETE
9,0.36237448341152806,2026-02-02 14:23:17.325030,2026-02-02 14:24:01.130036,0 days 00:00:43.805006,16,False,0.16319032838409547,0.3262253305918717,0.2626852998793967,7.395540821484967e-05,32,2,static,16,128,1.995754765610366e-05,"{'val_rmse_mean': 1.0584927797317505, 'val_mae_mean': 0.6642311811447144, 'val_r2_mean': -140.39083862304688, 'val_rmse_target_0': 1.0584927797317505, 'val_mae_target_0': 0.6642311811447144, 'val_r2_target_0': -140.39083862304688}",COMPLETE
