number,value,datetime_start,datetime_complete,duration,params_aggregation,params_alpha,params_l1_ratio,params_lr,user_attrs_val_metrics,state
0,0.2777614149470335,2026-02-03 03:47:57.887560,2026-02-03 03:48:25.551264,0 days 00:00:27.663704,attention,0.011544771141500812,0.5959253041958062,0.0007356080308042201,"{'val_rmse_mean': 0.7794330716133118, 'val_mae_mean': 0.6168590188026428, 'val_r2_mean': -0.31992781162261963, 'val_rmse_target_0': 0.7794330716133118, 'val_mae_target_0': 0.6168590188026428, 'val_r2_target_0': -0.31992781162261963}",COMPLETE
1,0.32204510650424506,2026-02-03 03:48:25.680551,2026-02-03 03:48:51.159006,0 days 00:00:25.478455,mean,0.001452882794033875,0.12575152239702475,0.00032088308513772684,"{'val_rmse_mean': 0.8607370853424072, 'val_mae_mean': 0.6282267570495605, 'val_r2_mean': -2.2090837955474854, 'val_rmse_target_0': 0.8607370853424072, 'val_mae_target_0': 0.6282267570495605, 'val_r2_target_0': -2.2090837955474854}",COMPLETE
2,0.4341181722627004,2026-02-03 03:48:51.287760,2026-02-03 03:49:16.883788,0 days 00:00:25.596028,mean,0.001197696433187551,0.4630960452701157,0.0030403970637189344,"{'val_rmse_mean': 0.9959052801132202, 'val_mae_mean': 0.8233567476272583, 'val_r2_mean': -0.4741305112838745, 'val_rmse_target_0': 0.9959052801132202, 'val_mae_target_0': 0.8233567476272583, 'val_r2_target_0': -0.4741305112838745}",COMPLETE
3,0.40432748597339485,2026-02-03 03:49:17.013493,2026-02-03 03:49:41.085925,0 days 00:00:24.072432,attention,0.000354397983543479,0.2130015012609226,0.002875351346842014,"{'val_rmse_mean': 0.9851252436637878, 'val_mae_mean': 0.7765988111495972, 'val_r2_mean': -0.20151841640472412, 'val_rmse_target_0': 0.9851252436637878, 'val_mae_target_0': 0.7765988111495972, 'val_r2_target_0': -0.20151841640472412}",COMPLETE
4,0.36415035213738317,2026-02-03 03:49:41.215990,2026-02-03 03:50:09.858740,0 days 00:00:28.642750,attention,0.04402847405273009,0.6027856713847757,0.002073494896903165,"{'val_rmse_mean': 0.9005319476127625, 'val_mae_mean': 0.7082681059837341, 'val_r2_mean': -0.2564622163772583, 'val_rmse_target_0': 0.9005319476127625, 'val_mae_target_0': 0.7082681059837341, 'val_r2_target_0': -0.2564622163772583}",COMPLETE
5,0.5483632333645666,2026-02-03 03:50:09.987577,2026-02-03 03:50:37.973891,0 days 00:00:27.986314,attention,0.04170006538226571,0.6325877780998608,0.004623257034945268,"{'val_rmse_mean': 1.1334892511367798, 'val_mae_mean': 0.9680206775665283, 'val_r2_mean': -0.48628997802734375, 'val_rmse_target_0': 1.1334892511367798, 'val_mae_target_0': 0.9680206775665283, 'val_r2_target_0': -0.48628997802734375}",COMPLETE
6,0.3311379165776695,2026-02-03 03:50:38.104018,2026-02-03 03:51:04.098594,0 days 00:00:25.994576,mean,0.001832153400287292,0.15873573291801338,0.00015707508855792793,"{'val_rmse_mean': 0.8586351275444031, 'val_mae_mean': 0.6679023504257202, 'val_r2_mean': -8.694146156311035, 'val_rmse_target_0': 0.8586351275444031, 'val_mae_target_0': 0.6679023504257202, 'val_r2_target_0': -8.694146156311035}",COMPLETE
7,0.42113029379322175,2026-02-03 03:51:04.227779,2026-02-03 03:51:29.712552,0 days 00:00:25.484773,mean,0.00010286116361954696,0.16598040322244245,0.003223313612488022,"{'val_rmse_mean': 0.9837650656700134, 'val_mae_mean': 0.8069149255752563, 'val_r2_mean': -0.6335443258285522, 'val_rmse_target_0': 0.9837650656700134, 'val_mae_target_0': 0.8069149255752563, 'val_r2_target_0': -0.6335443258285522}",COMPLETE
8,0.4167375925893861,2026-02-03 03:51:29.841976,2026-02-03 03:51:58.256831,0 days 00:00:28.414855,attention,0.857150626600867,0.5385710914437917,0.002495710019243713,"{'val_rmse_mean': 1.006143569946289, 'val_mae_mean': 0.7956417798995972, 'val_r2_mean': -0.4485722780227661, 'val_rmse_target_0': 1.006143569946289, 'val_mae_target_0': 0.7956417798995972, 'val_r2_target_0': -0.4485722780227661}",COMPLETE
9,0.45718351958526504,2026-02-03 03:51:58.387323,2026-02-03 03:52:25.751334,0 days 00:00:27.364011,attention,0.0031103056532169387,0.5797595218262424,0.003387575343815845,"{'val_rmse_mean': 1.0208712816238403, 'val_mae_mean': 0.8780547380447388, 'val_r2_mean': -0.19706499576568604, 'val_rmse_target_0': 1.0208712816238403, 'val_mae_target_0': 0.8780547380447388, 'val_r2_target_0': -0.19706499576568604}",COMPLETE
