train_loss,val_loss,epoch
0.4009293152226342,0.6259846091270447,1
0.37779488497310215,0.6105135679244995,2
0.35989273256725735,0.5908454656600952,3
0.3616813189453549,0.5704650282859802,4
0.3295508606566323,0.5470464825630188,5
0.3165101342731052,0.5317283868789673,6
0.30053477320406174,0.5090926289558411,7
0.29284042451116776,0.4953148663043976,8
0.28053368462456596,0.48377180099487305,9
0.2609761257966359,0.4668901860713959,10
0.24965808954503801,0.4436202645301819,11
0.25837937328550553,0.42998677492141724,12
0.2354721940226025,0.41065236926078796,13
0.23373488750722674,0.40277472138404846,14
0.22953351669841343,0.3959547281265259,15
0.21389813721179962,0.38930895924568176,16
0.21131630573007795,0.37883636355400085,17
0.21503166357676187,0.37342607975006104,18
0.2010961158408059,0.3653760552406311,19
0.19492554002337986,0.35990631580352783,20
0.18968954185644785,0.35125914216041565,21
0.18533906671735975,0.3436412513256073,22
0.19119794501198661,0.3354801833629608,23
0.17825980484485626,0.33077535033226013,24
0.17767871254020268,0.32479560375213623,25
0.17940818435615963,0.31814342737197876,26
0.1743533205654886,0.3120719790458679,27
0.1741784479882982,0.30994856357574463,28
0.1669166386127472,0.30678582191467285,29
0.16153699656327566,0.30620187520980835,30
0.16583596335517037,0.30336517095565796,31
0.17623360620604622,0.30034127831459045,32
0.15979085034794277,0.2983091473579407,33
0.15817065868112776,0.2959407866001129,34
0.15502610057592392,0.2953506410121918,35
0.15627125898996988,0.2944484055042267,36
0.15427997708320618,0.2933354675769806,37
0.15406359732151031,0.29177647829055786,38
0.14933489511410394,0.2908596396446228,39
0.1541253916091389,0.290249228477478,40
0.15058514972527823,0.29003167152404785,41
0.15183712542057037,0.2895440459251404,42
0.15414283672968546,0.28908824920654297,43
0.15085718863540226,0.2890969514846802,44
0.14684350540240607,0.28887704014778137,45
0.15301705069012111,0.28868192434310913,46
0.1534322127699852,0.2886623740196228,47
0.1614502271016439,0.2886267900466919,48
0.14844112429353926,0.2886037826538086,49
0.148488639957375,0.28860121965408325,50
