number,value,datetime_start,datetime_complete,duration,params_aggregation,params_dropout,params_hidden_dim,params_lr,params_weight_decay,user_attrs_val_metrics,state
0,0.3483746217257754,2026-02-05 01:00:38.836380,2026-02-05 01:01:15.339775,0 days 00:00:36.503395,mean,0.32572016407296267,64,0.0002778953553316348,0.00019751589771368973,"{'val_rmse_mean': 0.9308806657791138, 'val_mae_mean': 0.6763743758201599, 'val_r2_mean': -12.176657676696777, 'val_rmse_target_0': 0.9308806657791138, 'val_mae_target_0': 0.6763743758201599, 'val_r2_target_0': -12.176657676696777}",COMPLETE
1,0.3091497996784811,2026-02-05 01:01:15.607376,2026-02-05 01:01:52.051640,0 days 00:00:36.444264,mean,0.17118090986907653,128,0.0008719430588223764,0.0013342395158779613,"{'val_rmse_mean': 0.8411306738853455, 'val_mae_mean': 0.638665497303009, 'val_r2_mean': -1.2993669509887695, 'val_rmse_target_0': 0.8411306738853455, 'val_mae_target_0': 0.638665497303009, 'val_r2_target_0': -1.2993669509887695}",COMPLETE
2,0.3898255969322943,2026-02-05 01:01:52.316711,2026-02-05 01:02:30.846036,0 days 00:00:38.529325,attention,0.21293429216957682,128,0.00039529924228736427,0.0011643164621452586,"{'val_rmse_mean': 0.9732005000114441, 'val_mae_mean': 0.751012921333313, 'val_r2_mean': -1.6617088317871094, 'val_rmse_target_0': 0.9732005000114441, 'val_mae_target_0': 0.751012921333313, 'val_r2_target_0': -1.6617088317871094}",COMPLETE
3,0.33949916979569633,2026-02-05 01:02:31.112147,2026-02-05 01:03:07.230662,0 days 00:00:36.118515,mean,0.009190556590996745,128,0.004752945795771566,0.000746662399307855,"{'val_rmse_mean': 0.8815723061561584, 'val_mae_mean': 0.6915072202682495, 'val_r2_mean': -0.8911027908325195, 'val_rmse_target_0': 0.8815723061561584, 'val_mae_target_0': 0.6915072202682495, 'val_r2_target_0': -0.8911027908325195}",COMPLETE
4,0.3368219139243862,2026-02-05 01:03:07.496680,2026-02-05 01:03:42.768651,0 days 00:00:35.271971,mean,0.2606334734786741,128,0.00033187121821344766,0.00024172940938288468,"{'val_rmse_mean': 0.9027085304260254, 'val_mae_mean': 0.6785836815834045, 'val_r2_mean': -3.780284881591797, 'val_rmse_target_0': 0.9027085304260254, 'val_mae_target_0': 0.6785836815834045, 'val_r2_target_0': -3.780284881591797}",COMPLETE
5,0.36796328575965837,2026-02-05 01:03:43.036142,2026-02-05 01:04:22.115015,0 days 00:00:39.078873,attention,0.020804912936011014,32,0.0001647535101781831,0.0016588585940074676,"{'val_rmse_mean': 0.9769790172576904, 'val_mae_mean': 0.6852523684501648, 'val_r2_mean': -47.50894546508789, 'val_rmse_target_0': 0.9769790172576904, 'val_mae_target_0': 0.6852523684501648, 'val_r2_target_0': -47.50894546508789}",COMPLETE
6,0.3428966290451138,2026-02-05 01:04:22.381004,2026-02-05 01:04:58.514081,0 days 00:00:36.133077,mean,0.06879215608337566,64,0.0006541559551910746,0.0097163614646289,"{'val_rmse_mean': 0.9051374197006226, 'val_mae_mean': 0.6901599764823914, 'val_r2_mean': -2.1857545375823975, 'val_rmse_target_0': 0.9051374197006226, 'val_mae_target_0': 0.6901599764823914, 'val_r2_target_0': -2.1857545375823975}",COMPLETE
7,0.34343849888278377,2026-02-05 01:04:58.780558,2026-02-05 01:05:33.993306,0 days 00:00:35.212748,mean,0.017944329804734017,64,0.004834200480327039,4.914491141089187e-05,"{'val_rmse_mean': 0.8926773071289062, 'val_mae_mean': 0.6751603484153748, 'val_r2_mean': -0.880811333656311, 'val_rmse_target_0': 0.8926773071289062, 'val_mae_target_0': 0.6751603484153748, 'val_r2_target_0': -0.880811333656311}",COMPLETE
8,0.36125238798666504,2026-02-05 01:05:34.269361,2026-02-05 01:06:10.338547,0 days 00:00:36.069186,mean,0.06488369581924461,32,0.00035241424184689885,0.002326488849348289,"{'val_rmse_mean': 0.9560372233390808, 'val_mae_mean': 0.6909969449043274, 'val_r2_mean': -13.254597663879395, 'val_rmse_target_0': 0.9560372233390808, 'val_mae_target_0': 0.6909969449043274, 'val_r2_target_0': -13.254597663879395}",COMPLETE
9,0.3255618522784466,2026-02-05 01:06:10.605726,2026-02-05 01:06:46.542995,0 days 00:00:35.937269,mean,0.0917327398901367,64,0.0008957679466588686,6.286754991801593e-05,"{'val_rmse_mean': 0.8764157295227051, 'val_mae_mean': 0.6683821678161621, 'val_r2_mean': -1.7287888526916504, 'val_rmse_target_0': 0.8764157295227051, 'val_mae_target_0': 0.6683821678161621, 'val_r2_target_0': -1.7287888526916504}",COMPLETE
