number,value,datetime_start,datetime_complete,duration,params_aggregation,params_lr,params_weight_decay,user_attrs_val_metrics,state
13,0.22288716507911752,2026-02-04 08:46:22.698424,2026-02-04 08:46:56.811527,0 days 00:00:34.113103,attention,0.0007545338652791268,0.0004589160852696489,"{'val_rmse_mean': 0.7121762633323669, 'val_mae_mean': 0.5102167725563049, 'val_r2_mean': -0.1807420253753662, 'val_rmse_target_0': 0.7121762633323669, 'val_mae_target_0': 0.5102167725563049, 'val_r2_target_0': -0.1807420253753662}",COMPLETE
14,0.30267186116220224,2026-02-04 08:46:57.033653,2026-02-04 08:47:28.664587,0 days 00:00:31.630934,mean,0.0001942879890820427,0.009373143564990338,"{'val_rmse_mean': 0.8393435478210449, 'val_mae_mean': 0.6405829191207886, 'val_r2_mean': -7.879184722900391, 'val_rmse_target_0': 0.8393435478210449, 'val_mae_target_0': 0.6405829191207886, 'val_r2_target_0': -7.879184722900391}",COMPLETE
15,0.226846262832017,2026-02-04 08:47:28.884955,2026-02-04 08:48:00.051564,0 days 00:00:31.166609,attention,0.0041152577617991105,6.972152158642595e-06,"{'val_rmse_mean': 0.6970913410186768, 'val_mae_mean': 0.5211262106895447, 'val_r2_mean': 0.3043498992919922, 'val_rmse_target_0': 0.6970913410186768, 'val_mae_target_0': 0.5211262106895447, 'val_r2_target_0': 0.3043498992919922}",COMPLETE
16,0.24191264263612944,2026-02-04 08:48:00.272818,2026-02-04 08:48:31.000292,0 days 00:00:30.727474,mean,0.0017562039327858165,0.00022395232608673728,"{'val_rmse_mean': 0.7409934401512146, 'val_mae_mean': 0.5605268478393555, 'val_r2_mean': 0.05124616622924805, 'val_rmse_target_0': 0.7409934401512146, 'val_mae_target_0': 0.5605268478393555, 'val_r2_target_0': 0.05124616622924805}",COMPLETE
17,0.1867028272007937,2026-02-04 08:48:31.221154,2026-02-04 08:49:03.430581,0 days 00:00:32.209427,attention,0.0008123869630592061,0.002821682986943528,"{'val_rmse_mean': 0.6451395153999329, 'val_mae_mean': 0.477926641702652, 'val_r2_mean': 0.08504003286361694, 'val_rmse_target_0': 0.6451395153999329, 'val_mae_target_0': 0.477926641702652, 'val_r2_target_0': 0.08504003286361694}",COMPLETE
18,0.27380476117832586,2026-02-04 08:49:03.652815,2026-02-04 08:49:35.318230,0 days 00:00:31.665415,attention,0.00027245240563073556,0.002168207635834849,"{'val_rmse_mean': 0.8201790452003479, 'val_mae_mean': 0.6197571158409119, 'val_r2_mean': -3.248844623565674, 'val_rmse_target_0': 0.8201790452003479, 'val_mae_target_0': 0.6197571158409119, 'val_r2_target_0': -3.248844623565674}",COMPLETE
19,0.25326284504505264,2026-02-04 08:49:35.537976,2026-02-04 08:50:06.450249,0 days 00:00:30.912273,attention,0.000849152149428249,0.0023246952855798617,"{'val_rmse_mean': 0.7393054962158203, 'val_mae_mean': 0.589717447757721, 'val_r2_mean': 0.11720597743988037, 'val_rmse_target_0': 0.7393054962158203, 'val_mae_target_0': 0.589717447757721, 'val_r2_target_0': 0.11720597743988037}",COMPLETE
20,0.24969336656957036,2026-02-04 08:50:06.671342,2026-02-04 08:50:39.791162,0 days 00:00:33.119820,attention,0.0008912849398022012,0.004156214493091368,"{'val_rmse_mean': 0.7601466178894043, 'val_mae_mean': 0.5558601021766663, 'val_r2_mean': -0.5183758735656738, 'val_rmse_target_0': 0.7601466178894043, 'val_mae_target_0': 0.5558601021766663, 'val_r2_target_0': -0.5183758735656738}",COMPLETE
21,0.25075723694900026,2026-02-04 08:50:40.011244,2026-02-04 08:51:13.254551,0 days 00:00:33.243307,attention,0.002076762848150271,0.0015008263279763369,"{'val_rmse_mean': 0.7747669816017151, 'val_mae_mean': 0.5292202830314636, 'val_r2_mean': 0.010596275329589844, 'val_rmse_target_0': 0.7747669816017151, 'val_mae_target_0': 0.5292202830314636, 'val_r2_target_0': 0.010596275329589844}",COMPLETE
22,0.21639927791073676,2026-02-04 08:51:13.474907,2026-02-04 08:51:46.789355,0 days 00:00:33.314448,attention,0.0013289995733365924,0.0007096451823557875,"{'val_rmse_mean': 0.7118979096412659, 'val_mae_mean': 0.49898964166641235, 'val_r2_mean': -0.06424951553344727, 'val_rmse_target_0': 0.7118979096412659, 'val_mae_target_0': 0.49898964166641235, 'val_r2_target_0': -0.06424951553344727}",COMPLETE
23,0.239596932128936,2026-02-04 08:51:47.009061,2026-02-04 08:52:18.394425,0 days 00:00:31.385364,mean,0.0006350317802636657,0.005488637515968489,"{'val_rmse_mean': 0.7396948933601379, 'val_mae_mean': 0.5368970036506653, 'val_r2_mean': -1.1631677150726318, 'val_rmse_target_0': 0.7396948933601379, 'val_mae_target_0': 0.5368970036506653, 'val_r2_target_0': -1.1631677150726318}",COMPLETE
24,0.2966560722081879,2026-02-04 08:52:18.615959,2026-02-04 08:52:51.890388,0 days 00:00:33.274429,attention,0.0026774555938831614,4.7953660730337135e-06,"{'val_rmse_mean': 0.8195309638977051, 'val_mae_mean': 0.6082630753517151, 'val_r2_mean': 0.08725780248641968, 'val_rmse_target_0': 0.8195309638977051, 'val_mae_target_0': 0.6082630753517151, 'val_r2_target_0': 0.08725780248641968}",COMPLETE
25,0.27627877653328514,2026-02-04 08:52:52.112040,2026-02-04 08:53:25.261465,0 days 00:00:33.149425,attention,0.004709393011246562,9.08697302298153e-05,"{'val_rmse_mean': 0.7623765468597412, 'val_mae_mean': 0.6186973452568054, 'val_r2_mean': 0.20724904537200928, 'val_rmse_target_0': 0.7623765468597412, 'val_mae_target_0': 0.6186973452568054, 'val_r2_target_0': 0.20724904537200928}",COMPLETE
26,0.2138584364352196,2026-02-04 08:53:25.482397,2026-02-04 08:53:56.696589,0 days 00:00:31.214192,mean,0.0010948830682122788,0.0010006116199934674,"{'val_rmse_mean': 0.6880015134811401, 'val_mae_mean': 0.538336455821991, 'val_r2_mean': 0.07319295406341553, 'val_rmse_target_0': 0.6880015134811401, 'val_mae_target_0': 0.538336455821991, 'val_r2_target_0': 0.07319295406341553}",COMPLETE
27,0.20585122386735208,2026-02-04 08:53:56.918990,2026-02-04 08:54:31.045549,0 days 00:00:34.126559,attention,0.0010372174073185359,0.0009789561390958666,"{'val_rmse_mean': 0.6666997075080872, 'val_mae_mean': 0.4999261796474457, 'val_r2_mean': 0.05655086040496826, 'val_rmse_target_0': 0.6666997075080872, 'val_mae_target_0': 0.4999261796474457, 'val_r2_target_0': 0.05655086040496826}",COMPLETE
28,0.25888797011133713,2026-02-04 08:54:31.265986,2026-02-04 08:55:04.857690,0 days 00:00:33.591704,attention,0.00039140805182327597,0.004036587443848232,"{'val_rmse_mean': 0.7544150352478027, 'val_mae_mean': 0.6164203882217407, 'val_r2_mean': -1.9222896099090576, 'val_rmse_target_0': 0.7544150352478027, 'val_mae_target_0': 0.6164203882217407, 'val_r2_target_0': -1.9222896099090576}",COMPLETE
29,0.3595994286547971,2026-02-04 08:55:05.077943,2026-02-04 08:55:37.862266,0 days 00:00:32.784323,attention,0.0002520780687364808,0.0037693074184720035,"{'val_rmse_mean': 0.9648258686065674, 'val_mae_mean': 0.699148416519165, 'val_r2_mean': -9.00686264038086, 'val_rmse_target_0': 0.9648258686065674, 'val_mae_target_0': 0.699148416519165, 'val_r2_target_0': -9.00686264038086}",COMPLETE
30,0.22833896842698945,2026-02-04 08:55:38.081118,2026-02-04 08:56:11.313374,0 days 00:00:33.232256,attention,0.0010262063564437567,0.0003251424238607649,"{'val_rmse_mean': 0.7385444045066833, 'val_mae_mean': 0.5083576440811157, 'val_r2_mean': -0.08044266700744629, 'val_rmse_target_0': 0.7385444045066833, 'val_mae_target_0': 0.5083576440811157, 'val_r2_target_0': -0.08044266700744629}",COMPLETE
31,0.23838434650355744,2026-02-04 08:56:11.532109,2026-02-04 08:56:42.532223,0 days 00:00:31.000114,attention,0.0010740612878649036,0.0010448492497549386,"{'val_rmse_mean': 0.7295714616775513, 'val_mae_mean': 0.5695562958717346, 'val_r2_mean': -0.5837794542312622, 'val_rmse_target_0': 0.7295714616775513, 'val_mae_target_0': 0.5695562958717346, 'val_r2_target_0': -0.5837794542312622}",COMPLETE
32,0.20683036914151334,2026-02-04 08:56:42.752101,2026-02-04 08:57:12.820887,0 days 00:00:30.068786,mean,0.0015054672978819968,0.0010049268360575504,"{'val_rmse_mean': 0.6788935661315918, 'val_mae_mean': 0.50840163230896, 'val_r2_mean': 0.14428609609603882, 'val_rmse_target_0': 0.6788935661315918, 'val_mae_target_0': 0.50840163230896, 'val_r2_target_0': 0.14428609609603882}",COMPLETE
33,0.2475178522506246,2026-02-04 08:57:13.041075,2026-02-04 08:57:47.081458,0 days 00:00:34.040383,attention,0.0017062853688830895,0.0015278972032281527,"{'val_rmse_mean': 0.7224476933479309, 'val_mae_mean': 0.5814288258552551, 'val_r2_mean': -0.10357415676116943, 'val_rmse_target_0': 0.7224476933479309, 'val_mae_target_0': 0.5814288258552551, 'val_r2_target_0': -0.10357415676116943}",COMPLETE
34,0.21354235988325887,2026-02-04 08:57:47.301646,2026-02-04 08:58:17.975311,0 days 00:00:30.673665,mean,0.0006624671872181589,0.0028371179932434715,"{'val_rmse_mean': 0.6743175387382507, 'val_mae_mean': 0.5250786542892456, 'val_r2_mean': -0.6500629186630249, 'val_rmse_target_0': 0.6743175387382507, 'val_mae_target_0': 0.5250786542892456, 'val_r2_target_0': -0.6500629186630249}",COMPLETE
35,0.20898645662398646,2026-02-04 08:58:18.197331,2026-02-04 08:58:53.057352,0 days 00:00:34.860021,attention,0.0015006893920040463,0.009699476852562294,"{'val_rmse_mean': 0.6679548621177673, 'val_mae_mean': 0.5286797285079956, 'val_r2_mean': 0.17071157693862915, 'val_rmse_target_0': 0.6679548621177673, 'val_mae_target_0': 0.5286797285079956, 'val_r2_target_0': 0.17071157693862915}",COMPLETE
36,0.25205075883961936,2026-02-04 08:58:53.279094,2026-02-04 08:59:24.654633,0 days 00:00:31.375539,mean,0.002702771192342583,0.000888342797458771,"{'val_rmse_mean': 0.7484775185585022, 'val_mae_mean': 0.5772305130958557, 'val_r2_mean': 0.08362650871276855, 'val_rmse_target_0': 0.7484775185585022, 'val_mae_target_0': 0.5772305130958557, 'val_r2_target_0': 0.08362650871276855}",COMPLETE
37,0.24159864497077824,2026-02-04 08:59:24.874991,2026-02-04 08:59:56.076637,0 days 00:00:31.201646,mean,0.00047446345223719035,0.006072998122442684,"{'val_rmse_mean': 0.7256447672843933, 'val_mae_mean': 0.5619171857833862, 'val_r2_mean': -1.009131669998169, 'val_rmse_target_0': 0.7256447672843933, 'val_mae_target_0': 0.5619171857833862, 'val_r2_target_0': -1.009131669998169}",COMPLETE
38,0.20006097130546416,2026-02-04 08:59:56.296189,2026-02-04 09:00:28.910444,0 days 00:00:32.614255,attention,0.0011421684469271295,0.0014833800936085665,"{'val_rmse_mean': 0.6626352071762085, 'val_mae_mean': 0.5159110426902771, 'val_r2_mean': 0.09509807825088501, 'val_rmse_target_0': 0.6626352071762085, 'val_mae_target_0': 0.5159110426902771, 'val_r2_target_0': 0.09509807825088501}",COMPLETE
39,0.18279152409242536,2026-02-04 09:00:29.131550,2026-02-04 09:01:02.285451,0 days 00:00:33.153901,attention,0.0011089375900352413,0.0016243097256706312,"{'val_rmse_mean': 0.6639825701713562, 'val_mae_mean': 0.474601686000824, 'val_r2_mean': 0.029105305671691895, 'val_rmse_target_0': 0.6639825701713562, 'val_mae_target_0': 0.474601686000824, 'val_r2_target_0': 0.029105305671691895}",COMPLETE
40,0.41565087708403115,2026-02-04 09:01:02.506362,2026-02-04 09:01:35.577556,0 days 00:00:33.071194,attention,0.00010728180609544127,0.0001389671055188978,"{'val_rmse_mean': 1.0312659740447998, 'val_mae_mean': 0.8083621263504028, 'val_r2_mean': -16.72472381591797, 'val_rmse_target_0': 1.0312659740447998, 'val_mae_target_0': 0.8083621263504028, 'val_r2_target_0': -16.72472381591797}",COMPLETE
41,0.2094817622564733,2026-02-04 09:01:35.798961,2026-02-04 09:02:08.572813,0 days 00:00:32.773852,attention,0.0011458261559732284,0.0016104124847418058,"{'val_rmse_mean': 0.6791419386863708, 'val_mae_mean': 0.4749787747859955, 'val_r2_mean': -0.12486767768859863, 'val_rmse_target_0': 0.6791419386863708, 'val_mae_target_0': 0.4749787747859955, 'val_r2_target_0': -0.12486767768859863}",COMPLETE
42,0.2014621324795169,2026-02-04 09:02:08.794136,2026-02-04 09:02:40.862885,0 days 00:00:32.068749,attention,0.0006844673987173984,0.0030344026069541357,"{'val_rmse_mean': 0.6625872254371643, 'val_mae_mean': 0.5006644129753113, 'val_r2_mean': 0.0780993103981018, 'val_rmse_target_0': 0.6625872254371643, 'val_mae_target_0': 0.5006644129753113, 'val_r2_target_0': 0.0780993103981018}",COMPLETE
43,0.1921213777800235,2026-02-04 09:02:41.083614,2026-02-04 09:03:14.957472,0 days 00:00:33.873858,attention,0.0006990551495949587,0.003165118981570187,"{'val_rmse_mean': 0.6489428281784058, 'val_mae_mean': 0.46569326519966125, 'val_r2_mean': 0.0576786994934082, 'val_rmse_target_0': 0.6489428281784058, 'val_mae_target_0': 0.46569326519966125, 'val_r2_target_0': 0.0576786994934082}",COMPLETE
44,0.2859609650302075,2026-02-04 09:03:15.179158,2026-02-04 09:03:48.641692,0 days 00:00:33.462534,attention,0.0005230545641214579,0.0057804393030247625,"{'val_rmse_mean': 0.8089241981506348, 'val_mae_mean': 0.6432987451553345, 'val_r2_mean': -1.5112946033477783, 'val_rmse_target_0': 0.8089241981506348, 'val_mae_target_0': 0.6432987451553345, 'val_r2_target_0': -1.5112946033477783}",COMPLETE
45,0.23513537328916653,2026-02-04 09:03:48.862899,2026-02-04 09:04:20.019083,0 days 00:00:31.156184,attention,0.0008366249314689066,0.0005380702308462496,"{'val_rmse_mean': 0.7418533563613892, 'val_mae_mean': 0.5216880440711975, 'val_r2_mean': -0.19397509098052979, 'val_rmse_target_0': 0.7418533563613892, 'val_mae_target_0': 0.5216880440711975, 'val_r2_target_0': -0.19397509098052979}",COMPLETE
46,0.28065430229206095,2026-02-04 09:04:20.239190,2026-02-04 09:04:53.865054,0 days 00:00:33.625864,attention,0.00034181238106133113,0.006514886768458665,"{'val_rmse_mean': 0.7943645715713501, 'val_mae_mean': 0.6116291880607605, 'val_r2_mean': -4.164738178253174, 'val_rmse_target_0': 0.7943645715713501, 'val_mae_target_0': 0.6116291880607605, 'val_r2_target_0': -4.164738178253174}",COMPLETE
47,0.2062474599763475,2026-02-04 09:04:54.086037,2026-02-04 09:05:25.978931,0 days 00:00:31.892894,attention,0.0013069359224357827,2.3459377686762318e-05,"{'val_rmse_mean': 0.6822976469993591, 'val_mae_mean': 0.5132226347923279, 'val_r2_mean': 0.2166351079940796, 'val_rmse_target_0': 0.6822976469993591, 'val_mae_target_0': 0.5132226347923279, 'val_r2_target_0': 0.2166351079940796}",COMPLETE
48,0.2706648508079794,2026-02-04 09:05:26.199017,2026-02-04 09:05:58.901237,0 days 00:00:32.702220,attention,0.0005705849874589634,0.00033440745813259214,"{'val_rmse_mean': 0.7656356692314148, 'val_mae_mean': 0.5725996494293213, 'val_r2_mean': -1.1378004550933838, 'val_rmse_target_0': 0.7656356692314148, 'val_mae_target_0': 0.5725996494293213, 'val_r2_target_0': -1.1378004550933838}",COMPLETE
49,0.22618322501235794,2026-02-04 09:05:59.125546,2026-02-04 09:06:31.354420,0 days 00:00:32.228874,attention,0.0007703343974277805,0.002010618762043884,"{'val_rmse_mean': 0.7078409790992737, 'val_mae_mean': 0.5285910964012146, 'val_r2_mean': -0.13314998149871826, 'val_rmse_target_0': 0.7078409790992737, 'val_mae_target_0': 0.5285910964012146, 'val_r2_target_0': -0.13314998149871826}",COMPLETE
