number,value,datetime_start,datetime_complete,duration,params_aggregation,params_alpha,params_l1_ratio,params_lr,user_attrs_val_metrics,state
30,0.3455133336246945,2026-02-02 15:24:28.896392,2026-02-02 15:24:51.443128,0 days 00:00:22.546736,mean,0.020475644789284014,0.788296147064946,0.0021658399550629546,"{'val_rmse_mean': 0.9039091467857361, 'val_mae_mean': 0.6891581416130066, 'val_r2_mean': -0.7006919384002686, 'val_rmse_target_0': 0.9039091467857361, 'val_mae_target_0': 0.6891581416130066, 'val_r2_target_0': -0.7006919384002686}",COMPLETE
31,0.27842964514382873,2026-02-02 15:24:51.527256,2026-02-02 15:25:13.820592,0 days 00:00:22.293336,mean,0.0012275506532951695,0.7616992017517092,0.0008936324754451529,"{'val_rmse_mean': 0.8264878988265991, 'val_mae_mean': 0.5957996845245361, 'val_r2_mean': -1.568847894668579, 'val_rmse_target_0': 0.8264878988265991, 'val_mae_target_0': 0.5957996845245361, 'val_r2_target_0': -1.568847894668579}",COMPLETE
32,0.3077625049778295,2026-02-02 15:25:13.905494,2026-02-02 15:25:36.769365,0 days 00:00:22.863871,mean,0.0012786543586311265,0.7014329170321466,0.0009821042440505904,"{'val_rmse_mean': 0.9090577363967896, 'val_mae_mean': 0.6224141120910645, 'val_r2_mean': -2.5103952884674072, 'val_rmse_target_0': 0.9090577363967896, 'val_mae_target_0': 0.6224141120910645, 'val_r2_target_0': -2.5103952884674072}",COMPLETE
33,0.2848962458529164,2026-02-02 15:25:36.854423,2026-02-02 15:25:59.943098,0 days 00:00:23.088675,mean,0.0003106751046819349,0.8662344162749293,0.0014235784380210892,"{'val_rmse_mean': 0.8423657417297363, 'val_mae_mean': 0.5821807980537415, 'val_r2_mean': -1.035546064376831, 'val_rmse_target_0': 0.8423657417297363, 'val_mae_target_0': 0.5821807980537415, 'val_r2_target_0': -1.035546064376831}",COMPLETE
34,0.3120464274952947,2026-02-02 15:26:00.029705,2026-02-02 15:26:23.710755,0 days 00:00:23.681050,attention,0.0001476288817426778,0.7864285166302791,0.0006611297305201321,"{'val_rmse_mean': 0.8776140213012695, 'val_mae_mean': 0.6635783910751343, 'val_r2_mean': -3.95688533782959, 'val_rmse_target_0': 0.8776140213012695, 'val_mae_target_0': 0.6635783910751343, 'val_r2_target_0': -3.95688533782959}",COMPLETE
35,0.3255646632503528,2026-02-02 15:26:23.795497,2026-02-02 15:26:46.597292,0 days 00:00:22.801795,mean,0.006878187234312708,0.6260972165424326,0.00032960681638349187,"{'val_rmse_mean': 0.9423004984855652, 'val_mae_mean': 0.645781397819519, 'val_r2_mean': -7.995962142944336, 'val_rmse_target_0': 0.9423004984855652, 'val_mae_target_0': 0.645781397819519, 'val_r2_target_0': -7.995962142944336}",COMPLETE
36,0.3192410588143738,2026-02-02 15:26:46.682138,2026-02-02 15:27:09.675083,0 days 00:00:22.992945,mean,0.0017099932145008452,0.5004121886497751,0.0004257882620480963,"{'val_rmse_mean': 0.9495710730552673, 'val_mae_mean': 0.6538074016571045, 'val_r2_mean': -8.500328063964844, 'val_rmse_target_0': 0.9495710730552673, 'val_mae_target_0': 0.6538074016571045, 'val_r2_target_0': -8.500328063964844}",COMPLETE
37,0.29968969415252406,2026-02-02 15:27:09.759916,2026-02-02 15:27:34.836692,0 days 00:00:25.076776,attention,0.00018765637923731255,0.7380522530131612,0.0005702400010779457,"{'val_rmse_mean': 0.8637061715126038, 'val_mae_mean': 0.6275160312652588, 'val_r2_mean': -3.112671375274658, 'val_rmse_target_0': 0.8637061715126038, 'val_mae_target_0': 0.6275160312652588, 'val_r2_target_0': -3.112671375274658}",COMPLETE
38,0.2943735011586223,2026-02-02 15:27:34.921221,2026-02-02 15:27:57.215613,0 days 00:00:22.294392,mean,0.0008973539375322755,0.3981637709666709,0.0018146164449421315,"{'val_rmse_mean': 0.8475505113601685, 'val_mae_mean': 0.5967768430709839, 'val_r2_mean': -0.6369696855545044, 'val_rmse_target_0': 0.8475505113601685, 'val_mae_target_0': 0.5967768430709839, 'val_r2_target_0': -0.6369696855545044}",COMPLETE
39,0.2905304996664334,2026-02-02 15:27:57.300155,2026-02-02 15:28:22.451741,0 days 00:00:25.151586,attention,0.0003982309415402954,0.6267306158660381,0.0007779249397660562,"{'val_rmse_mean': 0.8815248012542725, 'val_mae_mean': 0.6037337183952332, 'val_r2_mean': -2.207885265350342, 'val_rmse_target_0': 0.8815248012542725, 'val_mae_target_0': 0.6037337183952332, 'val_r2_target_0': -2.207885265350342}",COMPLETE
40,0.324944782735892,2026-02-02 15:28:22.536289,2026-02-02 15:28:46.295082,0 days 00:00:23.758793,mean,0.9458456406277621,0.4688430624366251,0.0030620911542620245,"{'val_rmse_mean': 0.8656467199325562, 'val_mae_mean': 0.663065493106842, 'val_r2_mean': -0.5106196403503418, 'val_rmse_target_0': 0.8656467199325562, 'val_mae_target_0': 0.663065493106842, 'val_r2_target_0': -0.5106196403503418}",COMPLETE
41,0.3307318107687967,2026-02-02 15:28:46.379581,2026-02-02 15:29:09.578055,0 days 00:00:23.198474,mean,0.0007313257991138932,0.7722653684593406,0.0008195071253343572,"{'val_rmse_mean': 0.9102993011474609, 'val_mae_mean': 0.6456824541091919, 'val_r2_mean': -2.126715660095215, 'val_rmse_target_0': 0.9102993011474609, 'val_mae_target_0': 0.6456824541091919, 'val_r2_target_0': -2.126715660095215}",COMPLETE
42,0.28327885548437565,2026-02-02 15:29:09.663749,2026-02-02 15:29:33.045582,0 days 00:00:23.381833,mean,0.00042485673243261666,0.8169736613367412,0.0011136336038745829,"{'val_rmse_mean': 0.8324829936027527, 'val_mae_mean': 0.5935317873954773, 'val_r2_mean': -1.6926512718200684, 'val_rmse_target_0': 0.8324829936027527, 'val_mae_target_0': 0.5935317873954773, 'val_r2_target_0': -1.6926512718200684}",COMPLETE
43,0.26966409774548894,2026-02-02 15:29:33.131292,2026-02-02 15:29:56.201349,0 days 00:00:23.070057,mean,0.1920336690922234,0.7022398170374852,0.0008305260386177126,"{'val_rmse_mean': 0.8133440613746643, 'val_mae_mean': 0.5816510915756226, 'val_r2_mean': -2.045544147491455, 'val_rmse_target_0': 0.8133440613746643, 'val_mae_target_0': 0.5816510915756226, 'val_r2_target_0': -2.045544147491455}",COMPLETE
44,0.30422503110222116,2026-02-02 15:29:56.285607,2026-02-02 15:30:19.228393,0 days 00:00:22.942786,mean,0.27664488790851977,0.3381624123697588,0.00041504620396358725,"{'val_rmse_mean': 0.9290992021560669, 'val_mae_mean': 0.6080570816993713, 'val_r2_mean': -12.378279685974121, 'val_rmse_target_0': 0.9290992021560669, 'val_mae_target_0': 0.6080570816993713, 'val_r2_target_0': -12.378279685974121}",COMPLETE
45,0.2772323653906049,2026-02-02 15:30:19.312203,2026-02-02 15:30:42.135438,0 days 00:00:22.823235,mean,0.12674699622549634,0.6987761556334212,0.0012336144577611596,"{'val_rmse_mean': 0.8178303241729736, 'val_mae_mean': 0.5739575624465942, 'val_r2_mean': -0.8345377445220947, 'val_rmse_target_0': 0.8178303241729736, 'val_mae_target_0': 0.5739575624465942, 'val_r2_target_0': -0.8345377445220947}",COMPLETE
46,0.38303852460726545,2026-02-02 15:30:42.220188,2026-02-02 15:31:06.274015,0 days 00:00:24.053827,attention,0.11251270632343392,0.7153819909025165,0.0011965226219745036,"{'val_rmse_mean': 0.9468628168106079, 'val_mae_mean': 0.7541337013244629, 'val_r2_mean': -1.0245404243469238, 'val_rmse_target_0': 0.9468628168106079, 'val_mae_target_0': 0.7541337013244629, 'val_r2_target_0': -1.0245404243469238}",COMPLETE
47,0.29762133397593127,2026-02-02 15:31:06.358168,2026-02-02 15:31:28.860283,0 days 00:00:22.502115,mean,0.353077908937441,0.6887458037071686,0.0010513714017435908,"{'val_rmse_mean': 0.8531005382537842, 'val_mae_mean': 0.5973361134529114, 'val_r2_mean': -1.1905958652496338, 'val_rmse_target_0': 0.8531005382537842, 'val_mae_target_0': 0.5973361134529114, 'val_r2_target_0': -1.1905958652496338}",COMPLETE
48,0.30540666041243064,2026-02-02 15:31:28.943950,2026-02-02 15:31:51.865098,0 days 00:00:22.921148,mean,0.14370397501910742,0.6439095342060834,0.0013060663327073118,"{'val_rmse_mean': 0.8654580116271973, 'val_mae_mean': 0.6139254570007324, 'val_r2_mean': -0.8001866340637207, 'val_rmse_target_0': 0.8654580116271973, 'val_mae_target_0': 0.6139254570007324, 'val_r2_target_0': -0.8001866340637207}",COMPLETE
49,0.30811970099091046,2026-02-02 15:31:51.950133,2026-02-02 15:32:14.914528,0 days 00:00:22.964395,mean,0.08572692745417258,0.5855995770401557,0.0018622311937833197,"{'val_rmse_mean': 0.8524321913719177, 'val_mae_mean': 0.6297960877418518, 'val_r2_mean': -0.6577713489532471, 'val_rmse_target_0': 0.8524321913719177, 'val_mae_target_0': 0.6297960877418518, 'val_r2_target_0': -0.6577713489532471}",COMPLETE
