number,value,datetime_start,datetime_complete,duration,params_aggregation,params_alpha,params_l1_ratio,params_lr,user_attrs_val_metrics,state
0,0.2220659399387875,2026-02-04 07:56:46.747620,2026-02-04 07:57:21.096829,0 days 00:00:34.349209,attention,0.6535519918318027,0.7402997166096189,0.003197542852359131,"{'val_rmse_mean': 0.699101984500885, 'val_mae_mean': 0.5403760075569153, 'val_r2_mean': 0.1623263955116272, 'val_rmse_target_0': 0.699101984500885, 'val_mae_target_0': 0.5403760075569153, 'val_r2_target_0': 0.1623263955116272}",COMPLETE
1,0.2881952646935975,2026-02-04 07:57:21.313863,2026-02-04 07:57:52.220268,0 days 00:00:30.906405,mean,0.0001731498355207537,0.43171872327798644,0.0002446494476123139,"{'val_rmse_mean': 0.8017995357513428, 'val_mae_mean': 0.6404888033866882, 'val_r2_mean': -4.570743560791016, 'val_rmse_target_0': 0.8017995357513428, 'val_mae_target_0': 0.6404888033866882, 'val_r2_target_0': -4.570743560791016}",COMPLETE
2,0.24680332186923165,2026-02-04 07:57:52.436860,2026-02-04 07:58:25.914135,0 days 00:00:33.477275,attention,0.00011782223799186544,0.7508958077572826,0.00262939340588098,"{'val_rmse_mean': 0.7381544709205627, 'val_mae_mean': 0.5521213412284851, 'val_r2_mean': 0.26732176542282104, 'val_rmse_target_0': 0.7381544709205627, 'val_mae_target_0': 0.5521213412284851, 'val_r2_target_0': 0.26732176542282104}",COMPLETE
3,0.20871120984709166,2026-02-04 07:58:26.133253,2026-02-04 07:58:56.423740,0 days 00:00:30.290487,mean,0.003307246789999844,0.2656209562378371,0.0012055919374890337,"{'val_rmse_mean': 0.6866870522499084, 'val_mae_mean': 0.5138051509857178, 'val_r2_mean': -0.07871770858764648, 'val_rmse_target_0': 0.6866870522499084, 'val_mae_target_0': 0.5138051509857178, 'val_r2_target_0': -0.07871770858764648}",COMPLETE
4,0.21118347194674747,2026-02-04 07:58:56.641979,2026-02-04 07:59:30.321463,0 days 00:00:33.679484,attention,0.07276229506897207,0.7593197758906637,0.0022385798546774444,"{'val_rmse_mean': 0.6736987233161926, 'val_mae_mean': 0.49282023310661316, 'val_r2_mean': 0.35694819688796997, 'val_rmse_target_0': 0.6736987233161926, 'val_mae_target_0': 0.49282023310661316, 'val_r2_target_0': 0.35694819688796997}",COMPLETE
5,0.23885983583588516,2026-02-04 07:59:30.540972,2026-02-04 08:00:01.068022,0 days 00:00:30.527050,mean,0.0388540600014561,0.4726853405773358,0.002747421823030221,"{'val_rmse_mean': 0.7190813422203064, 'val_mae_mean': 0.5515042543411255, 'val_r2_mean': 0.1968587040901184, 'val_rmse_target_0': 0.7190813422203064, 'val_mae_target_0': 0.5515042543411255, 'val_r2_target_0': 0.1968587040901184}",COMPLETE
6,0.2727918331867032,2026-02-04 08:00:01.284369,2026-02-04 08:00:34.239561,0 days 00:00:32.955192,attention,0.001111240298475921,0.1888068703820406,0.0004175692143305105,"{'val_rmse_mean': 0.7922526597976685, 'val_mae_mean': 0.5861617922782898, 'val_r2_mean': -1.5458605289459229, 'val_rmse_target_0': 0.7922526597976685, 'val_mae_target_0': 0.5861617922782898, 'val_r2_target_0': -1.5458605289459229}",COMPLETE
7,0.23896198331904425,2026-02-04 08:00:34.456766,2026-02-04 08:01:05.471326,0 days 00:00:31.014560,mean,0.0001654193205893778,0.37924619135610704,0.0017377828607701427,"{'val_rmse_mean': 0.7369266152381897, 'val_mae_mean': 0.5502610802650452, 'val_r2_mean': 0.05575144290924072, 'val_rmse_target_0': 0.7369266152381897, 'val_mae_target_0': 0.5502610802650452, 'val_r2_target_0': 0.05575144290924072}",COMPLETE
8,0.21436326993966126,2026-02-04 08:01:05.708973,2026-02-04 08:01:36.986704,0 days 00:00:31.277731,mean,0.2041570324960516,0.7901672612622697,0.001967245371052293,"{'val_rmse_mean': 0.687785804271698, 'val_mae_mean': 0.5176732540130615, 'val_r2_mean': 0.11202853918075562, 'val_rmse_target_0': 0.687785804271698, 'val_mae_target_0': 0.5176732540130615, 'val_r2_target_0': 0.11202853918075562}",COMPLETE
9,0.22476598194272676,2026-02-04 08:01:37.207118,2026-02-04 08:02:07.798406,0 days 00:00:30.591288,mean,0.0020339351468266066,0.23494941395796085,0.0014747118394390294,"{'val_rmse_mean': 0.7070911526679993, 'val_mae_mean': 0.5493544340133667, 'val_r2_mean': 0.06419461965560913, 'val_rmse_target_0': 0.7070911526679993, 'val_mae_target_0': 0.5493544340133667, 'val_r2_target_0': 0.06419461965560913}",COMPLETE
10,0.242846152641707,2026-02-04 08:02:08.015346,2026-02-04 08:02:39.284931,0 days 00:00:31.269585,mean,0.006541234583234234,0.1222888724441395,0.0008962476088205964,"{'val_rmse_mean': 0.7386093735694885, 'val_mae_mean': 0.5516279339790344, 'val_r2_mean': -0.6837829351425171, 'val_rmse_target_0': 0.7386093735694885, 'val_mae_target_0': 0.5516279339790344, 'val_r2_target_0': -0.6837829351425171}",COMPLETE
11,0.3059923610729769,2026-02-04 08:02:39.501706,2026-02-04 08:03:13.303345,0 days 00:00:33.801639,attention,0.050149924840054164,0.6003911100092164,0.004937387803940401,"{'val_rmse_mean': 0.8189132213592529, 'val_mae_mean': 0.6618896722793579, 'val_r2_mean': 0.08915776014328003, 'val_rmse_target_0': 0.8189132213592529, 'val_mae_target_0': 0.6618896722793579, 'val_r2_target_0': 0.08915776014328003}",COMPLETE
12,0.17825868668431347,2026-02-04 08:03:13.521473,2026-02-04 08:03:47.658309,0 days 00:00:34.136836,attention,0.01668082260109013,0.8877011890089259,0.0008169829450088429,"{'val_rmse_mean': 0.625087320804596, 'val_mae_mean': 0.45287322998046875, 'val_r2_mean': 0.14110320806503296, 'val_rmse_target_0': 0.625087320804596, 'val_mae_target_0': 0.45287322998046875, 'val_r2_target_0': 0.14110320806503296}",COMPLETE
13,0.38883523314466906,2026-02-04 08:03:47.877045,2026-02-04 08:04:21.509623,0 days 00:00:33.632578,attention,0.006263778007330627,0.8822870730228689,0.00010645706079261067,"{'val_rmse_mean': 0.9794202446937561, 'val_mae_mean': 0.741511881351471, 'val_r2_mean': -13.28923511505127, 'val_rmse_target_0': 0.9794202446937561, 'val_mae_target_0': 0.741511881351471, 'val_r2_target_0': -13.28923511505127}",COMPLETE
